% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12635 +2.438135407e+001 +2.438135407e+001 -4.377086459e+002 -4.377086459e+002 -2.3826e+000 +1.3482e+000 +4.0716e+000 -1.3976e-001 +1.4378e+000 +2.1856e+000 +1.7732e+000 +3.2335e+000 +1.1480e+000 +6.1706e-001 -2.7415e+000 -4.3168e+000 -1.4970e-001 -3.3780e+000 -1.8059e+000 -3.4767e+000 -7.0916e-001 +2.1683e+000 -2.4456e+000 +2.1689e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.687261927e+003 +3.687261927e+003 +3.764921927e+003 +3.764921927e+003 -5.3880e-001 +3.1801e+000 +1.8221e+000 -3.8722e+000 -1.8410e+000 +1.6357e+000 -1.4729e+000 -3.7251e+000 +1.1876e+000 -4.0044e-001 +9.7658e-001 +2.6839e+000 -4.2731e+000 -4.5564e+000 -2.5152e+000 -1.3376e+000 +2.9512e+000 -1.4096e-001 -1.0327e+000 +2.7929e+000
3 +1.018184341e+003 +1.018184341e+003 +1.095844341e+003 +1.095844341e+003 -4.2250e+000 +4.0168e+000 -2.5406e+000 -5.4893e-001 -2.0527e+000 -3.7550e-001 +7.8702e-001 -3.0306e+000 -1.3468e+000 -3.3080e+000 +4.5602e+000 +2.4944e+000 +3.5356e+000 -1.7315e+000 -4.3882e+000 -3.8295e+000 -4.6961e+000 -1.0227e+000 +2.5844e+000 -2.2661e-001
7 +6.570792143e+002 +6.570792143e+002 +7.347392143e+002 +7.347392143e+002 -3.3892e+000 +4.2635e+000 +4.9024e+000 +5.3645e-001 -4.2537e+000 +4.7404e+000 -1.8239e+000 +2.4117e+000 -4.4488e-001 -2.8057e+000 +4.1796e+000 +3.3033e+000 -3.6801e+000 -3.4656e+000 -3.1667e+000 +8.7571e-001 -1.3935e+000 -4.8510e+000 +2.3064e+000 -4.0368e+000
23 +5.278765230e+002 +5.278765230e+002 +6.055365230e+002 +6.055365230e+002 -2.2053e+000 +3.8959e+000 -1.3978e+000 +4.3435e+000 +3.6488e+000 -3.2331e-001 +1.8052e+000 -1.8683e+000 -2.0004e+000 -3.1502e+000 +1.0469e+000 -4.6803e-001 -5.3559e-001 -9.2717e-001 -2.3264e+000 -2.3352e-002 -9.6830e-002 -3.3862e+000 +1.4485e+000 -1.2791e+000
87 +3.862768548e+002 +3.862768548e+002 +4.639368548e+002 +4.639368548e+002 -3.2074e+000 +2.7826e+000 +8.0757e-002 +0.0000e+000 +0.0000e+000 -2.9013e+000 +1.0855e+000 +2.4117e+000 -1.1691e+000 -2.8817e+000 +3.7068e+000 +1.2255e+000 +1.7271e+000 -2.7494e+000 -1.3328e+000 +3.2984e-001 -2.4226e-001 -3.9196e+000 +2.7572e+000 -4.4407e+000
375 +2.172308023e+002 +2.172308023e+002 +2.948908023e+002 +2.948908023e+002 -2.2699e+000 -7.0740e-001 -1.1265e+000 +2.6063e+000 +3.7618e-001 -1.8523e+000 +1.9197e+000 -1.8909e+000 -6.9492e-001 -4.9977e+000 +2.2555e+000 +1.0972e+000 +1.1059e+000 -1.4534e+000 -2.5331e+000 +2.1611e+000 +1.5669e-001 -2.3757e+000 +3.3477e+000 -3.1059e+000
1251 +1.534921355e+002 +1.534921355e+002 +2.311521355e+002 +2.311521355e+002 -3.4804e-002 -9.0740e-001 -9.8175e-001 +1.4835e+000 -7.8664e-001 +3.6750e-001 +1.2562e+000 -1.9142e+000 -6.5399e-001 -3.9061e+000 +2.3607e+000 -3.0795e-003 +8.5029e-001 -6.6709e-001 -3.6486e+000 +2.8884e+000 -3.2647e-001 -2.3450e+000 +3.4341e+000 -3.0493e+000
2865 +9.854924804e+001 +9.854924804e+001 +1.762092480e+002 +1.762092480e+002 +2.9330e-001 -9.2419e-001 -1.1811e+000 +2.4413e+000 -7.8026e-001 +2.5348e-001 +5.7731e-001 -1.7860e+000 -5.4095e-001 -3.7593e+000 +2.3470e+000 +1.2116e-001 +6.8169e-001 -6.2896e-001 -3.7166e+000 +2.8994e+000 +6.8581e-002 -2.4536e+000 +3.4033e+000 -2.8196e+000
4307 +6.150469158e+001 +6.150469158e+001 +1.391646916e+002 +1.391646916e+002 +4.2852e-001 -9.2530e-001 -1.2170e+000 +2.4399e+000 -8.9530e-001 +1.7989e-001 +6.6959e-001 -1.6906e+000 -5.3345e-001 -3.8020e+000 +2.3214e+000 +1.5100e-001 +3.1744e-001 -6.3618e-001 -3.6892e+000 +2.2037e+000 +9.2168e-002 -2.3814e+000 +3.4309e+000 -3.1222e+000
9577 +3.640438068e+001 +3.640438068e+001 +1.140643807e+002 +1.140643807e+002 +5.2813e-001 -8.4735e-001 -1.2545e+000 +2.4508e+000 -8.0194e-001 +2.8774e-001 +5.9351e-001 -6.1965e-001 -5.1599e-001 -3.8607e+000 +2.3592e+000 +1.3774e-001 +2.9977e-001 -6.5112e-001 -3.7119e+000 +1.7594e+000 +1.4307e-001 -2.3353e+000 +3.4879e+000 -2.8294e+000
25811 +2.349150099e+001 +2.349150099e+001 +1.011515010e+002 +1.011515010e+002 +4.4036e-001 -8.5163e-001 -1.2597e+000 +2.4491e+000 -8.1746e-001 +2.7660e-001 +5.7758e-001 +1.1355e-001 -4.9795e-001 -3.8624e+000 +2.3811e+000 +1.4491e-001 +2.9853e-001 -1.6216e+000 -3.7122e+000 +1.3533e+000 +1.4287e-001 -2.3307e+000 +3.1671e+000 -2.8358e+000
% function evaluation | noise-free fitness - Fopt (1.156800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.063556472e+003 +2.063556472e+003 +2.179236472e+003 +2.179236472e+003 +4.5341e+000 +3.3865e+000 -1.9730e-001 -1.7890e+000 +1.5284e+000 -2.5611e+000 -2.3580e+000 -2.0354e+000 -3.6398e+000 -2.3731e+000 -2.6267e+000 -4.2520e+000 +4.5855e+000 +4.8876e+000 -2.8579e+000 -1.8081e+000 -2.8427e+000 +4.0307e+000 +2.5470e+000 +5.1876e-001
3 +7.805281967e+002 +7.805281967e+002 +8.962081967e+002 +8.962081967e+002 +2.9423e+000 +2.6658e+000 -3.0863e+000 -4.7368e+000 -2.6736e+000 -4.8968e+000 -3.7560e+000 +4.1203e+000 -2.2774e+000 -3.3936e+000 -2.8530e+000 -4.2602e+000 -7.8930e-001 +2.5265e+000 -3.6034e+000 +5.0511e-001 -2.3390e-001 +1.9403e+000 -4.3850e-001 +7.4846e-001
166 +4.807899339e+002 +4.807899339e+002 +5.964699339e+002 +5.964699339e+002 -6.2049e-001 -2.8783e+000 -3.5063e-001 +5.0000e+000 -2.4702e+000 -1.1699e+000 -2.0011e+000 +2.0404e+000 -5.0000e+000 -2.0509e+000 +1.6191e+000 -6.5401e-001 -5.0000e+000 +2.4960e+000 -4.7554e+000 -4.3946e+000 -2.6540e-001 +4.8326e+000 +3.9375e+000 +1.1229e+000
243 +3.472938031e+002 +3.472938031e+002 +4.629738031e+002 +4.629738031e+002 +1.0127e+000 -4.0596e+000 +1.6738e+000 +3.6203e+000 -3.5366e+000 +5.3173e-001 -3.5041e+000 +2.6996e+000 -5.0000e+000 -1.8679e+000 +8.9641e-001 -5.0000e+000 -3.9294e+000 +3.0631e+000 -4.7641e+000 -8.2675e-001 -7.4604e-001 +4.5140e+000 +2.2858e+000 -3.1564e-001
635 +2.061751648e+002 +2.061751648e+002 +3.218551648e+002 +3.218551648e+002 -5.0000e+000 -4.7631e+000 +3.6428e-001 -1.0221e-001 -3.6394e+000 -4.3814e+000 -2.6111e+000 +1.6471e+000 -5.0000e+000 -1.4170e+000 +3.1937e+000 -2.7176e+000 -4.3781e+000 -6.1877e-001 -3.6607e+000 -1.2817e+000 -1.1778e+000 +4.6627e+000 +2.2428e+000 -9.6424e-001
997 +1.543697923e+002 +1.543697923e+002 +2.700497923e+002 +2.700497923e+002 -3.9975e+000 -4.8374e+000 +8.9670e-001 +3.6594e-001 -3.5257e+000 -4.6877e+000 -2.6651e+000 +3.1057e+000 -4.9982e+000 -2.6268e+000 +3.3301e+000 -2.8167e+000 -4.3245e+000 +8.3298e-001 -3.1896e+000 -7.0659e-001 -8.2545e-001 +4.2438e+000 +2.9426e+000 -1.5433e+000
3992 +9.988133448e+001 +9.988133448e+001 +2.155613345e+002 +2.155613345e+002 -4.1816e+000 -4.8145e+000 +1.0514e+000 +5.0146e-001 -3.5346e+000 -3.9092e+000 -2.7070e+000 +3.1163e+000 -5.0000e+000 -1.9750e+000 +3.2905e+000 -2.8128e+000 -4.3751e+000 +7.2782e-001 -3.2482e+000 -6.5613e-001 -8.1864e-001 +4.2618e+000 +3.1568e+000 -2.5913e-001
7703 +6.076121114e+001 +6.076121114e+001 +1.764412111e+002 +1.764412111e+002 -4.1498e+000 -4.7601e+000 +1.1396e+000 +4.6256e-001 -3.6108e+000 -4.0313e+000 -2.9398e+000 +1.6321e+000 -4.9992e+000 -1.9411e+000 +3.2329e+000 -2.8134e+000 -4.3760e+000 +6.9384e-001 -2.4462e+000 -7.1992e-001 -8.1715e-001 +4.2721e+000 +3.1192e+000 -5.3488e-001
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.569675015e+003 +2.569675015e+003 +2.565965015e+003 +2.565965015e+003 -3.9875e+000 -4.8775e+000 -2.8981e+000 -4.1545e+000 +1.0368e+000 +3.5421e+000 -4.8910e+000 +2.2391e+000 +4.7686e+000 +2.1601e+000 -1.1079e-001 +1.7120e-001 -4.3843e+000 +4.0239e+000 -1.1115e+000 +6.0762e-001 +2.2298e+000 -4.9105e+000 -3.1449e+000 -1.1786e+000
5 +8.952633735e+002 +8.952633735e+002 +8.915533735e+002 +8.915533735e+002 +1.9891e+000 -8.5819e-001 +3.6904e+000 +4.2883e+000 -2.5381e+000 -4.1815e+000 +7.0901e-001 -1.5019e-002 -4.4396e+000 -1.3163e+000 +9.8505e-001 -4.2370e-001 -8.7131e-001 -1.3150e+000 +2.1438e+000 -3.3548e+000 +3.1626e+000 +1.4072e+000 -1.1344e+000 -3.0719e-001
115 +5.787636537e+002 +5.787636537e+002 +5.750536537e+002 +5.750536537e+002 +4.5426e+000 -3.3513e+000 +3.8042e+000 +5.0000e+000 +0.0000e+000 +5.0000e+000 +1.2325e+000 -3.4497e+000 -9.3151e-001 +2.2261e-003 +3.0268e+000 -1.3523e+000 +0.0000e+000 -5.0000e+000 -5.6439e-001 -1.7941e+000 +4.1008e+000 +2.8000e+000 +8.1235e-001 -2.8622e+000
193 +3.834820942e+002 +3.834820942e+002 +3.797720942e+002 +3.797720942e+002 +4.6806e+000 +1.3981e+000 +4.4627e+000 -1.4278e+000 +5.0000e+000 +4.4744e+000 -6.5222e-001 -2.1032e+000 -2.1340e+000 +5.8309e-001 +3.9118e+000 +1.8225e+000 +1.4013e+000 -5.0000e+000 +1.0850e+000 -2.5099e+000 +2.8096e+000 +3.1968e+000 +3.1791e+000 -1.7277e+000
311 +2.320379378e+002 +2.320379378e+002 +2.283279378e+002 +2.283279378e+002 +4.8092e+000 -4.0384e+000 +3.7254e+000 -1.7117e+000 +3.9771e+000 +4.3394e+000 +5.6010e-001 -3.8113e+000 -2.4135e+000 -1.5979e+000 +2.9828e+000 +1.7708e+000 +4.1200e+000 -1.2488e+000 -2.2778e-001 -3.6647e+000 +2.3534e+000 +2.5333e+000 +3.6353e+000 -3.2196e+000
1670 +1.578781053e+002 +1.578781053e+002 +1.541681053e+002 +1.541681053e+002 +4.8489e+000 -4.4138e+000 +3.5755e+000 +1.5588e+000 +3.8290e+000 +4.2967e+000 +1.0380e+000 -4.3247e+000 -1.8590e+000 +5.1095e-001 +3.7961e+000 +1.0097e+000 +3.5325e+000 -1.7128e+000 +4.3501e-001 -3.7541e+000 +1.5032e+000 +1.9466e+000 +4.5552e+000 -3.2454e+000
4105 +9.700734499e+001 +9.700734499e+001 +9.329734499e+001 +9.329734499e+001 +4.8509e+000 -3.2168e+000 +1.9627e+000 +3.0590e+000 +3.2496e+000 +4.3693e+000 +1.3173e-001 -2.0901e+000 -1.5798e+000 +6.8131e-001 +4.8091e+000 +2.0983e-001 +3.7580e+000 -1.2324e+000 +5.3566e-002 -3.2883e+000 +1.9323e+000 +1.9787e+000 +3.5855e+000 -4.3811e+000
5700 +6.143302746e+001 +6.143302746e+001 +5.772302746e+001 +5.772302746e+001 +4.8697e+000 -3.2265e+000 +1.8558e+000 +3.0321e+000 +3.1244e+000 +4.4080e+000 +8.8916e-002 -2.0369e+000 -1.7459e+000 +6.9332e-001 +4.8372e+000 +1.0019e+000 +3.5737e+000 -1.2343e+000 +2.9420e-002 -3.2482e+000 +1.9151e+000 +1.9379e+000 +3.5913e+000 -4.1800e+000
8706 +3.874360251e+001 +3.874360251e+001 +3.503360251e+001 +3.503360251e+001 +4.8758e+000 -3.2500e+000 +1.7976e+000 +3.0225e+000 +3.1863e+000 +4.4104e+000 +1.7010e-001 -2.0212e+000 -1.7486e+000 +6.8385e-001 +4.8062e+000 +1.0220e+000 +3.5855e+000 -1.7166e+000 +5.7099e-002 -3.2840e+000 +1.9255e+000 +1.9348e+000 +3.5537e+000 -3.2448e+000
13372 +2.504638332e+001 +2.504638332e+001 +2.133638332e+001 +2.133638332e+001 +4.9978e+000 -3.2253e+000 +1.7728e+000 +3.0225e+000 +3.1455e+000 +4.4035e+000 +1.4844e-001 -1.9796e+000 -1.7621e+000 +6.6395e-001 +4.7878e+000 +1.0212e+000 +3.5976e+000 -1.7226e+000 +1.0448e-001 -3.2837e+000 +1.9538e+000 +1.9577e+000 +3.5414e+000 -3.2228e+000
% function evaluation | noise-free fitness - Fopt (1.321800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.353752907e+003 +2.353752907e+003 +2.485932907e+003 +2.485932907e+003 +2.5470e+000 +7.9635e-001 +1.4805e+000 +1.4381e+000 +1.6457e+000 -3.1565e+000 -2.7283e+000 +3.7718e+000 +2.6385e+000 -3.0475e+000 +1.7204e+000 +2.1411e+000 -2.2921e+000 -2.2219e+000 +3.8817e+000 +2.9248e+000 +8.2009e-001 +1.3534e+000 -1.6393e+000 +1.6325e+000
4 +9.238530916e+002 +9.238530916e+002 +1.056033092e+003 +1.056033092e+003 -2.0091e+000 -2.4673e+000 +4.0615e+000 -8.1245e-001 +2.2384e-002 -7.0974e-001 +4.4431e+000 -3.6030e+000 -9.4626e-001 -2.8803e+000 +4.3932e+000 -1.6913e+000 -2.9274e-001 +8.2853e-001 -2.7130e+000 +1.6142e+000 +3.6802e-001 +6.7395e-001 -1.2349e+000 -2.3417e+000
64 +5.796038204e+002 +5.796038204e+002 +7.117838204e+002 +7.117838204e+002 -3.0925e+000 -7.9498e-001 +2.9187e-001 +6.8967e-001 +7.6036e-001 -2.8742e+000 -8.2937e-001 +2.0432e+000 -7.5065e-001 +1.7471e+000 +2.8872e+000 -2.0123e+000 +1.2418e+000 +5.0000e+000 -5.0000e+000 +3.9300e+000 -2.4282e-002 +9.0127e-001 -1.4184e+000 +1.3883e+000
271 +3.942388000e+002 +3.942388000e+002 +5.264188000e+002 +5.264188000e+002 -2.5870e+000 +0.0000e+000 +3.4379e+000 -2.7591e+000 +9.1978e-001 -3.2253e+000 -1.0999e+000 +2.1936e+000 +3.3758e-001 +8.6121e-001 +1.3570e+000 +2.8522e-002 -4.7525e-001 +3.4245e+000 -1.6659e+000 +1.4794e+000 +2.1680e+000 +2.8970e-001 -1.0982e+000 -4.7581e-001
554 +2.403849889e+002 +2.403849889e+002 +3.725649889e+002 +3.725649889e+002 -2.6109e+000 -4.5542e-001 +3.4707e+000 -3.6648e+000 +1.0944e+000 -1.4776e+000 -1.9086e+000 +9.7566e-001 +1.9167e+000 +1.4983e+000 +0.0000e+000 +9.5214e-001 -1.0768e+000 +4.7221e+000 -2.6465e+000 +2.0144e+000 +1.9790e+000 +3.8493e+000 -9.9378e-001 +6.8570e-001
1391 +1.577440656e+002 +1.577440656e+002 +2.899240656e+002 +2.899240656e+002 -2.5671e+000 +1.5301e+000 +3.4923e+000 -3.5262e+000 +1.1435e+000 -8.8975e-001 -2.4015e+000 +1.4673e-001 +1.6540e+000 +1.5003e+000 +1.3699e+000 +1.0447e+000 -9.8140e-001 +4.7250e+000 -2.5495e+000 +2.3113e+000 +2.1137e+000 +3.8112e+000 -6.6888e-001 +7.9428e-001
4684 +9.826414481e+001 +9.826414481e+001 +2.304441448e+002 +2.304441448e+002 -2.8599e+000 +1.5398e+000 +3.5595e+000 -1.9965e+000 -3.3539e-001 -1.1525e+000 -2.3168e+000 +6.3323e-001 +1.6197e+000 +9.6646e-001 +1.8511e-001 +1.0291e+000 -9.9825e-001 +4.7775e+000 -2.6573e+000 +1.9153e+000 +2.5136e+000 +3.8715e+000 -1.3459e+000 +1.1136e+000
9867 +6.091705298e+001 +6.091705298e+001 +1.930970530e+002 +1.930970530e+002 -2.8395e+000 +1.5344e+000 +3.5533e+000 -1.9411e+000 -3.4915e-001 -1.0920e+000 -2.3310e+000 +7.1193e-001 +1.5421e+000 +1.0092e+000 +7.8664e-001 +9.7867e-001 -1.0358e+000 +3.2716e+000 -2.6555e+000 +1.9041e+000 +2.5271e+000 +3.8481e+000 -1.3295e+000 +1.0503e+000
12305 +3.791806490e+001 +3.791806490e+001 +1.700980649e+002 +1.700980649e+002 -2.7385e+000 +1.4728e+000 +3.5392e+000 -1.9468e+000 -3.5406e-001 -9.3502e-001 -2.2166e+000 +6.9413e-001 +1.5269e+000 +9.6862e-001 +7.8697e-001 +2.4689e+000 -9.5167e-001 +3.2951e+000 -2.6563e+000 +1.9041e+000 +2.5313e+000 +3.8945e+000 -1.3960e+000 +1.0698e+000
17115 +2.460848958e+001 +2.460848958e+001 +1.567884896e+002 +1.567884896e+002 -2.7737e+000 +1.4598e+000 +3.4839e+000 -1.9567e+000 -8.2865e-001 -1.0593e+000 -2.3065e+000 +7.1279e-001 +1.5322e+000 +9.5945e-001 +7.4884e-001 +3.0215e+000 -1.0030e+000 +3.2844e+000 -2.6564e+000 +1.9018e+000 +2.5333e+000 +3.8777e+000 -1.3963e+000 +1.0622e+000
47622 +1.575586228e+001 +1.575586228e+001 +1.479358623e+002 +1.479358623e+002 -2.7893e+000 +1.4842e+000 +3.4443e+000 -1.9644e+000 -2.4707e+000 -1.0561e+000 -2.2749e+000 +9.9385e-002 +9.1415e-001 +9.6603e-001 +7.9196e-001 +3.0455e+000 -9.8561e-001 +3.2804e+000 -2.6638e+000 +1.8891e+000 +2.5317e+000 +3.8785e+000 -1.3906e+000 +1.0657e+000
% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.609526233e+003 +2.609526233e+003 +2.147436233e+003 +2.147436233e+003 +9.9557e-001 -3.3535e+000 +3.4548e+000 +2.5886e+000 +2.8700e+000 +2.1528e+000 -2.7185e+000 -2.7104e+000 -3.3166e+000 -1.6241e+000 +4.7595e+000 -4.3784e+000 -2.4359e+000 +3.8916e+000 -2.2601e+000 -1.5940e-001 -3.1229e+000 +3.9189e+000 -3.5604e+000 -2.7904e+000
2 +1.940570275e+003 +1.940570275e+003 +1.478480275e+003 +1.478480275e+003 +4.6567e+000 -2.7685e+000 -3.2316e+000 +5.9905e-002 +2.9414e+000 -5.2493e-002 -3.0104e-001 +1.8120e+000 -1.8485e+000 +1.2495e+000 +2.2844e+000 -2.7294e+000 +2.4584e+000 -4.0006e+000 +1.6947e+000 +5.9814e-002 +2.2737e+000 +1.9632e+000 +2.3232e+000 +1.3653e+000
6 +9.272390579e+002 +9.272390579e+002 +4.651490579e+002 +4.651490579e+002 -8.1221e-001 -1.6710e-001 -3.4489e+000 -2.8760e+000 -1.3231e+000 -4.2708e+000 -6.2798e-001 +8.5088e-003 +4.4371e+000 -2.7514e-001 -1.6139e+000 -2.3188e+000 -4.0356e+000 -2.1995e+000 +1.3858e+000 -3.5436e+000 -3.9934e+000 +1.9844e+000 +5.9852e-001 +2.5828e+000
55 +4.869829242e+002 +4.869829242e+002 +2.489292415e+001 +2.489292415e+001 -9.2486e-001 +7.5255e-001 -6.0017e-001 -2.2207e+000 +2.9438e-002 -2.4868e+000 -1.1805e+000 -1.8851e+000 +1.9389e+000 +1.4487e+000 -1.4460e+000 -3.8726e+000 -1.9997e+000 -1.6326e+000 -2.3810e+000 -3.4577e+000 -2.6371e+000 +1.8540e+000 -5.0000e+000 +3.3442e+000
205 +3.856326683e+002 +3.856326683e+002 -7.645733174e+001 -7.645733174e+001 -5.3519e-001 +8.3257e-001 -2.1407e-001 -1.6358e+000 -7.3892e-001 -3.6796e+000 -1.5331e+000 -7.2456e-001 +2.6184e+000 +2.4498e+000 -3.2297e+000 -4.0805e+000 -5.8712e-001 -2.7339e+000 -2.9210e+000 -4.7702e+000 -1.1961e+000 +2.9892e+000 -4.8456e+000 +1.7450e+000
637 +2.466238278e+002 +2.466238278e+002 -2.154661722e+002 -2.154661722e+002 -2.2889e+000 +5.6210e-001 -3.2007e-001 -1.8521e-001 +2.8500e+000 -1.8762e+000 +2.2334e+000 +6.4621e-001 +2.3776e+000 -1.6677e+000 -3.1784e+000 -4.5855e+000 -1.8469e+000 -3.3869e+000 -1.7410e+000 -3.3246e+000 -1.7561e+000 +2.1817e+000 -2.8753e+000 +1.7310e+000
1960 +1.503499521e+002 +1.503499521e+002 -3.117400479e+002 -3.117400479e+002 -2.3571e+000 +2.9147e-001 +4.8528e-001 +7.6785e-001 +8.8021e-001 -1.4740e+000 -2.9259e-001 +1.4265e+000 +2.3501e+000 +1.2132e-001 -3.7963e+000 -5.0000e+000 -1.4812e+000 -3.3961e+000 -1.0079e+000 -3.5723e+000 -1.4532e+000 +2.5368e+000 -3.1099e+000 +1.8221e+000
5035 +9.416198062e+001 +9.416198062e+001 -3.679280194e+002 -3.679280194e+002 -2.3282e+000 +2.4979e-001 +3.1260e+000 -9.7155e-002 +7.2541e-001 +2.9853e+000 +1.6392e+000 +1.3195e+000 +2.3588e+000 +7.1485e-002 -2.8734e+000 -4.7647e+000 -6.5269e-001 -3.4059e+000 -1.8093e+000 -3.5428e+000 -1.4082e+000 +2.5396e+000 -3.1112e+000 +1.8459e+000
7035 +6.262058425e+001 +6.262058425e+001 -3.994694157e+002 -3.994694157e+002 -2.2381e+000 +4.1521e-001 +3.1562e+000 -9.5250e-002 +8.3079e-001 +2.9895e+000 +1.8348e+000 +1.3578e+000 +2.4098e+000 +7.1469e-002 -2.7433e+000 -4.7643e+000 -6.1117e-001 -3.3840e+000 -1.8067e+000 -3.5484e+000 -1.4057e+000 +2.5453e+000 -3.1099e+000 +1.8437e+000
