% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2782 +6.018935120e-001 +6.018935120e-001 +4.138189351e+001 +4.138189351e+001 -1.7310e+000 -2.1450e+000 +4.5084e+000 -2.9363e+000 -3.8706e+000 +1.3114e-001 -2.6102e+000 -2.7585e+000 +2.8661e+000 -3.3691e+000 +1.7840e+000 -1.9623e+000 +7.8992e-001 +1.5958e+000 -3.2788e-002 -1.7153e+000 +2.0050e+000 +1.2995e+000 +6.2535e-001 +1.7319e+000
2982 +3.748905196e-001 +3.748905196e-001 +4.115489052e+001 +4.115489052e+001 -1.7960e+000 -2.1940e+000 +4.5040e+000 -2.1815e+000 -3.8888e+000 +1.0529e-001 -2.6368e+000 -2.7733e+000 +2.8518e+000 -3.2314e+000 +1.4559e+000 -2.1011e+000 +9.0515e-001 +1.7341e+000 -9.0884e-002 -1.7631e+000 +2.2422e+000 +1.6413e+000 +7.1728e-001 +1.4153e+000
3214 +2.398735685e-001 +2.398735685e-001 +4.101987357e+001 +4.101987357e+001 -1.8292e+000 -2.0627e+000 +4.4921e+000 -2.0568e+000 -3.7496e+000 +8.7436e-002 -2.6040e+000 -2.7885e+000 +2.8235e+000 -3.1729e+000 +1.4545e+000 -2.0796e+000 +8.4612e-001 +1.8130e+000 +5.4237e-002 -1.5268e+000 +2.2123e+000 +1.6543e+000 +6.5675e-001 +1.4476e+000
3574 +1.404531327e-001 +1.404531327e-001 +4.092045313e+001 +4.092045313e+001 -2.2280e+000 -2.0388e+000 +4.6074e+000 -2.1724e+000 -3.7653e+000 +2.1439e-001 -2.5491e+000 -2.5020e+000 +2.9083e+000 -3.0930e+000 +1.1340e+000 -2.1628e+000 +1.2331e+000 +1.4051e+000 -2.4475e-001 -1.4189e+000 +1.8382e+000 +1.2780e+000 +9.8428e-001 +1.4705e+000
4134 +6.741096600e-002 +6.741096600e-002 +4.084741097e+001 +4.084741097e+001 -2.1785e+000 -2.0322e+000 +4.6653e+000 -2.2170e+000 -3.7856e+000 +2.4486e-001 -2.6200e+000 -2.7158e+000 +3.0178e+000 -2.9998e+000 +1.0714e+000 -2.0441e+000 +7.7672e-001 +1.5818e+000 -1.7849e-001 -1.4486e+000 +1.9455e+000 +1.2907e+000 +1.1087e+000 +1.3880e+000
4294 +5.604538463e-002 +5.604538463e-002 +4.083604538e+001 +4.083604538e+001 -2.1661e+000 -2.0276e+000 +4.6694e+000 -2.2408e+000 -3.7815e+000 +2.5976e-001 -2.6261e+000 -2.7113e+000 +3.0766e+000 -2.9940e+000 +9.9843e-001 -2.0939e+000 +7.7940e-001 +1.5672e+000 -1.8069e-001 -1.4876e+000 +1.9493e+000 +1.1207e+000 +1.1083e+000 +1.3862e+000
5050 +3.730596451e-002 +3.730596451e-002 +4.081730596e+001 +4.081730596e+001 -2.3183e+000 -2.0273e+000 +4.2944e+000 -2.2086e+000 -3.7401e+000 +4.1079e-001 -2.7123e+000 -2.7042e+000 +3.0599e+000 -2.9790e+000 +8.6116e-001 -2.2736e+000 +8.5578e-001 +1.6565e+000 -2.1045e-001 -1.5134e+000 +1.9023e+000 +1.1392e+000 +1.2503e+000 +1.2009e+000
5844 +2.390489318e-002 +2.390489318e-002 +4.080390489e+001 +4.080390489e+001 -2.2248e+000 -2.0361e+000 +4.3398e+000 -2.1633e+000 -3.7961e+000 +3.5613e-001 -2.6994e+000 -2.6978e+000 +3.0310e+000 -3.0924e+000 +9.5261e-001 -2.1408e+000 +8.9284e-001 +1.7174e+000 -9.6400e-002 -1.3931e+000 +1.9389e+000 +1.1710e+000 +1.0674e+000 +1.2837e+000
6458 +1.544864782e-002 +1.544864782e-002 +4.079544865e+001 +4.079544865e+001 -2.2361e+000 -2.0189e+000 +4.4034e+000 -2.2645e+000 -3.7192e+000 +3.5999e-001 -2.7112e+000 -2.5722e+000 +3.1195e+000 -3.1673e+000 +8.8866e-001 -2.0982e+000 +9.5943e-001 +1.8114e+000 -1.0019e-001 -1.2215e+000 +2.0105e+000 +9.0889e-001 +9.7091e-001 +1.2592e+000
7377 +9.039826177e-003 +9.039826177e-003 +4.078903983e+001 +4.078903983e+001 -2.4209e+000 -1.9349e+000 +4.3582e+000 -2.1478e+000 -3.8022e+000 +3.6047e-001 -2.7037e+000 -2.4517e+000 +3.0792e+000 -3.1653e+000 +1.0888e+000 -2.1274e+000 +1.0272e+000 +1.9200e+000 -1.5821e-001 -1.2687e+000 +1.9737e+000 +9.0657e-001 +9.7558e-001 +1.2120e+000
7461 +5.009192681e-003 +5.009192681e-003 +4.078500919e+001 +4.078500919e+001 -2.4602e+000 -1.9168e+000 +4.3210e+000 -2.2282e+000 -3.8018e+000 +3.6159e-001 -2.7038e+000 -2.4358e+000 +3.0831e+000 -3.1535e+000 +1.1060e+000 -2.1260e+000 +9.7447e-001 +2.0574e+000 -1.3053e-001 -1.2847e+000 +2.0016e+000 +8.9821e-001 +9.3516e-001 +1.1683e+000
7534 +3.609685338e-003 +3.609685338e-003 +4.078360969e+001 +4.078360969e+001 -2.3413e+000 -1.9345e+000 +4.3249e+000 -2.1980e+000 -3.7984e+000 +4.2155e-001 -2.7037e+000 -2.3745e+000 +3.0712e+000 -3.1731e+000 +1.2121e+000 -2.1423e+000 +1.0030e+000 +2.2281e+000 -1.6533e-001 -1.2570e+000 +1.9707e+000 +9.1655e-001 +9.8892e-001 +1.1135e+000
7981 +2.322148974e-003 +2.322148974e-003 +4.078232215e+001 +4.078232215e+001 -2.3948e+000 -1.9139e+000 +4.2199e+000 -2.2563e+000 -3.7458e+000 +4.6840e-001 -2.7038e+000 -2.3688e+000 +3.0383e+000 -3.1522e+000 +1.2473e+000 -2.1377e+000 +9.5772e-001 +2.2073e+000 -2.6866e-001 -1.2683e+000 +1.9273e+000 +9.0308e-001 +9.3896e-001 +1.0680e+000
8189 +1.154810176e-003 +1.154810176e-003 +4.078115481e+001 +4.078115481e+001 -2.3951e+000 -1.9635e+000 +4.1717e+000 -2.1873e+000 -3.7467e+000 +4.6098e-001 -2.7046e+000 -2.2685e+000 +3.0418e+000 -3.1590e+000 +1.2116e+000 -2.2425e+000 +9.9932e-001 +2.2115e+000 -2.8213e-001 -1.3008e+000 +1.9380e+000 +9.0630e-001 +8.8078e-001 +1.0512e+000
8571 +9.517681349e-004 +9.517681349e-004 +4.078095177e+001 +4.078095177e+001 -2.3904e+000 -1.9739e+000 +4.1474e+000 -2.1460e+000 -3.7578e+000 +4.9651e-001 -2.7048e+000 -2.3255e+000 +3.0426e+000 -3.1585e+000 +1.2268e+000 -2.2587e+000 +1.0358e+000 +2.2275e+000 -2.8966e-001 -1.2829e+000 +1.9179e+000 +8.9595e-001 +9.0243e-001 +1.0420e+000
9271 +6.129156049e-004 +6.129156049e-004 +4.078061292e+001 +4.078061292e+001 -2.3949e+000 -1.8585e+000 +4.1857e+000 -2.1625e+000 -3.7586e+000 +5.3781e-001 -2.7041e+000 -2.2861e+000 +3.0433e+000 -3.2364e+000 +1.3203e+000 -2.1805e+000 +1.0557e+000 +2.3161e+000 -3.0456e-001 -1.2711e+000 +1.9010e+000 +8.8125e-001 +8.6646e-001 +1.1344e+000
9481 +3.462476019e-004 +3.462476019e-004 +4.078034625e+001 +4.078034625e+001 -2.4162e+000 -1.9302e+000 +4.1757e+000 -2.1707e+000 -3.7289e+000 +5.2586e-001 -2.7055e+000 -2.2165e+000 +3.0400e+000 -3.2175e+000 +1.3059e+000 -2.2286e+000 +1.0528e+000 +2.4144e+000 -2.9515e-001 -1.2322e+000 +1.8963e+000 +7.7860e-001 +9.0373e-001 +1.1028e+000
10053 +2.422702512e-004 +2.422702512e-004 +4.078024227e+001 +4.078024227e+001 -2.4040e+000 -1.8484e+000 +4.1576e+000 -2.1732e+000 -3.7029e+000 +5.8269e-001 -2.7093e+000 -2.2757e+000 +3.0446e+000 -3.2483e+000 +1.3121e+000 -2.2512e+000 +1.0312e+000 +2.3998e+000 -3.6030e-001 -1.2766e+000 +1.8829e+000 +8.0859e-001 +8.6753e-001 +1.1029e+000
10710 +1.521093006e-004 +1.521093006e-004 +4.078015211e+001 +4.078015211e+001 -2.4629e+000 -1.8605e+000 +4.1578e+000 -2.1741e+000 -3.6824e+000 +5.8017e-001 -2.7156e+000 -2.2236e+000 +3.0160e+000 -3.2622e+000 +1.3374e+000 -2.2248e+000 +1.0461e+000 +2.4964e+000 -3.8311e-001 -1.2572e+000 +1.8560e+000 +7.4976e-001 +9.5708e-001 +1.0337e+000
11124 +9.850910948e-005 +9.850910948e-005 +4.078009851e+001 +4.078009851e+001 -2.4565e+000 -1.8255e+000 +4.1245e+000 -2.1728e+000 -3.6911e+000 +6.0067e-001 -2.7168e+000 -2.2158e+000 +3.0554e+000 -3.2626e+000 +1.3250e+000 -2.2470e+000 +1.0467e+000 +2.4794e+000 -3.8314e-001 -1.2386e+000 +1.8591e+000 +7.3801e-001 +8.9617e-001 +1.0514e+000
11390 +5.886036839e-005 +5.886036839e-005 +4.078005886e+001 +4.078005886e+001 -2.4649e+000 -1.8537e+000 +4.0577e+000 -2.1778e+000 -3.6815e+000 +6.1517e-001 -2.7064e+000 -2.1952e+000 +3.0030e+000 -3.2622e+000 +1.3369e+000 -2.2655e+000 +1.0619e+000 +2.5013e+000 -3.7818e-001 -1.2454e+000 +1.8528e+000 +7.4412e-001 +8.9846e-001 +1.0553e+000
11498 +2.914570953e-005 +2.914570953e-005 +4.078002915e+001 +4.078002915e+001 -2.4787e+000 -1.8520e+000 +4.0337e+000 -2.1691e+000 -3.6868e+000 +6.2300e-001 -2.7049e+000 -2.1859e+000 +2.9701e+000 -3.2643e+000 +1.3494e+000 -2.2636e+000 +1.0787e+000 +2.5343e+000 -3.8786e-001 -1.2176e+000 +1.8381e+000 +7.2581e-001 +8.8392e-001 +1.0440e+000
11784 +2.162452581e-005 +2.162452581e-005 +4.078002162e+001 +4.078002162e+001 -2.4861e+000 -1.8484e+000 +4.0151e+000 -2.1682e+000 -3.6931e+000 +5.9376e-001 -2.7257e+000 -2.1797e+000 +2.9585e+000 -3.2729e+000 +1.3484e+000 -2.2735e+000 +1.0659e+000 +2.5353e+000 -3.9097e-001 -1.2193e+000 +1.8461e+000 +7.3370e-001 +8.8405e-001 +1.0442e+000
11968 +1.541322111e-005 +1.541322111e-005 +4.078001541e+001 +4.078001541e+001 -2.4949e+000 -1.8426e+000 +3.9970e+000 -2.1663e+000 -3.6893e+000 +6.1015e-001 -2.7275e+000 -2.1800e+000 +2.9528e+000 -3.2752e+000 +1.3622e+000 -2.2732e+000 +1.0450e+000 +2.5386e+000 -3.9849e-001 -1.1907e+000 +1.8431e+000 +7.1716e-001 +8.7446e-001 +1.0361e+000
12084 +9.395454576e-006 +9.395454576e-006 +4.078000940e+001 +4.078000940e+001 -2.4980e+000 -1.8402e+000 +3.9996e+000 -2.1665e+000 -3.6762e+000 +6.1211e-001 -2.7371e+000 -2.1801e+000 +2.9587e+000 -3.2767e+000 +1.3630e+000 -2.2738e+000 +1.0601e+000 +2.5507e+000 -3.9902e-001 -1.1918e+000 +1.8464e+000 +7.1889e-001 +9.0458e-001 +1.0333e+000
13286 +5.861177655e-006 +5.861177655e-006 +4.078000586e+001 +4.078000586e+001 -2.4950e+000 -1.8344e+000 +3.9512e+000 -2.1669e+000 -3.6747e+000 +6.1136e-001 -2.7563e+000 -2.1739e+000 +2.9540e+000 -3.2643e+000 +1.3554e+000 -2.2693e+000 +1.0941e+000 +2.5662e+000 -4.0450e-001 -1.1914e+000 +1.8456e+000 +7.0535e-001 +8.9951e-001 +1.0329e+000
13780 +3.678866172e-006 +3.678866172e-006 +4.078000368e+001 +4.078000368e+001 -2.4995e+000 -1.8236e+000 +3.9666e+000 -2.1667e+000 -3.6795e+000 +6.1032e-001 -2.7607e+000 -2.1769e+000 +2.9573e+000 -3.2518e+000 +1.3527e+000 -2.2728e+000 +1.1079e+000 +2.5591e+000 -4.0464e-001 -1.1825e+000 +1.8469e+000 +7.0920e-001 +8.9069e-001 +1.0354e+000
13813 +2.393353384e-006 +2.393353384e-006 +4.078000239e+001 +4.078000239e+001 -2.5077e+000 -1.8219e+000 +3.9541e+000 -2.1668e+000 -3.6769e+000 +6.0529e-001 -2.7504e+000 -2.1634e+000 +2.9603e+000 -3.2459e+000 +1.3754e+000 -2.2760e+000 +1.1160e+000 +2.5902e+000 -4.0352e-001 -1.1850e+000 +1.8454e+000 +7.1081e-001 +8.9425e-001 +1.0365e+000
15274 +1.336118707e-006 +1.336118707e-006 +4.078000134e+001 +4.078000134e+001 -2.5032e+000 -1.8146e+000 +3.9441e+000 -2.1702e+000 -3.6781e+000 +6.0631e-001 -2.7821e+000 -2.1571e+000 +2.9523e+000 -3.2189e+000 +1.3611e+000 -2.2883e+000 +1.1018e+000 +2.5797e+000 -4.0365e-001 -1.1963e+000 +1.8523e+000 +7.0433e-001 +8.8994e-001 +1.0365e+000
15567 +9.869821227e-007 +9.869821227e-007 +4.078000099e+001 +4.078000099e+001 -2.5025e+000 -1.8114e+000 +3.9407e+000 -2.1705e+000 -3.6776e+000 +6.0658e-001 -2.7885e+000 -2.1556e+000 +2.9526e+000 -3.2210e+000 +1.3641e+000 -2.2906e+000 +1.1011e+000 +2.5812e+000 -4.1209e-001 -1.1947e+000 +1.8396e+000 +7.0542e-001 +8.9046e-001 +1.0379e+000
15761 +5.777763050e-007 +5.777763050e-007 +4.078000058e+001 +4.078000058e+001 -2.5043e+000 -1.7965e+000 +3.9391e+000 -2.1703e+000 -3.6789e+000 +6.1167e-001 -2.7855e+000 -2.1441e+000 +2.9511e+000 -3.2163e+000 +1.3676e+000 -2.3074e+000 +1.0997e+000 +2.5733e+000 -4.2097e-001 -1.1921e+000 +1.8397e+000 +7.0623e-001 +8.8897e-001 +1.0435e+000
16007 +3.531621715e-007 +3.531621715e-007 +4.078000035e+001 +4.078000035e+001 -2.5007e+000 -1.8089e+000 +3.9253e+000 -2.1584e+000 -3.6773e+000 +6.0856e-001 -2.7889e+000 -2.1423e+000 +2.9511e+000 -3.2097e+000 +1.3568e+000 -2.3120e+000 +1.1052e+000 +2.5863e+000 -4.2775e-001 -1.1936e+000 +1.8403e+000 +7.0558e-001 +8.9046e-001 +1.0343e+000
16195 +2.179139855e-007 +2.179139855e-007 +4.078000022e+001 +4.078000022e+001 -2.5026e+000 -1.7982e+000 +3.9259e+000 -2.1570e+000 -3.6795e+000 +6.1949e-001 -2.7998e+000 -2.1377e+000 +2.9516e+000 -3.2007e+000 +1.3620e+000 -2.3063e+000 +1.1129e+000 +2.5837e+000 -4.2675e-001 -1.1935e+000 +1.8485e+000 +7.0576e-001 +8.9173e-001 +1.0392e+000
16985 +1.504940954e-007 +1.504940954e-007 +4.078000015e+001 +4.078000015e+001 -2.5001e+000 -1.8007e+000 +3.9311e+000 -2.1626e+000 -3.6805e+000 +6.1820e-001 -2.8026e+000 -2.1363e+000 +2.9513e+000 -3.1950e+000 +1.3627e+000 -2.3081e+000 +1.1140e+000 +2.5866e+000 -4.2176e-001 -1.1934e+000 +1.8447e+000 +7.0734e-001 +8.9674e-001 +1.0391e+000
17868 +9.199136031e-008 +9.199136031e-008 +4.078000009e+001 +4.078000009e+001 -2.5036e+000 -1.7948e+000 +3.9263e+000 -2.1630e+000 -3.6844e+000 +6.2424e-001 -2.8136e+000 -2.1389e+000 +2.9527e+000 -3.1878e+000 +1.3621e+000 -2.3093e+000 +1.1221e+000 +2.5883e+000 -4.2494e-001 -1.1893e+000 +1.8455e+000 +7.0604e-001 +9.0086e-001 +1.0277e+000
18068 +6.055417856e-008 +6.055417856e-008 +4.078000006e+001 +4.078000006e+001 -2.5029e+000 -1.7998e+000 +3.9271e+000 -2.1626e+000 -3.6822e+000 +6.2182e-001 -2.8115e+000 -2.1388e+000 +2.9522e+000 -3.1890e+000 +1.3582e+000 -2.3089e+000 +1.1250e+000 +2.5881e+000 -4.2487e-001 -1.1871e+000 +1.8443e+000 +7.0408e-001 +9.0177e-001 +1.0244e+000
19531 +3.929554282e-008 +3.929554282e-008 +4.078000004e+001 +4.078000004e+001 -2.5053e+000 -1.8003e+000 +3.9212e+000 -2.1663e+000 -3.6775e+000 +6.2250e-001 -2.8036e+000 -2.1369e+000 +2.9506e+000 -3.1891e+000 +1.3629e+000 -2.3117e+000 +1.1237e+000 +2.5905e+000 -4.2446e-001 -1.1788e+000 +1.8454e+000 +6.9932e-001 +8.9928e-001 +1.0221e+000
19891 +2.442429548e-008 +2.442429548e-008 +4.078000002e+001 +4.078000002e+001 -2.5090e+000 -1.7987e+000 +3.9178e+000 -2.1670e+000 -3.6692e+000 +6.2215e-001 -2.8076e+000 -2.1306e+000 +2.9492e+000 -3.1827e+000 +1.3619e+000 -2.3122e+000 +1.1234e+000 +2.5947e+000 -4.2357e-001 -1.1778e+000 +1.8447e+000 +6.9629e-001 +8.9642e-001 +1.0236e+000
20145 +1.418523254e-008 +1.418523254e-008 +4.078000001e+001 +4.078000001e+001 -2.5073e+000 -1.8001e+000 +3.9113e+000 -2.1650e+000 -3.6651e+000 +6.2089e-001 -2.8045e+000 -2.1326e+000 +2.9480e+000 -3.1842e+000 +1.3637e+000 -2.3136e+000 +1.1283e+000 +2.6011e+000 -4.2369e-001 -1.1729e+000 +1.8446e+000 +6.9731e-001 +8.9733e-001 +1.0224e+000
20771 +9.680732660e-009 +9.680732660e-009 +4.078000001e+001 +4.078000001e+001 -2.5068e+000 -1.7934e+000 +3.9075e+000 -2.1669e+000 -3.6720e+000 +6.2108e-001 -2.8026e+000 -2.1258e+000 +2.9485e+000 -3.1814e+000 +1.3696e+000 -2.3204e+000 +1.1252e+000 +2.6023e+000 -4.2415e-001 -1.1781e+000 +1.8450e+000 +7.0031e-001 +8.9434e-001 +1.0200e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.510038604e+001 +8.510038604e+001 +8.350038604e+001 +8.350038604e+001 +2.2010e+000 -4.5266e+000 +3.4667e+000 -1.9131e+000 -4.0212e+000 +1.5200e+000 +2.3168e+000 -1.0208e+000 +2.1484e+000 +4.9281e+000 -1.4688e+000 -3.0840e+000 -3.0658e+000 -2.6718e+000 +5.5083e-001 +9.8846e-001 -4.9502e-001 -3.9370e+000 +2.5564e+000 -3.7664e+000
316 +3.308189074e+001 +3.308189074e+001 +3.148189074e+001 +3.148189074e+001 -3.0368e+000 +7.3996e-001 -3.0239e+000 -1.2006e+000 +2.7360e+000 -1.9113e+000 -4.7375e-001 -2.9020e+000 -3.9815e+000 -1.7225e+000 -2.3207e-002 -2.5863e+000 +1.5605e+000 +3.2716e+000 +4.2790e+000 -5.6050e-001 -5.0000e+000 -4.2421e+000 -3.7505e+000 +1.4654e+000
729 +2.491007054e+001 +2.491007054e+001 +2.331007054e+001 +2.331007054e+001 -4.5520e+000 -6.2544e-001 -2.6193e+000 +9.5645e-002 +3.6822e+000 -1.0510e+000 -5.9941e-001 -4.3230e+000 -2.7454e+000 +2.8081e-001 -1.5111e+000 -5.3901e-001 +4.0146e+000 +2.8074e+000 +3.9477e+000 +1.0801e+000 -4.9984e+000 -3.9509e+000 -3.5101e+000 +2.8881e+000
913 +1.556044169e+001 +1.556044169e+001 +1.396044169e+001 +1.396044169e+001 -4.4995e+000 +3.3707e-001 -3.1375e+000 +7.5484e-002 +2.9331e+000 -1.9676e+000 -3.0656e+000 -3.6121e+000 -3.4781e+000 -1.0299e+000 -7.0352e-001 +8.6315e-002 +3.1782e+000 +2.5251e+000 +4.3581e+000 -4.8537e-001 -4.9990e+000 -3.7985e+000 -2.4994e+000 +3.0085e+000
1263 +9.776290664e+000 +9.776290664e+000 +8.176290664e+000 +8.176290664e+000 -4.8908e+000 +9.8950e-001 -3.1706e+000 -6.1160e-001 +3.7191e+000 -5.4662e-001 -1.5025e+000 -3.8499e+000 -3.1856e+000 -2.1696e+000 -1.7159e+000 -1.3628e-001 +4.0602e+000 +2.3992e+000 +4.1248e+000 -1.3629e-001 -4.9998e+000 -3.5758e+000 -1.7589e+000 +2.3839e+000
2699 +6.219327153e+000 +6.219327153e+000 +4.619327153e+000 +4.619327153e+000 -4.3786e+000 +9.3667e-001 -2.7363e+000 -4.0826e-001 +4.1177e+000 -8.9730e-001 -1.8605e+000 -4.0710e+000 -3.4148e+000 -8.3147e-001 -1.6156e+000 -4.9445e-001 +3.5277e+000 +1.8556e+000 +3.7668e+000 +3.5205e-001 -4.9966e+000 -2.5206e+000 -1.3417e+000 +2.3091e+000
7240 +3.873006128e+000 +3.873006128e+000 +2.273006128e+000 +2.273006128e+000 -4.7259e+000 +1.0828e+000 -3.2357e+000 -3.3554e-001 +4.3976e+000 -7.8507e-001 -1.5813e+000 -4.1037e+000 -3.7130e+000 -5.8309e-001 -1.5400e+000 -5.2024e-001 +4.2506e+000 +1.6259e+000 +3.6688e+000 -3.2527e-001 -4.6076e+000 -2.4434e+000 -1.4097e+000 +2.1934e+000
7498 +2.385684103e+000 +2.385684103e+000 +7.856841034e-001 +7.856841034e-001 -4.6743e+000 +1.1280e+000 -3.3203e+000 -3.2999e-001 +4.3256e+000 -8.4817e-001 -1.4740e+000 -4.2714e+000 -3.5799e+000 -5.9148e-001 -1.6557e+000 -5.2019e-001 +4.2885e+000 +1.6515e+000 +3.7116e+000 -1.7345e-001 -3.5174e+000 -2.4922e+000 -1.5047e+000 +2.1661e+000
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.434298142e+001 +8.434298142e+001 -2.864970186e+002 -2.864970186e+002 +3.8133e+000 +4.5350e+000 +3.6122e+000 -3.1681e+000 -3.9770e+000 -4.3726e-001 -3.5744e+000 +3.6003e+000 -6.7607e-001 -3.5186e+000 -1.4151e+000 +7.7119e-001 +2.9103e+000 +9.7758e-001 -3.3543e+000 +2.5235e+000 -4.0206e+000 +3.9332e+000 +1.3833e+000 -1.0266e+000
682 +6.266074238e+001 +6.266074238e+001 -3.081792576e+002 -3.081792576e+002 +3.8981e+000 +5.0000e+000 -3.1836e+000 +7.9852e-001 -1.4001e+000 +3.8444e+000 -3.1441e+000 +4.1414e+000 +5.8716e-001 -2.4241e+000 -3.1690e+000 +5.6454e-001 +6.4174e-001 +2.7160e+000 +4.9394e+000 +4.8810e+000 -2.1539e+000 -5.0000e+000 +1.8100e+000 +1.7981e+000
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.564956438e+001 +8.564956438e+001 +5.308956438e+001 +5.308956438e+001 +3.1863e+000 +6.7516e-001 -3.2078e+000 -2.8275e+000 -1.5149e+000 +2.0140e+000 +2.5064e+000 +4.5451e+000 +3.7932e+000 -3.7081e-001 -3.0268e+000 +2.7579e+000 +4.2380e+000 +1.6126e+000 +3.7645e+000 -1.8293e+000 +2.7890e+000 +4.8934e+000 +4.8622e+000 +3.7176e+000
