% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
29044 +5.688768886e+02 +5.688768886e+02 +5.171668886e+02 +5.171668886e+02 +3.3703e+00 +2.0032e+00 -4.2128e+00 -4.5355e+00 +8.2106e-01 +1.7504e+00 -4.2790e+00 +2.2277e+00 -2.0074e+00 -4.0778e-01 +4.4761e+00 +1.6322e+00 +2.7131e+00 +2.7823e-01 -3.7945e+00 +2.2582e+00 -4.5581e+00 +2.0737e+00 +1.4179e+00 +3.5871e+00
55932 +3.923862565e+02 +3.923862565e+02 +3.406762565e+02 +3.406762565e+02 +3.3354e+00 +3.6219e+00 -2.3536e+00 -3.4887e+00 +8.2106e-01 +1.7407e+00 -2.9951e+00 +4.2812e+00 -3.6974e+00 +4.9969e-01 +3.1298e+00 +2.3823e+00 +3.1069e+00 +6.0946e-01 -2.7825e+00 +4.1095e+00 -3.9765e+00 +3.9394e+00 +1.7165e+00 +4.1867e+00
72421 +2.408693094e+02 +2.408693094e+02 +1.891593094e+02 +1.891593094e+02 +2.7093e+00 +3.2648e+00 -2.7981e+00 -3.7870e+00 +8.2106e-01 +1.7504e+00 -2.9975e+00 +4.2812e+00 -3.6974e+00 +5.3837e-01 +3.7283e+00 +2.0647e+00 +3.1069e+00 +6.0946e-01 -2.7825e+00 +4.0384e+00 -3.5017e+00 +3.1334e+00 +1.4179e+00 +3.5871e+00
99879 +1.419413416e+02 +1.419413416e+02 +9.023134156e+01 +9.023134156e+01 +2.5891e+00 +2.9969e+00 -2.7785e+00 -3.7871e+00 +8.2106e-01 +1.7504e+00 -3.5562e+00 +3.2301e+00 -3.6190e+00 +4.9961e-01 +3.7283e+00 +2.0647e+00 +3.1069e+00 +6.0946e-01 -2.7825e+00 +3.1695e+00 -4.0799e+00 +3.3491e+00 +1.5793e+00 +3.1903e+00
113310 +9.644697266e+01 +9.644697266e+01 +4.473697266e+01 +4.473697266e+01 +2.7093e+00 +2.9969e+00 -3.4662e+00 -3.3931e+00 +1.1384e+00 +1.7504e+00 -3.5562e+00 +3.2301e+00 -3.6190e+00 +1.8711e-01 +3.7234e+00 +2.0646e+00 +3.1069e+00 +6.0946e-01 -2.7825e+00 +3.3565e+00 -3.9082e+00 +3.3952e+00 +1.4374e+00 +3.5871e+00
134757 +6.050578191e+01 +6.050578191e+01 +8.795781906e+00 +8.795781906e+00 +2.7453e+00 +2.9969e+00 -3.4662e+00 -3.7834e+00 +1.2061e+00 +1.7504e+00 -3.3733e+00 +3.0409e+00 -3.6190e+00 +1.8711e-01 +3.7282e+00 +2.0647e+00 +3.1094e+00 +6.0946e-01 -2.9290e+00 +3.3528e+00 -4.0799e+00 +3.3491e+00 +1.7165e+00 +3.1766e+00
165381 +3.927225378e+01 +3.927225378e+01 -1.243774622e+01 -1.243774622e+01 +2.7453e+00 +2.9945e+00 -3.4662e+00 -3.7833e+00 +1.1280e+00 +1.7504e+00 -3.4884e+00 +3.2301e+00 -3.6022e+00 +2.6524e-01 +3.8294e+00 +2.0647e+00 +3.1069e+00 +6.0946e-01 -2.9277e+00 +3.3528e+00 -4.0799e+00 +3.3479e+00 +1.7067e+00 +3.3710e+00
200124 +2.451350673e+01 +2.451350673e+01 -2.719649327e+01 -2.719649327e+01 +2.7099e+00 +2.9969e+00 -3.4662e+00 -3.7815e+00 +1.1333e+00 +1.6331e+00 -3.4780e+00 +3.1520e+00 -3.5961e+00 +2.1151e-01 +3.9455e+00 +2.0647e+00 +3.1167e+00 +5.3011e-01 -2.9290e+00 +3.3528e+00 -4.0799e+00 +3.3491e+00 +1.7163e+00 +3.2746e+00
234886 +1.542750553e+01 +1.542750553e+01 -3.628249447e+01 -3.628249447e+01 +2.6672e+00 +2.9970e+00 -3.4235e+00 -3.7639e+00 +1.1339e+00 +1.6331e+00 -3.4780e+00 +3.1520e+00 -3.5961e+00 +2.1151e-01 +3.9455e+00 +2.0451e+00 +3.1167e+00 +5.3011e-01 -2.9290e+00 +3.3528e+00 -4.0799e+00 +3.3491e+00 +1.6774e+00 +3.2746e+00
304139 +9.376169895e+00 +9.376169895e+00 -4.233383011e+01 -4.233383011e+01 +2.6574e+00 +2.9970e+00 -3.4052e+00 -3.7541e+00 +1.1133e+00 +1.6526e+00 -3.4979e+00 +3.1520e+00 -3.5961e+00 +2.1151e-01 +3.9455e+00 +2.0317e+00 +3.1069e+00 +5.5086e-01 -2.9290e+00 +3.3792e+00 -4.1006e+00 +3.3444e+00 +1.6774e+00 +3.2746e+00
509944 +6.306512396e+00 +6.306512396e+00 -4.540348760e+01 -4.540348760e+01 +2.6565e+00 +3.0164e+00 -3.3870e+00 -3.7501e+00 +1.1085e+00 +1.6453e+00 -3.5146e+00 +3.1495e+00 -3.6034e+00 +2.1456e-01 +3.9507e+00 +2.0313e+00 +3.1179e+00 +5.4113e-01 -2.9486e+00 +3.3838e+00 -4.1140e+00 +3.3417e+00 +1.6801e+00 +3.2618e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.334050255e+03 +3.334050255e+03 +3.054100255e+03 +3.054100255e+03 -2.0440e+00 +2.7430e+00 -1.4083e+00 +3.8847e+00 -3.5960e+00 +3.0792e+00 -2.8289e+00 -1.7838e+00 -2.5704e+00 +4.8337e+00 -3.5140e+00 +3.4960e+00 -4.4057e+00 +4.2886e+00 -5.7110e-01 +1.4873e+00 -3.3286e+00 -5.4085e-01 -2.2778e+00 +8.5979e-01
45 +2.450756813e+03 +2.450756813e+03 +2.170806813e+03 +2.170806813e+03 +1.2786e+00 -3.3109e+00 -6.0803e-01 -1.5501e+00 -1.6423e+00 -4.2272e-01 +1.8144e+00 +7.3364e-02 -2.2442e+00 -4.8015e+00 +1.7139e-01 -1.9403e+00 +1.1342e+00 -2.7755e+00 +3.2419e+00 +4.6622e+00 +1.8579e+00 +2.1000e+00 -7.1266e-01 -3.8303e+00
259 +1.325734687e+03 +1.325734687e+03 +1.045784687e+03 +1.045784687e+03 -4.5763e+00 -2.1366e+00 +2.1330e+00 -2.7759e+00 -4.7758e+00 -4.0031e+00 -2.2150e+00 +1.8757e+00 +8.2484e-01 -1.7446e+00 -3.7439e+00 -1.4700e+00 -8.9898e-01 +3.8787e-01 -1.6742e-01 +3.4952e+00 +4.4644e+00 -1.4613e+00 +3.4451e+00 +2.4673e+00
18171 +9.828172658e+02 +9.828172658e+02 +7.028672658e+02 +7.028672658e+02 -3.5717e+00 -4.0068e+00 +1.0002e+00 -1.0712e+00 -4.1141e+00 -4.6835e+00 -2.4372e+00 -1.4109e+00 -2.1148e+00 -2.0685e+00 -2.9239e+00 -2.0745e-01 -4.3990e+00 -8.5849e-01 -5.5664e-01 +3.9288e+00 +3.3725e+00 +4.6474e-01 -4.4044e-01 +3.3246e+00
36317 +5.881288223e+02 +5.881288223e+02 +3.081788223e+02 +3.081788223e+02 -2.7880e+00 -1.8306e+00 +2.4819e+00 -6.0285e-01 -2.7384e+00 -3.0643e+00 -2.8109e+00 -3.2986e+00 +2.6587e+00 -3.6136e+00 -5.8718e-01 +2.3605e+00 -3.8312e+00 -2.6934e+00 -7.3302e-01 +4.8986e+00 +3.5494e+00 +3.8079e+00 +3.3571e+00 +3.6634e+00
61748 +3.747441978e+02 +3.747441978e+02 +9.479419776e+01 +9.479419776e+01 -3.5912e+00 -4.0069e+00 +3.9097e+00 -1.1312e+00 -2.7095e+00 -3.1823e+00 -1.5945e+00 -8.2390e-01 +1.0633e+00 -4.3762e+00 -1.8489e+00 +9.9701e-01 -2.9182e+00 -2.7130e+00 +1.7748e-01 +4.0455e+00 +4.8816e+00 +2.3224e+00 +3.3082e+00 +3.6634e+00
81539 +2.442311608e+02 +2.442311608e+02 -3.571883920e+01 -3.571883920e+01 -4.0720e+00 -3.5642e+00 +3.8462e+00 -1.3018e+00 -4.3513e+00 -3.0317e+00 -1.4639e+00 +3.1543e-01 +1.0092e+00 -3.7637e+00 -1.6687e+00 +9.9702e-01 -4.1682e+00 -2.4326e+00 +2.2631e-01 +3.5517e+00 +3.5648e+00 +2.4032e+00 +1.9049e+00 +3.3246e+00
99844 +1.422164093e+02 +1.422164093e+02 -1.377335907e+02 -1.377335907e+02 -3.5717e+00 -4.0068e+00 +3.1318e+00 -1.5454e+00 -3.4657e+00 -3.1823e+00 -1.4236e+00 -5.3264e-02 +1.4778e+00 -3.4780e+00 -1.8489e+00 +1.6250e+00 -3.8418e+00 -2.1995e+00 +1.8732e-01 +3.7737e+00 +3.5648e+00 +2.2505e+00 +1.9049e+00 +3.0519e+00
113202 +8.630450003e+01 +8.630450003e+01 -1.936455000e+02 -1.936455000e+02 -3.9802e+00 -3.9502e+00 +3.3602e+00 -1.0712e+00 -3.6536e+00 -2.9166e+00 -1.5851e+00 -5.3269e-02 +1.4778e+00 -3.4841e+00 -1.9024e+00 +1.6250e+00 -3.8418e+00 -2.1995e+00 +2.6537e-01 +3.6242e+00 +3.5648e+00 +2.2505e+00 +1.9049e+00 +3.0287e+00
141683 +5.698106429e+01 +5.698106429e+01 -2.229689357e+02 -2.229689357e+02 -3.5717e+00 -3.9502e+00 +3.3741e+00 -9.6605e-01 -3.6535e+00 -2.9166e+00 -1.5851e+00 -5.3260e-02 +1.4778e+00 -3.4780e+00 -1.8489e+00 +1.6250e+00 -4.1682e+00 -2.1474e+00 +4.0620e-01 +3.3954e+00 +3.3724e+00 +2.6313e+00 +1.9049e+00 +3.0287e+00
171967 +3.945392039e+01 +3.945392039e+01 -2.404960796e+02 -2.404960796e+02 -3.7279e+00 -3.9502e+00 +3.3602e+00 -1.0712e+00 -3.6533e+00 -2.9166e+00 -1.5851e+00 -5.3264e-02 +1.5838e+00 -3.4975e+00 -1.8489e+00 +1.6250e+00 -3.9980e+00 -2.2627e+00 +4.9737e-01 +3.4952e+00 +3.4185e+00 +2.5825e+00 +1.9049e+00 +3.0525e+00
201487 +2.469000827e+01 +2.469000827e+01 -2.552599917e+02 -2.552599917e+02 -3.7279e+00 -4.0068e+00 +3.2613e+00 -1.0908e+00 -3.6633e+00 -2.7714e+00 -1.5945e+00 -1.5984e-01 +1.5935e+00 -3.5561e+00 -1.8489e+00 +1.6250e+00 -3.9980e+00 -2.2627e+00 +4.9737e-01 +3.4959e+00 +3.3724e+00 +2.5825e+00 +1.9074e+00 +3.0287e+00
231398 +1.567938523e+01 +1.567938523e+01 -2.642706148e+02 -2.642706148e+02 -3.7279e+00 -4.0166e+00 +3.2613e+00 -1.0712e+00 -3.6536e+00 -2.8064e+00 -1.5851e+00 -2.2904e-01 +1.6716e+00 -3.5561e+00 -1.8489e+00 +1.6250e+00 -3.9980e+00 -2.2566e+00 +4.8025e-01 +3.4959e+00 +3.3724e+00 +2.6313e+00 +1.9051e+00 +3.0519e+00
261734 +9.299490241e+00 +9.299490241e+00 -2.706505098e+02 -2.706505098e+02 -3.6882e+00 -4.0165e+00 +3.2588e+00 -1.0908e+00 -3.7122e+00 -2.8064e+00 -1.5921e+00 -2.0954e-01 +1.6741e+00 -3.5561e+00 -1.8099e+00 +1.6250e+00 -4.0371e+00 -2.2566e+00 +4.8021e-01 +3.4855e+00 +3.3346e+00 +2.6216e+00 +1.9049e+00 +3.0335e+00
284960 +6.190527003e+00 +6.190527003e+00 -2.737594730e+02 -2.737594730e+02 -3.6889e+00 -4.0068e+00 +3.2613e+00 -1.0908e+00 -3.7122e+00 -2.8064e+00 -1.5900e+00 -1.8998e-01 +1.6715e+00 -3.5561e+00 -1.8099e+00 +1.6250e+00 -4.0371e+00 -2.2578e+00 +4.7048e-01 +3.4953e+00 +3.3346e+00 +2.6220e+00 +1.8854e+00 +3.0287e+00
361129 +3.964931159e+00 +3.964931159e+00 -2.759850688e+02 -2.759850688e+02 -3.6889e+00 -4.0068e+00 +3.2564e+00 -1.0908e+00 -3.7114e+00 -2.8106e+00 -1.5997e+00 -1.9894e-01 +1.6715e+00 -3.5560e+00 -1.8099e+00 +1.6397e+00 -4.0416e+00 -2.2627e+00 +4.5815e-01 +3.4909e+00 +3.3395e+00 +2.6216e+00 +1.8854e+00 +3.0287e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.294365735e+03 +3.294365735e+03 +4.226355735e+03 +4.226355735e+03 -4.6781e-02 +6.0936e-03 +1.8157e+00 +3.7002e+00 +2.0447e+00 +2.7653e+00 -2.5623e+00 -3.5988e-01 -1.2543e+00 -1.1536e+00 +1.1737e+00 +2.1628e+00 +2.4066e+00 +3.5393e+00 -4.1171e+00 -3.0872e+00 -2.2233e+00 +3.0793e+00 +3.0524e+00 +4.0776e+00
10 +2.511215945e+03 +2.511215945e+03 +3.443205945e+03 +3.443205945e+03 -2.1510e-01 -2.2733e+00 +2.0643e-01 +3.9114e+00 +4.0116e+00 -3.0960e+00 -3.9233e+00 -2.6979e+00 -2.7561e+00 +3.6444e+00 +3.0216e+00 +2.2044e+00 +1.8750e+00 +1.3972e+00 +4.0123e+00 -2.0471e+00 -1.2721e+00 +2.0809e+00 +4.6948e+00 -2.0520e-01
5979 +1.563875635e+03 +1.563875635e+03 +2.495865635e+03 +2.495865635e+03 +1.1707e+00 +3.8789e+00 +1.9745e+00 -1.2100e+00 +4.3301e+00 -2.8010e+00 -1.7362e-01 -4.8195e+00 -4.5506e+00 -2.9546e+00 +4.3660e+00 -1.3477e+00 -2.6264e+00 +5.2240e-01 +1.3042e+00 +1.9769e+00 -3.8732e+00 -2.1406e+00 -5.0021e-01 -1.4339e+00
14779 +9.674873573e+02 +9.674873573e+02 +1.899477357e+03 +1.899477357e+03 -1.1573e-01 +1.6106e+00 +4.1344e+00 +8.8747e-01 +1.6556e+00 -1.8101e+00 +4.5734e+00 -3.4754e+00 -3.9442e+00 -3.3935e-01 +3.0609e+00 -3.8868e+00 -4.6479e-01 -1.2236e+00 +3.3600e+00 +4.1845e+00 +4.0432e-01 -3.6293e+00 +2.1513e+00 -6.7802e-01
36018 +5.529150760e+02 +5.529150760e+02 +1.484905076e+03 +1.484905076e+03 +1.6027e+00 -5.4767e-01 +1.8969e+00 -4.1440e-01 +1.7106e+00 -3.3844e+00 +1.6201e+00 -3.7305e+00 -7.6890e-01 +3.1456e+00 +3.2059e+00 -1.4039e+00 -1.5755e+00 -2.5577e+00 +2.5272e+00 +2.7481e+00 -2.3818e+00 -1.7969e+00 +3.2691e+00 -2.2537e+00
56425 +3.799246952e+02 +3.799246952e+02 +1.311914695e+03 +1.311914695e+03 +1.1036e+00 +1.3008e+00 +2.6085e+00 -6.5305e-01 +1.7106e+00 -3.3844e+00 +1.6201e+00 -3.7305e+00 -7.6890e-01 +3.1456e+00 +3.2059e+00 -1.4039e+00 -1.5755e+00 -2.5577e+00 +2.5272e+00 +2.0744e+00 -1.1660e+00 -6.7525e-01 +3.2320e+00 -1.4795e+00
71088 +2.474075741e+02 +2.474075741e+02 +1.179397574e+03 +1.179397574e+03 +1.3019e+00 +6.8511e-01 +2.6085e+00 -1.0708e+00 +1.9088e+00 -3.0808e+00 +2.8205e+00 -4.2107e+00 -1.8870e+00 +1.8731e+00 +2.8934e+00 -1.5828e+00 -1.9901e+00 -2.5577e+00 +2.5269e+00 +2.0719e+00 -1.4681e+00 -2.0125e+00 +2.6932e+00 -1.1883e+00
99826 +1.568481519e+02 +1.568481519e+02 +1.088838152e+03 +1.088838152e+03 +1.3213e+00 +6.8511e-01 +3.1188e+00 -5.7355e-01 +1.9088e+00 -2.4138e+00 +2.9985e+00 -3.5690e+00 -1.8870e+00 +1.8731e+00 +2.8153e+00 -8.4999e-01 -1.7942e+00 -2.5162e+00 +2.9102e+00 +2.2073e+00 -1.0293e+00 -2.1406e+00 +2.6175e+00 -1.3030e+00
129906 +9.186191675e+01 +9.186191675e+01 +1.023851917e+03 +1.023851917e+03 +1.2414e+00 +9.1342e-01 +3.1188e+00 -6.0254e-01 +2.3875e+00 -2.9221e+00 +3.0011e+00 -3.6283e+00 -1.8870e+00 +1.8609e+00 +2.8943e+00 -8.4999e-01 -2.4216e+00 -2.5528e+00 +2.9102e+00 +2.2073e+00 -1.0293e+00 -2.1406e+00 +2.6175e+00 -1.1883e+00
162815 +6.120761108e+01 +6.120761108e+01 +9.931976111e+02 +9.931976111e+02 +1.2311e+00 +9.9761e-01 +2.9529e+00 -6.0254e-01 +2.3875e+00 -2.8011e+00 +3.0060e+00 -3.6283e+00 -1.6527e+00 +1.8731e+00 +2.8931e+00 -5.5204e-01 -2.5210e+00 -2.5528e+00 +2.9102e+00 +2.2073e+00 -1.0293e+00 -2.1405e+00 +2.6448e+00 -1.4795e+00
213693 +3.977046708e+01 +3.977046708e+01 +9.717604671e+02 +9.717604671e+02 +1.2311e+00 +9.9761e-01 +2.9529e+00 -6.2207e-01 +2.3875e+00 -2.7436e+00 +3.0060e+00 -3.7305e+00 -1.7442e+00 +1.8707e+00 +2.9715e+00 -5.9095e-01 -2.4216e+00 -2.4878e+00 +2.9102e+00 +2.2098e+00 -1.0293e+00 -2.1211e+00 +2.6175e+00 -1.3812e+00
249646 +2.502822215e+01 +2.502822215e+01 +9.570182222e+02 +9.570182222e+02 +1.2118e+00 +9.9761e-01 +2.9258e+00 -6.8541e-01 +2.3924e+00 -2.7033e+00 +3.0009e+00 -3.7110e+00 -1.7442e+00 +1.8707e+00 +2.9715e+00 -5.9096e-01 -2.3822e+00 -2.4881e+00 +2.9843e+00 +2.2852e+00 -1.0296e+00 -2.0527e+00 +2.5760e+00 -1.3808e+00
297889 +1.547590694e+01 +1.547590694e+01 +9.474659069e+02 +9.474659069e+02 +1.2311e+00 +9.9761e-01 +2.9234e+00 -7.6323e-01 +2.4070e+00 -2.7228e+00 +2.9812e+00 -3.7122e+00 -1.6917e+00 +1.8707e+00 +2.9721e+00 -6.2025e-01 -2.3627e+00 -2.4487e+00 +2.9843e+00 +2.3022e+00 -9.5029e-01 -2.0527e+00 +2.5760e+00 -1.3786e+00
403928 +9.908697402e+00 +9.908697402e+00 +9.418986974e+02 +9.418986974e+02 +1.2628e+00 +9.9742e-01 +2.9063e+00 -7.6591e-01 +2.3923e+00 -2.6877e+00 +2.9716e+00 -3.7110e+00 -1.6917e+00 +1.8554e+00 +2.9715e+00 -6.2393e-01 -2.3480e+00 -2.4487e+00 +2.9855e+00 +2.3243e+00 -9.5608e-01 -2.0419e+00 +2.6044e+00 -1.3783e+00
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.526504560e+03 +3.526504560e+03 +3.639814560e+03 +3.639814560e+03 +4.9826e+00 -3.0199e+00 -3.7570e+00 +3.2929e+00 +4.2594e+00 +5.1953e-01 -1.4627e+00 +2.3258e+00 +2.2566e+00 +1.7004e+00 +4.8438e+00 +9.1556e-01 +3.6573e+00 +3.0671e+00 -4.4382e+00 -7.3588e-01 -3.6809e-01 -1.0362e+00 -3.8078e+00 +1.9503e+00
