% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7548 +5.043639324e+01 +5.043639324e+01 +4.449163932e+02 +4.449163932e+02 -4.9085e+00 -2.7937e+00 -3.2914e+00 +3.7483e+00 -9.5787e-01 -3.6958e+00 +2.4116e+00 +2.5935e+00 +4.2294e-01 -1.7097e+00 +4.0915e+00 +3.0607e+00 +1.9967e+00 +5.4345e-01 -3.7743e+00 +4.8848e+00 -3.3433e+00 -1.5796e+00 +2.4242e+00 +1.7638e+00
14165 +3.788118817e+01 +3.788118817e+01 +4.323611882e+02 +4.323611882e+02 -1.5185e+00 -1.2405e+00 -3.0344e+00 +2.3106e+00 +5.7241e-01 -2.6850e+00 +2.7760e+00 -1.3598e+00 +2.0530e+00 -3.3826e+00 +7.6861e-01 +8.1293e-01 +3.8595e+00 +3.1519e+00 -3.4313e+00 +3.4223e+00 -2.6147e-02 -6.9587e-01 -3.5824e-01 +1.1155e+00
22240 +2.154140806e+01 +2.154140806e+01 +4.160214081e+02 +4.160214081e+02 -4.5672e+00 -4.3437e+00 -4.0893e+00 +3.6015e+00 +1.2119e+00 -3.6982e+00 +3.8827e+00 -5.1058e-01 +1.0607e-01 -3.5502e+00 +1.1094e+00 +2.0696e+00 +2.7999e+00 +4.0781e+00 -1.5048e+00 +2.5171e+00 -4.1089e+00 -1.8482e+00 -3.4776e-01 +3.8403e+00
29386 +1.409658758e+01 +1.409658758e+01 +4.085765876e+02 +4.085765876e+02 -3.9657e+00 -1.9483e+00 -3.6651e+00 +2.8733e+00 +1.4627e+00 -3.6983e+00 +2.8784e+00 -1.4612e+00 -1.3309e+00 -3.3349e+00 +1.1565e+00 +1.0301e+00 +3.1102e+00 +4.9577e+00 -4.3159e+00 +3.9749e+00 -1.6092e+00 -2.6509e+00 +9.1588e-01 +9.3750e-01
38444 +8.578115309e+00 +8.578115309e+00 +4.030581153e+02 +4.030581153e+02 -4.9085e+00 -2.7937e+00 -3.2914e+00 +3.1621e+00 +1.8339e+00 -2.8353e+00 +2.3247e+00 -1.5241e-01 -2.2809e+00 -2.9798e+00 +1.9065e+00 +7.7951e-01 +8.1075e-01 +3.7611e+00 -3.6408e+00 +3.4664e+00 -3.3570e+00 -9.3041e-01 -8.3110e-02 +1.7638e+00
43005 +4.810471834e+00 +4.810471834e+00 +3.992904718e+02 +3.992904718e+02 -3.8908e+00 -2.6037e+00 -2.9681e+00 +4.0630e+00 +1.0827e+00 -2.2888e+00 +2.7138e+00 -5.1062e-01 +1.0607e-01 -3.4816e+00 +1.9210e+00 +9.9961e-01 +1.9932e+00 +4.0384e+00 -3.2534e+00 +3.2973e+00 -3.1720e+00 -1.1837e+00 -7.8031e-03 +2.3357e+00
50050 +3.710528024e+00 +3.710528024e+00 +3.981905280e+02 +3.981905280e+02 -3.8908e+00 -2.6037e+00 -2.9681e+00 +4.0630e+00 +1.0827e+00 -2.2887e+00 +2.7138e+00 -5.1062e-01 +1.0607e-01 -3.4816e+00 +1.9210e+00 +9.9961e-01 +1.9932e+00 +4.0384e+00 -3.2534e+00 +3.2973e+00 -3.1720e+00 -1.1837e+00 -9.0238e-03 +1.1865e+00
57892 +2.397802988e+00 +2.397802988e+00 +3.968778030e+02 +3.968778030e+02 -3.6305e+00 -2.9308e+00 -4.0211e+00 +3.7441e+00 +5.6313e-01 -3.1692e+00 +3.1534e+00 -3.9576e-01 -1.4571e+00 -4.3439e+00 +1.9210e+00 +9.9961e-01 +1.9932e+00 +4.0384e+00 -3.8404e+00 +3.2973e+00 -2.0857e+00 -1.1837e+00 -7.7840e-03 +1.6183e+00
68626 +1.529256707e+00 +1.529256707e+00 +3.960092567e+02 +3.960092567e+02 -3.6305e+00 -2.9308e+00 -4.0211e+00 +3.7441e+00 +5.6305e-01 -3.1692e+00 +3.1534e+00 -3.9576e-01 -1.4180e+00 -4.3439e+00 +1.9210e+00 +1.0831e+00 +1.6215e+00 +3.7611e+00 -3.6408e+00 +3.3975e+00 -2.5793e+00 -1.1837e+00 -8.2309e-02 +1.3058e+00
72173 +9.156971381e-01 +9.156971381e-01 +3.953956971e+02 +3.953956971e+02 -3.6305e+00 -2.9308e+00 -4.0211e+00 +4.0630e+00 +1.0838e+00 -2.9389e+00 +3.4658e+00 -4.2506e-01 -1.4571e+00 -3.8409e+00 +1.9089e+00 +1.4375e+00 +1.7197e+00 +3.5830e+00 -3.7450e+00 +3.2973e+00 -3.1720e+00 -1.1837e+00 -7.8031e-03 +1.1829e+00
87188 +5.351032932e-01 +5.351032932e-01 +3.950151033e+02 +3.950151033e+02 -3.8908e+00 -2.6037e+00 -3.6734e+00 +3.7441e+00 +5.6313e-01 -3.1692e+00 +3.5440e+00 -6.9000e-01 -1.0309e+00 -3.4816e+00 +1.9211e+00 +1.4375e+00 +1.6850e+00 +3.7611e+00 -3.6408e+00 +3.1398e+00 -2.9137e+00 -1.2731e+00 +1.2869e-02 +1.1370e+00
99662 +3.929033099e-01 +3.929033099e-01 +3.948729033e+02 +3.948729033e+02 -3.8908e+00 -2.9302e+00 -3.9645e+00 +4.0630e+00 +1.0827e+00 -2.9389e+00 +3.4659e+00 -4.1529e-01 -1.0309e+00 -3.8409e+00 +1.9089e+00 +1.4376e+00 +1.7199e+00 +3.7611e+00 -3.6136e+00 +2.6573e+00 -2.9137e+00 -1.2731e+00 +1.2869e-02 +1.1571e+00
113521 +2.436230858e-01 +2.436230858e-01 +3.947236231e+02 +3.947236231e+02 -3.6305e+00 -2.9308e+00 -3.8082e+00 +4.0630e+00 +1.0827e+00 -2.9389e+00 +3.4659e+00 -7.0856e-01 -8.9698e-01 -3.8409e+00 +1.9862e+00 +1.4375e+00 +1.6214e+00 +3.7611e+00 -3.7560e+00 +2.9449e+00 -2.8942e+00 -1.2731e+00 +1.2869e-02 +1.3707e+00
119853 +1.579508478e-01 +1.579508478e-01 +3.946379508e+02 +3.946379508e+02 -3.8908e+00 -2.9162e+00 -3.6651e+00 +3.7447e+00 +9.8158e-01 -2.9389e+00 +3.5440e+00 -7.0856e-01 -8.9698e-01 -3.8409e+00 +1.9862e+00 +1.2669e+00 +1.7197e+00 +3.7611e+00 -3.7658e+00 +2.9449e+00 -2.8942e+00 -1.2731e+00 +1.2869e-02 +1.1829e+00
134684 +9.871700580e-02 +9.871700580e-02 +3.945787170e+02 +3.945787170e+02 -3.8908e+00 -2.9308e+00 -3.6734e+00 +3.7441e+00 +7.7125e-01 -2.9389e+00 +3.4609e+00 -5.8131e-01 -8.9637e-01 -3.8409e+00 +1.9232e+00 +1.2395e+00 +1.6215e+00 +3.7807e+00 -3.9117e+00 +2.9920e+00 -2.9137e+00 -1.3512e+00 +1.2869e-02 +1.1865e+00
151162 +5.966730090e-02 +5.966730090e-02 +3.945396673e+02 +3.945396673e+02 -3.8908e+00 -2.9162e+00 -3.7444e+00 +3.7447e+00 +7.7125e-01 -2.9389e+00 +3.4658e+00 -5.8131e-01 -8.9698e-01 -3.7627e+00 +1.9226e+00 +1.2211e+00 +1.6215e+00 +3.7611e+00 -3.8599e+00 +2.9921e+00 -2.9137e+00 -1.3512e+00 +1.2869e-02 +1.3058e+00
171645 +3.783181945e-02 +3.783181945e-02 +3.945178318e+02 +3.945178318e+02 -3.8908e+00 -2.9162e+00 -3.7429e+00 +3.8479e+00 +7.7125e-01 -2.9389e+00 +3.4610e+00 -6.2129e-01 -8.7741e-01 -3.6474e+00 +1.9232e+00 +1.2813e+00 +1.6215e+00 +3.7611e+00 -3.8453e+00 +2.9969e+00 -2.9113e+00 -1.4749e+00 +1.1976e-01 +1.3058e+00
177346 +2.433488002e-02 +2.433488002e-02 +3.945043349e+02 +3.945043349e+02 -3.8908e+00 -2.9302e+00 -3.8081e+00 +3.8479e+00 +7.7064e-01 -2.9389e+00 +3.4657e+00 -5.8131e-01 -8.9698e-01 -3.7172e+00 +1.9211e+00 +1.2353e+00 +1.6215e+00 +3.7614e+00 -3.8453e+00 +3.0018e+00 -2.9138e+00 -1.4305e+00 +9.1146e-02 +1.3058e+00
205170 +1.532536484e-02 +1.532536484e-02 +3.944953254e+02 +3.944953254e+02 -3.8908e+00 -2.9302e+00 -3.8081e+00 +3.8869e+00 +7.8102e-01 -2.9389e+00 +3.4658e+00 -5.8192e-01 -8.9698e-01 -3.7628e+00 +1.9226e+00 +1.2353e+00 +1.5824e+00 +3.7611e+00 -3.8453e+00 +2.9926e+00 -2.8942e+00 -1.3903e+00 +9.1151e-02 +1.3058e+00
219649 +9.695199766e-03 +9.695199766e-03 +3.944896952e+02 +3.944896952e+02 -3.8909e+00 -2.8918e+00 -3.8081e+00 +3.8479e+00 +8.4328e-01 -2.9389e+00 +3.4756e+00 -5.8131e-01 -8.9698e-01 -3.7628e+00 +1.9202e+00 +1.2669e+00 +1.5629e+00 +3.7611e+00 -3.8525e+00 +2.9449e+00 -2.8942e+00 -1.3903e+00 +9.0994e-02 +1.3057e+00
227764 +5.959143925e-03 +5.959143925e-03 +3.944859591e+02 +3.944859591e+02 -3.8909e+00 -2.8918e+00 -3.8081e+00 +3.8869e+00 +8.8234e-01 -2.9389e+00 +3.4658e+00 -5.8131e-01 -8.9698e-01 -3.7196e+00 +1.9226e+00 +1.2395e+00 +1.5824e+00 +3.7611e+00 -3.8355e+00 +2.9452e+00 -2.9113e+00 -1.4001e+00 +9.2367e-02 +1.2668e+00
241065 +3.752378013e-03 +3.752378013e-03 +3.944837524e+02 +3.944837524e+02 -3.8909e+00 -2.8918e+00 -3.8081e+00 +3.8967e+00 +8.4326e-01 -2.8999e+00 +3.4610e+00 -5.8131e-01 -8.9698e-01 -3.7172e+00 +1.9211e+00 +1.2669e+00 +1.5824e+00 +3.7810e+00 -3.8404e+00 +2.9449e+00 -2.9134e+00 -1.3903e+00 +9.1146e-02 +1.3058e+00
257932 +2.403020583e-03 +2.403020583e-03 +3.944824030e+02 +3.944824030e+02 -3.8909e+00 -2.8918e+00 -3.8081e+00 +3.8869e+00 +8.4333e-01 -2.8999e+00 +3.4463e+00 -6.1549e-01 -8.8719e-01 -3.7471e+00 +1.9211e+00 +1.2669e+00 +1.5629e+00 +3.7611e+00 -3.8135e+00 +2.9449e+00 -2.8942e+00 -1.3903e+00 +9.1151e-02 +1.3058e+00
276092 +1.471115526e-03 +1.471115526e-03 +3.944814711e+02 +3.944814711e+02 -3.8909e+00 -2.8918e+00 -3.8081e+00 +3.8967e+00 +8.4938e-01 -2.8999e+00 +3.4463e+00 -6.1549e-01 -8.8719e-01 -3.7271e+00 +1.9226e+00 +1.2666e+00 +1.5654e+00 +3.7636e+00 -3.8134e+00 +2.9449e+00 -2.8942e+00 -1.3903e+00 +9.2367e-02 +1.2960e+00
289870 +9.973716103e-04 +9.973716103e-04 +3.944809974e+02 +3.944809974e+02 -3.8909e+00 -2.8918e+00 -3.8075e+00 +3.9016e+00 +8.6524e-01 -2.8999e+00 +3.4438e+00 -5.9428e-01 -8.7516e-01 -3.7270e+00 +1.9204e+00 +1.2693e+00 +1.5629e+00 +3.7660e+00 -3.8134e+00 +2.9697e+00 -2.8936e+00 -1.3902e+00 +9.1108e-02 +1.2690e+00
305139 +5.340537280e-04 +5.340537280e-04 +3.944805341e+02 +3.944805341e+02 -3.8958e+00 -2.8918e+00 -3.8075e+00 +3.9016e+00 +8.6524e-01 -2.8999e+00 +3.4438e+00 -6.0404e-01 -8.8719e-01 -3.7392e+00 +1.9211e+00 +1.2669e+00 +1.5629e+00 +3.7660e+00 -3.8134e+00 +2.9643e+00 -2.8942e+00 -1.3903e+00 +1.1075e-01 +1.2886e+00
331369 +3.782558275e-04 +3.782558275e-04 +3.944803783e+02 +3.944803783e+02 -3.8956e+00 -2.8918e+00 -3.7984e+00 +3.9017e+00 +8.5915e-01 -2.8999e+00 +3.4438e+00 -6.0404e-01 -8.8721e-01 -3.7270e+00 +1.9162e+00 +1.2669e+00 +1.5678e+00 +3.7660e+00 -3.8145e+00 +2.9668e+00 -2.8942e+00 -1.3909e+00 +1.1075e-01 +1.2836e+00
347105 +2.363772615e-04 +2.363772615e-04 +3.944802364e+02 +3.944802364e+02 -3.8958e+00 -2.8912e+00 -3.7985e+00 +3.9017e+00 +8.5915e-01 -2.8999e+00 +3.4463e+00 -6.0404e-01 -8.8721e-01 -3.7367e+00 +1.9156e+00 +1.2669e+00 +1.5690e+00 +3.7659e+00 -3.8134e+00 +2.9643e+00 -2.8942e+00 -1.3915e+00 +1.0099e-01 +1.2836e+00
374044 +1.492700753e-04 +1.492700753e-04 +3.944801493e+02 +3.944801493e+02 -3.8958e+00 -2.8942e+00 -3.8045e+00 +3.9015e+00 +8.5915e-01 -2.9084e+00 +3.4462e+00 -6.0405e-01 -8.8229e-01 -3.7367e+00 +1.9156e+00 +1.2669e+00 +1.5690e+00 +3.7712e+00 -3.8145e+00 +2.9608e+00 -2.8951e+00 -1.3903e+00 +1.0221e-01 +1.2837e+00
