% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
18468 +5.687986912e+02 +5.687986912e+02 +3.589186912e+02 -2.098800000e+02 +2.1100e+00 +3.3136e+00 +2.5554e+00 -1.7908e+00 +3.1887e+00 +9.9879e-01 +2.4220e+00 -7.8264e-02 -1.0222e+00 +2.6629e+00 +9.5550e-01 +1.5410e+00 +3.9917e+00 -1.4544e+00 -1.5079e+00 -3.7700e+00 -3.0751e+00 +3.0408e+00 -2.3711e+00 +1.9181e+00
46824 +3.644316157e+02 +3.644316157e+02 +1.545516157e+02 -2.098800000e+02 +6.3830e-01 +2.6088e+00 +5.0384e+00 +6.5450e-01 +1.0502e+00 +3.4666e+00 +2.5395e+00 -9.3088e-01 -1.1179e+00 +2.6885e+00 +1.1273e+00 +1.5499e+00 +3.9454e+00 -1.3767e+00 -1.5075e+00 -3.7540e+00 -3.0491e+00 +3.0778e+00 -2.3642e+00 +1.9240e+00
47824 +2.182437279e+02 +2.182437279e+02 +8.363727860e+00 -2.098800000e+02 +6.4580e-01 -1.5802e+00 +5.0001e+00 +2.0573e+00 +2.6051e+00 +3.1944e+00 +2.4373e+00 -1.6077e-01 -1.1209e+00 +2.7087e+00 +8.7377e-01 +1.5576e+00 +4.0340e+00 -1.4554e+00 -1.5322e+00 -3.7386e+00 -3.0412e+00 +3.0714e+00 -2.3900e+00 +1.9205e+00
48624 +1.289051061e+02 +1.289051061e+02 -8.097489391e+01 -2.098800000e+02 +6.4262e-01 -1.1422e+00 +5.0000e+00 +2.1625e+00 +2.7038e+00 +2.7930e+00 +2.4684e+00 -4.9094e-02 -1.0196e+00 +2.6220e+00 +8.4702e-01 +1.4967e+00 +4.0238e+00 -1.4214e+00 -1.5175e+00 -3.7566e+00 -3.0623e+00 +3.0659e+00 -2.3880e+00 +1.9247e+00
49024 +9.536452000e+01 +9.536452000e+01 -1.145154800e+02 -2.098800000e+02 +6.3762e-01 -1.2374e+00 +5.0000e+00 +1.5346e+00 +2.7988e+00 +3.0289e+00 +2.3122e+00 -2.6927e-01 -1.2168e+00 +2.6869e+00 +9.1691e-01 +1.5711e+00 +3.9580e+00 -1.4403e+00 -1.5164e+00 -3.7727e+00 -3.0513e+00 +3.0715e+00 -2.3798e+00 +1.9153e+00
67259 +6.227731296e+01 +6.227731296e+01 -1.476026870e+02 -2.098800000e+02 +1.0579e+00 +3.3076e+00 +3.6116e+00 +1.8132e+00 +1.8967e+00 +2.5458e+00 +2.2941e+00 -2.9331e-01 -1.0237e+00 +2.6034e+00 +8.1126e-01 +1.5585e+00 +3.9990e+00 -1.3882e+00 -1.5261e+00 -3.7653e+00 -3.0559e+00 +3.0585e+00 -2.3825e+00 +1.9204e+00
68059 +3.886516338e+01 +3.886516338e+01 -1.710148366e+02 -2.098800000e+02 +1.2454e+00 +2.5958e+00 +3.7455e+00 +2.6793e+00 +2.2034e+00 +2.6036e+00 +2.3083e+00 -2.4723e-01 -9.9658e-01 +2.5916e+00 +8.7639e-01 +1.5864e+00 +3.9986e+00 -1.4198e+00 -1.5296e+00 -3.7637e+00 -3.0610e+00 +3.0642e+00 -2.3819e+00 +1.9184e+00
87631 +2.200023117e+01 +2.200023117e+01 -1.878797688e+02 -2.098800000e+02 +1.1368e+00 +3.7052e-01 +3.5800e+00 +2.3253e+00 +1.7945e+00 +2.7403e+00 +2.3558e+00 -7.8264e-02 -1.1244e+00 +2.6043e+00 +8.5051e-01 +1.5470e+00 +3.9917e+00 -1.4191e+00 -1.5421e+00 -3.7700e+00 -3.0526e+00 +3.0621e+00 -2.3771e+00 +1.9181e+00
117021 +1.525133811e+01 +1.525133811e+01 -1.946286619e+02 -2.098800000e+02 +1.2721e+00 +5.0000e-01 +3.5303e+00 +2.4418e+00 +1.7647e+00 +2.6415e+00 +2.2940e+00 -7.8264e-02 -1.1003e+00 +2.6497e+00 +8.8185e-01 +1.5632e+00 +3.9748e+00 -1.4293e+00 -1.5482e+00 -3.7700e+00 -3.0589e+00 +3.0632e+00 -2.3820e+00 +1.9181e+00
117580 +9.402167709e+00 +9.402167709e+00 -2.004778323e+02 -2.098800000e+02 +1.2721e+00 +5.0000e-01 +3.5303e+00 +2.4418e+00 +1.7647e+00 +2.6415e+00 +2.2940e+00 -7.8264e-02 -1.1003e+00 +2.6497e+00 +8.8185e-01 +1.5632e+00 +3.9748e+00 -1.4293e+00 -1.5322e+00 -3.7700e+00 -3.0589e+00 +3.0632e+00 -2.3820e+00 +1.9181e+00
126357 +5.703502478e+00 +5.703502478e+00 -2.041764975e+02 -2.098800000e+02 +2.0200e+00 +7.3313e-01 +3.3810e+00 +2.4741e+00 +1.6205e+00 +2.5829e+00 +2.3077e+00 -5.0197e-02 -1.0993e+00 +2.5687e+00 +8.9021e-01 +1.5627e+00 +3.9769e+00 -1.4180e+00 -1.5378e+00 -3.7696e+00 -3.0604e+00 +3.0649e+00 -2.3813e+00 +1.9207e+00
127157 +3.275613910e+00 +3.275613910e+00 -2.066043861e+02 -2.098800000e+02 +1.9431e+00 +2.3169e-01 +3.5875e+00 +2.3070e+00 +1.8462e+00 +2.6012e+00 +2.3163e+00 -5.0537e-02 -1.0961e+00 +2.6530e+00 +8.9295e-01 +1.5579e+00 +3.9770e+00 -1.4144e+00 -1.5345e+00 -3.7691e+00 -3.0627e+00 +3.0646e+00 -2.3786e+00 +1.9202e+00
127757 +2.326019508e+00 +2.326019508e+00 -2.075539805e+02 -2.098800000e+02 +1.7905e+00 +5.0183e-01 +3.6002e+00 +2.4006e+00 +1.8664e+00 +2.6138e+00 +2.3139e+00 -4.3062e-02 -1.0957e+00 +2.5994e+00 +8.9296e-01 +1.5607e+00 +3.9782e+00 -1.4170e+00 -1.5361e+00 -3.7688e+00 -3.0624e+00 +3.0643e+00 -2.3790e+00 +1.9199e+00
175660 +1.453793811e+00 +1.453793811e+00 -2.084262062e+02 -2.098800000e+02 +1.0710e+00 +5.6876e-01 +3.6513e+00 +2.3081e+00 +1.7258e+00 +2.6327e+00 +2.2910e+00 -1.0909e-01 -1.1190e+00 +2.6123e+00 +8.7989e-01 +1.5568e+00 +3.9803e+00 -1.4178e+00 -1.5306e+00 -3.7680e+00 -3.0606e+00 +3.0630e+00 -2.3796e+00 +1.9198e+00
176460 +8.692220947e-01 +8.692220947e-01 -2.090107779e+02 -2.098800000e+02 +1.1836e+00 +5.5211e-01 +3.6508e+00 +2.2947e+00 +1.8007e+00 +2.7355e+00 +2.3229e+00 -1.1898e-01 -1.1138e+00 +2.6003e+00 +8.7858e-01 +1.5593e+00 +3.9830e+00 -1.4208e+00 -1.5308e+00 -3.7676e+00 -3.0608e+00 +3.0630e+00 -2.3799e+00 +1.9200e+00
176860 +6.198654424e-01 +6.198654424e-01 -2.092601346e+02 -2.098800000e+02 +1.1334e+00 +5.4600e-01 +3.6681e+00 +2.3173e+00 +1.8177e+00 +2.6269e+00 +2.3362e+00 -1.1166e-01 -1.1121e+00 +2.6017e+00 +8.7681e-01 +1.5592e+00 +3.9803e+00 -1.4204e+00 -1.5310e+00 -3.7686e+00 -3.0608e+00 +3.0632e+00 -2.3799e+00 +1.9200e+00
194594 +3.957215180e-01 +3.957215180e-01 -2.094842785e+02 -2.098800000e+02 +1.0614e+00 +5.5031e-01 +3.5828e+00 +2.3987e+00 +1.7510e+00 +2.6318e+00 +2.2940e+00 -9.1648e-02 -1.1102e+00 +2.5927e+00 +8.8902e-01 +1.5603e+00 +3.9791e+00 -1.4183e+00 -1.5366e+00 -3.7693e+00 -3.0614e+00 +3.0626e+00 -2.3803e+00 +1.9199e+00
195594 +2.438880437e-01 +2.438880437e-01 -2.096361120e+02 -2.098800000e+02 +1.1563e+00 +5.1194e-01 +3.5924e+00 +2.4038e+00 +1.7720e+00 +2.7127e+00 +2.3162e+00 -9.7563e-02 -1.1126e+00 +2.6161e+00 +8.9275e-01 +1.5599e+00 +3.9749e+00 -1.4175e+00 -1.5347e+00 -3.7686e+00 -3.0620e+00 +3.0631e+00 -2.3798e+00 +1.9198e+00
196594 +1.298450228e-01 +1.298450228e-01 -2.097501550e+02 -2.098800000e+02 +1.0915e+00 +4.5858e-01 +3.5882e+00 +2.4082e+00 +1.7693e+00 +2.7044e+00 +2.3183e+00 -8.5015e-02 -1.1107e+00 +2.6021e+00 +8.7695e-01 +1.5567e+00 +3.9760e+00 -1.4195e+00 -1.5342e+00 -3.7688e+00 -3.0619e+00 +3.0633e+00 -2.3801e+00 +1.9198e+00
260834 +9.956348788e-02 +9.956348788e-02 -2.097804365e+02 -2.098800000e+02 +1.0914e+00 +4.6899e-01 +3.5926e+00 +2.4070e+00 +1.7741e+00 +2.7006e+00 +2.3182e+00 -8.7453e-02 -1.1119e+00 +2.6039e+00 +8.8456e-01 +1.5568e+00 +3.9765e+00 -1.4195e+00 -1.5342e+00 -3.7686e+00 -3.0618e+00 +3.0634e+00 -2.3800e+00 +1.9198e+00
262834 +5.721464272e-02 +5.721464272e-02 -2.098227854e+02 -2.098800000e+02 +1.2112e+00 +4.4696e-01 +3.5914e+00 +2.3602e+00 +1.7836e+00 +2.6965e+00 +2.3142e+00 -8.6623e-02 -1.1124e+00 +2.6013e+00 +8.8556e-01 +1.5574e+00 +3.9773e+00 -1.4193e+00 -1.5337e+00 -3.7686e+00 -3.0619e+00 +3.0631e+00 -2.3800e+00 +1.9199e+00
264634 +3.201797982e-02 +3.201797982e-02 -2.098479820e+02 -2.098800000e+02 +1.1868e+00 +4.5491e-01 +3.5908e+00 +2.3769e+00 +1.7801e+00 +2.6885e+00 +2.3179e+00 -8.6917e-02 -1.1132e+00 +2.6064e+00 +8.8332e-01 +1.5573e+00 +3.9773e+00 -1.4190e+00 -1.5339e+00 -3.7684e+00 -3.0617e+00 +3.0631e+00 -2.3799e+00 +1.9199e+00
265434 +2.203720664e-02 +2.203720664e-02 -2.098579628e+02 -2.098800000e+02 +1.2132e+00 +4.2026e-01 +3.5925e+00 +2.3871e+00 +1.7847e+00 +2.6913e+00 +2.3183e+00 -8.6978e-02 -1.1122e+00 +2.6042e+00 +8.8287e-01 +1.5570e+00 +3.9775e+00 -1.4189e+00 -1.5338e+00 -3.7685e+00 -3.0614e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
274834 +1.567049699e-02 +1.567049699e-02 -2.098643295e+02 -2.098800000e+02 +1.1770e+00 +4.6488e-01 +3.5398e+00 +2.3885e+00 +1.7779e+00 +2.6863e+00 +2.3154e+00 -8.6896e-02 -1.1125e+00 +2.6031e+00 +8.8232e-01 +1.5568e+00 +3.9777e+00 -1.4194e+00 -1.5338e+00 -3.7690e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
333077 +9.813135613e-03 +9.813135613e-03 -2.098701869e+02 -2.098800000e+02 +1.1592e+00 +4.5126e-01 +3.5425e+00 +2.3843e+00 +1.7811e+00 +2.6861e+00 +2.3210e+00 -8.8505e-02 -1.1117e+00 +2.6041e+00 +8.8312e-01 +1.5576e+00 +3.9781e+00 -1.4192e+00 -1.5335e+00 -3.7690e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
339077 +5.963268073e-03 +5.963268073e-03 -2.098740367e+02 -2.098800000e+02 +1.1903e+00 +4.4872e-01 +3.5495e+00 +2.3871e+00 +1.7731e+00 +2.6875e+00 +2.3224e+00 -8.8584e-02 -1.1112e+00 +2.6041e+00 +8.8361e-01 +1.5574e+00 +3.9777e+00 -1.4192e+00 -1.5337e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
340877 +3.948853815e-03 +3.948853815e-03 -2.098760511e+02 -2.098800000e+02 +1.1967e+00 +4.4017e-01 +3.5479e+00 +2.3911e+00 +1.7758e+00 +2.6876e+00 +2.3221e+00 -8.9426e-02 -1.1112e+00 +2.6052e+00 +8.8359e-01 +1.5573e+00 +3.9777e+00 -1.4192e+00 -1.5334e+00 -3.7689e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
341077 +2.471416619e-03 +2.471416619e-03 -2.098775286e+02 -2.098800000e+02 +1.2172e+00 +4.4339e-01 +3.5467e+00 +2.3865e+00 +1.7830e+00 +2.6868e+00 +2.3222e+00 -8.9555e-02 -1.1112e+00 +2.6045e+00 +8.8360e-01 +1.5573e+00 +3.9777e+00 -1.4192e+00 -1.5335e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
360677 +1.482595962e-03 +1.482595962e-03 -2.098785174e+02 -2.098800000e+02 +1.2062e+00 +4.5453e-01 +3.5557e+00 +2.3889e+00 +1.7823e+00 +2.6917e+00 +2.3215e+00 -9.0948e-02 -1.1107e+00 +2.6043e+00 +8.8334e-01 +1.5576e+00 +3.9777e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
361477 +6.517155061e-04 +6.517155061e-04 -2.098793483e+02 -2.098800000e+02 +1.2005e+00 +4.5588e-01 +3.5556e+00 +2.3850e+00 +1.7864e+00 +2.6892e+00 +2.3218e+00 -9.0036e-02 -1.1108e+00 +2.6045e+00 +8.8341e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
361877 +5.983530326e-04 +5.983530326e-04 -2.098794016e+02 -2.098800000e+02 +1.2006e+00 +4.5587e-01 +3.5556e+00 +2.3855e+00 +1.7863e+00 +2.6892e+00 +2.3218e+00 -9.0061e-02 -1.1108e+00 +2.6045e+00 +8.8342e-01 +1.5576e+00 +3.9777e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
408171 +3.761531166e-04 +3.761531166e-04 -2.098796238e+02 -2.098800000e+02 +1.2056e+00 +4.4460e-01 +3.5570e+00 +2.3861e+00 +1.7862e+00 +2.6880e+00 +2.3213e+00 -8.9960e-02 -1.1106e+00 +2.6043e+00 +8.8329e-01 +1.5575e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
408971 +2.180758193e-04 +2.180758193e-04 -2.098797819e+02 -2.098800000e+02 +1.2110e+00 +4.4427e-01 +3.5556e+00 +2.3845e+00 +1.7857e+00 +2.6892e+00 +2.3216e+00 -9.0493e-02 -1.1103e+00 +2.6041e+00 +8.8319e-01 +1.5574e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
436627 +1.209102755e-04 +1.209102755e-04 -2.098798791e+02 -2.098800000e+02 +1.2043e+00 +4.4507e-01 +3.5556e+00 +2.3875e+00 +1.7861e+00 +2.6887e+00 +2.3219e+00 -9.0250e-02 -1.1105e+00 +2.6040e+00 +8.8331e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
437627 +8.008914543e-05 +8.008914543e-05 -2.098799199e+02 -2.098800000e+02 +1.2042e+00 +4.4515e-01 +3.5543e+00 +2.3863e+00 +1.7858e+00 +2.6888e+00 +2.3219e+00 -9.0298e-02 -1.1105e+00 +2.6041e+00 +8.8315e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
438027 +5.855548690e-05 +5.855548690e-05 -2.098799414e+02 -2.098800000e+02 +1.2061e+00 +4.4640e-01 +3.5554e+00 +2.3864e+00 +1.7858e+00 +2.6887e+00 +2.3220e+00 -9.0249e-02 -1.1105e+00 +2.6040e+00 +8.8323e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
475950 +3.401621234e-05 +3.401621234e-05 -2.098799660e+02 -2.098800000e+02 +1.2078e+00 +4.4738e-01 +3.5544e+00 +2.3872e+00 +1.7862e+00 +2.6888e+00 +2.3214e+00 -9.0511e-02 -1.1105e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
477350 +1.739750056e-05 +1.739750056e-05 -2.098799826e+02 -2.098800000e+02 +1.2078e+00 +4.4762e-01 +3.5546e+00 +2.3866e+00 +1.7853e+00 +2.6889e+00 +2.3215e+00 -9.0481e-02 -1.1105e+00 +2.6041e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
477550 +1.546607086e-05 +1.546607086e-05 -2.098799845e+02 -2.098800000e+02 +1.2078e+00 +4.4763e-01 +3.5546e+00 +2.3866e+00 +1.7853e+00 +2.6889e+00 +2.3215e+00 -9.0479e-02 -1.1105e+00 +2.6041e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
505976 +7.757345202e-06 +7.757345202e-06 -2.098799922e+02 -2.098800000e+02 +1.2084e+00 +4.4760e-01 +3.5549e+00 +2.3861e+00 +1.7856e+00 +2.6887e+00 +2.3217e+00 -9.0380e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
506576 +4.766608527e-06 +4.766608527e-06 -2.098799952e+02 -2.098800000e+02 +1.2073e+00 +4.4795e-01 +3.5549e+00 +2.3863e+00 +1.7856e+00 +2.6887e+00 +2.3217e+00 -9.0371e-02 -1.1104e+00 +2.6040e+00 +8.8321e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
506776 +3.902674763e-06 +3.902674763e-06 -2.098799961e+02 -2.098800000e+02 +1.2074e+00 +4.4797e-01 +3.5549e+00 +2.3862e+00 +1.7856e+00 +2.6887e+00 +2.3217e+00 -9.0375e-02 -1.1104e+00 +2.6040e+00 +8.8321e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
507176 +2.474703990e-06 +2.474703990e-06 -2.098799975e+02 -2.098800000e+02 +1.2072e+00 +4.4791e-01 +3.5549e+00 +2.3863e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0382e-02 -1.1104e+00 +2.6040e+00 +8.8319e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
574786 +1.223674502e-06 +1.223674502e-06 -2.098799988e+02 -2.098800000e+02 +1.2069e+00 +4.4770e-01 +3.5544e+00 +2.3864e+00 +1.7857e+00 +2.6888e+00 +2.3216e+00 -9.0415e-02 -1.1104e+00 +2.6040e+00 +8.8321e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
574986 +8.024792635e-07 +8.024792635e-07 -2.098799992e+02 -2.098800000e+02 +1.2069e+00 +4.4796e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0386e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
