% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4440 +2.063555387e+02 +2.063555387e+02 +1.276355387e+02 +1.276355387e+02 +3.7351e+00 +1.1538e+00 -2.3956e+00 -3.7658e+00 -3.9266e+00 +2.7627e+00 +2.4456e+00 -1.3065e+00 +9.5106e-01 +1.8271e+00 -2.3789e-01 -8.6339e-01 +5.0781e-01 +9.7257e-02 -4.7793e+00 -4.5653e-01 -4.3621e+00 +2.0438e+00 +1.9968e+00 +4.5338e+00
10364 +1.456591693e+02 +1.456591693e+02 +6.693916932e+01 +6.693916932e+01 -5.9022e-01 -2.4107e+00 -1.5033e+00 +4.1393e+00 -2.1515e+00 -3.6120e+00 +2.3140e+00 +4.7713e+00 +2.1091e+00 -5.4400e-01 -4.3278e+00 +4.7261e+00 -5.0569e-01 -1.9935e+00 -1.6186e-01 -1.2391e+00 -9.6530e-01 +8.8609e-01 -4.4655e+00 -4.1918e+00
18980 +9.637240719e+01 +9.637240719e+01 +1.765240719e+01 +1.765240719e+01 +2.3678e+00 -2.5408e+00 -2.9781e+00 +1.0626e+00 -4.7010e-02 -4.2560e+00 +3.6663e+00 +4.8671e+00 +1.3815e+00 -3.5022e+00 -2.4693e+00 +2.0614e+00 -2.8168e+00 -1.7979e+00 +4.4297e+00 -1.2033e+00 -1.6587e+00 +4.4789e+00 +3.6564e+00 -4.7741e+00
229979 +6.171250118e+01 +6.171250118e+01 -1.700749882e+01 -1.700749882e+01 +1.4608e+00 -2.5801e+00 -1.5998e+00 -1.3613e+00 +1.6421e+00 -2.2948e+00 +5.8087e-01 +2.4386e+00 -3.5430e-01 -1.7115e+00 -3.6355e+00 +2.8663e+00 -1.2698e+00 -1.0817e+00 -1.7008e+00 -4.9605e+00 -1.6154e+00 +5.1404e-01 -5.2266e-01 -2.4798e+00
466831 +3.859935426e+01 +3.859935426e+01 -4.012064574e+01 -4.012064574e+01 +3.1364e+00 -2.1377e+00 -8.6678e-01 -6.0409e-01 -3.0664e+00 -9.5370e-01 +2.8248e+00 +3.5766e+00 +2.2634e+00 +1.9832e+00 -4.3366e+00 +3.2907e+00 -6.8663e-01 -8.1127e-01 -1.9368e+00 -3.7595e+00 -9.0331e-01 +2.9462e-01 +3.1497e+00 -2.1506e+00
1054689 +2.361317755e+01 +2.361317755e+01 -5.510682245e+01 -5.510682245e+01 +3.3741e+00 -2.0659e+00 -7.7878e-01 -3.6472e-01 -2.5003e+00 -2.1637e+00 +3.4360e+00 +9.1224e-01 +2.2219e+00 +8.8096e-02 -3.0750e+00 +1.8512e+00 -4.9342e-02 -1.0188e+00 -2.5948e+00 -2.8908e+00 -6.2283e-01 +9.1834e-01 +2.8341e+00 -7.4415e-01
% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.369723530e+07 +5.369723530e+07 +5.369731157e+07 +5.369731157e+07 -3.3724e+00 +1.9268e+00 +3.8581e+00 +1.2375e+00 -3.7667e+00 -6.8615e-01 +4.2336e-01 +2.4775e+00 -2.0787e-01 -2.8259e+00 -4.3188e+00 -9.9885e-01 -4.3033e+00 +1.3569e-01 -1.4851e+00 +1.5124e+00 +3.4898e+00 +3.7984e+00 -4.4302e+00 -4.2037e+00
2 +1.140232573e+04 +1.140232573e+04 +1.147859573e+04 +1.147859573e+04 -6.7551e-02 +4.3754e+00 +7.4358e-01 -1.1340e+00 +1.4758e+00 +3.9377e+00 +4.9258e+00 -3.1224e+00 +4.8474e+00 -1.8877e+00 +1.8115e+00 -6.0699e-01 +3.0502e+00 +7.5752e-01 -1.0533e+00 -8.9555e-01 +4.0007e+00 +2.3812e+00 -2.3696e+00 -1.9889e+00
69 +4.848911276e+03 +4.848911276e+03 +4.925181276e+03 +4.925181276e+03 +3.0051e+00 +1.7822e+00 +7.4480e-01 +1.9431e-01 -2.4213e+00 -3.2373e+00 +9.7645e-01 -1.2474e-01 +4.3447e+00 -1.1532e+00 +2.9970e+00 -1.3468e+00 +4.4409e-01 +3.3768e+00 -1.7195e+00 +4.5336e+00 +4.7806e+00 +2.0080e+00 -2.2738e+00 +1.2919e+00
98 +2.852511219e+02 +2.852511219e+02 +3.615211219e+02 +3.615211219e+02 -6.2820e-01 -2.0161e+00 +1.6097e+00 -3.1852e+00 -1.0041e+00 +3.8763e+00 +1.8409e+00 -4.5207e+00 +4.2830e+00 -4.7956e-01 +1.7774e-02 +3.3387e+00 -3.5113e+00 -3.3493e+00 -8.6157e-01 -3.7118e+00 -4.1663e+00 -5.0712e-01 -1.5475e+00 +4.3634e-01
2325 +1.380205709e+02 +1.380205709e+02 +2.142905709e+02 +2.142905709e+02 -3.4909e+00 -8.6725e-01 -3.2464e+00 +1.6769e+00 -4.6884e+00 -9.5068e-01 -2.7412e-01 -1.5808e+00 -1.0381e+00 +2.4057e+00 -1.7403e-01 -2.0348e+00 +2.4747e+00 -6.1499e-01 +3.5305e+00 +1.5480e+00 +3.7113e+00 -4.3194e+00 +2.1978e+00 -2.5591e+00
