% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.058363171e+06 +1.058363171e+06 +1.058394541e+06 +1.058394541e+06 -1.2638e+00 -3.3497e+00 -1.5661e+00 -3.1388e+00 +1.0338e+00 -3.0519e+00 +3.8868e+00 +2.3716e-01 -3.5568e+00 +3.3053e+00 -1.9774e+00 -1.1343e+00 +1.1687e+00 +3.5448e+00 -1.9211e+00 +2.9028e+00 +2.6907e+00 -2.0878e+00 +2.1567e+00 -1.2895e+00
3 +9.789126800e+05 +9.789126800e+05 +9.789440500e+05 +9.789440500e+05 +2.7589e+00 +3.7125e+00 +3.6753e+00 +4.9398e+00 +1.2131e+00 +3.7256e+00 -3.6433e+00 +1.5828e+00 +3.7962e+00 -3.0385e+00 -4.2129e+00 -4.2595e+00 +2.5950e+00 -1.5428e+00 -1.6308e-01 +1.1411e+00 -2.2518e+00 -3.2579e+00 +2.9267e+00 +1.6750e+00
6 +3.644205064e+05 +3.644205064e+05 +3.644518764e+05 +3.644518764e+05 +1.2407e+00 -8.8902e-01 +1.2075e+00 +1.7980e+00 -1.2710e+00 +2.5058e+00 -3.1296e+00 -3.7730e-01 +2.7870e+00 -3.6784e+00 -4.3426e+00 -2.6127e-01 -1.4588e-01 -3.7677e+00 +3.5933e+00 -1.7535e+00 +2.5492e+00 -1.6196e-02 +1.9119e+00 +4.5344e+00
200 +1.801557704e+05 +1.801557704e+05 +1.801871404e+05 +1.801871404e+05 +3.7984e+00 -2.0284e+00 -4.8714e+00 +3.7892e+00 +1.0406e-01 +1.6229e+00 -4.6872e+00 +3.5777e+00 +4.2450e+00 +1.1532e+00 -2.1497e+00 +4.1651e+00 +4.0882e+00 -3.4427e+00 +2.7544e+00 -4.4870e+00 +1.0968e+00 -4.4546e+00 -4.1443e+00 +2.0488e+00
1162 +1.129799618e+05 +1.129799618e+05 +1.130113318e+05 +1.130113318e+05 +4.4895e-01 +2.0553e+00 -3.9357e+00 +4.6544e+00 -3.7095e+00 -1.0846e+00 -3.5693e+00 -1.7359e+00 -4.6283e+00 -3.0625e+00 -3.9191e+00 +3.1165e+00 +4.1935e+00 +8.2228e-01 -1.6795e+00 +6.1212e-01 -2.0451e+00 -3.7293e+00 +4.1223e+00 -7.8169e-01
1370 +8.535801067e+04 +8.535801067e+04 +8.538938067e+04 +8.538938067e+04 +3.9210e+00 -8.9883e-01 -1.8768e+00 +3.6855e+00 -3.3938e+00 +9.7391e-01 -2.0792e+00 +4.4811e-01 +1.3330e+00 -2.7571e+00 -5.6212e-01 +2.9364e+00 +3.1056e+00 +4.4291e+00 +1.7649e+00 -3.6231e+00 -1.2567e+00 -3.7457e+00 -2.2224e+00 +4.5422e+00
7417 +1.730587797e+04 +1.730587797e+04 +1.733724797e+04 +1.733724797e+04 +4.4382e+00 +2.5635e-01 -1.0246e+00 +4.9616e+00 -4.2426e+00 -4.6533e+00 -4.0785e+00 +3.3131e+00 +1.1594e+00 -3.5482e+00 -3.8979e+00 -1.9020e+00 +1.8974e+00 +9.1376e-01 +6.4972e-01 +2.9104e+00 -8.8444e-01 -2.9973e+00 +4.8657e+00 +4.4116e+00
15521 +6.982167416e+03 +6.982167416e+03 +7.013537416e+03 +7.013537416e+03 +3.3724e+00 -5.5421e-01 -4.4935e+00 +4.7391e+00 -4.3445e+00 -4.2258e-01 +1.3064e+00 +1.8768e-01 -3.4936e+00 -4.3471e+00 -9.2592e-01 -3.2383e+00 +2.3851e+00 -1.9082e+00 +3.7463e-01 -6.3759e-01 -2.4946e+00 -4.4391e+00 -8.6510e-01 +1.1882e+00
16009 +3.664523779e+03 +3.664523779e+03 +3.695893779e+03 +3.695893779e+03 +3.8454e+00 -3.6118e+00 -4.6009e+00 +1.6603e+00 -3.5175e+00 -4.5360e+00 -8.1810e-01 +2.7672e+00 +1.7080e-01 -3.8780e+00 -2.9069e+00 +4.2469e+00 +3.9219e+00 -2.1391e+00 +3.8869e+00 -1.8658e+00 +4.4088e+00 -4.3096e+00 -2.2956e+00 +3.7520e+00
18802 +3.036732127e+02 +3.036732127e+02 +3.350432127e+02 +3.350432127e+02 +2.9102e+00 -2.2315e+00 -3.6288e+00 +2.8453e+00 -3.6119e+00 -3.1821e+00 -1.3454e+00 +3.8016e+00 +5.4474e-01 -4.2831e+00 -4.3357e+00 -4.0788e-01 -3.3980e-01 -1.1319e+00 +4.7484e+00 +1.2125e+00 +1.6219e+00 -2.3946e+00 -2.6339e-02 -5.0418e-01
22908 +2.321948792e+02 +2.321948792e+02 +2.635648792e+02 +2.635648792e+02 +4.5322e+00 -2.0678e+00 -3.8340e+00 +4.5989e+00 -3.2824e+00 -3.1797e+00 -1.3454e+00 +3.8016e+00 +5.4474e-01 -1.7737e+00 +8.0402e-01 +6.5632e-01 +1.0003e+00 -2.7691e-02 +1.6286e+00 +2.1890e+00 +5.1997e-01 -3.7457e+00 -2.2224e+00 +2.5311e+00
42928 +1.573555856e+02 +1.573555856e+02 +1.887255856e+02 +1.887255856e+02 +4.4354e+00 +2.5635e-01 -3.8885e+00 +2.7953e+00 -4.2731e+00 -2.4754e+00 -2.1050e+00 +4.9245e+00 -2.8217e+00 -3.1914e+00 -7.5667e-01 -1.9020e+00 +1.8974e+00 +9.1376e-01 +6.4972e-01 +2.9105e+00 +1.5925e+00 -2.5548e+00 +1.5962e-01 +5.0942e-01
70234 +9.600367275e+01 +9.600367275e+01 +1.273736728e+02 +1.273736728e+02 +4.0013e+00 -2.0537e-01 -3.6291e+00 +2.8453e+00 -3.7095e+00 -1.0846e+00 -2.9126e+00 +2.2357e+00 -8.8384e-01 -1.7737e+00 +8.0402e-01 +6.5632e-01 +1.0003e+00 -2.7691e-02 +1.5895e+00 +2.1897e+00 +5.1995e-01 -3.7457e+00 -1.0115e+00 -1.0367e+00
100431 +6.089088714e+01 +6.089088714e+01 +9.226088714e+01 +9.226088714e+01 +1.4232e+00 +6.1441e-01 -4.2208e+00 +4.2528e+00 -2.6369e+00 -1.0846e+00 -2.9126e+00 +2.3043e+00 -8.5523e-01 -1.6627e+00 -1.1587e+00 +6.5632e-01 +1.0052e+00 +7.4545e-01 +6.9079e-01 +2.4541e+00 +1.8822e-01 -3.5936e+00 -2.6340e-02 -5.0418e-01
134868 +3.910162963e+01 +3.910162963e+01 +7.047162963e+01 +7.047162963e+01 +1.4232e+00 +8.1624e-01 -4.7174e+00 +4.3303e+00 -2.6369e+00 -4.5957e-01 -2.9126e+00 +2.2308e+00 -8.8384e-01 -1.3672e+00 -9.8630e-01 +2.4538e+00 -2.2731e-01 +1.5711e+00 +6.7126e-01 +2.4517e+00 +6.7798e-01 -3.7457e+00 +1.3415e+00 -1.1752e+00
163003 +2.492744181e+01 +2.492744181e+01 +5.629744181e+01 +5.629744181e+01 +1.1203e+00 +8.1654e-01 -4.0924e+00 +3.8616e+00 -2.6369e+00 -4.5957e-01 -2.9126e+00 +2.2357e+00 -8.8385e-01 -1.3672e+00 -9.8142e-01 +2.4587e+00 -2.2731e-01 +1.7972e+00 -2.5453e-01 +2.2287e+00 +5.4179e-01 -3.5351e+00 +7.6700e-01 -1.1752e+00
199086 +1.541528326e+01 +1.541528326e+01 +4.678528326e+01 +4.678528326e+01 +7.2526e-01 +1.2492e+00 -4.4249e+00 +3.8360e+00 -2.6372e+00 -1.3731e-01 -2.9126e+00 +1.9189e+00 -2.7576e-01 -1.3673e+00 -9.8600e-01 +2.4587e+00 -2.2731e-01 +2.3441e+00 -2.6429e-01 +2.4590e+00 +2.6634e-01 -3.2226e+00 +1.0795e+00 -1.1752e+00
249320 +9.463950337e+00 +9.463950337e+00 +4.083395034e+01 +4.083395034e+01 +7.2528e-01 +1.4411e+00 -4.2208e+00 +3.7576e+00 -2.6372e+00 -1.3731e-01 -3.4708e+00 +2.2329e+00 -1.9748e-01 -5.2370e-01 -6.9333e-01 +2.5535e+00 -8.5781e-01 +2.4417e+00 -2.6368e-01 +2.9105e+00 +1.9341e-01 -3.2225e+00 +8.0079e-01 -1.2142e+00
314667 +6.232070995e+00 +6.232070995e+00 +3.760207099e+01 +3.760207099e+01 +7.2526e-01 +1.4411e+00 -3.9475e+00 +3.7552e+00 -2.5320e+00 -5.9175e-02 -3.4607e+00 +1.9232e+00 -4.1232e-02 -5.2385e-01 -6.7380e-01 +2.5560e+00 -9.2060e-01 +2.4417e+00 -5.7618e-01 +2.9105e+00 +1.1010e-01 -3.0426e+00 +1.0795e+00 -1.4877e+00
396418 +3.950962299e+00 +3.950962299e+00 +3.532096230e+01 +3.532096230e+01 +2.3446e-01 +1.4411e+00 -3.9076e+00 +3.7552e+00 -2.5027e+00 -6.0969e-04 -3.1580e+00 +1.9230e+00 -2.1691e-03 -5.2370e-01 -6.3474e-01 +2.5508e+00 -1.1262e+00 +2.4808e+00 -5.7618e-01 +3.0667e+00 +3.7159e-02 -3.1104e+00 +1.0406e+00 -1.8002e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.660354234e+06 +1.660354234e+06 +1.659354234e+06 +1.659354234e+06 +3.2612e+00 -4.7806e+00 -3.0243e+00 -2.4082e+00 +4.5534e+00 -3.3406e+00 -3.6717e+00 -2.9636e+00 -3.9578e+00 -3.6841e+00 -4.0472e+00 -2.5873e+00 -9.5771e-01 +2.0841e+00 -1.6038e+00 +3.2499e+00 -2.9236e+00 -7.3522e-01 +4.3723e+00 -4.5529e+00
2 +9.582675215e+05 +9.582675215e+05 +9.572675215e+05 +9.572675215e+05 -4.5871e+00 -3.1636e+00 +2.0830e+00 +3.0350e+00 -2.8784e-01 +3.0451e+00 -2.4609e+00 +3.1619e+00 -4.5401e+00 +3.4542e+00 +2.6720e+00 +2.4239e+00 +3.1644e+00 +1.3884e+00 -9.2653e-01 -3.9929e-01 +3.2834e+00 +1.8756e+00 -2.4485e+00 +5.8815e-01
7 +2.369388372e+05 +2.369388372e+05 +2.359388372e+05 +2.359388372e+05 +6.8572e-01 -7.8364e-01 -1.7330e+00 +3.2423e+00 -5.1118e-01 +3.9938e+00 -4.1559e+00 +4.9793e+00 +2.0100e+00 +1.9400e+00 -1.7989e+00 +3.3283e+00 -2.3485e+00 +4.9913e+00 -4.5923e+00 +4.6432e+00 +8.8660e-01 +3.8391e+00 -9.6768e-01 +4.8557e+00
1331 +1.393962453e+05 +1.393962453e+05 +1.383962453e+05 +1.383962453e+05 +3.1792e+00 +2.1267e-01 -4.5252e+00 -2.3099e+00 +3.7020e+00 -2.7215e+00 +3.7170e+00 +3.5982e+00 +4.4174e+00 +1.0784e+00 -5.4641e-01 -3.5208e+00 -2.1810e+00 -4.4682e+00 +4.9684e-01 -2.8124e+00 -2.6400e+00 -8.1283e-01 -4.6763e+00 +2.3357e+00
5174 +7.500611964e+04 +7.500611964e+04 +7.400611964e+04 +7.400611964e+04 +3.8606e+00 +3.3782e+00 -3.5771e+00 +4.2321e+00 +4.3614e+00 +3.4350e+00 +1.0933e+00 -1.3480e+00 -7.6680e-01 +3.7827e+00 -2.7519e-01 -4.8662e+00 -8.6243e-01 +7.9475e-01 +1.3552e+00 +7.1714e-01 +6.4650e-01 +4.2337e+00 -2.6268e+00 +3.0787e+00
7344 +2.583361058e+04 +2.583361058e+04 +2.483361058e+04 +2.483361058e+04 +4.4553e+00 +2.5343e+00 -2.8356e+00 -4.4561e+00 +1.7310e+00 -2.4646e+00 +3.2873e-01 +2.9578e+00 +2.6598e+00 +4.9692e+00 -2.1642e+00 -1.1888e+00 -4.5575e+00 -3.2558e+00 -4.1591e+00 -3.9496e+00 -3.2182e-01 +4.9824e+00 -3.2267e+00 +4.7912e+00
10296 +1.366691149e+04 +1.366691149e+04 +1.266691149e+04 +1.266691149e+04 -1.5174e+00 +2.6207e+00 -4.0738e+00 +1.1689e+00 +1.0936e+00 -2.2580e+00 +2.1013e+00 +3.9740e+00 +2.4684e-01 +4.6311e+00 -3.4267e+00 -2.7921e+00 -7.2188e-01 +3.0995e+00 -4.3778e+00 +2.6843e+00 -4.5030e+00 +2.8612e+00 -1.7148e+00 +3.1385e+00
14846 +6.794809578e+03 +6.794809578e+03 +5.794809578e+03 +5.794809578e+03 +2.2063e+00 +2.8182e+00 -7.1676e-02 -3.8028e-01 -2.1766e+00 +7.0991e-01 -2.2600e+00 +3.8752e-01 +2.4215e+00 +3.1045e+00 +3.3455e+00 -1.6610e+00 -2.1804e+00 +1.3716e+00 -4.2420e+00 -4.7351e+00 -3.3692e+00 +4.9857e+00 -4.7338e+00 +3.5693e+00
17357 +5.903949807e+03 +5.903949807e+03 +4.903949807e+03 +4.903949807e+03 -1.6648e-01 +4.6942e+00 -3.6760e+00 -2.1657e+00 +3.8105e+00 -2.4347e+00 +2.3775e+00 +4.6989e+00 +9.1666e-01 +2.6916e+00 -1.6534e+00 +2.1452e+00 -3.2445e+00 -1.2595e+00 -3.6338e+00 -4.5125e+00 -1.7093e+00 +3.8495e+00 -2.3236e+00 +4.8765e+00
18949 +3.928156689e+03 +3.928156689e+03 +2.928156689e+03 +2.928156689e+03 +4.4553e+00 +2.5343e+00 -2.8332e+00 -4.4561e+00 +1.7310e+00 -2.4646e+00 +3.2873e-01 +2.9578e+00 +2.6052e+00 +3.6623e+00 +1.9813e-01 -1.7139e+00 +9.2035e-01 -2.4626e+00 -1.2393e+00 -4.4276e+00 -4.6046e+00 +4.9824e+00 -3.2267e+00 +4.7906e+00
21268 +7.870929512e+02 +7.870929512e+02 -2.129070488e+02 -2.129070488e+02 +4.6175e+00 +1.3620e+00 -4.3002e+00 -2.1357e+00 +9.4000e-01 -3.7319e+00 +2.4815e+00 +2.0491e+00 +2.2521e+00 -3.7560e-01 +3.3455e+00 -1.6610e+00 -2.1804e+00 +1.3716e+00 -4.2420e+00 -4.7351e+00 -3.3692e+00 +4.9857e+00 -3.3097e+00 +4.1572e+00
22307 +3.290067645e+02 +3.290067645e+02 -6.709932355e+02 -6.709932355e+02 +8.8194e-01 +5.8123e-02 -1.5708e+00 -1.1438e+00 +2.5439e+00 -1.3409e+00 +1.4384e+00 +3.6488e+00 +1.3714e+00 +4.4505e+00 +7.6190e-01 -1.8720e+00 -2.1974e+00 +6.2747e-01 -3.0379e+00 -3.3478e+00 -4.2390e+00 +4.8020e+00 -2.9293e+00 +4.8754e+00
31384 +2.305400371e+02 +2.305400371e+02 -7.694599629e+02 -7.694599629e+02 +4.9627e+00 +1.5448e+00 -1.8488e+00 +1.7582e+00 +2.9175e+00 +6.7248e-01 +9.6942e-01 +1.5594e+00 -8.8023e-01 +1.1791e+00 -8.9776e-02 -1.5663e+00 -3.4049e+00 -1.0607e+00 -3.6444e+00 -4.9888e+00 -3.0484e+00 +4.4566e+00 -4.7435e+00 +3.9715e+00
44064 +1.548051569e+02 +1.548051569e+02 -8.451948431e+02 -8.451948431e+02 +2.4697e+00 -1.3472e+00 +7.1788e-01 +8.9302e-02 -3.5590e-01 +1.2454e+00 +5.3648e-03 -8.9331e-01 +1.7907e+00 +2.8748e+00 +1.9312e+00 -1.7781e+00 -3.0562e+00 -7.2684e-01 -4.5667e+00 -4.9518e+00 -2.2839e+00 +3.8391e+00 -4.9151e+00 +3.5693e+00
92476 +8.673694585e+01 +8.673694585e+01 -9.132630542e+02 -9.132630542e+02 +2.4697e+00 -1.3471e+00 +7.1788e-01 +2.0616e+00 +1.4720e+00 +4.1772e-01 +1.5172e-01 -1.9297e+00 -6.6348e-03 +2.0327e+00 +1.2952e+00 -1.9185e-01 -2.0190e+00 +6.2747e-01 -3.0379e+00 -4.9888e+00 -3.3692e+00 +4.8763e+00 -4.7435e+00 +3.9276e+00
108974 +5.251828093e+01 +5.251828093e+01 -9.474817191e+02 -9.474817191e+02 +2.4704e+00 -1.3472e+00 +7.1788e-01 +2.4280e+00 +2.0252e-01 +4.7479e-02 +3.4473e-01 -3.4382e+00 -9.1929e-01 +2.1502e+00 +1.7546e+00 -4.0590e-01 -3.7375e+00 +1.5254e+00 -1.5858e+00 -4.7351e+00 -3.0484e+00 +4.9857e+00 -4.5230e+00 +3.5132e+00
130034 +3.942525813e+01 +3.942525813e+01 -9.605747419e+02 -9.605747419e+02 +1.0095e+00 -1.3423e+00 +8.7411e-01 +2.4281e+00 +2.0252e-01 +4.1771e-01 +1.5171e-01 -3.1797e+00 -8.8023e-01 +2.0327e+00 +1.2952e+00 +1.0336e+00 -3.4049e+00 +8.4379e-01 -2.7787e+00 -4.3614e+00 -2.8852e+00 +4.0639e+00 -4.4452e+00 +3.5132e+00
175341 +2.495941105e+01 +2.495941105e+01 -9.750405890e+02 -9.750405890e+02 +1.0681e+00 -1.9667e+00 +7.1788e-01 +2.4281e+00 +2.0252e-01 +4.1772e-01 +1.5172e-01 -3.1797e+00 -1.4144e+00 +2.0327e+00 +1.7546e+00 +1.0336e+00 -3.4049e+00 +1.5254e+00 -2.1054e+00 -3.7397e+00 -2.8852e+00 +4.0639e+00 -4.1185e+00 +2.9075e+00
297227 +1.571522148e+01 +1.571522148e+01 -9.842847785e+02 -9.842847785e+02 +9.0228e-01 -2.4751e+00 +1.1817e+00 +2.4696e+00 +2.0496e-01 +1.7382e-02 +7.3586e-02 -3.6161e+00 -1.4926e+00 +1.8764e+00 +1.3733e+00 +1.1897e+00 -3.1667e+00 +2.1114e+00 -2.1079e+00 -3.6225e+00 -2.8922e+00 +3.7514e+00 -3.8223e+00 +3.2211e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.135669693e+06 +1.135669693e+06 +1.135801613e+06 +1.135801613e+06 +6.0496e-02 -8.6119e-01 +4.8375e-01 +1.6818e+00 +4.6758e+00 +3.3874e+00 -4.8841e+00 -7.1328e-01 -1.7768e+00 +1.7542e+00 -1.2687e+00 +3.0491e+00 +3.5103e+00 +2.4783e+00 +1.2600e+00 -9.4569e-02 +2.9185e-01 -2.5695e+00 -3.6528e-01 -1.7166e+00
19 +8.812897941e+05 +8.812897941e+05 +8.814217141e+05 +8.814217141e+05 -4.2842e+00 +4.5993e+00 +2.2612e+00 +2.5758e+00 +2.2862e+00 +2.2878e+00 -2.0214e+00 +3.2118e+00 -1.0930e-01 +4.4230e+00 +1.9234e-01 +1.1141e+00 -2.7120e+00 -2.5325e-02 +1.2334e+00 -2.0779e+00 -4.6658e-01 +1.1967e+00 +1.0870e+00 -4.1212e+00
29 +6.126732337e+05 +6.126732337e+05 +6.128051537e+05 +6.128051537e+05 +3.4649e+00 +4.0037e+00 -4.3031e+00 +7.9810e-01 -1.9232e+00 +3.4736e+00 +1.3789e+00 +4.8281e+00 -2.5835e-01 +1.0410e+00 -1.3933e+00 -1.1320e+00 -2.2728e+00 -2.8782e-01 -3.2816e+00 -3.5036e-01 +3.4968e+00 +2.4427e-01 -3.4310e-01 +9.3577e-02
