% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.890861185e+001 +5.890861185e+001 +3.320586119e+002 +3.320586119e+002 +4.1657e+000 +3.2614e+000 -2.5319e+000 +4.6542e+000 -2.6263e+000 +2.1654e-001 -1.4246e+000 +4.0766e+000 -7.0542e-001 -3.1211e+000 -1.4513e+000 -2.9256e+000 +2.0766e+000 -1.6908e+000 -9.2956e-001 -3.7810e+000 +1.9726e+000 -3.3859e+000 +1.1912e+000 -4.6631e+000
11 +2.737341922e+001 +2.737341922e+001 +3.005234192e+002 +3.005234192e+002 -1.9074e+000 +1.5105e+000 -2.1920e+000 +4.1518e+000 -1.6734e+000 -4.6232e+000 -3.1713e+000 -2.6392e+000 -2.2807e+000 +3.3570e+000 -4.9665e+000 -3.7694e+000 +2.8179e-001 +2.8625e+000 -3.2005e+000 -4.2129e+000 +1.6209e+000 +3.7157e+000 +1.3842e+000 +7.6260e-001
89 +2.152790685e+001 +2.152790685e+001 +2.946779069e+002 +2.946779069e+002 -2.1642e+000 -6.4382e-001 -1.0547e+000 -3.6457e-001 -3.1101e+000 +0.0000e+000 -5.0000e+000 -1.9347e-001 +2.3620e+000 +4.0151e+000 -2.0704e+000 +3.8671e+000 +1.1790e+000 -3.2781e+000 +3.2049e+000 -5.0000e+000 +4.3133e+000 -2.6932e+000 +5.0111e-001 -5.0000e+000
169 +1.420081692e+001 +1.420081692e+001 +2.873508169e+002 +2.873508169e+002 -3.1372e+000 +1.9682e+000 +3.5966e-001 +2.1980e+000 +0.0000e+000 -6.6286e-001 -3.6823e+000 +8.7536e-001 +2.3530e+000 +1.8176e+000 +2.6269e+000 +3.3104e+000 -9.0298e-001 -8.2907e-002 +5.0000e+000 -2.6216e+000 +4.5095e+000 -5.4708e-001 +2.5780e+000 -4.1369e+000
240 +9.586878705e+000 +9.586878705e+000 +2.827368787e+002 +2.827368787e+002 -5.0000e+000 +2.8746e+000 +3.2331e+000 -1.1473e+000 -5.6132e-001 -2.4089e+000 -2.8903e-001 -1.5919e+000 -4.3622e+000 +1.8490e+000 +2.0753e+000 +5.0000e+000 +5.6935e-001 -1.0325e+000 +2.2941e+000 -4.4916e+000 +5.0000e+000 -3.0321e+000 +5.0000e+000 -1.9157e+000
307 +6.134265744e+000 +6.134265744e+000 +2.792842657e+002 +2.792842657e+002 -4.5852e+000 +4.1255e+000 -8.2493e-001 -7.2232e-001 +9.5927e-001 -3.3233e+000 +4.2517e-001 -8.3603e-001 -3.5249e+000 +4.5956e+000 +5.8135e-001 +5.0000e+000 +8.4416e-001 -1.2024e-001 +4.8512e+000 -4.2889e+000 +5.0000e+000 -1.2059e+000 +4.9839e+000 -3.3097e+000
1759 +3.534325353e+000 +3.534325353e+000 +2.766843254e+002 +2.766843254e+002 -3.1917e+000 +3.0531e+000 +6.0930e-001 +1.6336e+000 +1.8359e+000 -2.6503e+000 +1.5740e-001 -2.5173e-001 -2.0098e+000 +3.1261e+000 -1.1049e+000 +2.1218e+000 -7.3792e-001 +1.6964e+000 +4.7944e+000 -5.0000e+000 +5.0000e+000 -3.1741e-001 +4.0076e+000 -3.2597e+000
2615 +2.207151169e+000 +2.207151169e+000 +2.753571512e+002 +2.753571512e+002 -3.7614e+000 +2.9702e+000 +5.5142e-002 +2.2732e+000 +2.8953e+000 -3.0500e+000 -7.3202e-001 -6.9781e-001 -1.7677e+000 +3.4934e+000 -1.2764e+000 +9.8342e-001 -3.4521e-001 +1.6222e+000 +4.8384e+000 -4.2069e+000 +5.0000e+000 -6.9545e-001 +3.6151e+000 -3.1610e+000
5668 +1.575071100e+000 +1.575071100e+000 +2.747250711e+002 +2.747250711e+002 -4.7438e+000 +2.9670e+000 +3.5700e-001 +2.2707e+000 +2.5337e+000 -2.9908e+000 -7.6608e-001 -7.8822e-001 -1.7634e+000 +3.7306e+000 -1.8771e+000 +1.2202e+000 -1.4725e+000 +1.5751e+000 +4.8947e+000 -4.2778e+000 +5.0000e+000 -2.0691e-001 +2.6991e+000 -3.2104e+000
912946 +9.957400911e-001 +9.957400911e-001 +2.741457401e+002 +2.741457401e+002 -4.6623e+000 +2.9404e+000 +3.2242e-001 +2.2696e+000 +2.5260e+000 -3.0456e+000 -7.7381e-001 -8.9463e-001 -1.8272e+000 +3.6779e+000 -1.8423e+000 +8.9076e-001 -3.4818e-001 +1.5091e+000 +4.9255e+000 -3.3419e+000 +5.0000e+000 -2.2338e-001 +2.6362e+000 -3.2632e+000
% function evaluation | noise-free fitness - Fopt (3.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.019224551e+001 +3.019224551e+001 +6.737224551e+001 +6.737224551e+001 +2.9025e+000 -1.3836e+000 -3.5132e+000 +4.3118e+000 -1.2487e-001 -2.9790e-001 -7.0716e-001 +4.0824e-002 +2.6728e+000 +1.9491e-001 +8.9818e-001 -1.8537e-002 -1.8045e-001 +2.1515e+000 +3.0953e+000 +2.0045e+000 +9.4982e-001 +1.7174e+000 -4.0249e+000 -3.8414e+000
2 +1.933377981e+001 +1.933377981e+001 +5.651377981e+001 +5.651377981e+001 -4.6088e+000 -2.7978e-001 +1.1348e+000 -2.3787e+000 -1.3461e-001 +3.5084e-001 +1.5828e+000 +4.3316e+000 -4.3727e+000 -3.3121e+000 -6.2050e-001 +4.1072e+000 +1.9496e+000 -2.5744e+000 +4.3252e+000 +1.6022e+000 +4.2041e+000 +1.1860e+000 -2.1474e+000 +3.7097e+000
20 +1.515082789e+001 +1.515082789e+001 +5.233082789e+001 +5.233082789e+001 -1.2455e+000 +3.0542e+000 +3.0179e+000 -2.1754e+000 -1.8980e+000 +3.7120e+000 -1.3115e+000 -2.1091e-001 -1.6861e+000 -8.1881e-001 +2.5752e+000 +3.6000e+000 +3.5793e+000 -5.1846e-001 -1.5576e+000 -1.2221e+000 +7.1390e-002 -3.2959e+000 -2.1379e-001 +4.6855e+000
92 +9.293341488e+000 +9.293341488e+000 +4.647334149e+001 +4.647334149e+001 -2.6297e+000 +0.0000e+000 +5.8011e-001 -1.0160e+000 -3.5385e+000 +0.0000e+000 -3.1644e+000 +1.1011e+000 -2.9390e+000 +7.0130e-001 +5.2097e-001 +2.0912e+000 +1.1281e+000 -1.6962e+000 -5.3362e-001 -4.5212e-001 -1.4799e+000 -1.6584e+000 -2.6474e+000 +0.0000e+000
265 +4.703064437e+000 +4.703064437e+000 +4.188306444e+001 +4.188306444e+001 -2.2275e+000 +7.9854e-001 +3.2069e+000 -9.7001e-001 -3.5811e+000 -9.3922e-001 -6.6294e-002 -3.3445e+000 -2.4399e+000 +4.3382e+000 -4.0386e+000 -1.4657e+000 +3.7939e+000 -7.9147e-001 +1.7247e-001 +1.4759e-001 -1.1378e+000 -2.6194e+000 -2.5516e+000 +2.2658e+000
1297 +3.971500828e+000 +3.971500828e+000 +4.115150083e+001 +4.115150083e+001 -2.6008e+000 +1.6313e+000 +2.9318e+000 -1.2519e+000 -4.8212e+000 -9.7608e-002 -5.1833e-001 -1.4292e+000 -1.4267e+000 +2.9355e+000 -1.6866e+000 -8.9782e-001 +4.3223e+000 -6.1316e-001 +1.5133e+000 +1.6909e+000 -1.1781e+000 -2.5896e+000 -1.6454e+000 +2.2334e+000
3085 +2.344597905e+000 +2.344597905e+000 +3.952459790e+001 +3.952459790e+001 -1.8004e+000 +7.3144e-001 +3.1289e+000 +2.2447e-001 -4.1830e+000 -8.1667e-001 -1.7041e+000 -2.0973e+000 -3.0316e-001 +3.1514e+000 -6.0289e-001 -9.8964e-001 +4.4247e+000 -2.9271e+000 +2.6097e+000 +2.2107e-001 -3.9656e-001 -2.2279e+000 -3.1165e+000 +2.0814e+000
8550 +1.549664881e+000 +1.549664881e+000 +3.872966488e+001 +3.872966488e+001 -1.9430e+000 +1.2831e+000 +2.9626e+000 +3.8028e-001 -4.2231e+000 -1.4138e+000 -1.5528e+000 -2.1990e+000 -2.2670e-001 +3.1930e+000 -8.5503e-001 -1.4734e+000 +4.1474e+000 -2.7417e+000 +2.4616e+000 +8.0693e-002 -7.7846e-001 -2.2954e+000 -3.0430e+000 +1.6198e+000
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.405884564e+001 +1.405884564e+001 -1.338411544e+002 -1.338411544e+002 -2.2780e+000 -1.0740e+000 +1.7413e+000 -4.7742e+000 +3.3936e+000 +3.5294e+000 +2.5112e+000 -1.5884e+000 +1.4016e+000 -4.4881e+000 +2.9446e+000 +3.1695e+000 +4.0763e+000 -1.7825e+000 -3.7470e+000 -3.1967e+000 -3.4993e-001 -3.6739e+000 -3.6907e+000 -3.5914e+000
239 +8.696894749e+000 +8.696894749e+000 -1.392031053e+002 -1.392031053e+002 -5.0000e+000 +1.4908e+000 +2.9173e+000 -1.1735e+000 +4.8885e-001 -7.6145e-001 -1.8741e+000 +6.9394e-001 -2.4299e+000 +3.3108e+000 -5.0000e+000 +4.8085e+000 +4.5735e-001 -2.3782e+000 -5.6968e-002 +4.1049e+000 -4.3409e+000 -3.7996e+000 -1.0516e+000 -1.4694e-001
542 +6.138278413e+000 +6.138278413e+000 -1.417617216e+002 -1.417617216e+002 +6.8890e-001 +1.9151e+000 +2.0465e-002 -7.4839e-001 -6.5289e-001 +9.7110e-001 -6.5239e-001 +1.4911e+000 -3.6455e+000 +4.6317e+000 -4.6776e+000 +3.9752e+000 +3.0134e+000 -2.4313e+000 +1.8847e+000 +3.3546e+000 -3.8333e+000 -3.0277e+000 -4.3903e+000 +3.2338e+000
1989 +3.884603452e+000 +3.884603452e+000 -1.440153965e+002 -1.440153965e+002 -1.5631e+000 +7.5996e-001 -8.6755e-001 -8.0741e-001 -3.8094e+000 -6.3311e-001 -2.1683e+000 -9.0041e-001 -3.9131e+000 +3.0306e+000 -4.3076e+000 +4.2015e+000 +1.2443e-001 -2.4110e+000 +2.2001e+000 +3.2890e+000 -3.2260e+000 -3.3142e+000 -3.9919e+000 +3.1679e+000
2676 +2.354153059e+000 +2.354153059e+000 -1.455458469e+002 -1.455458469e+002 -2.0193e+000 +1.0490e+000 -1.0014e-001 -8.4521e-001 -3.6892e+000 +8.2896e-001 -1.5723e+000 -7.9564e-001 -3.6630e+000 +2.2245e+000 -2.8935e+000 +3.7449e+000 +1.0800e-001 -2.6023e+000 +2.0476e+000 +3.0915e+000 -3.3674e+000 -2.8584e+000 -3.7669e+000 +2.8940e+000
16959 +1.572934432e+000 +1.572934432e+000 -1.463270656e+002 -1.463270656e+002 -1.2322e+000 +7.5265e-001 -8.8793e-001 -6.8899e-001 -3.5905e+000 +8.8787e-001 -4.5258e-001 -8.3293e-001 -3.2396e+000 +2.4444e+000 -2.8091e+000 +3.4879e+000 +1.7661e-001 -2.6443e+000 +1.5465e+000 +3.4798e+000 -3.8467e+000 -3.0543e+000 -3.8828e+000 +2.8135e+000
1078974 +9.841292672e-001 +9.841292672e-001 -1.469158707e+002 -1.469158707e+002 -1.4170e+000 +8.2880e-001 -8.4612e-001 -7.8623e-001 -3.1121e+000 +8.8089e-001 -4.4607e-001 -8.9923e-001 -2.7844e+000 +2.1381e+000 -2.7676e+000 +3.6795e+000 +1.8423e-001 -2.8954e+000 +1.6568e+000 +3.4830e+000 -3.9742e+000 -3.0442e+000 -3.7085e+000 +2.9818e+000
% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.957621069e+001 +5.957621069e+001 +4.263621069e+001 +4.263621069e+001 +3.0055e+000 -2.3437e+000 +1.7814e+000 -1.1903e+000 +2.3283e+000 -4.6038e+000 -2.2567e+000 +2.1693e+000 -1.7567e+000 -4.5404e+000 +1.5176e+000 +3.3880e+000 -2.8545e+000 +9.4385e-001 +1.5170e+000 +2.7019e+000 -4.9747e+000 -2.2115e+000 -3.1002e+000 +1.6182e+000
6 +3.038629212e+001 +3.038629212e+001 +1.344629212e+001 +1.344629212e+001 +3.1632e+000 +7.5981e-001 -3.5283e+000 -3.2464e+000 +2.6041e+000 +4.0785e+000 -2.8950e+000 -3.2153e+000 -2.9693e-002 -1.3862e+000 +3.1345e+000 -3.5966e+000 -1.3018e+000 -2.3269e+000 -3.0656e+000 -3.5684e+000 +4.8197e+000 +4.6788e+000 +2.8168e+000 +4.5879e+000
15 +2.192176910e+001 +2.192176910e+001 +4.981769102e+000 +4.981769102e+000 -4.6201e+000 -2.4399e-001 +4.6053e+000 -2.9652e+000 +4.6564e+000 -1.6327e+000 +4.7114e-001 -3.6976e+000 +9.3461e-001 -3.9548e+000 +5.5584e-001 -1.2009e-001 +2.0506e+000 -2.6767e+000 +2.9549e+000 +2.8067e+000 -9.7582e-001 +2.5025e+000 +2.1745e+000 +1.2828e+000
43 +1.203570566e+001 +1.203570566e+001 -4.904294338e+000 -4.904294338e+000 +1.7276e+000 +1.5436e+000 -5.0000e+000 +3.4830e+000 +5.7956e-001 -1.5510e+000 +1.3817e+000 -1.1204e+000 -5.0000e+000 -3.2217e+000 +3.6897e+000 -7.1768e-001 -9.1949e-002 -3.4241e+000 +2.4377e-001 +3.6250e-001 +4.3971e+000 +1.5705e+000 +9.7439e-001 -2.2992e+000
329 +9.184676184e+000 +9.184676184e+000 -7.755323816e+000 -7.755323816e+000 +2.3014e+000 +5.0000e+000 -5.0000e+000 +3.9174e+000 +2.6984e-001 -4.3104e-001 +2.2867e+000 -1.3148e+000 -3.1221e+000 -5.0000e+000 +3.4567e+000 -4.4992e+000 -1.1938e+000 -1.3036e+000 +1.4709e+000 +2.4648e+000 +3.5201e+000 -2.2183e+000 +7.6930e-001 +2.0142e-001
728 +5.741569607e+000 +5.741569607e+000 -1.119843039e+001 -1.119843039e+001 +0.0000e+000 +2.4965e+000 -5.0000e+000 +4.7461e+000 +3.3487e+000 -2.2685e+000 +2.2110e+000 -1.2767e+000 -3.3968e+000 -4.2612e+000 +3.5991e+000 -2.6612e+000 -2.6711e+000 -2.8158e+000 +2.0161e+000 +2.6905e-001 +4.9201e+000 -9.2989e-001 -1.8243e+000 -1.1740e+000
3067 +3.787437166e+000 +3.787437166e+000 -1.315256283e+001 -1.315256283e+001 +4.7494e-001 +2.6939e+000 -4.6544e+000 +4.9194e+000 +4.2892e+000 -2.4224e+000 +2.6686e+000 -1.1758e+000 -3.0441e+000 -3.6088e+000 +3.5944e+000 -2.0365e+000 -2.4955e+000 -2.1209e+000 +3.3481e+000 +2.5301e-001 +3.8773e+000 -1.5351e+000 -1.1599e+000 -1.1870e+000
861566 +2.491934394e+000 +2.491934394e+000 -1.444806561e+001 -1.444806561e+001 +4.6820e-001 +2.8540e+000 -4.7019e+000 +4.9363e+000 +4.3450e+000 -2.2827e+000 +2.6621e+000 -1.4591e+000 -3.0270e+000 -3.5725e+000 +3.8811e+000 -2.1232e+000 -2.5500e+000 -1.9897e+000 +4.2024e+000 +2.7006e-001 +4.0653e+000 -7.3921e-001 -1.0164e+000 -4.8132e-001
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.674616499e+001 +5.674616499e+001 +7.555616499e+001 +7.555616499e+001 +3.7349e+000 +4.1023e+000 +1.1237e+000 +1.7250e+000 +3.3551e-001 -3.4252e+000 -4.3251e+000 +3.2721e-001 -4.6999e-001 +4.8214e+000 +1.9945e+000 -5.9674e-001 -2.8907e+000 +2.8695e+000 +3.4409e+000 -3.7051e+000 -2.9155e+000 +4.3678e+000 +1.9195e+000 -3.7016e+000
3 +3.134073136e+001 +3.134073136e+001 +5.015073136e+001 +5.015073136e+001 -2.3055e+000 +4.5361e+000 -4.7733e+000 +3.1439e+000 +2.6173e+000 +1.2095e+000 +6.6494e-002 -2.4519e+000 +1.6882e+000 +1.1766e+000 -2.4444e+000 +1.4921e+000 +1.1335e+000 -3.4770e+000 +3.6276e+000 -1.5701e+000 +2.8735e+000 +3.3541e+000 +2.8398e+000 -2.9599e+000
4 +1.577150225e+001 +1.577150225e+001 +3.458150225e+001 +3.458150225e+001 -2.6145e+000 -2.2380e+000 +4.6990e+000 -3.2946e-001 -2.4274e+000 -2.4513e+000 +4.3863e+000 -4.0232e+000 -1.3121e+000 +2.3204e+000 -2.9068e+000 -2.3203e+000 -1.2328e-001 +5.1430e-001 +7.1922e-001 +2.2463e+000 -2.1260e+000 +4.8108e+000 +4.6822e+000 +3.8967e+000
85 +9.643990454e+000 +9.643990454e+000 +2.845399045e+001 +2.845399045e+001 +1.1585e+000 +1.5590e+000 -2.1722e+000 -3.4614e+000 -2.0205e+000 -3.8796e+000 +2.4840e+000 +1.7718e+000 +1.0763e-001 +7.0597e-001 +2.1867e-001 +2.3370e+000 -8.4379e-001 +8.8798e-001 +3.2248e-001 -1.9045e+000 -4.4456e+000 +1.7894e+000 +5.5155e-001 +1.5985e+000
406 +5.852252730e+000 +5.852252730e+000 +2.466225273e+001 +2.466225273e+001 +9.7358e-001 +6.4195e-001 -1.1482e+000 -2.5167e+000 +1.4015e-002 -4.2263e+000 +2.8691e-001 +2.2147e+000 +0.0000e+000 +3.2858e+000 -3.2932e+000 +4.8940e+000 +2.5167e+000 +2.7163e+000 +2.0776e+000 -1.6426e+000 -3.7991e+000 +4.7495e+000 +2.2643e+000 +1.0132e+000
858 +3.514933788e+000 +3.514933788e+000 +2.232493379e+001 +2.232493379e+001 +3.5522e-002 -4.1388e-001 -5.7665e-002 -3.4298e-001 +1.0177e+000 -3.7257e+000 +8.5118e-001 +7.1361e-001 +1.3881e+000 +4.9758e+000 -3.5135e+000 +2.3850e+000 +2.9836e+000 +3.4999e+000 -5.1393e-001 -1.8513e+000 -4.3802e+000 +4.3816e+000 +1.2411e+000 -2.9539e-001
2447 +2.100315494e+000 +2.100315494e+000 +2.091031549e+001 +2.091031549e+001 +4.6832e-001 +6.8727e-001 -3.9224e-001 -1.1651e+000 -3.5242e-002 -3.7820e+000 +9.3783e-001 -3.7191e-001 +5.3095e-001 +3.8890e+000 -3.8492e+000 +2.2575e+000 +4.2008e+000 +1.9237e+000 -2.6028e+000 -1.8918e+000 -4.3116e+000 +3.9549e+000 +1.5630e+000 +1.8526e-001
4547 +1.510913624e+000 +1.510913624e+000 +2.032091362e+001 +2.032091362e+001 +9.2128e-001 +6.6936e-001 -8.3566e-001 -1.6220e+000 +7.5628e-001 -3.6361e+000 +9.4380e-001 +1.7337e-001 +5.6285e-001 +2.9294e+000 -3.4913e+000 +2.7802e+000 +3.9125e+000 +2.4182e-001 -2.4642e+000 -2.1527e+000 -4.3903e+000 +3.7617e+000 +1.3221e+000 +7.1234e-001
10282 +9.911365169e-001 +9.911365169e-001 +1.980113652e+001 +1.980113652e+001 +9.0042e-001 +6.4504e-001 -7.7469e-001 -1.4995e+000 +7.2355e-001 -3.6688e+000 +1.0391e+000 +8.0813e-002 +5.8710e-001 +2.8564e+000 -3.5563e+000 +2.6911e+000 +3.9731e+000 +2.2628e-001 -2.5435e+000 -2.4344e+000 -4.6389e+000 +3.7478e+000 +1.1852e+000 +7.1942e-001
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.398771100e+001 +5.398771100e+001 +3.271377110e+002 +3.271377110e+002 +1.7192e+000 +4.5023e+000 -2.6859e+000 +3.6733e+000 +1.7686e+000 -1.9519e+000 -1.4863e+000 -1.2099e+000 -4.7399e+000 +2.2688e+000 -2.9611e+000 +4.5644e+000 +4.0888e+000 -4.9613e+000 -1.6012e+000 +3.8204e-001 +2.7841e-001 +2.3132e+000 +3.9709e-001 +2.6061e+000
24 +3.612717339e+001 +3.612717339e+001 +3.092771734e+002 +3.092771734e+002 +8.9836e-001 -2.4322e+000 -3.2675e+000 +3.7155e+000 +3.3221e+000 -2.1252e+000 -2.9681e+000 -1.3003e+000 -4.7842e+000 +4.1453e+000 -4.9793e+000 -1.2178e+000 -1.2713e-001 +3.5818e-002 +1.4939e-001 -2.0852e+000 +1.7038e+000 +3.1115e+000 +2.5553e+000 -3.4055e+000
43 +1.806477458e+001 +1.806477458e+001 +2.912147746e+002 +2.912147746e+002 -5.0000e+000 -6.9662e-002 +1.1027e+000 +1.3230e+000 -1.5408e+000 -5.1588e-001 -2.0118e+000 -3.0185e+000 +8.9261e-001 +4.2510e-001 -1.4753e+000 -8.9007e-001 +1.9987e+000 -3.6185e-001 +4.2359e+000 -5.0000e+000 +1.5406e+000 +1.7931e+000 -8.3274e-001 -1.7190e+000
