% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
43371 +9.090643560e+02 +9.090643560e+02 +1.032894356e+03 +1.032894356e+03 +2.3621e-02 +7.9696e-01 +1.6841e+00 +8.0186e-02 -4.8257e-01 -6.0305e-01 +2.6360e-01 +2.3876e-01 -3.8026e-01 -4.3854e-01 +4.0639e-01 -9.5533e-02 +7.4617e-01 +8.9138e-01 +1.3052e+00 -6.4757e-01 -6.5897e-01 -8.8444e-03 +7.0944e-01 +1.1160e-01
56779 +2.226640074e+02 +2.226640074e+02 +3.464940074e+02 +3.464940074e+02 -3.4977e-01 +7.0653e-01 +9.1183e-01 +6.7950e-01 -4.8257e-01 -6.0305e-01 +2.6360e-01 +2.4120e-01 -3.8057e-01 -4.3854e-01 +4.4545e-01 -9.5533e-02 -1.2941e-01 -2.3190e-02 +6.3043e-01 +3.4449e-01 -1.2792e+00 +4.8010e-01 -6.9008e-02 +2.9109e-01
73449 +1.477367648e+02 +1.477367648e+02 +2.715667648e+02 +2.715667648e+02 -3.4977e-01 +3.7337e-01 +7.0263e-01 -3.3627e-01 -4.8257e-01 -6.0336e-01 +2.6360e-01 +2.4120e-01 -3.8057e-01 -4.3854e-01 +4.2531e-01 -9.5533e-02 -1.3429e-01 -2.3190e-02 +6.3043e-01 +3.4449e-01 -8.5866e-01 +1.6638e-01 -6.9155e-02 +2.9109e-01
85781 +9.264151332e+01 +9.264151332e+01 +2.164715133e+02 +2.164715133e+02 -3.4016e-01 +1.5511e-01 +3.8122e-01 -3.4505e-02 -2.4440e-01 +6.5980e-01 +8.9484e-01 +2.4364e-01 -7.5088e-02 -1.0532e+00 +4.0639e-01 -9.5552e-02 -1.3429e-01 -2.3190e-02 +6.3043e-01 +3.4449e-01 -9.7913e-01 +3.7022e-01 -6.9008e-02 +2.9109e-01
99395 +6.301503616e+01 +6.301503616e+01 +1.868450362e+02 +1.868450362e+02 +6.3941e-02 +1.3558e-01 +7.0263e-01 -9.1071e-02 -4.8257e-01 +3.6251e-01 +8.1707e-01 +2.5341e-01 -6.5322e-02 -1.0532e+00 +4.0624e-01 -1.3461e-01 -1.2941e-01 -2.3190e-02 +6.6949e-01 +3.4449e-01 -1.2792e+00 +4.4835e-01 -1.9483e-01 +2.9109e-01
128026 +3.800057739e+01 +3.800057739e+01 +1.618305774e+02 +1.618305774e+02 +7.3707e-02 +1.5511e-01 +7.0263e-01 +1.1925e-01 -5.2224e-01 +3.2330e-01 +8.1707e-01 +2.6317e-01 +2.0487e-02 -1.0532e+00 +1.3295e-01 -9.0650e-02 -1.3429e-01 -2.3037e-02 +6.2557e-01 +3.4449e-01 -9.2834e-01 +2.9025e-01 -2.3390e-01 -1.0435e-01
163514 +2.500013898e+01 +2.500013898e+01 +1.488301390e+02 +1.488301390e+02 -7.6333e-02 +1.5526e-01 +7.0294e-01 +8.0186e-02 -5.6039e-01 +3.6251e-01 +8.1707e-01 +2.4303e-01 +2.0485e-02 -1.0544e+00 +1.3295e-01 -1.7408e-02 -1.2697e-01 -3.6585e-03 +8.0621e-01 +5.0074e-01 -9.2830e-01 +2.9033e-01 -2.6511e-01 -3.6767e-02
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.103819849e+05 +8.103819849e+05 +8.104294949e+05 +8.104294949e+05 +3.2168e+00 +4.2877e+00 -2.0597e+00 +3.9552e+00 +2.5377e+00 +1.1570e+00 -1.7551e+00 +4.8881e+00 -4.4772e+00 +3.2350e-01 +2.4353e+00 +2.0868e+00 -4.0433e+00 -2.2254e+00 +1.9844e+00 +1.9641e+00 -1.8608e-01 -3.8897e+00 -2.2850e+00 -4.3771e+00
2 +3.191013505e+05 +3.191013505e+05 +3.191488605e+05 +3.191488605e+05 -1.9946e+00 +3.7907e+00 -9.0140e-01 +4.9616e+00 +3.5259e+00 +1.9702e+00 -1.4268e+00 -2.6169e+00 -1.7511e-01 -2.3370e+00 +4.7955e-01 -1.4510e+00 -4.3237e+00 -1.2411e+00 +2.4970e+00 +5.6922e-01 -4.9967e-01 -7.6882e-01 -4.1341e+00 +1.7096e+00
12 +2.230913823e+05 +2.230913823e+05 +2.231388923e+05 +2.231388923e+05 -1.0964e+00 +1.9346e+00 -2.3384e+00 +4.7154e+00 -1.1947e-01 -2.7759e+00 -4.3034e+00 -2.5473e+00 -3.6434e+00 -6.8798e-01 +1.2427e+00 -3.2038e+00 -3.7377e-01 -1.8628e+00 -2.1006e+00 +1.7466e+00 -4.1748e+00 +6.5225e-01 -2.7879e+00 +1.5926e+00
18 +1.085569112e+05 +1.085569112e+05 +1.086044212e+05 +1.086044212e+05 +2.4744e+00 -6.4287e-01 -3.3725e+00 -3.9286e+00 +4.7576e-02 -1.1657e+00 +4.2459e+00 -2.4324e+00 +3.5105e-01 -3.0993e+00 -3.3462e-01 +1.1856e+00 -6.4717e-01 +3.1735e+00 -2.4054e+00 +1.4682e+00 +4.9496e+00 -5.3273e-01 +2.5569e+00 -3.7642e-01
48 +9.470655742e+04 +9.470655742e+04 +9.475406742e+04 +9.475406742e+04 +3.5049e-01 -6.3084e-01 -5.6076e-01 +1.3727e+00 +9.0821e-01 +2.3205e+00 +8.9878e-01 -1.5869e+00 +1.4191e+00 -3.4570e+00 -3.3873e+00 +5.9592e-02 -2.8569e+00 +2.3537e+00 +2.3561e+00 -3.3083e+00 +2.0140e+00 -3.1819e+00 -1.0660e-01 +4.5926e+00
487 +4.953734936e+04 +4.953734936e+04 +4.958485936e+04 +4.958485936e+04 +2.8062e+00 +1.6753e+00 +2.2393e-01 +2.9931e+00 +1.7076e+00 +7.7706e-01 -1.9125e+00 +2.8236e+00 +1.7501e-01 +1.4917e+00 -9.2357e-01 -1.0846e+00 +3.3819e+00 -1.0653e+00 -1.7604e+00 -2.5138e+00 -1.5579e+00 -3.0140e-01 -1.0543e-01 -4.3340e+00
6167 +3.890612440e+04 +3.890612440e+04 +3.895363440e+04 +3.895363440e+04 +3.9049e+00 +5.2226e-01 +1.3683e-01 +1.7060e+00 -2.3149e-02 +1.7538e+00 +2.1422e+00 -2.7221e-02 -6.4452e-02 +1.3190e+00 +9.1588e-01 +7.3905e-01 -1.3945e-01 -3.6885e-01 -2.3860e+00 -1.7338e+00 -4.3471e+00 -4.8616e-01 +1.2171e+00 -2.8500e+00
9402 +2.299663903e+04 +2.299663903e+04 +2.304414903e+04 +2.304414903e+04 -1.0447e+00 -1.0245e+00 -2.2821e-01 +2.4796e-01 -6.6710e-01 -5.8399e-01 +2.2937e+00 -2.7459e+00 +1.5757e+00 +1.9240e+00 +1.6213e+00 +5.2913e-01 +2.0031e-01 +5.5698e-02 +1.6316e+00 -3.3635e+00 +2.6125e+00 +1.2687e+00 -1.4653e-01 +2.1790e+00
14389 +1.408235876e+04 +1.408235876e+04 +1.412986876e+04 +1.412986876e+04 -3.6552e-01 -2.5693e-01 -3.9136e-01 -2.5058e+00 -2.9945e+00 +3.0708e-03 -1.7829e+00 -1.2007e+00 +2.1073e+00 -2.1149e+00 +3.0631e-01 -2.5175e+00 -8.1990e-01 +1.0186e+00 +3.6983e+00 -7.8523e-01 +4.5667e-01 +1.2582e+00 +1.3847e+00 +1.9866e+00
21219 +8.695602699e+03 +8.695602699e+03 +8.743112699e+03 +8.743112699e+03 +7.4194e-01 +1.4119e+00 -2.9282e-01 -2.6774e+00 -1.6254e+00 +3.0720e-03 -1.7829e+00 -1.2007e+00 +2.1073e+00 -2.1149e+00 +3.0631e-01 -4.8297e-03 -1.5820e+00 +4.8012e-01 +9.5359e-01 +2.3692e-01 -1.5609e+00 -8.9511e-01 +1.4232e+00 +2.2862e+00
21466 +5.106368997e+03 +5.106368997e+03 +5.153878997e+03 +5.153878997e+03 -1.0447e+00 -1.0245e+00 -2.2821e-01 +2.4796e-01 -6.6710e-01 -5.8399e-01 +2.2937e+00 -1.9169e+00 +1.3738e+00 -1.1868e+00 -1.3625e+00 -1.5676e-01 +2.0714e+00 +5.5798e-02 -3.1121e-01 -1.0558e-01 -1.7230e-01 -4.7421e-01 +3.6716e-01 +3.4089e-01
25338 +1.702232835e+03 +1.702232835e+03 +1.749742835e+03 +1.749742835e+03 +1.1362e+00 +1.0760e+00 -1.1920e-01 -5.4736e-01 -2.1945e+00 +2.3865e-01 +7.9718e-01 +8.8569e-01 +2.3953e+00 -7.2794e-01 -7.5899e-01 +1.9525e-01 -5.3268e-01 +1.2252e+00 +1.3987e+00 -3.7464e-02 -6.1691e-01 -1.2502e+00 -8.1885e-01 +7.4255e-01
35744 +1.292411914e+03 +1.292411914e+03 +1.339921914e+03 +1.339921914e+03 +1.1362e+00 +1.0760e+00 -1.1920e-01 -5.4736e-01 -2.1945e+00 -3.2665e-01 +7.9718e-01 +8.8569e-01 +2.3953e+00 -7.2794e-01 -7.5899e-01 +1.9525e-01 -5.3268e-01 +1.2252e+00 +1.3987e+00 -3.7464e-02 -6.1691e-01 -1.2502e+00 -8.1885e-01 +1.6110e+00
49532 +7.650563886e+02 +7.650563886e+02 +8.125663886e+02 +8.125663886e+02 +1.1362e+00 +1.0760e+00 -1.1920e-01 -6.6580e-01 -4.4713e-01 +1.8176e-01 -9.3926e-02 -6.5547e-01 -6.4452e-02 +1.3190e+00 +9.1585e-01 -1.5676e-01 -1.3945e-01 -3.6881e-01 -5.7177e-01 -1.7962e-01 +1.1247e-01 +5.6522e-01 -8.1885e-01 +7.4255e-01
53233 +5.866274710e+02 +5.866274710e+02 +6.341374710e+02 +6.341374710e+02 +4.0872e-02 +4.7988e-01 +2.9929e-02 +2.6816e-01 +1.2150e-01 +7.6927e-01 -1.9844e-01 -1.9090e-01 -6.4452e-02 +1.3190e+00 +9.1588e-01 +6.6092e-01 +2.3129e-01 -4.8333e-01 -5.2508e-01 -1.0558e-01 -1.7230e-01 -4.7421e-01 +3.6715e-01 -4.7721e-01
63831 +2.914932940e+02 +2.914932940e+02 +3.390032940e+02 +3.390032940e+02 +7.8772e-01 +2.5026e-01 -4.1490e-01 -8.0455e-01 -8.1502e-01 +1.1987e-01 +2.0976e-02 -2.7221e-02 -6.4452e-02 -8.9560e-01 +9.1588e-01 +5.2913e-01 +2.1977e-01 -3.7766e-02 +4.3212e-01 -1.8023e-01 +1.1247e-01 +1.2687e+00 -1.4653e-01 -3.3133e-02
73005 +2.468701137e+02 +2.468701137e+02 +2.943801137e+02 +2.943801137e+02 +8.1859e-02 +2.5072e-01 -3.3678e-01 -6.6580e-01 +8.7861e-02 +4.7413e-01 +3.8192e-01 -6.9952e-01 +4.5240e-01 +6.9007e-02 +8.5790e-01 +2.9868e-05 -3.3579e-01 -2.7130e-01 +1.4597e-01 +1.5937e-01 -1.3858e-01 +5.4943e-01 +4.2816e-01 -3.0691e-02
92318 +1.574009865e+02 +1.574009865e+02 +2.049109865e+02 +2.049109865e+02 +4.0872e-02 +4.7988e-01 +2.9930e-02 +2.6816e-01 +1.2150e-01 +1.6219e-01 +1.2025e+00 -1.9090e-01 -6.4452e-02 +6.8988e-02 +9.1588e-01 +6.9999e-01 +5.5334e-01 -4.8325e-01 +3.7899e-02 -2.6183e-01 +8.6509e-02 +5.8054e-01 -1.4671e-01 +4.3057e-01
99485 +9.348688665e+01 +9.348688665e+01 +1.409968866e+02 +1.409968866e+02 +1.6608e-01 +2.5057e-01 -4.1490e-01 +1.2332e-01 -2.2562e-01 +2.3621e-01 +8.7538e-01 -2.7221e-02 -6.4452e-02 +6.8988e-02 +9.1338e-01 +2.7397e-02 +4.6247e-01 -4.8333e-01 +7.3376e-01 +2.3692e-01 -1.7230e-01 +3.4616e-01 -1.4671e-01 +3.9151e-01
120312 +4.853025025e+01 +4.853025025e+01 +9.604025025e+01 +9.604025025e+01 +6.0154e-01 +1.7244e-01 -1.1920e-01 -6.6580e-01 -4.4714e-01 +2.4601e-01 +8.7538e-01 -2.7221e-02 +5.3655e-01 +6.9007e-02 +7.5964e-01 -1.5676e-01 +9.6205e-01 -9.5574e-01 +1.4597e-01 +6.2842e-01 -1.4346e-01 +6.4272e-01 +3.6715e-01 -3.2096e-01
148660 +3.804201138e+01 +3.804201138e+01 +8.555201138e+01 +8.555201138e+01 +6.0154e-01 +9.4470e-02 +2.9929e-02 -8.2571e-01 -4.4713e-01 +2.3622e-01 +8.7538e-01 -2.7222e-02 +5.3655e-01 +7.3890e-02 +7.5964e-01 +2.7435e-02 +9.6205e-01 -9.5574e-01 +1.4597e-01 +6.2781e-01 -1.9183e-01 +3.4616e-01 -1.4671e-01 -3.3072e-01
177169 +2.481847996e+01 +2.481847996e+01 +7.232847996e+01 +7.232847996e+01 +6.0154e-01 +9.4470e-02 +3.4850e-02 -6.6581e-01 -4.3736e-01 +2.4601e-01 +8.7538e-01 -7.6902e-03 +5.3655e-01 +6.9465e-02 +5.7254e-01 +2.7406e-02 +9.4252e-01 -7.0564e-01 +1.4536e-01 +4.8161e-01 -1.3858e-01 +3.4616e-01 +8.7425e-02 -3.2096e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.011146352e+05 +6.011146352e+05 +6.011699752e+05 +6.011699752e+05 -4.1833e+00 +2.0157e+00 -2.7445e+00 +4.4933e+00 -1.4481e+00 +4.9656e+00 -4.1247e+00 +3.3518e+00 -4.9000e+00 +4.8694e+00 +2.5895e+00 -1.2285e+00 +2.3522e+00 +2.4381e+00 +4.7075e+00 +3.2452e+00 +1.0158e+00 +1.3460e+00 +4.9774e-01 +4.8447e+00
3 +3.366479471e+05 +3.366479471e+05 +3.367032871e+05 +3.367032871e+05 -3.9337e+00 -4.0694e-01 -4.5446e+00 +3.7209e+00 -4.3440e-01 -4.2527e-01 +1.0080e+00 -2.4110e+00 -3.9428e+00 +3.3371e+00 +4.0628e+00 -3.1212e+00 -1.5952e+00 +1.9929e+00 -2.9959e+00 +3.1746e+00 -4.2931e+00 +1.0589e+00 -4.2100e+00 -1.5603e+00
5 +2.252512936e+05 +2.252512936e+05 +2.253066336e+05 +2.253066336e+05 +5.9143e-01 -3.3725e+00 +9.4691e-01 +3.4498e+00 +2.4057e+00 +4.0463e-01 -1.5332e+00 -1.3343e+00 +2.6854e+00 -4.2610e+00 -3.5585e+00 -2.1663e+00 -3.5473e+00 -5.3200e-01 -1.2010e+00 -1.2144e+00 -3.0536e+00 +4.9135e+00 -1.6976e+00 +3.0252e+00
7 +1.131139632e+05 +1.131139632e+05 +1.131693032e+05 +1.131693032e+05 +1.4883e-01 +4.7571e+00 -2.5227e+00 +1.1411e+00 -2.3952e+00 +2.8368e+00 -1.9644e+00 +1.2260e+00 +5.4535e-01 +1.1822e+00 -4.3022e-01 -5.0880e-02 +7.2268e-01 +7.5825e-01 +3.6753e+00 +3.2258e+00 +2.2716e+00 +5.5479e-01 +1.4803e-01 -4.6502e+00
129 +8.653090128e+04 +8.653090128e+04 +8.658624128e+04 +8.658624128e+04 -1.2024e+00 -4.2738e+00 +1.2311e+00 +1.9736e+00 -1.6431e+00 -8.3125e-02 +1.0832e+00 -3.3771e-01 -1.1183e+00 -9.9477e-01 -1.0942e+00 +2.0575e+00 -2.7356e+00 -3.6541e+00 -2.2863e+00 -3.3149e+00 -2.7381e+00 -1.3260e-01 -4.7400e-01 -3.6045e-01
997 +5.398702199e+04 +5.398702199e+04 +5.404236199e+04 +5.404236199e+04 +2.4862e-01 -2.0170e+00 +1.7206e+00 +3.1294e-01 +3.4101e+00 -3.3420e+00 -1.8538e+00 -3.8170e+00 +1.6036e-02 +3.0033e+00 +1.5183e-01 -1.5402e-01 +2.7765e+00 +1.8103e+00 +3.0437e+00 -2.4557e-01 -4.8507e-01 +3.6815e+00 +7.7124e-01 +1.2146e+00
5192 +2.427818977e+04 +2.427818977e+04 +2.433352977e+04 +2.433352977e+04 -1.5660e+00 -1.9133e+00 +2.6721e-01 +6.8269e-01 -2.6809e+00 +2.0007e+00 -2.7982e+00 +4.5670e-01 -2.2493e-01 +4.7461e-01 +1.0186e+00 +3.0001e+00 +1.6386e+00 -5.4895e-02 -1.4576e+00 -1.6898e+00 +2.8738e-02 -1.7689e+00 +1.5736e+00 -8.1171e-02
14446 +1.564649460e+04 +1.564649460e+04 +1.570183460e+04 +1.570183460e+04 -5.3245e-01 +2.6953e-01 +2.7036e-01 +1.6313e+00 +1.4823e-01 +9.9069e-01 -8.7675e-01 -4.9945e-02 +1.4464e+00 +3.6487e+00 -1.7799e+00 +1.5624e+00 +1.5877e+00 -6.2546e-01 -2.1959e+00 +2.8849e-01 -1.7778e+00 +1.7531e+00 +1.2607e+00 +5.7507e-01
20686 +7.161292649e+03 +7.161292649e+03 +7.216632649e+03 +7.216632649e+03 +1.2027e-01 -4.2750e-01 -8.2330e-01 -3.2564e-01 -1.3400e+00 +8.7910e-01 +1.4740e+00 -9.8473e-01 -1.2965e+00 +1.7848e+00 +3.9921e-01 -2.7755e-01 +1.6287e+00 +2.1548e+00 +1.7453e+00 -2.4925e+00 +4.1418e-01 -8.3353e-01 +7.9268e-01 -1.0482e+00
21872 +4.207010035e+03 +4.207010035e+03 +4.262350035e+03 +4.262350035e+03 -8.3855e-01 +1.7100e+00 -8.8904e-03 +8.5262e-01 -2.8466e-01 +7.1370e-01 +2.3401e-01 +8.9551e-01 -3.0281e-01 +1.5856e-02 +4.0879e-01 +8.4466e-01 -5.7925e-01 +3.0705e-01 +5.1570e-01 -1.1217e+00 -6.6897e-01 +1.9624e+00 -2.0763e-01 +1.6032e+00
29339 +3.981062245e+03 +3.981062245e+03 +4.036402245e+03 +4.036402245e+03 +1.2027e-01 -4.2750e-01 -8.2330e-01 -3.2564e-01 -1.3400e+00 +8.7910e-01 +1.4691e+00 -9.8473e-01 -1.2965e+00 +1.7848e+00 +3.9921e-01 -2.7755e-01 +1.6287e+00 -5.4895e-02 +1.7453e+00 +5.6339e-01 +1.5662e+00 +5.9156e-01 +7.9268e-01 -1.0482e+00
35627 +2.440444431e+03 +2.440444431e+03 +2.495784431e+03 +2.495784431e+03 -2.1806e+00 -6.7451e-01 +1.0558e+00 -4.2873e-01 +1.8895e-01 -2.3264e-01 +1.2019e+00 +8.3367e-01 -7.6699e-01 +7.7119e-01 +4.0879e-01 +8.4466e-01 -8.3038e-01 -3.5303e-01 +7.0331e-01 -8.3090e-01 +5.3074e-01 -1.1560e+00 -7.7115e-01 -1.1427e-01
35708 +1.394213639e+03 +1.394213639e+03 +1.449553639e+03 +1.449553639e+03 -5.4222e-01 +2.6953e-01 +2.7036e-01 +1.6313e+00 +1.4823e-01 +3.6569e-01 -8.7675e-01 -8.9506e-01 +5.4646e-01 +3.9080e-01 +7.3632e-01 +7.0923e-01 -1.1561e+00 -6.6136e-01 +7.0331e-01 -8.3075e-01 +4.9168e-01 -3.6019e-01 +1.2018e-01 +1.2401e-01
44792 +7.911807702e+02 +7.911807702e+02 +8.465207702e+02 +8.465207702e+02 -8.3856e-01 +1.7100e+00 -8.7015e-02 +8.5262e-01 -2.8466e-01 +7.1370e-01 +2.3401e-01 +8.9551e-01 -3.0281e-01 +1.5856e-02 +4.0879e-01 +8.4466e-01 -5.5972e-01 +3.0705e-01 +5.1570e-01 +3.2829e-01 +5.3563e-01 -3.5774e-01 -2.9896e-01 -8.1171e-02
52338 +5.585473850e+02 +5.585473850e+02 +6.138873850e+02 +6.138873850e+02 -5.3245e-01 +1.9140e-01 +2.7036e-01 +2.2762e-01 -2.8466e-01 +7.1370e-01 +2.3401e-01 +8.9551e-01 -3.0281e-01 +1.5856e-02 +4.0879e-01 +8.4466e-01 +1.7480e-01 -6.2546e-01 +7.0331e-01 -8.3090e-01 +5.3563e-01 -3.7123e-01 -8.0858e-01 +7.3138e-02
53528 +3.900143243e+02 +3.900143243e+02 +4.453543243e+02 +4.453543243e+02 -5.3245e-01 +1.9140e-01 +2.7036e-01 +2.2762e-01 -2.8466e-01 +7.1370e-01 +2.3401e-01 +8.9551e-01 -3.0281e-01 +1.5856e-02 +4.0879e-01 +8.4466e-01 +7.9980e-01 -6.2546e-01 +1.0664e+00 +6.0246e-01 +1.6102e-01 -3.7123e-01 -8.0858e-01 +7.3138e-02
69301 +1.944248034e+02 +1.944248034e+02 +2.497648034e+02 +2.497648034e+02 -5.4222e-01 +2.6953e-01 +2.6548e-01 -3.0204e-01 -1.3927e+00 +5.7448e-01 -1.6560e-03 +6.0392e-02 -4.6931e-02 +1.5856e-02 +4.0879e-01 +8.4450e-01 +1.7480e-01 -6.2546e-01 +1.0664e+00 +3.2829e-01 +5.3563e-01 -3.6019e-01 +1.2018e-01 -9.0937e-02
71182 +1.514612376e+02 +1.514612376e+02 +2.068012376e+02 +2.068012376e+02 -5.3245e-01 +1.9140e-01 +2.7036e-01 +2.2762e-01 -2.8466e-01 +7.1370e-01 +2.3401e-01 +8.9551e-01 -6.1531e-01 +1.5865e-02 +4.0879e-01 +8.4466e-01 +1.7480e-01 -6.2546e-01 +7.0331e-01 +1.6218e-01 +4.9061e-01 -3.7123e-01 +1.6936e-01 +7.3138e-02
96563 +9.879644039e+01 +9.879644039e+01 +1.541364404e+02 +1.541364404e+02 -5.3276e-01 +1.9140e-01 +2.7036e-01 +2.2762e-01 -5.9708e-01 +2.6932e-01 -1.0052e-01 +6.1912e-01 -6.1527e-01 +1.5780e-02 +4.0879e-01 +7.0771e-01 +1.7480e-01 -6.6136e-01 +7.0331e-01 +1.6218e-01 +5.3563e-01 -3.6019e-01 +1.2018e-01 +8.4946e-02
108961 +5.868702426e+01 +5.868702426e+01 +1.140270243e+02 +1.140270243e+02 -8.3855e-01 +4.5998e-01 -8.8904e-03 +2.2762e-01 -9.0903e-01 +8.8696e-02 -1.0052e-01 +6.1912e-01 -6.1527e-01 +5.1284e-01 +4.2343e-01 +8.4466e-01 +1.9433e-01 -6.2548e-01 +6.3007e-01 +3.2828e-01 +5.3562e-01 -3.6022e-01 +2.7704e-01 -1.1427e-01
133588 +3.940888532e+01 +3.940888532e+01 +9.474888532e+01 +9.474888532e+01 -8.3977e-01 +4.5998e-01 -8.8904e-03 +2.2884e-01 -9.0903e-01 +8.8696e-02 +2.3401e-01 +6.1912e-01 -6.1527e-01 +5.1284e-01 +4.2343e-01 +7.0923e-01 +4.8760e-01 -3.5303e-01 +7.0331e-01 +3.2829e-01 +6.5374e-01 -1.3260e-01 +3.8736e-01 -1.1427e-01
162917 +2.450580761e+01 +2.450580761e+01 +7.984580761e+01 +7.984580761e+01 -5.3245e-01 +8.1160e-01 -7.6697e-03 +2.2762e-01 -1.0653e+00 +8.8695e-02 +2.3401e-01 +6.1911e-01 -6.1527e-01 +3.4028e-01 +4.2343e-01 +6.9084e-01 +2.5292e-01 -5.0303e-01 +7.0362e-01 +3.2827e-01 +6.9280e-01 -1.3504e-01 +6.2766e-01 -8.1171e-02
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
