% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
400 +4.177105803e+01 +4.177105803e+01 +3.149210580e+02 +2.731500000e+02 -3.3998e+00 +3.4009e+00 +3.0721e+00 +2.2468e+00 +2.6124e+00 -1.7093e+00 +1.3504e+00 -2.8953e+00 -3.1513e+00 -1.0193e+00 +3.4380e+00 -2.8193e+00 -3.7495e+00 +4.5656e+00 +2.5198e+00 -4.3681e+00 +3.0821e+00 -3.3244e+00 -2.6846e+00 -3.5288e+00
600 +3.926480814e+01 +3.926480814e+01 +3.124148081e+02 +2.731500000e+02 -3.4270e+00 -1.9705e+00 +3.5138e-01 +2.7561e+00 -3.0613e+00 -4.7706e+00 -3.1998e+00 +1.6708e-01 -4.1417e+00 +4.8377e+00 -1.8993e-01 +2.2230e+00 -3.6939e+00 +1.6550e+00 +4.4914e+00 -3.6049e+00 +1.6590e+00 -2.8416e+00 +3.7915e-01 -4.9097e+00
1000 +2.293751258e+01 +2.293751258e+01 +2.960875126e+02 +2.731500000e+02 -3.3998e+00 +2.0219e+00 +3.5138e-01 +2.7561e+00 -3.0613e+00 -4.7706e+00 -3.1998e+00 +1.6708e-01 -4.1417e+00 +4.8377e+00 -1.8993e-01 +2.2230e+00 -3.6939e+00 +1.6550e+00 +4.4914e+00 -3.6049e+00 +3.9941e+00 -2.8416e+00 +3.7915e-01 -4.9097e+00
1798 +1.313591774e+01 +1.313591774e+01 +2.862859177e+02 +2.731500000e+02 -4.6774e+00 +3.4009e+00 +3.5138e-01 +2.7561e+00 +2.6263e-01 -4.7706e+00 -3.1998e+00 +1.6708e-01 -4.1417e+00 +4.8377e+00 -1.8993e-01 +6.0019e-01 -2.4012e+00 +1.6550e+00 +4.4914e+00 -3.6049e+00 +1.6590e+00 +1.4009e+00 +3.8273e+00 -4.3941e+00
2394 +9.844427649e+00 +9.844427649e+00 +2.829944276e+02 +2.731500000e+02 -4.6774e+00 +3.4009e+00 +3.5138e-01 +2.7561e+00 +2.6263e-01 -4.7706e+00 -3.1998e+00 +1.6708e-01 -4.1417e+00 +4.8377e+00 -1.8993e-01 +6.0019e-01 -2.4012e+00 +1.6550e+00 +4.4914e+00 -3.6049e+00 +3.5738e+00 +1.4009e+00 +3.8273e+00 -4.3941e+00
95350 +5.867433516e+00 +5.867433516e+00 +2.790174335e+02 +2.731500000e+02 -4.7532e+00 +3.3799e+00 +1.1984e+00 +2.0787e+00 +6.8616e-01 -4.5853e+00 -2.7915e+00 -1.6765e+00 -3.9745e+00 +4.9279e+00 -9.2845e-01 +1.8398e-01 -1.7244e+00 +1.6196e+00 +4.4517e+00 -2.3359e+00 +5.0000e+00 +1.1275e+00 +4.7347e+00 -4.7310e+00
202715 +3.909483104e+00 +3.909483104e+00 +2.770594831e+02 +2.731500000e+02 -4.6495e+00 +3.0063e+00 +4.0763e-01 +2.6477e+00 +8.7394e-01 -4.7242e+00 -2.3191e+00 -1.3823e-01 -2.6916e+00 +4.9421e+00 -6.4781e-01 +9.9653e-01 -1.0331e+00 +1.6842e+00 +4.9874e+00 -3.3365e+00 +3.3344e+00 +1.4689e+00 +5.0000e+00 -4.3812e+00
478907 +2.498317278e+00 +2.498317278e+00 +2.756483173e+02 +2.731500000e+02 -4.1869e+00 +3.0663e+00 +2.5601e-01 +2.7041e+00 +6.8315e-01 -4.7526e+00 -2.1112e+00 -6.3820e-01 -2.7146e+00 +4.8905e+00 -3.0730e-01 +9.3985e-01 -9.4716e-01 +1.6571e+00 +4.7478e+00 -3.4350e+00 +3.5095e+00 +1.3731e+00 +4.1914e+00 -4.5637e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.104342670e+01 +6.104342670e+01 +9.822342670e+01 +3.718000000e+01 -1.2280e+00 -1.3673e+00 +1.7988e+00 -1.3477e-01 +4.2424e+00 -6.0424e-01 +8.8595e-01 +6.0119e-02 -7.5573e-01 +2.8595e+00 +1.6548e+00 -4.0406e+00 +1.6922e+00 -1.3587e+00 +4.1906e+00 +1.8916e+00 +1.3914e+00 -3.3905e+00 -1.9828e+00 +2.0218e+00
192 +3.374560654e+01 +3.374560654e+01 +7.092560654e+01 +3.718000000e+01 +2.4626e+00 -9.1623e-01 +7.4389e-01 -4.2471e+00 -3.1401e+00 -4.2761e+00 -2.5104e-01 -2.6707e+00 -1.4835e+00 +4.5165e+00 -1.5761e+00 +1.5260e+00 +1.8435e+00 -2.0491e+00 +1.2141e+00 +3.5282e+00 +7.4747e-01 -1.7072e+00 -2.7177e+00 -1.1409e+00
944 +1.897939499e+01 +1.897939499e+01 +5.615939499e+01 +3.718000000e+01 -4.9240e+00 -1.7282e+00 +2.1521e+00 -2.4700e+00 -1.1675e+00 +1.1852e-01 -9.2356e-01 -1.7103e+00 -1.7228e+00 +4.5165e+00 -1.5761e+00 +1.5260e+00 +1.8435e+00 -2.0491e+00 +1.2141e+00 +3.5282e+00 +7.4747e-01 -1.7072e+00 -2.7177e+00 +2.3191e-01
2229 +1.510922680e+01 +1.510922680e+01 +5.228922680e+01 +3.718000000e+01 -4.9240e+00 -1.7282e+00 +2.1521e+00 -2.4700e+00 -1.1675e+00 +1.1852e-01 -9.2356e-01 -2.2545e+00 -1.6029e+00 +4.5165e+00 -1.6347e+00 +1.7688e+00 +2.0584e+00 -2.0491e+00 +1.1282e+00 +3.5282e+00 +7.4747e-01 -1.7072e+00 -2.7177e+00 +2.3191e-01
13063 +8.815093076e+00 +8.815093076e+00 +4.599509308e+01 +3.718000000e+01 -1.6622e+00 +1.9896e+00 +2.6462e+00 +1.0648e+00 -3.5151e+00 -1.8939e+00 -1.2749e-01 -4.6172e+00 -3.3250e+00 +4.1646e+00 -3.3543e-01 -2.4301e+00 -6.8872e-01 -1.7090e+00 +1.4820e+00 -5.8039e-01 +1.1475e+00 -1.6003e+00 -1.0579e+00 +7.5949e-01
790212 +6.309406442e+00 +6.309406442e+00 +4.348940644e+01 +3.718000000e+01 -1.6474e+00 +1.9651e+00 +2.5886e+00 +1.0518e+00 -3.5050e+00 -1.8852e+00 -1.0640e-01 -4.6153e+00 -3.2880e+00 +4.1505e+00 -3.8502e-01 -2.4291e+00 -6.8750e-01 -1.7961e+00 +1.4903e+00 -5.8245e-01 +1.0844e+00 -1.6377e+00 -1.0426e+00 +7.5440e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.698748774e+01 +7.698748774e+01 -7.091251226e+01 -1.479000000e+02 -4.7770e+00 -2.2802e+00 +4.0263e+00 +3.4878e+00 +2.0240e-01 -1.4282e+00 -1.5863e+00 +3.0052e+00 +8.9991e-01 +3.9476e+00 -4.7509e+00 +1.9928e-01 +4.0211e-01 -2.1063e+00 +2.7535e+00 +4.1799e+00 +3.9318e+00 -3.0980e+00 -3.1763e+00 +4.0769e+00
394 +3.695522678e+01 +3.695522678e+01 -1.109447732e+02 -1.479000000e+02 +2.7489e+00 +1.5703e+00 -2.0148e+00 -5.8870e-01 -2.5566e+00 -4.2825e-01 +1.2265e+00 -3.1571e+00 -4.6112e+00 -1.2765e+00 +6.0579e-02 +2.3146e+00 +1.0100e+00 -2.4535e+00 +4.1117e+00 -1.6584e+00 -3.5261e+00 -2.4632e+00 -4.0512e+00 -3.2649e+00
785 +2.479897206e+01 +2.479897206e+01 -1.231010279e+02 -1.479000000e+02 -2.8865e+00 +1.5703e+00 -2.0148e+00 -5.8870e-01 -2.5566e+00 -4.2825e-01 -1.8257e-01 -3.1127e+00 -2.9488e+00 +2.5088e+00 -2.2169e+00 +4.6076e+00 -1.8574e+00 -1.6330e+00 +2.2122e+00 +1.5764e+00 -1.3840e+00 -4.6967e+00 -4.0083e+00 +1.1488e+00
1173 +1.581788603e+01 +1.581788603e+01 -1.320821140e+02 -1.479000000e+02 -2.8865e+00 +5.2217e-01 +1.2456e-01 -3.6761e+00 -2.5566e+00 -5.0927e-01 -1.8257e-01 -2.8808e+00 -2.9488e+00 +2.5088e+00 -2.2169e+00 +4.6076e+00 -1.8574e+00 -1.6330e+00 +1.9722e+00 +1.5764e+00 -1.3840e+00 -4.6967e+00 -4.0083e+00 +1.6576e+00
74662 +9.997646576e+00 +9.997646576e+00 -1.379023534e+02 -1.479000000e+02 -2.3287e+00 -1.8526e+00 -4.3889e-02 +4.5784e-01 -1.8038e+00 +2.5377e+00 -5.6786e-01 -3.1968e+00 -3.1796e+00 +4.1930e+00 -1.2471e+00 +2.4975e+00 -1.0291e+00 -4.9148e+00 +1.4963e+00 +1.4149e+00 -4.7455e+00 -2.9624e+00 -4.8267e+00 +4.7149e-01
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.221328095e+02 +1.221328095e+02 +2.383928095e+02 +1.162600000e+02 +4.0115e+00 -1.1427e+00 -2.3250e+00 -1.1133e+00 +2.3867e+00 +4.4317e+00 -7.6095e-01 +1.4122e+00 +2.8125e+00 +4.2357e+00 -5.2015e-01 -1.3391e+00 +1.7733e+00 -1.1920e+00 +2.4639e+00 +4.9555e+00 -4.7331e+00 +1.0043e+00 +2.8297e+00 -3.1981e+00
379 +3.613165573e+01 +3.613165573e+01 +1.523916557e+02 +1.162600000e+02 +4.1059e-01 -1.8059e+00 +7.3199e-01 -2.3570e+00 -1.7196e-01 +3.6858e-01 +2.4570e-01 -3.6969e+00 -4.5545e+00 +3.1109e+00 -1.6591e+00 -3.4332e-01 +4.9546e+00 -1.1405e+00 -4.9412e+00 +1.2499e+00 +4.3786e+00 +4.6958e+00 +4.1839e+00 -1.3587e+00
1114 +1.956358935e+01 +1.956358935e+01 +1.358235893e+02 +1.162600000e+02 +4.1059e-01 -1.8059e+00 +4.6481e-01 -2.3570e+00 -8.9630e-02 +3.8387e+00 -1.8119e-01 -3.3749e+00 -4.5545e+00 -2.7373e+00 +3.5979e-01 +2.2693e+00 +2.8172e+00 -4.4597e+00 -3.1908e+00 -2.2207e+00 +4.3786e+00 +2.9451e+00 +3.5840e+00 -3.1623e+00
3478 +1.533745303e+01 +1.533745303e+01 +1.315974530e+02 +1.162600000e+02 +4.1059e-01 -1.8059e+00 +4.6481e-01 -2.3570e+00 +1.0899e-01 +3.8387e+00 -1.8119e-01 -3.3749e+00 -4.5545e+00 -2.6516e+00 +3.5979e-01 +2.2693e+00 +2.8172e+00 -4.4941e+00 -3.1908e+00 -2.2207e+00 +4.3786e+00 +2.9451e+00 +3.3009e+00 -3.1623e+00
22423 +9.892520565e+00 +9.892520565e+00 +1.261525206e+02 +1.162600000e+02 -1.8854e+00 -4.4686e+00 -8.0934e-01 -1.5789e+00 +2.2340e+00 +2.5355e+00 -4.6352e+00 -9.8601e-01 -3.9511e+00 -1.9608e+00 -4.3562e+00 +3.3468e+00 +4.6262e+00 -4.8867e+00 -2.7275e+00 +3.2296e+00 -2.0130e+00 +1.1517e+00 +1.1760e+00 -2.6381e+00
320659 +6.112421316e+00 +6.112421316e+00 +1.223724213e+02 +1.162600000e+02 -3.1022e+00 -2.5693e+00 -4.7004e+00 +1.9671e+00 +1.6020e-01 +1.2002e+00 -3.8872e+00 -5.1520e-01 -4.7287e+00 -4.3187e+00 -3.7024e+00 +4.3349e+00 +3.4879e+00 -3.4754e+00 -4.8479e+00 +3.1189e+00 -2.6633e+00 +1.5466e+00 +2.9894e+00 +3.8872e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.541989335e+02 +2.541989335e+02 -7.458010665e+02 -1.000000000e+03 -2.8380e+00 +2.6964e+00 +2.9407e+00 -4.5385e+00 -1.2290e+00 +2.2600e+00 +2.8517e+00 +2.7342e+00 -4.7927e+00 -2.8166e+00 +6.7762e-01 -4.2071e+00 -2.2074e-01 +3.8262e-01 +3.6449e+00 -4.3149e+00 -1.6497e+00 -1.3407e+00 -1.3708e+00 +2.2949e+00
393 +3.623200611e+01 +3.623200611e+01 -9.637679939e+02 -1.000000000e+03 -1.4343e+00 +9.7919e-01 -2.2915e+00 -9.3929e-01 +2.0074e+00 -1.7480e+00 +2.1144e+00 +2.5987e+00 +1.8803e+00 +4.7459e+00 +4.6878e+00 +3.0446e+00 -3.6109e+00 +8.5999e-02 -1.5626e+00 +2.0739e+00 -2.6494e+00 +2.2563e+00 -1.7181e+00 +3.3724e+00
1179 +1.879584051e+01 +1.879584051e+01 -9.812041595e+02 -1.000000000e+03 -9.5049e-01 +1.4451e+00 -2.2915e+00 -9.3929e-01 +2.0074e+00 -1.7480e+00 +2.1144e+00 +2.5987e+00 -4.5613e+00 +3.4533e+00 +2.0665e+00 +1.7130e+00 -3.6109e+00 +8.5999e-02 -1.5626e+00 +2.3206e+00 +3.8973e+00 +3.6259e+00 +3.2018e+00 +3.2480e+00
2928 +1.560707759e+01 +1.560707759e+01 -9.843929224e+02 -1.000000000e+03 -3.3282e+00 +9.7919e-01 -2.2915e+00 -5.5502e-01 +1.9674e+00 -1.7480e+00 +2.1144e+00 +2.5987e+00 -4.5613e+00 +3.4533e+00 +2.9933e+00 +3.0446e+00 -3.6109e+00 +8.5999e-02 -2.0171e+00 +2.3206e+00 +3.8973e+00 +3.6259e+00 +3.2018e+00 +3.2480e+00
25616 +9.952855100e+00 +9.952855100e+00 -9.900471449e+02 -1.000000000e+03 -4.4959e+00 +3.0885e-01 -3.9625e+00 +3.3077e+00 +2.2868e-01 -1.5004e+00 +1.8846e+00 +2.3737e+00 -4.0803e+00 +1.5105e+00 +2.3166e+00 -3.2437e-01 -6.1453e-01 -3.5179e+00 -7.5019e-01 +4.4673e+00 +3.9738e+00 +4.2486e+00 +5.3449e-01 +2.2090e+00
212308 +6.139399395e+00 +6.139399395e+00 -9.938606006e+02 -1.000000000e+03 -4.8589e+00 +3.9201e-01 -2.3213e+00 +3.8346e+00 +7.8004e-01 -1.4885e+00 +1.8684e+00 +2.4201e+00 -4.4337e+00 +1.9025e+00 +2.4925e+00 -4.8567e-02 -1.2630e+00 -2.9775e+00 -2.6542e+00 +4.5837e+00 +4.0591e+00 +3.9600e+00 +2.2049e+00 +2.8716e+00
289589 +3.752269110e+00 +3.752269110e+00 -9.962477309e+02 -1.000000000e+03 -4.8623e+00 +3.9647e-01 -2.2889e+00 +3.8727e+00 +7.9734e-01 -1.4888e+00 +1.9724e+00 +2.3890e+00 -4.4634e+00 +1.9000e+00 +2.4483e+00 +5.4618e-02 -1.3188e+00 -2.9681e+00 -2.4428e+00 +4.5857e+00 +3.9890e+00 +3.9460e+00 +2.2017e+00 +2.9173e+00
353612 +2.489380780e+00 +2.489380780e+00 -9.975106192e+02 -1.000000000e+03 -4.7836e+00 +4.5522e-01 -2.3295e+00 +3.6586e+00 +7.7885e-01 -1.1994e+00 +1.9560e+00 +2.4731e+00 -4.4559e+00 +1.9351e+00 +2.1504e+00 +3.4738e-01 -1.2391e+00 -2.5964e+00 -2.3228e+00 +4.6057e+00 +4.0833e+00 +3.8349e+00 +2.1275e+00 +2.9598e+00
557822 +1.542600191e+00 +1.542600191e+00 -9.984573998e+02 -1.000000000e+03 -4.7992e+00 +4.3114e-01 -2.3201e+00 +3.7009e+00 +7.1556e-01 -1.1898e+00 +1.9613e+00 +2.4561e+00 -4.4894e+00 +1.9222e+00 +2.0616e+00 +3.3259e-01 -1.2534e+00 -2.6026e+00 -2.3786e+00 +4.5499e+00 +4.1219e+00 +3.7626e+00 +2.1942e+00 +3.0204e+00
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.432962619e+02 +4.432962619e+02 +3.513662619e+02 -9.193000000e+01 +2.4393e+00 -4.3887e+00 +2.4671e-01 +3.7645e+00 -4.2994e+00 -1.7500e+00 +3.7740e+00 -1.4027e+00 +2.7969e+00 -3.5946e+00 -4.7307e+00 -1.4919e+00 +4.9478e+00 -1.1769e-01 -4.4624e+00 +1.3103e-01 +4.0640e+00 -4.2866e+00 -8.2987e-01 +2.1120e+00
391 +5.258843481e+01 +5.258843481e+01 -3.934156519e+01 -9.193000000e+01 -3.8826e+00 -1.5713e+00 +1.6264e+00 +2.5664e+00 +3.1414e+00 +7.0390e-01 -1.1420e+00 +9.8449e-02 +2.4671e+00 -2.6433e+00 -4.0946e+00 +4.4500e+00 -1.1174e+00 -3.7867e+00 +1.9828e+00 +6.5409e-01 -4.5948e+00 +2.4191e+00 -6.0281e-01 +1.4365e+00
573 +3.638178785e+01 +3.638178785e+01 -5.554821215e+01 -9.193000000e+01 -1.5793e+00 -1.5232e+00 -1.6747e-01 +3.8551e+00 -3.4472e+00 +1.1342e+00 +6.8142e-02 +2.0576e+00 +2.8635e+00 -2.9652e+00 -3.9934e+00 +1.5377e+00 -4.1972e+00 -1.3296e+00 -4.1938e+00 -3.9632e+00 -1.7532e+00 +1.2932e+00 -4.5420e+00 -2.9228e+00
758 +2.400639620e+01 +2.400639620e+01 -6.792360380e+01 -9.193000000e+01 -1.5793e+00 -1.5232e+00 -1.6747e-01 +3.8551e+00 -3.4472e+00 +1.1342e+00 +8.0140e-01 +2.0576e+00 +2.8635e+00 -2.9652e+00 -3.9934e+00 +1.5377e+00 -4.1972e+00 -1.3296e+00 -4.1938e+00 -3.9632e+00 -1.7532e+00 +1.3476e+00 -6.0281e-01 +1.4365e+00
7962 +1.532336967e+01 +1.532336967e+01 -7.660663033e+01 -9.193000000e+01 -1.6654e+00 -1.5232e+00 -1.6747e-01 +3.5899e+00 -3.4472e+00 +1.1342e+00 +8.0140e-01 +2.0436e+00 +2.8363e+00 -3.2967e+00 -3.9924e+00 +1.4490e+00 -4.1972e+00 -2.1930e+00 -4.0104e+00 -4.3688e+00 -1.7532e+00 +1.3438e+00 -6.4531e-01 +1.4365e+00
17625 +9.932254200e+00 +9.932254200e+00 -8.199774580e+01 -9.193000000e+01 +3.3170e+00 -4.0418e+00 +2.4366e+00 +3.5129e+00 +2.4398e-01 +2.0019e+00 -8.7789e-01 +1.2330e+00 +3.9944e+00 -2.0777e+00 -1.3556e+00 +3.0330e+00 -1.7075e+00 +4.6375e-01 -7.1005e-01 -3.5165e-01 -5.1310e+00 +4.4552e+00 -4.5921e+00 -2.7358e+00
23393 +5.812283097e+00 +5.812283097e+00 -8.611771690e+01 -9.193000000e+01 -1.6761e+00 -2.1964e+00 -1.3576e+00 +2.8670e+00 +1.3229e+00 +1.7767e+00 -1.7951e+00 +4.5007e+00 +2.9327e+00 -3.3430e+00 +1.5916e-01 +2.1990e+00 -1.8441e+00 -1.9579e+00 -3.7371e+00 -1.5775e+00 -2.7238e+00 +2.4534e+00 +1.0186e+00 -2.6472e+00
252871 +3.902763057e+00 +3.902763057e+00 -8.802723694e+01 -9.193000000e+01 -1.6743e+00 -2.2150e+00 -1.3793e+00 +2.8153e+00 +1.1576e+00 +1.7786e+00 -1.7821e+00 +4.5117e+00 +2.8388e+00 -3.3394e+00 +2.0593e-01 +2.1604e+00 -1.8695e+00 -1.9572e+00 -3.7276e+00 -1.4294e+00 -2.7231e+00 +2.6015e+00 +1.0159e+00 -2.6394e+00
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.362230676e+02 +1.362230676e+02 +2.849730676e+02 +1.487500000e+02 -2.9642e+00 +1.1382e+00 -2.2579e+00 -3.9851e+00 -3.3121e+00 -2.1127e+00 -3.2997e+00 +2.9121e+00 -2.0717e+00 +2.8513e+00 +1.2424e+00 +4.2314e+00 -1.9815e+00 -4.2543e+00 -8.2027e-01 +9.3376e-02 -1.5967e+00 -1.7252e+00 -2.1083e+00 -1.6857e+00
188 +3.309827956e+01 +3.309827956e+01 +1.818482796e+02 +1.487500000e+02 -6.9693e-01 +1.6123e-01 +3.1455e-01 +3.5845e+00 +8.8666e-01 +4.4852e+00 -7.1103e-01 -3.9899e+00 -3.3122e+00 +4.1584e+00 +3.1034e+00 -3.0668e+00 +4.3228e+00 +3.8831e+00 -1.9355e+00 +8.3300e-01 +1.5370e+00 -2.7942e+00 -2.2308e+00 +2.9092e-01
955 +1.972094754e+01 +1.972094754e+01 +1.684709475e+02 +1.487500000e+02 +4.9719e+00 -2.5687e+00 -3.1217e-01 +2.7044e+00 -2.3139e+00 +3.9361e+00 -3.6471e+00 -3.9899e+00 -3.3122e+00 +1.7365e+00 +2.5605e+00 -4.1946e+00 +1.4743e+00 +1.8781e+00 -2.2425e+00 +2.1592e+00 +5.5084e-01 -2.2547e+00 -2.6706e+00 -1.0559e+00
1504 +1.545769835e+01 +1.545769835e+01 +1.642076984e+02 +1.487500000e+02 -6.9693e-01 +1.6123e-01 +1.8113e+00 -2.5155e-01 -1.8863e+00 +1.1082e+00 -4.8029e+00 +2.2537e+00 -6.9084e-01 +1.7365e+00 +2.5605e+00 -4.1946e+00 +1.4743e+00 +1.8781e+00 -2.2425e+00 +2.1592e+00 +5.5084e-01 -2.2547e+00 -2.2308e+00 +4.1114e-01
