% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1534 +2.786658441e+006 +2.786658441e+006 +2.786037331e+006 +2.786037331e+006 -2.2595e-001 +4.3969e+000 +3.4723e-001 -2.5734e+000 -5.5015e-001 -2.1518e+000 +2.3158e+000 -6.8471e-001 +3.2723e-001 -4.4727e-001 +8.6480e-001 +3.6485e+000 +3.0841e+000 +1.3330e+000 +2.5621e+000 -2.6784e+000 +9.6128e-001 +3.0512e+000 +1.7198e+000 -3.5842e-001
1857 +2.496002296e+006 +2.496002296e+006 +2.495381186e+006 +2.495381186e+006 -2.4786e-001 +3.9439e+000 +4.0061e-001 -2.9336e+000 -7.3202e-001 -2.2465e+000 +1.9788e+000 -9.6328e-001 +9.7882e-002 +1.1780e-001 +8.6716e-001 +3.5542e+000 +3.2677e+000 +1.2176e+000 +2.5522e+000 -2.4991e+000 +8.7616e-001 +2.8598e+000 +1.5839e+000 -1.8324e-001
2054 +1.371383703e+006 +1.371383703e+006 +1.370762593e+006 +1.370762593e+006 -1.5376e-001 +4.1273e+000 +3.6442e-001 -3.1158e+000 -5.8833e-001 -2.0845e+000 +1.9024e+000 -7.4223e-001 +7.1629e-001 -4.3298e-001 +8.4890e-001 +3.7078e+000 +3.2817e+000 +1.3798e+000 +2.4179e+000 -2.3696e+000 +9.5593e-001 +2.5264e+000 +1.5354e+000 -6.4702e-002
2509 +9.648647844e+005 +9.648647844e+005 +9.642436744e+005 +9.642436744e+005 -2.1748e-001 +4.2426e+000 +5.8461e-001 -2.7603e+000 -5.1927e-001 -2.0826e+000 +1.8740e+000 -8.6253e-001 +8.8896e-001 -3.1067e-001 +1.2231e+000 +3.3060e+000 +3.5583e+000 +1.5142e+000 +2.4273e+000 -2.2261e+000 +8.9664e-001 +2.3434e+000 +1.6748e+000 -4.3758e-001
2829 +5.857022958e+005 +5.857022958e+005 +5.850811858e+005 +5.850811858e+005 -2.0515e-001 +4.3306e+000 +7.6947e-001 -2.9195e+000 -1.0139e+000 -2.0405e+000 +1.8514e+000 -7.5081e-001 +1.0602e+000 -3.9311e-001 +9.2901e-001 +3.2837e+000 +3.5560e+000 +1.6970e+000 +2.4356e+000 -2.0688e+000 +8.3057e-001 +2.4280e+000 +9.1987e-001 -1.1419e-001
3132 +3.441977906e+005 +3.441977906e+005 +3.435766806e+005 +3.435766806e+005 -2.1957e-001 +4.3492e+000 +6.7234e-001 -3.2589e+000 -1.0215e+000 -2.0225e+000 +1.9565e+000 -9.0831e-001 +9.6863e-001 -5.0540e-001 +8.8720e-001 +2.9401e+000 +3.5890e+000 +1.7398e+000 +2.3857e+000 -2.0273e+000 +8.3534e-001 +2.3701e+000 +1.2589e+000 -2.0324e-001
3855 +2.445961821e+005 +2.445961821e+005 +2.439750721e+005 +2.439750721e+005 -5.5781e-001 +4.2358e+000 +5.0602e-001 -3.1263e+000 -9.2380e-001 -1.9924e+000 +1.7970e+000 -7.5890e-001 +9.5516e-001 -5.2968e-001 +8.8803e-001 +2.9179e+000 +3.5700e+000 +1.5607e+000 +2.3112e+000 -1.9674e+000 +7.5287e-001 +2.4650e+000 +1.0968e+000 -6.1178e-001
4255 +1.464602241e+005 +1.464602241e+005 +1.458391141e+005 +1.458391141e+005 -4.0623e-001 +4.0113e+000 +4.6897e-001 -3.1445e+000 -8.5046e-001 -2.0068e+000 +1.9579e+000 -5.3009e-001 +9.7293e-001 -5.0552e-001 +9.5225e-001 +2.8277e+000 +3.5687e+000 +1.5458e+000 +2.3123e+000 -2.0428e+000 +7.4370e-001 +2.5022e+000 +1.1732e+000 -4.8974e-001
4655 +7.306151128e+004 +7.306151128e+004 +7.244040128e+004 +7.244040128e+004 -4.5220e-001 +4.1407e+000 +5.6275e-001 -3.1434e+000 -8.7749e-001 -1.9929e+000 +1.9158e+000 -7.1549e-001 +9.8940e-001 -5.0871e-001 +9.2434e-001 +2.9039e+000 +3.5608e+000 +1.5663e+000 +2.2983e+000 -2.0311e+000 +7.4482e-001 +2.4922e+000 +1.1864e+000 -3.0887e-001
5051 +6.072779218e+004 +6.072779218e+004 +6.010668218e+004 +6.010668218e+004 -4.5297e-001 +4.1537e+000 +4.9482e-001 -3.1881e+000 -8.6517e-001 -2.0009e+000 +1.8892e+000 -7.8789e-001 +1.0430e+000 -5.0899e-001 +8.7446e-001 +2.8451e+000 +3.5588e+000 +1.5227e+000 +2.2081e+000 -2.0318e+000 +7.6400e-001 +2.4831e+000 +1.1596e+000 -2.8058e-001
5321 +3.416089481e+004 +3.416089481e+004 +3.353978481e+004 +3.353978481e+004 -4.2940e-001 +4.0884e+000 +4.9838e-001 -3.1789e+000 -8.3254e-001 -1.9553e+000 +1.9347e+000 -6.5011e-001 +1.0010e+000 -4.1085e-001 +9.1763e-001 +2.8597e+000 +3.5596e+000 +1.6431e+000 +2.1215e+000 -2.0524e+000 +8.2184e-001 +2.5247e+000 +1.2222e+000 -2.6760e-001
6241 +1.889698182e+004 +1.889698182e+004 +1.827587182e+004 +1.827587182e+004 -4.5028e-001 +4.1066e+000 +5.5431e-001 -3.1694e+000 -8.3103e-001 -1.9734e+000 +1.9713e+000 -7.2241e-001 +9.9542e-001 -3.7177e-001 +9.1217e-001 +2.8722e+000 +3.5573e+000 +1.6619e+000 +2.1012e+000 -2.0371e+000 +8.0146e-001 +2.4124e+000 +1.1789e+000 -2.9924e-001
6932 +1.492777606e+004 +1.492777606e+004 +1.430666606e+004 +1.430666606e+004 -4.2101e-001 +4.0662e+000 +4.9975e-001 -3.1233e+000 -8.3145e-001 -1.9656e+000 +1.9670e+000 -7.0606e-001 +1.0072e+000 -3.8225e-001 +8.9540e-001 +2.8708e+000 +3.5518e+000 +1.6572e+000 +2.1000e+000 -2.0700e+000 +7.6726e-001 +2.4654e+000 +1.1703e+000 -3.0410e-001
7366 +7.688488979e+003 +7.688488979e+003 +7.067378979e+003 +7.067378979e+003 -4.0720e-001 +4.0757e+000 +5.1310e-001 -3.1551e+000 -8.2616e-001 -1.9631e+000 +1.9922e+000 -7.4681e-001 +9.8586e-001 -4.2621e-001 +9.1369e-001 +2.8883e+000 +3.5961e+000 +1.6493e+000 +2.0971e+000 -2.0709e+000 +7.9681e-001 +2.4441e+000 +1.1787e+000 -2.9537e-001
7727 +6.044927445e+003 +6.044927445e+003 +5.423817445e+003 +5.423817445e+003 -4.1668e-001 +4.0690e+000 +5.1500e-001 -3.1298e+000 -8.2809e-001 -1.9632e+000 +1.9844e+000 -7.6137e-001 +9.7712e-001 -4.0533e-001 +9.0470e-001 +2.8656e+000 +3.5986e+000 +1.6468e+000 +2.0946e+000 -2.0714e+000 +7.8654e-001 +2.4480e+000 +1.1736e+000 -2.9280e-001
8059 +3.807798631e+003 +3.807798631e+003 +3.186688631e+003 +3.186688631e+003 -4.3313e-001 +4.0657e+000 +5.2050e-001 -3.1197e+000 -8.2976e-001 -1.9638e+000 +1.9886e+000 -7.1828e-001 +1.0038e+000 -4.2189e-001 +9.0129e-001 +2.8428e+000 +3.6545e+000 +1.6439e+000 +2.0911e+000 -2.0722e+000 +8.0441e-001 +2.4481e+000 +1.1693e+000 -2.8896e-001
8259 +2.361865123e+003 +2.361865123e+003 +1.740755123e+003 +1.740755123e+003 -4.3958e-001 +4.0588e+000 +5.1585e-001 -3.1171e+000 -8.2957e-001 -1.9610e+000 +1.9785e+000 -7.1262e-001 +9.9295e-001 -4.0644e-001 +8.9852e-001 +2.8418e+000 +3.6586e+000 +1.6151e+000 +2.0890e+000 -2.0691e+000 +7.9108e-001 +2.4377e+000 +1.1641e+000 -2.8957e-001
8767 +1.150192710e+003 +1.150192710e+003 +5.290827104e+002 +5.290827104e+002 -4.5030e-001 +4.0752e+000 +5.1344e-001 -3.1481e+000 -8.2923e-001 -1.9572e+000 +1.9805e+000 -7.1969e-001 +9.8207e-001 -4.1318e-001 +8.9698e-001 +2.8487e+000 +3.6566e+000 +1.6185e+000 +2.0949e+000 -2.0655e+000 +7.7375e-001 +2.4211e+000 +1.1518e+000 -2.9318e-001
9047 +9.158181076e+002 +9.158181076e+002 +2.947081076e+002 +2.947081076e+002 -4.5052e-001 +4.0748e+000 +5.1136e-001 -3.1446e+000 -8.2921e-001 -1.9573e+000 +1.9802e+000 -7.1825e-001 +9.7649e-001 -4.1732e-001 +8.9874e-001 +2.8634e+000 +3.6572e+000 +1.6173e+000 +2.1005e+000 -2.0664e+000 +7.7667e-001 +2.4212e+000 +1.1515e+000 -2.9289e-001
9243 +5.736109905e+002 +5.736109905e+002 -4.749900950e+001 -4.749900950e+001 -4.4882e-001 +4.0743e+000 +5.1632e-001 -3.1405e+000 -8.3158e-001 -1.9635e+000 +1.9815e+000 -7.2224e-001 +9.8291e-001 -4.1874e-001 +9.1014e-001 +2.8597e+000 +3.6646e+000 +1.6259e+000 +2.0950e+000 -2.0777e+000 +7.9111e-001 +2.4252e+000 +1.1297e+000 -2.9523e-001
9499 +3.356328212e+002 +3.356328212e+002 -2.854771788e+002 -2.854771788e+002 -4.4971e-001 +4.0832e+000 +5.0734e-001 -3.1417e+000 -8.3125e-001 -1.9668e+000 +1.9735e+000 -7.1559e-001 +9.7802e-001 -4.1673e-001 +9.0696e-001 +2.8556e+000 +3.6661e+000 +1.6235e+000 +2.0991e+000 -2.0775e+000 +7.8271e-001 +2.4195e+000 +1.1406e+000 -2.9732e-001
9899 +2.457384043e+002 +2.457384043e+002 -3.753715957e+002 -3.753715957e+002 -4.4928e-001 +4.0728e+000 +5.0854e-001 -3.1407e+000 -8.3138e-001 -1.9664e+000 +1.9719e+000 -7.1492e-001 +9.7787e-001 -4.1652e-001 +9.0503e-001 +2.8561e+000 +3.6661e+000 +1.6239e+000 +2.1000e+000 -2.0785e+000 +7.8428e-001 +2.4193e+000 +1.1336e+000 -2.9702e-001
10495 +1.531302288e+002 +1.531302288e+002 -4.679797712e+002 -4.679797712e+002 -4.4918e-001 +4.0784e+000 +5.0797e-001 -3.1460e+000 -8.3153e-001 -1.9703e+000 +1.9710e+000 -7.1535e-001 +9.7728e-001 -4.1636e-001 +9.0535e-001 +2.8601e+000 +3.6659e+000 +1.6136e+000 +2.1009e+000 -2.0806e+000 +7.8436e-001 +2.4229e+000 +1.1323e+000 -2.9764e-001
11095 +9.846839987e+001 +9.846839987e+001 -5.226416001e+002 -5.226416001e+002 -4.4838e-001 +4.0762e+000 +5.0860e-001 -3.1453e+000 -8.3122e-001 -1.9644e+000 +1.9734e+000 -7.1734e-001 +9.7736e-001 -4.1810e-001 +9.0426e-001 +2.8565e+000 +3.6646e+000 +1.6142e+000 +2.1006e+000 -2.0811e+000 +7.8348e-001 +2.4260e+000 +1.1375e+000 -2.9824e-001
11775 +6.191727997e+001 +6.191727997e+001 -5.591927200e+002 -5.591927200e+002 -4.4935e-001 +4.0743e+000 +5.0734e-001 -3.1447e+000 -8.3149e-001 -1.9650e+000 +1.9702e+000 -7.1815e-001 +9.7728e-001 -4.1764e-001 +9.0472e-001 +2.8555e+000 +3.6646e+000 +1.6158e+000 +2.1039e+000 -2.0833e+000 +7.8127e-001 +2.4259e+000 +1.1361e+000 -2.9875e-001
12596 +3.967158354e+001 +3.967158354e+001 -5.814384165e+002 -5.814384165e+002 -4.4299e-001 +4.0737e+000 +5.0935e-001 -3.1417e+000 -8.3411e-001 -1.9645e+000 +1.9680e+000 -7.1762e-001 +9.7450e-001 -4.1728e-001 +9.0830e-001 +2.8565e+000 +3.6646e+000 +1.6147e+000 +2.1042e+000 -2.0831e+000 +7.8273e-001 +2.4239e+000 +1.1367e+000 -2.9862e-001
13456 +2.376476106e+001 +2.376476106e+001 -5.973452389e+002 -5.973452389e+002 -4.4605e-001 +4.0742e+000 +5.0706e-001 -3.1459e+000 -8.3406e-001 -1.9666e+000 +1.9685e+000 -7.1926e-001 +9.7649e-001 -4.1861e-001 +9.0700e-001 +2.8564e+000 +3.6648e+000 +1.6156e+000 +2.1039e+000 -2.0840e+000 +7.8316e-001 +2.4241e+000 +1.1365e+000 -2.9814e-001
13893 +1.524546506e+001 +1.524546506e+001 -6.058645349e+002 -6.058645349e+002 -4.4403e-001 +4.0735e+000 +5.0716e-001 -3.1454e+000 -8.3485e-001 -1.9666e+000 +1.9698e+000 -7.2045e-001 +9.7542e-001 -4.1665e-001 +9.0821e-001 +2.8578e+000 +3.6652e+000 +1.6164e+000 +2.1040e+000 -2.0840e+000 +7.8393e-001 +2.4255e+000 +1.1364e+000 -2.9860e-001
14573 +9.563358949e+000 +9.563358949e+000 -6.115466411e+002 -6.115466411e+002 -4.4396e-001 +4.0741e+000 +5.0711e-001 -3.1446e+000 -8.3490e-001 -1.9665e+000 +1.9674e+000 -7.2102e-001 +9.7547e-001 -4.1784e-001 +9.0828e-001 +2.8572e+000 +3.6656e+000 +1.6161e+000 +2.1040e+000 -2.0836e+000 +7.8392e-001 +2.4258e+000 +1.1349e+000 -2.9867e-001
15219 +5.797588890e+000 +5.797588890e+000 -6.153124111e+002 -6.153124111e+002 -4.4333e-001 +4.0742e+000 +5.0744e-001 -3.1446e+000 -8.3453e-001 -1.9662e+000 +1.9688e+000 -7.2111e-001 +9.7613e-001 -4.1750e-001 +9.0827e-001 +2.8568e+000 +3.6655e+000 +1.6164e+000 +2.1040e+000 -2.0839e+000 +7.8316e-001 +2.4258e+000 +1.1342e+000 -2.9889e-001
16176 +3.977895145e+000 +3.977895145e+000 -6.171321049e+002 -6.171321049e+002 -4.4454e-001 +4.0745e+000 +5.0746e-001 -3.1445e+000 -8.3478e-001 -1.9657e+000 +1.9688e+000 -7.2154e-001 +9.7604e-001 -4.1758e-001 +9.0822e-001 +2.8558e+000 +3.6656e+000 +1.6154e+000 +2.1040e+000 -2.0841e+000 +7.8310e-001 +2.4255e+000 +1.1340e+000 -2.9877e-001
17803 +2.453179713e+000 +2.453179713e+000 -6.186568203e+002 -6.186568203e+002 -4.4456e-001 +4.0740e+000 +5.0739e-001 -3.1447e+000 -8.3469e-001 -1.9649e+000 +1.9688e+000 -7.2129e-001 +9.7626e-001 -4.1751e-001 +9.0829e-001 +2.8562e+000 +3.6659e+000 +1.6156e+000 +2.1037e+000 -2.0836e+000 +7.8290e-001 +2.4256e+000 +1.1341e+000 -2.9881e-001
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.128742486e+008 +6.128742486e+008 +6.128739937e+008 +6.128739937e+008 +9.9633e-001 -4.6282e-001 -1.5285e+000 +3.7043e+000 -2.3382e+000 +9.7075e-002 +9.4205e-002 +2.8313e+000 -2.4310e+000 -1.3643e-001 +2.2436e+000 -2.0966e+000 -3.6828e+000 +3.7487e+000 -2.2130e-002 +1.7185e+000 +1.0024e+000 -2.8764e-001 -2.1689e+000 -2.0319e+000
46 +3.429076336e+008 +3.429076336e+008 +3.429073788e+008 +3.429073788e+008 +3.4394e+000 -2.5866e-001 +8.6521e-001 -2.0653e+000 -2.2893e+000 -8.2706e-001 +6.8993e-001 +6.2014e-001 +5.0000e+000 +1.5758e+000 +1.6862e-001 +3.0753e-001 -2.4433e-001 +1.8056e+000 +2.7010e-001 -8.8380e-001 +2.2038e+000 +2.1867e+000 -3.9910e+000 +5.4773e-001
55 +1.983702557e+008 +1.983702557e+008 +1.983700008e+008 +1.983700008e+008 +2.8000e+000 +3.6982e+000 +3.9413e+000 +7.4405e-002 -5.0000e+000 -8.5229e-001 -1.7293e+000 +6.3306e-001 +8.9493e-001 +3.9203e+000 +1.5666e+000 +1.6882e-001 -1.5299e+000 +2.3804e-001 -1.7682e+000 -5.0000e+000 -5.0000e+000 +4.3994e-001 -1.7269e+000 +1.4956e-001
75 +1.579507455e+008 +1.579507455e+008 +1.579504907e+008 +1.579504907e+008 +4.7100e+000 +4.3361e+000 +4.0367e+000 -7.6084e-001 -2.4313e+000 +5.1075e-002 -3.7694e+000 +1.3584e-002 +7.1977e-002 +3.4405e+000 -8.9542e-001 +2.4600e+000 -1.1388e+000 +6.0008e-001 -5.0000e+000 -2.7842e+000 -2.4094e+000 +4.8783e+000 -5.0000e+000 +2.5160e+000
225 +9.926047350e+007 +9.926047350e+007 +9.926021868e+007 +9.926021868e+007 +3.6644e+000 +5.2867e-001 +1.7145e+000 -1.3460e-001 -3.0935e+000 +7.1123e-001 -2.4936e+000 -1.3569e+000 +5.7131e-001 +3.4110e+000 -1.5456e-001 +1.2711e+000 +9.2501e-001 +4.8216e-001 -1.8005e+000 -2.2791e+000 +1.6075e+000 -7.8138e-001 +8.5298e-001 +1.3757e+000
399 +5.208335020e+007 +5.208335020e+007 +5.208309538e+007 +5.208309538e+007 +4.7153e+000 +1.4330e+000 -5.5818e-001 -4.1404e-002 -4.6460e+000 -1.4753e+000 -2.5216e+000 +5.0000e+000 +4.5441e+000 +5.0000e+000 +2.6034e+000 -9.9946e-002 +3.0851e-001 +3.9813e-001 -2.9237e+000 +1.5551e+000 +2.3186e+000 +6.1371e-001 +2.2064e-001 +2.5103e+000
441 +3.302222934e+007 +3.302222934e+007 +3.302197452e+007 +3.302197452e+007 +4.6570e+000 +2.7628e+000 +1.2812e+000 -4.5184e-001 -4.7495e+000 -6.7658e-001 -2.6777e+000 +4.9812e+000 +0.0000e+000 +5.0000e+000 +2.9445e+000 +6.1062e-001 -8.1157e-001 +3.8973e-001 -2.6678e+000 +2.7371e-001 +3.4042e+000 +5.5104e-001 -8.8722e-001 +3.3926e+000
631 +2.334360224e+007 +2.334360224e+007 +2.334334742e+007 +2.334334742e+007 +4.3763e+000 +3.3531e+000 +2.9480e-001 -1.5704e+000 -3.7930e+000 -1.6589e+000 -2.5030e+000 +4.9520e+000 +2.0645e+000 +5.0000e+000 +2.1634e+000 +2.0813e-001 -1.5492e-001 +1.4471e+000 -3.9303e+000 +1.6622e+000 +4.4005e+000 -1.9375e+000 -1.2171e+000 +3.3000e+000
907 +1.463823754e+007 +1.463823754e+007 +1.463798272e+007 +1.463798272e+007 +4.0669e+000 +2.6582e+000 -6.1801e-001 +3.4752e-001 -2.9603e+000 -1.8759e+000 -1.7106e+000 +4.7242e+000 +1.7152e+000 +4.3556e+000 +2.1056e+000 +5.8136e-001 +7.1764e-002 +1.5267e-001 -3.5055e+000 +9.9856e-001 +3.8844e+000 -2.2736e+000 -2.2792e+000 +2.1640e+000
1262 +9.435099614e+006 +9.435099614e+006 +9.434844794e+006 +9.434844794e+006 +4.1111e+000 +2.8806e+000 -4.8215e-001 -8.3393e-001 -3.7156e+000 -1.3800e+000 -2.0302e+000 +4.6497e+000 +1.5323e+000 +4.2204e+000 +2.2652e+000 +2.0559e+000 -1.1671e-001 -7.3825e-001 -3.4277e+000 -5.0908e-002 +4.7620e+000 -2.7605e+000 -1.9772e+000 +2.6595e+000
1641 +5.873986983e+006 +5.873986983e+006 +5.873732163e+006 +5.873732163e+006 +3.9182e+000 +2.1867e+000 -3.7517e-001 -1.8795e+000 -2.3369e+000 -1.5606e+000 -1.5136e+000 +3.6764e+000 +8.2815e-001 +4.0687e+000 +3.4456e+000 +1.0132e+000 +4.4763e-002 -2.0273e+000 -3.3275e+000 +1.7908e-001 +4.5867e+000 -2.2144e+000 -2.1518e+000 +3.1669e+000
1851 +2.857027989e+006 +2.857027989e+006 +2.856773169e+006 +2.856773169e+006 +3.9394e+000 +3.5442e+000 -2.1189e-003 -9.4375e-001 -2.4791e+000 -1.4711e+000 -1.6349e+000 +3.2805e+000 +1.2266e+000 +3.9902e+000 +3.4464e+000 +1.4266e+000 -5.1569e-001 -1.4556e+000 -3.2409e+000 -2.3517e-001 +4.4797e+000 -1.4000e+000 -2.1184e+000 +2.1544e+000
2291 +2.194110601e+006 +2.194110601e+006 +2.193855781e+006 +2.193855781e+006 +3.9351e+000 +3.5166e+000 +6.6409e-002 -1.2330e+000 -2.6058e+000 -6.0628e-001 -1.7761e+000 +3.2510e+000 +6.7759e-001 +3.9642e+000 +3.1658e+000 +1.5463e+000 -5.7963e-001 -1.3649e+000 -3.2381e+000 -2.3385e-001 +4.4711e+000 -1.5175e+000 -2.4189e+000 +2.3874e+000
2894 +8.988203295e+005 +8.988203295e+005 +8.985655095e+005 +8.985655095e+005 +3.8233e+000 +3.6286e+000 +2.1217e-001 -8.3133e-001 -2.5025e+000 -1.0033e+000 -1.4025e+000 +3.0468e+000 +1.3129e+000 +3.1532e+000 +3.1977e+000 +1.5181e+000 -6.8942e-001 -1.4108e+000 -3.1742e+000 -3.0460e-001 +4.4663e+000 -1.5732e+000 -2.6212e+000 +3.0543e+000
3134 +5.719962997e+005 +5.719962997e+005 +5.717414797e+005 +5.717414797e+005 +4.0231e+000 +3.7149e+000 -3.4959e-001 -1.1145e+000 -2.3148e+000 -8.6268e-001 -1.2967e+000 +3.0515e+000 +1.0439e+000 +2.9971e+000 +3.3700e+000 +1.3999e+000 -7.9245e-001 -1.3894e+000 -3.1859e+000 -3.7191e-001 +4.5796e+000 -1.5569e+000 -2.5986e+000 +2.8284e+000
3738 +3.947917784e+005 +3.947917784e+005 +3.945369584e+005 +3.945369584e+005 +3.9547e+000 +3.1896e+000 -9.7376e-002 -1.0164e+000 -2.4913e+000 -8.5167e-001 -1.3174e+000 +3.1388e+000 +1.1869e+000 +2.8992e+000 +3.4823e+000 +9.5989e-001 -4.7280e-001 -1.4235e+000 -3.1863e+000 -3.4747e-001 +4.5332e+000 -1.8300e+000 -2.4220e+000 +2.7937e+000
4018 +2.063494922e+005 +2.063494922e+005 +2.060946722e+005 +2.060946722e+005 +4.0949e+000 +3.2247e+000 -2.2617e-001 -1.0441e+000 -2.4221e+000 -7.3342e-001 -1.3235e+000 +3.1389e+000 +9.1090e-001 +2.9161e+000 +3.4519e+000 +1.1684e+000 -4.1108e-001 -1.4253e+000 -3.1287e+000 -3.4966e-001 +4.6725e+000 -1.7635e+000 -2.4903e+000 +2.6466e+000
4285 +1.531575415e+005 +1.531575415e+005 +1.529027215e+005 +1.529027215e+005 +4.1317e+000 +3.3199e+000 -4.2576e-001 -9.2807e-001 -2.5808e+000 -6.7228e-001 -1.2738e+000 +3.1670e+000 +9.9104e-001 +2.8532e+000 +3.5329e+000 +1.3830e+000 -4.1683e-001 -1.4257e+000 -3.1453e+000 -2.7025e-001 +4.6280e+000 -1.8281e+000 -2.5540e+000 +2.6508e+000
4558 +9.860423190e+004 +9.860423190e+004 +9.834941190e+004 +9.834941190e+004 +4.1274e+000 +3.2650e+000 -3.2197e-001 -9.4432e-001 -2.6352e+000 -6.9818e-001 -1.4577e+000 +3.0553e+000 +1.0058e+000 +2.8941e+000 +3.4353e+000 +1.4335e+000 -4.0932e-001 -1.4314e+000 -2.9072e+000 -3.4984e-001 +4.6097e+000 -2.1083e+000 -2.5513e+000 +2.8359e+000
