% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4701 +3.958638960e+004 +3.958638960e+004 +3.953144960e+004 +3.953144960e+004 -3.4823e+000 +8.2669e-001 -5.0000e+000 +4.5206e+000 +4.9236e+000 -4.6281e+000 -1.9020e+000 -1.4562e-002 -4.5870e+000 +1.4999e+000 -5.3507e-001 +9.2816e-001 +2.0050e+000 -3.2298e+000 +2.7495e+000 +1.7573e+000 +3.3720e+000 -4.8226e+000 +3.4536e+000 -3.1544e+000
11445 +2.498984739e+004 +2.498984739e+004 +2.493490739e+004 +2.493490739e+004 -3.5279e+000 +8.3078e-001 -5.0000e+000 +4.5287e+000 +4.9276e+000 -4.4800e+000 -2.2422e+000 +1.0897e+000 -4.5867e+000 +1.2382e+000 -5.4424e-001 +9.3265e-001 +1.6268e+000 -3.3468e+000 +2.6718e+000 +1.7041e+000 +3.4052e+000 -4.8531e+000 +3.1839e+000 -3.4833e+000
14528 +1.498234449e+004 +1.498234449e+004 +1.492740449e+004 +1.492740449e+004 -3.8741e+000 +8.3309e-001 -4.3143e+000 +4.9728e+000 +4.9007e+000 -2.1902e+000 -2.2166e+000 +1.6538e+000 -4.5996e+000 +9.8887e-001 -4.5277e-001 +1.6823e+000 +1.7284e+000 -2.4713e+000 +2.6503e+000 +1.3675e+000 +3.4645e+000 -4.8774e+000 +2.5220e+000 -3.6514e+000
19208 +9.398341699e+003 +9.398341699e+003 +9.343401699e+003 +9.343401699e+003 -3.9259e+000 +8.4370e-001 -3.9446e+000 +4.8548e+000 +4.8373e+000 -2.0410e+000 -2.1956e+000 +1.7415e+000 -4.6080e+000 +1.1809e+000 -1.7616e-001 +1.9024e+000 +1.7087e+000 -2.3825e+000 +2.6238e+000 +1.6754e+000 +3.7657e+000 -4.7738e+000 +2.3100e+000 -3.6120e+000
28034 +6.260964733e+003 +6.260964733e+003 +6.206024733e+003 +6.206024733e+003 -4.0550e+000 +8.4525e-001 -3.6301e+000 +4.8713e+000 +4.8405e+000 -1.6665e+000 -2.4054e+000 +1.9170e+000 -4.6438e+000 +1.4461e+000 -2.1863e-001 +1.9322e+000 +1.8530e+000 -2.4347e+000 +2.6124e+000 +1.7270e+000 +3.7819e+000 -4.8060e+000 +2.5531e+000 -3.5665e+000
81185 +3.939026712e+003 +3.939026712e+003 +3.884086712e+003 +3.884086712e+003 -3.9802e+000 +7.7421e-001 -3.0600e+000 +4.9856e+000 +4.6373e+000 -7.7617e-001 -2.6461e+000 +2.2094e+000 -4.9369e+000 +1.8218e+000 -9.3476e-002 +1.9136e+000 +2.0956e+000 -2.7653e+000 +2.8511e+000 +1.9990e+000 +3.6570e+000 -4.7843e+000 +2.7376e+000 -3.0887e+000
121337 +2.505986782e+003 +2.505986782e+003 +2.451046782e+003 +2.451046782e+003 -3.8661e+000 +7.0307e-001 -2.9956e+000 +5.0000e+000 +4.4101e+000 -1.6764e-001 -3.1472e+000 +2.3878e+000 -4.9928e+000 +2.1649e+000 +4.6669e-002 +1.8852e+000 +2.1719e+000 -2.7583e+000 +2.8166e+000 +1.9227e+000 +3.6074e+000 -4.7583e+000 +2.7377e+000 -2.9828e+000
195024 +1.584822698e+003 +1.584822698e+003 +1.529882698e+003 +1.529882698e+003 -3.7900e+000 +5.0488e-001 -2.9610e+000 +5.0000e+000 +4.3415e+000 +5.0145e-001 -3.5575e+000 +2.6025e+000 -5.0000e+000 +2.2029e+000 -1.6023e-002 +1.9462e+000 +2.4637e+000 -2.7397e+000 +2.8625e+000 +1.7495e+000 +3.2566e+000 -4.7410e+000 +2.8699e+000 -2.8511e+000
570777 +9.999246352e+002 +9.999246352e+002 +9.449846352e+002 +9.449846352e+002 -3.6249e+000 +1.0026e-001 -2.8304e+000 +5.0000e+000 +4.0149e+000 +1.2192e+000 -3.7885e+000 +2.6397e+000 -5.0000e+000 +2.3242e+000 +3.9188e-001 +2.0660e+000 +2.7111e+000 -2.7957e+000 +3.0270e+000 +1.6121e+000 +2.8198e+000 -4.5600e+000 +2.8586e+000 -2.5390e+000
1277562 +6.309436509e+002 +6.309436509e+002 +5.760036509e+002 +5.760036509e+002 -3.5613e+000 -7.8623e-002 -2.8140e+000 +5.0000e+000 +3.8038e+000 +2.0139e+000 -3.9592e+000 +2.5761e+000 -5.0000e+000 +2.0027e+000 +8.1299e-001 +1.9153e+000 +2.7923e+000 -2.8375e+000 +3.2731e+000 +1.4439e+000 +2.6023e+000 -4.2823e+000 +2.9298e+000 -2.2470e+000
1799282 +3.979680926e+002 +3.979680926e+002 +3.430280926e+002 +3.430280926e+002 -3.4885e+000 -2.8250e-001 -2.6902e+000 +5.0000e+000 +3.7442e+000 +2.3670e+000 -3.6832e+000 +2.2828e+000 -5.0000e+000 +1.7632e+000 +1.1226e+000 +1.8682e+000 +2.8386e+000 -2.9282e+000 +3.3829e+000 +1.5122e+000 +2.4080e+000 -4.1737e+000 +2.8710e+000 -1.8783e+000
% function evaluation | noise-free fitness - Fopt (5.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.443395610e+007 +2.443395610e+007 +2.443401523e+007 +2.443401523e+007 +3.1014e+000 -7.3028e-001 +3.4986e+000 -1.6693e+000 +3.8181e+000 +1.1993e+000 -3.7036e+000 -5.2434e-001 -2.2442e+000 -4.7099e+000 +8.3210e-001 +1.2035e+000 -2.6591e+000 +1.9627e-001 +4.8651e+000 -1.0157e+000 -3.2405e+000 +9.0232e-002 -3.1006e+000 -2.1981e+000
4 +9.674367063e+006 +9.674367063e+006 +9.674426193e+006 +9.674426193e+006 -2.5236e+000 -1.2663e+000 +1.4023e-001 -4.7967e+000 +1.0969e+000 +3.4735e+000 +2.1912e+000 -1.7657e+000 -3.0334e+000 -3.8291e+000 -4.6342e+000 -4.3083e+000 -3.8736e+000 +1.1960e+000 -1.8050e+000 -7.8680e-002 -1.0030e+000 +2.9322e+000 -4.2240e+000 -6.3307e-001
8 +3.455152529e+006 +3.455152529e+006 +3.455211659e+006 +3.455211659e+006 -7.2936e-001 +1.8255e+000 -1.6318e+000 -3.1690e+000 -2.0366e+000 +3.2839e+000 +1.3941e-001 +4.5824e+000 -2.1346e+000 +1.6984e+000 +2.0446e+000 -2.3636e+000 +3.3195e+000 -1.8934e+000 -9.3785e-001 -3.2610e+000 -2.9146e+000 -1.1344e+000 +1.6391e+000 -4.9333e-001
52 +6.916003036e+005 +6.916003036e+005 +6.916594336e+005 +6.916594336e+005 +1.1702e-001 +1.8759e-002 -5.0000e+000 +1.4882e+000 -3.3777e+000 +3.1156e+000 -3.6178e-001 +5.0000e+000 +3.7594e-001 -5.5611e-001 +1.6629e+000 -1.3706e+000 +2.5433e-001 -1.6636e+000 -8.1286e-001 -4.0032e+000 +3.6512e+000 +2.8269e-001 -4.8623e+000 -5.8621e-001
438 +4.775635545e+005 +4.775635545e+005 +4.776226845e+005 +4.776226845e+005 +7.6374e-001 +1.3620e+000 -4.8875e+000 +1.1135e+000 -3.8508e+000 +3.5884e+000 +4.3507e-001 +4.8934e+000 -1.7646e+000 +6.1282e-002 +1.2698e+000 -5.6302e-001 +1.2198e+000 -1.3986e+000 +7.5852e-001 -3.6218e+000 +4.4846e+000 +1.3110e+000 -4.5223e+000 -2.8506e-001
819 +3.535098199e+005 +3.535098199e+005 +3.535689499e+005 +3.535689499e+005 -2.2045e+000 -1.7052e+000 -4.4812e+000 -3.9161e-001 -2.9970e+000 +4.2525e+000 -2.6116e+000 +4.8897e+000 -1.4619e+000 +5.4069e-001 +1.4115e+000 -3.7440e-001 +1.7333e+000 -2.9807e+000 +1.8640e+000 -2.4878e+000 +2.4439e+000 +2.9244e+000 -3.3283e+000 +8.1203e-001
1394 +2.496058893e+005 +2.496058893e+005 +2.496650193e+005 +2.496650193e+005 -2.0363e+000 +5.8327e-001 -4.5735e+000 -1.0932e+000 -3.9778e+000 +5.0000e+000 -2.1604e+000 +5.0000e+000 -5.0911e-001 -1.8076e-001 +2.0814e+000 -9.5422e-001 +2.8466e+000 -3.5628e+000 +3.2177e+000 -2.1815e+000 +2.7920e+000 +4.2935e+000 -2.3228e+000 -8.4641e-002
3501 +1.579290645e+005 +1.579290645e+005 +1.579881945e+005 +1.579881945e+005 -9.7618e-001 +1.4312e+000 -4.4273e+000 -1.4015e+000 -4.2700e+000 +5.0000e+000 -3.5023e+000 +4.9833e+000 -1.2669e+000 +1.6159e+000 +7.6486e-001 -8.8449e-001 +2.6673e+000 -3.6222e+000 +1.4336e+000 -2.8902e+000 +3.0273e+000 +4.6411e+000 -3.7629e+000 -2.6018e+000
3901 +9.907053560e+004 +9.907053560e+004 +9.912966560e+004 +9.912966560e+004 -1.8012e+000 +1.4520e+000 -4.3337e+000 -2.0611e+000 -4.1454e+000 +5.0000e+000 -3.4438e+000 +4.9991e+000 -1.2988e+000 +1.1611e+000 +8.8704e-001 -1.0315e+000 +2.7348e+000 -3.8525e+000 +5.0000e+000 -3.4968e+000 +3.3670e+000 +5.0000e+000 -2.3695e+000 -2.3290e+000
6989 +6.258797685e+004 +6.258797685e+004 +6.264710685e+004 +6.264710685e+004 -2.3189e+000 +1.4747e+000 -4.0023e+000 -1.6685e+000 -4.0668e+000 +5.0000e+000 -3.6459e+000 +4.9992e+000 -1.2730e+000 +9.9011e-001 +9.2152e-001 -8.4701e-001 +2.8280e+000 -3.8199e+000 +5.0000e+000 -3.1868e+000 +3.2068e+000 +5.0000e+000 -5.6290e-001 -2.3034e+000
10157 +3.962149283e+004 +3.962149283e+004 +3.968062283e+004 +3.968062283e+004 -2.4525e+000 +1.9198e+000 -3.4726e+000 -1.6301e+000 -3.8379e+000 +5.0000e+000 -4.3636e+000 +4.9989e+000 -1.1195e+000 +7.0340e-001 +1.0363e+000 -8.6766e-001 +2.2761e+000 -4.1988e+000 +5.0000e+000 -2.9527e+000 +3.1734e+000 +4.9979e+000 -3.1245e-001 -3.1018e+000
13487 +2.422624441e+004 +2.422624441e+004 +2.428537441e+004 +2.428537441e+004 -2.4727e+000 +2.3983e+000 -2.3742e+000 -1.6511e+000 -3.2466e+000 +5.0000e+000 -4.6844e+000 +4.9999e+000 -9.8864e-001 +5.0595e-002 +1.3312e+000 -1.7519e-001 +1.6465e+000 -4.3838e+000 +4.9999e+000 -3.1970e+000 +3.1908e+000 +4.9981e+000 +2.1777e-001 -2.4438e+000
15681 +1.584317449e+004 +1.584317449e+004 +1.590230449e+004 +1.590230449e+004 -2.5167e+000 +2.4994e+000 -2.2846e+000 -1.5024e+000 -2.7525e+000 +5.0000e+000 -4.5320e+000 +4.9997e+000 -1.4746e+000 +3.8956e-001 +1.2601e+000 -1.9746e-001 +1.6239e+000 -4.4126e+000 +4.9999e+000 -3.3965e+000 +3.1590e+000 +4.9975e+000 +2.0145e-001 -2.5760e+000
25192 +9.958995405e+003 +9.958995405e+003 +1.001812540e+004 +1.001812540e+004 -2.6982e+000 +2.4358e+000 -2.4224e+000 -1.4972e+000 -2.4293e+000 +5.0000e+000 -4.8350e+000 +5.0000e+000 -2.1932e+000 +7.2860e-001 +1.2765e+000 +1.3249e-001 +1.7986e+000 -4.7201e+000 +4.9998e+000 -3.1407e+000 +3.0796e+000 +4.9974e+000 -3.3018e-002 -2.3130e+000
68606 +6.307749244e+003 +6.307749244e+003 +6.366879244e+003 +6.366879244e+003 -3.0638e+000 +2.5229e+000 -2.3389e+000 -1.4703e+000 -2.0338e+000 +5.0000e+000 -4.7370e+000 +5.0000e+000 -2.6270e+000 +1.3546e+000 +1.4368e+000 +2.8396e-001 +1.3785e+000 -4.7255e+000 +5.0000e+000 -3.3733e+000 +2.3307e+000 +4.9972e+000 -1.0870e-001 -2.0374e+000
127809 +3.980245362e+003 +3.980245362e+003 +4.039375362e+003 +4.039375362e+003 -3.1024e+000 +2.4325e+000 -2.4576e+000 -1.3661e+000 -2.0925e+000 +5.0000e+000 -4.7645e+000 +5.0000e+000 -2.7198e+000 +1.6197e+000 +1.7163e+000 +9.2764e-001 +1.2952e+000 -4.6163e+000 +5.0000e+000 -4.1593e+000 +1.7834e+000 +4.9978e+000 -5.5112e-001 -5.9744e-001
609601 +2.511830603e+003 +2.511830603e+003 +2.570960603e+003 +2.570960603e+003 -3.1409e+000 +2.6164e+000 -2.6593e+000 -1.0722e+000 -2.1011e+000 +5.0000e+000 -4.5803e+000 +5.0000e+000 -2.9578e+000 +2.4684e+000 +2.2034e+000 +9.7683e-001 +6.1610e-001 -4.5478e+000 +5.0000e+000 -5.0000e+000 +5.8357e-001 +3.8907e+000 -9.8706e-001 -9.0018e-002
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.556573937e+007 +1.556573937e+007 +1.556524784e+007 +1.556524784e+007 +8.5916e-001 -2.5063e+000 -1.0683e-001 +1.2831e+000 -3.3335e+000 -1.8114e+000 -1.3208e+000 +4.6657e-001 -1.4518e+000 -4.4012e+000 +3.0433e+000 +6.9097e-001 +3.8960e+000 +3.7159e+000 +4.6664e-001 +4.1671e+000 -2.6736e+000 -1.3747e-001 +2.8820e-001 -2.7444e+000
3 +8.482004038e+006 +8.482004038e+006 +8.481512508e+006 +8.481512508e+006 +1.2051e-001 +3.0877e+000 +2.4324e+000 +6.4382e-002 +3.5666e+000 -1.5237e+000 +1.5019e-001 -8.2835e-001 +7.8158e-001 +4.3272e+000 -4.1631e-001 -2.3416e+000 +4.2046e+000 +3.4308e+000 -4.5555e+000 -1.8068e+000 -8.2670e-001 +2.7072e+000 -3.7441e+000 -8.4923e-001
5 +5.838808920e+006 +5.838808920e+006 +5.838317390e+006 +5.838317390e+006 +2.4199e+000 -5.1606e-001 +4.6925e+000 +6.4225e-001 -4.4755e+000 -4.7248e+000 -2.8872e+000 -4.3096e+000 +4.0150e+000 -1.6600e-001 -4.3670e+000 -8.1806e-001 -1.5893e+000 -4.8970e+000 -3.4282e+000 -3.9001e+000 +3.1513e+000 -3.2624e-001 +4.9118e+000 -4.0052e+000
30 +3.447912338e+006 +3.447912338e+006 +3.447420808e+006 +3.447420808e+006 -4.6792e+000 +3.6937e+000 +4.4533e+000 -3.8010e+000 -2.5846e+000 +3.3645e+000 -1.5462e+000 +4.5771e+000 -4.7388e-001 -1.6382e+000 +3.2512e+000 +4.3800e+000 -4.3443e+000 -1.1949e+000 +2.4029e+000 +3.2810e+000 +3.9127e+000 +3.1736e+000 -1.0416e+000 +1.4859e+000
83 +9.797061876e+005 +9.797061876e+005 +9.792146576e+005 +9.792146576e+005 -5.0000e+000 +2.4541e+000 +1.3027e+000 -2.7268e+000 -7.5666e-001 -1.3883e+000 +1.5046e+000 -8.2835e-001 -1.2311e+000 +3.5771e+000 +1.6272e-001 +5.0000e+000 -1.9752e+000 +3.1227e+000 -1.7094e+000 -1.0231e+000 +1.8694e-001 -2.9142e-001 -4.0117e-001 +4.3698e+000
336 +5.566731060e+005 +5.566731060e+005 +5.561815760e+005 +5.561815760e+005 -4.9711e+000 +6.4182e-001 +1.5611e+000 -2.2301e+000 -9.9535e-001 -7.7821e-001 +3.0097e+000 -1.2548e+000 -1.3737e+000 +4.0337e+000 +9.2772e-001 +5.0000e+000 -2.5132e+000 +3.8279e+000 -5.9326e-001 -8.4003e-002 +6.4165e-002 -5.8361e-001 -7.3962e-003 +4.3333e+000
452 +3.635712642e+005 +3.635712642e+005 +3.630797342e+005 +3.630797342e+005 -4.5715e+000 +1.0063e+000 +2.6705e+000 -2.7501e+000 -2.0630e-001 -1.3123e+000 +2.9756e+000 -9.2346e-001 -3.8011e+000 +2.6296e+000 +6.1046e-001 +4.8666e+000 -2.2664e+000 +3.1777e+000 -1.8578e+000 -6.0858e-001 -9.8950e-002 +3.8784e-002 +1.5647e+000 +4.2325e+000
555 +2.318959303e+005 +2.318959303e+005 +2.314044003e+005 +2.314044003e+005 -4.9566e+000 +1.2044e+000 +2.4122e+000 -2.8352e+000 -5.3377e-004 +0.0000e+000 +2.4702e+000 -1.0108e+000 -2.0590e+000 +2.9312e+000 -4.3329e-001 +4.9696e+000 -3.0004e+000 +4.0955e+000 -5.9964e-001 -2.2003e+000 +9.9981e-002 +2.5159e-001 +7.9690e-001 +4.4600e+000
2136 +1.556566800e+005 +1.556566800e+005 +1.551651500e+005 +1.551651500e+005 -5.0000e+000 -5.1348e-002 +1.7263e+000 -2.6477e+000 -4.8564e-001 +9.6170e-001 +1.7833e+000 -4.6191e-001 -2.4358e+000 +2.4450e+000 -5.2641e-001 +4.9986e+000 -4.9640e+000 +3.4020e+000 -8.2383e-001 -4.5844e+000 +8.1102e-001 +9.0951e-002 +4.1778e-002 +4.2240e+000
3946 +9.893035731e+004 +9.893035731e+004 +9.843882731e+004 +9.843882731e+004 -4.9976e+000 -2.7317e-001 +1.9579e+000 -2.0708e+000 -2.4008e-001 -1.4258e-001 +2.0175e+000 -7.1480e-001 -2.1204e+000 +2.2398e+000 -1.2149e+000 +4.9968e+000 -4.9581e+000 +3.3026e+000 -1.0308e+000 -4.3247e+000 +1.0741e+000 +2.1358e-001 +4.3635e-001 +4.7132e+000
8216 +6.062185679e+004 +6.062185679e+004 +6.013032679e+004 +6.013032679e+004 -4.9973e+000 -6.7090e-001 +1.3404e+000 -1.4362e+000 +7.0385e-001 -5.5993e-002 +1.9890e+000 -1.0749e+000 -9.8431e-001 +3.5585e+000 -1.2803e+000 +4.9993e+000 -4.9305e+000 +3.5821e+000 -2.2892e+000 -4.0854e+000 +1.1901e+000 -2.0308e-001 +3.5254e-001 +4.9246e+000
18627 +3.980311104e+004 +3.980311104e+004 +3.931158104e+004 +3.931158104e+004 -4.9981e+000 -1.1331e+000 +8.2603e-002 -1.0842e+000 +8.8239e-001 +1.0610e-001 +1.8126e+000 -7.6919e-001 -5.5139e-001 +4.8148e+000 -1.2962e+000 +5.0000e+000 -4.9320e+000 +3.4377e+000 -2.8990e+000 -4.0534e+000 +1.6195e+000 -6.9545e-001 -8.7579e-001 +4.9231e+000
38177 +2.511135860e+004 +2.511135860e+004 +2.461982860e+004 +2.461982860e+004 -4.9998e+000 -1.1175e+000 -1.1736e+000 +1.6659e-002 +6.5894e-001 -3.3840e-001 +1.9740e+000 -7.7962e-001 +1.9972e-001 +4.9993e+000 -1.3674e+000 +5.0000e+000 -3.6300e+000 +3.7632e+000 -3.3327e+000 -3.5537e+000 +1.8715e+000 -1.4740e+000 -1.0610e+000 +4.9999e+000
63931 +1.578090660e+004 +1.578090660e+004 +1.528937660e+004 +1.528937660e+004 -4.9984e+000 -1.1028e+000 -2.0814e+000 +1.3595e+000 +5.5672e-002 -4.5881e-001 +1.8547e+000 -8.7436e-001 +6.4519e-001 +5.0000e+000 -1.4055e+000 +5.0000e+000 -3.3811e+000 +3.9287e+000 -3.3054e+000 -3.4537e+000 +2.4900e+000 -2.5881e+000 -1.1007e+000 +5.0000e+000
138960 +9.989470109e+003 +9.989470109e+003 +9.497940109e+003 +9.497940109e+003 -5.0000e+000 -1.0557e+000 -3.3959e+000 +2.2363e+000 -3.4302e-001 -4.3840e-001 +2.2667e+000 -3.4568e-001 +1.6741e+000 +5.0000e+000 -1.3751e+000 +5.0000e+000 -2.9854e+000 +3.9757e+000 -3.0701e+000 -3.3143e+000 +3.2361e+000 -3.2810e+000 -1.9351e+000 +5.0000e+000
336489 +6.307881937e+003 +6.307881937e+003 +5.816351937e+003 +5.816351937e+003 -5.0000e+000 -7.9425e-001 -3.9912e+000 +2.7083e+000 -7.5433e-001 -4.3927e-001 +2.4872e+000 -1.3840e-002 +2.8664e+000 +5.0000e+000 -6.3295e-001 +5.0000e+000 -2.3979e+000 +4.1681e+000 -2.9884e+000 -2.8268e+000 +3.4492e+000 -3.7583e+000 -2.9111e+000 +5.0000e+000
658535 +3.980862826e+003 +3.980862826e+003 +3.489332826e+003 +3.489332826e+003 -5.0000e+000 -3.8412e-001 -5.0000e+000 +2.6172e+000 -9.7685e-001 -3.6779e-001 +2.5538e+000 +9.9021e-001 +2.9002e+000 +5.0000e+000 -1.4432e-001 +5.0000e+000 -1.8416e+000 +4.1840e+000 -3.1270e+000 -2.4870e+000 +3.8701e+000 -4.0772e+000 -3.7551e+000 +5.0000e+000
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.337829140e+007 +2.337829140e+007 +2.337812120e+007 +2.337812120e+007 +1.9520e+000 +2.9494e+000 +1.3729e+000 -2.3452e+000 +1.0801e+000 +2.3772e+000 +2.2172e+000 -2.0228e+000 +1.7872e+000 +2.2829e+000 +3.6838e+000 -3.5529e-001 -6.3864e-001 -1.9012e+000 -4.4319e+000 -2.6675e+000 -2.3427e+000 +3.2202e+000 +3.9692e+000 +3.2444e+000
3 +8.860477081e+006 +8.860477081e+006 +8.860306881e+006 +8.860306881e+006 -2.2348e-001 -2.0788e+000 +2.3372e+000 +3.8986e+000 +4.6528e+000 -1.0270e+000 +1.8222e+000 +1.1872e+000 +1.1075e+000 +2.0364e+000 -2.7008e+000 +9.1573e-001 +3.5614e+000 -2.7505e+000 -1.9885e+000 -2.2869e+000 +4.2160e+000 +3.4968e+000 +1.4863e+000 +6.1175e-001
5 +5.383671863e+006 +5.383671863e+006 +5.383501663e+006 +5.383501663e+006 -4.1274e+000 +5.0598e-001 -4.5910e+000 -1.1254e+000 +5.9442e-001 -3.0737e+000 +1.7531e+000 +4.0971e+000 +1.3747e+000 +3.0599e+000 -4.2693e+000 +3.5817e+000 +4.7177e+000 -3.8000e+000 -1.2467e-001 +1.4747e+000 -1.3592e+000 +1.8988e+000 +4.8669e+000 -3.7200e+000
45 +3.607685941e+006 +3.607685941e+006 +3.607515741e+006 +3.607515741e+006 -7.7550e-001 -3.2941e-001 -7.2033e-001 +3.8746e+000 +3.1378e+000 -4.6744e-001 -3.2469e+000 +3.7603e+000 -6.6879e-001 +4.2025e+000 +7.3072e-001 +9.1998e-001 +5.0000e+000 +1.0947e+000 -2.6938e-001 +3.2697e+000 +2.1196e+000 -3.1012e+000 -1.3313e-001 +1.2800e+000
89 +1.925050701e+006 +1.925050701e+006 +1.924880501e+006 +1.924880501e+006 -1.5609e-001 +2.8801e+000 +3.7962e+000 +3.6725e+000 +4.9000e+000 +4.1307e+000 -3.3582e+000 +5.0000e+000 -5.0000e+000 +5.0000e+000 -4.4726e+000 -3.8518e+000 +5.0000e+000 +2.2512e+000 -4.6600e+000 +7.2269e-001 -4.9352e+000 -5.0000e+000 +3.7751e+000 +4.7164e+000
108 +1.163868168e+006 +1.163868168e+006 +1.163697968e+006 +1.163697968e+006 -2.7854e+000 +5.0000e+000 +4.4238e+000 +4.6621e+000 +5.0000e+000 -5.0000e+000 -1.1316e+000 +9.2534e-001 -5.0000e+000 +3.3480e+000 -5.0000e+000 -3.2593e+000 +5.0000e+000 +5.0000e+000 -2.4366e+000 +5.7043e-001 -2.8946e+000 -5.0000e+000 +3.7587e+000 +5.0000e+000
