% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2528 +3.832153737e+000 +3.832153737e+000 +3.842153737e+000 +3.842153737e+000 -5.0000e+000 -1.9099e+000 +3.7465e+000 -3.0250e+000 -5.0000e+000 -3.9961e-001 +5.0000e+000 +5.0000e+000 +5.0000e+000 +2.7352e-001 -2.8579e+000 +9.3443e-001 -4.6183e+000 -3.3514e+000 +4.9524e+000 +1.9472e+000 +4.9418e+000 +3.2239e+000 -1.6340e+000 -1.4491e+000
12903 +1.953389086e+000 +1.953389086e+000 +1.963389086e+000 +1.963389086e+000 -5.0000e+000 -3.3258e+000 +3.5258e+000 -3.9535e+000 +1.4832e+000 -3.1521e-001 +4.4216e+000 +4.3999e+000 +4.8547e+000 +4.8970e+000 -5.1411e-001 +3.4268e+000 -3.1265e+000 +1.5322e+000 +4.9960e+000 +2.8266e+000 +4.8709e+000 +4.0239e+000 +1.3106e+000 -2.6539e+000
13783 +1.572646511e+000 +1.572646511e+000 +1.582646511e+000 +1.582646511e+000 -5.0000e+000 -3.3257e+000 +3.5227e+000 -3.9380e+000 +1.4814e+000 -3.1522e-001 +4.4216e+000 +4.3999e+000 +4.8547e+000 +4.8970e+000 -5.1485e-001 +3.4268e+000 -3.1053e+000 +1.5140e+000 +4.9960e+000 +2.8257e+000 +4.8709e+000 +4.0239e+000 +1.3138e+000 -2.6531e+000
157983 +9.785908660e-001 +9.785908660e-001 +9.885908660e-001 +9.885908660e-001 -5.0000e+000 -3.3293e+000 +3.5275e+000 -3.9384e+000 +1.4804e+000 -3.1516e-001 +4.4254e+000 +4.3999e+000 +4.8546e+000 +4.8972e+000 -5.1496e-001 +3.4267e+000 -3.1059e+000 +1.5108e+000 +4.9960e+000 +2.8263e+000 +4.8709e+000 +4.0244e+000 +1.3070e+000 -2.6527e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.077306454e+001 +1.077306454e+001 -1.198369355e+002 -1.198369355e+002 -2.1155e+000 +1.1770e+000 +4.6667e-001 -4.3109e+000 +3.5248e+000 +1.7345e+000 -1.4689e+000 +5.7209e-001 +4.2681e-001 +4.3359e+000 -4.2046e+000 +3.1042e-001 +4.8447e+000 +2.6889e+000 +2.8597e+000 -2.3715e+000 -1.8299e-001 -3.0653e+000 +1.7199e+000 +4.7082e+000
8 +9.509734195e+000 +9.509734195e+000 -1.211002658e+002 -1.211002658e+002 +7.1215e-002 +3.1586e-001 +2.0483e+000 +2.3558e+000 -1.4434e+000 +4.5914e+000 -2.4468e-001 +3.4769e+000 -2.5649e-001 +4.3769e+000 +4.9273e+000 -1.4339e+000 -2.2546e+000 +4.6814e+000 +4.8760e+000 +1.6357e+000 -2.0360e+000 -4.2685e+000 -1.1241e-001 +1.5871e+000
119 +5.886111939e+000 +5.886111939e+000 -1.247238881e+002 -1.247238881e+002 -3.6986e+000 +3.1210e+000 +1.1670e+000 +4.9679e+000 -5.0000e+000 -1.6412e+000 +4.4276e+000 +9.3166e-001 -5.0000e+000 +7.2273e-001 -6.3809e-001 +5.0000e+000 -3.0625e+000 +5.0000e+000 +4.9983e+000 +3.1582e+000 +2.8782e-001 -5.0000e+000 +4.1100e+000 -2.6614e+000
889 +3.781190740e+000 +3.781190740e+000 -1.268288093e+002 -1.268288093e+002 +2.7044e+000 -5.0000e+000 -2.7650e+000 +2.1758e+000 -3.6718e+000 +2.4320e+000 +1.6587e+000 -1.2547e+000 -1.9934e+000 -3.3173e+000 -5.1801e-001 +4.5854e+000 +1.8597e+000 +2.5047e+000 +3.4472e+000 +5.0000e+000 -2.6833e+000 -1.5043e+000 +6.9813e-001 -4.1009e+000
10505 +2.392769144e+000 +2.392769144e+000 -1.282172309e+002 -1.282172309e+002 +2.6538e+000 -1.8699e+000 +3.3071e+000 +2.6689e-001 -2.3550e+000 -1.5633e+000 +1.4287e+000 +2.5053e-001 -4.0249e+000 -4.5991e+000 +2.1694e+000 +4.6988e+000 +7.6537e-001 +4.2594e+000 +4.0386e+000 +3.1960e+000 -2.4092e+000 -3.8558e+000 +5.0000e+000 -4.0289e+000
487680 +1.543795669e+000 +1.543795669e+000 -1.290662043e+002 -1.290662043e+002 -9.5142e-001 +1.3292e+000 +1.5132e+000 +3.8030e+000 -4.5794e-001 -1.6126e+000 +4.1033e+000 +1.5418e+000 -4.2428e+000 +1.5980e+000 +1.5252e+000 +4.7468e+000 -1.7413e-003 -6.8736e-001 +4.7542e+000 +5.0000e+000 +1.5721e+000 -4.7810e+000 +5.0000e+000 -4.2410e+000
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.945064878e+001 +1.945064878e+001 -2.036693512e+002 -2.036693512e+002 +4.9137e+000 -3.9403e-002 +3.2967e+000 -4.6848e+000 -4.8917e+000 +4.9128e-002 +2.8202e+000 -1.8357e+000 -4.0629e-001 +4.4178e+000 -3.5894e+000 +4.7572e+000 +1.4101e+000 +3.0797e+000 -4.5503e+000 +9.3010e-001 -4.5489e+000 -1.2439e+000 +1.3376e+000 -1.7115e+000
2 +1.296627871e+001 +1.296627871e+001 -2.101537213e+002 -2.101537213e+002 -3.0852e+000 -4.6754e+000 +4.7415e+000 -9.6421e-001 +3.1069e+000 -6.8524e-001 +2.7137e+000 -4.4666e+000 -3.9842e+000 -1.2237e+000 +1.6816e+000 +3.2353e+000 +2.4201e+000 +4.4485e+000 -5.9469e-001 -2.7506e+000 +4.1331e-001 +5.8795e-001 +3.2055e+000 -1.8509e+000
3 +8.228697007e+000 +8.228697007e+000 -2.148913030e+002 -2.148913030e+002 +4.4122e+000 -1.0083e+000 +2.5359e+000 -3.3140e+000 -1.0143e+000 +2.0950e+000 -3.7175e+000 +2.8822e+000 -7.0142e-001 +1.8100e+000 -4.1244e+000 +3.1765e+000 +3.4123e+000 +9.0749e-001 -1.9335e+000 -7.2665e-001 +3.2087e+000 -1.2313e+000 -3.2590e-002 -1.1915e+000
12 +2.485826562e+000 +2.485826562e+000 -2.206341734e+002 -2.206341734e+002 -3.2407e+000 +2.5222e+000 +1.0369e+000 -1.6995e+000 +3.7439e+000 -4.5419e+000 -4.4972e+000 -3.4822e+000 -4.3891e+000 -3.8149e+000 -2.6840e+000 +1.2115e+000 -2.7319e+000 -2.1763e+000 +1.1921e+000 +4.2863e+000 +7.3721e-001 +1.5633e+000 +3.0938e+000 +3.0061e+000
202982 +1.541237508e+000 +1.541237508e+000 -2.215787625e+002 -2.215787625e+002 -3.4026e+000 +2.5438e+000 +7.9833e-001 -1.6994e+000 +3.7565e+000 -4.5451e+000 -4.4746e+000 -3.5036e+000 -4.3500e+000 -3.8148e+000 -2.4379e+000 +1.2121e+000 -2.7365e+000 -2.1720e+000 +1.4892e+000 +4.2771e+000 +7.5548e-001 +1.5646e+000 +3.1216e+000 +2.5896e+000
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.396479770e+001 +1.396479770e+001 -3.046520230e+001 -3.046520230e+001 +4.7139e+000 -4.5604e+000 +1.5606e+000 +4.4890e+000 -1.6684e-001 -2.7469e+000 +1.7557e+000 -7.4108e-001 +3.4946e+000 +2.8700e+000 +2.5948e+000 +3.4872e+000 -6.8829e-002 -3.1542e+000 -4.5640e+000 +4.5580e-001 -3.5892e+000 +3.3893e+000 -2.8882e+000 +3.1766e-001
14 +9.960743783e+000 +9.960743783e+000 -3.446925622e+001 -3.446925622e+001 -3.9880e+000 +1.2247e+000 +2.4269e+000 +2.3943e+000 +1.3696e+000 -1.2455e+000 +2.5313e+000 -1.2877e+000 +4.5517e+000 -3.9141e+000 +3.7200e+000 -4.0200e+000 -4.0598e+000 -3.8262e+000 +2.7991e+000 +1.6304e+000 -1.6158e+000 +4.0818e+000 -2.8206e+000 -3.3491e+000
63 +5.199291923e+000 +5.199291923e+000 -3.923070808e+001 -3.923070808e+001 +5.0000e+000 -1.6593e+000 +4.2066e+000 +8.6263e-001 +8.6044e-001 -4.5342e+000 -4.7924e+000 +2.3705e+000 +1.2962e+000 -9.6467e-001 +4.1756e+000 -3.4132e+000 +9.9457e-001 +1.4766e+000 +2.2555e-001 -4.2323e-001 -5.0000e+000 +5.0000e+000 +5.0000e+000 +3.7231e+000
504 +2.670129463e+000 +2.670129463e+000 -4.175987054e+001 -4.175987054e+001 +1.9019e+000 -3.0555e+000 +2.2163e-001 -5.7444e-001 -2.0200e+000 -3.2143e+000 -5.0000e+000 -3.5728e-001 +1.0444e+000 -2.8757e+000 +1.7034e+000 +5.0000e+000 +1.2493e+000 +0.0000e+000 +1.3101e+000 -5.0000e+000 -3.4180e+000 +5.0000e+000 -4.5301e+000 +5.0000e+000
6624 +2.292312245e+000 +2.292312245e+000 -4.213768775e+001 -4.213768775e+001 +1.9001e+000 -3.0552e+000 +2.2163e-001 -5.7480e-001 -2.0185e+000 -3.2137e+000 -5.0000e+000 -3.5778e-001 +1.0447e+000 -2.8779e+000 +1.7034e+000 +5.0000e+000 +1.2495e+000 +9.5308e-006 +1.3100e+000 -5.0000e+000 -3.4180e+000 +5.0000e+000 -4.5300e+000 +5.0000e+000
486699 +1.298627846e+000 +1.298627846e+000 -4.313137215e+001 -4.313137215e+001 +1.0448e+000 -3.1976e+000 +2.0736e-001 -5.6513e-001 -2.0181e+000 -3.1390e+000 -5.0000e+000 -3.5554e-001 +9.9019e-001 -2.8866e+000 +1.4598e+000 +5.0000e+000 +1.2497e+000 +7.4008e-001 +1.3650e+000 -5.0000e+000 -3.4247e+000 +4.9957e+000 -4.5281e+000 +5.0000e+000
% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.415168900e+001 +2.415168900e+001 +3.102168900e+001 +3.102168900e+001 -2.7517e+000 -1.3572e+000 -1.2864e+000 -2.9793e+000 +2.7413e-003 +8.5968e-001 -2.3515e+000 +3.8865e-001 +1.3984e-001 +4.9966e+000 -3.3394e+000 +1.8846e+000 -1.2865e+000 +4.4360e+000 -4.9191e+000 -6.2338e-001 +5.6198e-001 -4.9996e+000 +7.4961e-002 -1.4148e+000
2 +1.486952765e+001 +1.486952765e+001 +2.173952765e+001 +2.173952765e+001 +3.4537e+000 -7.5275e-001 +2.9762e+000 -4.6814e+000 -1.1318e+000 +2.8471e-001 +5.1879e-001 +2.0266e+000 +2.5871e+000 -3.1527e+000 +1.5781e+000 -7.7787e-001 -1.0616e+000 -8.1145e-001 +1.1691e+000 +1.0478e+000 +2.4050e-001 +3.1637e+000 -3.5496e+000 +1.6316e+000
16 +6.425268166e+000 +6.425268166e+000 +1.329526817e+001 +1.329526817e+001 +1.1132e+000 -4.3344e+000 +1.6470e+000 -2.5004e+000 +2.6651e+000 -9.9510e-001 -7.3170e-001 -2.5742e+000 +4.8221e+000 -1.7848e+000 -3.3098e+000 +2.0152e+000 -5.2956e-003 +1.0673e+000 +2.1070e+000 +9.7775e-001 -2.2032e+000 +5.5914e-001 -3.4838e+000 +3.5870e+000
31 +4.626114653e+000 +4.626114653e+000 +1.149611465e+001 +1.149611465e+001 -2.0813e+000 +1.1747e+000 +7.6567e-001 -7.4125e-001 -4.6599e+000 +1.4489e+000 -5.8307e-001 +2.9977e+000 -2.0186e+000 +4.9709e-001 +3.0693e+000 -4.6637e+000 -1.0112e+000 +1.6335e+000 +2.2849e-001 -3.2578e+000 +2.8341e+000 +3.9480e-002 -3.6009e-001 -4.6872e+000
591 +3.810406238e+000 +3.810406238e+000 +1.068040624e+001 +1.068040624e+001 -1.5151e+000 +2.4260e+000 +1.9180e+000 +0.0000e+000 -4.7644e+000 +1.4801e+000 +1.1722e+000 -7.7057e-001 -1.3639e+000 +6.5357e-001 +3.6987e+000 +8.4870e-001 -2.9959e+000 +1.5638e+000 +1.8296e+000 -4.8174e+000 +2.8964e+000 +1.3241e+000 +2.9391e+000 -4.5523e+000
6610 +2.417764455e+000 +2.417764455e+000 +9.287764455e+000 +9.287764455e+000 -6.2853e-001 +2.4171e+000 +1.9881e+000 -1.6570e+000 -4.7530e+000 +1.5175e+000 +1.1829e+000 +1.1479e+000 -9.0926e-001 +7.1251e-001 -1.2672e+000 +1.8138e+000 -3.0583e+000 +2.7587e+000 +1.6251e+000 -4.7734e+000 +2.9915e+000 -7.4857e-001 +2.9211e+000 -4.1835e+000
176057 +9.748307335e-001 +9.748307335e-001 +7.844830733e+000 +7.844830733e+000 -5.6899e-001 +2.7254e+000 +1.9217e+000 -2.8882e+000 -4.7412e+000 +2.0801e+000 +1.5141e+000 +1.0210e+000 -1.6892e+000 +7.2546e-001 -2.9909e+000 +1.8566e+000 -3.0531e+000 +2.7584e+000 +9.1464e-001 -2.8441e+000 +2.0381e+000 -5.6695e-001 +1.6806e-002 -4.1710e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.981403264e+001 +1.981403264e+001 +1.982403264e+001 +1.982403264e+001 +4.6999e+000 -4.8712e+000 +1.7180e+000 -4.3355e+000 +1.6508e+000 -4.7974e+000 +5.7616e-001 -2.0851e+000 -4.7215e-001 +4.0608e+000 -1.6444e+000 +3.8293e+000 +2.6197e+000 +3.3859e+000 -4.5619e+000 +2.9970e+000 -8.9203e-001 -1.2360e-001 -8.9341e-001 +4.6467e+000
2 +1.320157731e+001 +1.320157731e+001 +1.321157731e+001 +1.321157731e+001 -1.2356e+000 -1.6811e+000 -3.1865e+000 -4.1879e+000 -1.0756e+000 +2.7574e+000 +1.1361e+000 -2.1487e+000 -3.2479e+000 +3.3943e+000 -3.5457e+000 +1.4367e+000 -2.3015e-001 -7.4796e-001 -2.3551e+000 +1.9978e+000 -1.1163e+000 +2.6322e-001 +3.9168e+000 -2.1508e+000
3 +7.106329649e+000 +7.106329649e+000 +7.116329649e+000 +7.116329649e+000 +1.5581e-003 -2.5221e+000 +2.4352e-001 +2.1726e+000 +1.8321e+000 +3.3210e+000 -4.8219e+000 -2.4993e+000 -4.8369e+000 -3.1842e+000 +4.5777e+000 -5.6039e-001 +2.7686e+000 -3.4630e+000 -2.6922e+000 -3.2512e-001 +2.7303e+000 +3.0569e-001 +3.6250e+000 +3.4167e+000
31 +6.306835594e+000 +6.306835594e+000 +6.316835594e+000 +6.316835594e+000 +4.9582e+000 -3.9671e+000 -2.9169e+000 -1.8007e+000 +1.6303e+000 +4.2593e+000 +2.6377e+000 +2.0902e+000 -3.2680e-002 +1.5368e+000 +1.2130e+000 -2.3782e+000 -4.1262e+000 +4.2472e+000 +4.4149e+000 +3.8987e+000 -4.6570e+000 +2.4764e+000 +4.4706e+000 +3.1862e+000
60 +3.413382499e+000 +3.413382499e+000 +3.423382499e+000 +3.423382499e+000 -3.4861e+000 +2.5201e+000 -1.3487e+000 -4.7865e+000 -2.6471e+000 +2.4395e+000 -2.1189e+000 -3.1422e+000 -5.0000e+000 -8.7872e-001 +1.3124e-001 +4.7321e+000 +1.1192e+000 -3.1434e+000 +3.1603e+000 -2.0984e+000 +4.9792e+000 -5.0000e+000 +5.0000e+000 +2.2745e+000
4054 +2.485246797e+000 +2.485246797e+000 +2.495246797e+000 +2.495246797e+000 -3.7335e+000 +2.5021e+000 -1.4895e+000 -4.9403e+000 -2.9734e+000 +2.5089e+000 -1.9785e+000 -3.1684e+000 -4.8745e+000 -9.6330e-001 +1.8508e-002 +4.7732e+000 +1.0108e+000 -3.3684e+000 +3.0847e+000 -2.4547e+000 +4.9709e+000 -5.0000e+000 +5.0000e+000 +3.4483e+000
249394 +1.544147196e+000 +1.544147196e+000 +1.554147196e+000 +1.554147196e+000 +5.0480e-001 -1.9851e-001 -8.2477e-001 -5.0000e+000 -4.7436e+000 +3.1491e+000 -1.2461e+000 -2.7307e+000 -5.0000e+000 -1.3648e+000 +3.0011e+000 +3.5206e+000 +2.3025e-001 -2.9019e+000 +2.5400e+000 -4.2359e+000 -9.6731e-002 -4.9589e+000 +4.9972e+000 +3.5396e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.697931444e+001 +1.697931444e+001 -1.136306856e+002 -1.136306856e+002 +2.4261e+000 +4.3216e+000 +1.2922e+000 -2.4564e+000 -1.3999e+000 -3.1993e+000 +1.2510e+000 -7.5655e-001 +1.1105e+000 +3.5307e+000 +2.6520e+000 +4.0679e+000 +3.8621e+000 +3.2588e+000 +2.2339e+000 +5.5163e-001 -4.4536e+000 +1.1904e+000 -4.5680e+000 +4.0759e-002
2 +1.213435433e+001 +1.213435433e+001 -1.184756457e+002 -1.184756457e+002 +1.1004e+000 +7.4771e-001 -2.0565e+000 +2.7523e+000 -4.5360e+000 +3.1417e-001 +4.7305e+000 -1.9630e+000 -1.6772e+000 -2.9152e+000 +3.5117e+000 +4.7046e+000 +3.0929e+000 +1.5515e+000 -4.8940e+000 +3.2113e+000 -4.6101e+000 -2.8758e+000 -4.9878e+000 +7.3028e-002
7 +6.281498528e+000 +6.281498528e+000 -1.243285015e+002 -1.243285015e+002 -5.3874e-001 +4.5640e-001 +3.1154e+000 -4.6910e+000 +2.2908e+000 -1.9025e+000 -1.8336e+000 +1.0755e-001 +3.2276e+000 +7.3143e-001 -1.9667e-001 +6.4009e-001 +4.9601e+000 +9.3279e-001 +3.5091e+000 -2.0781e+000 -2.4530e+000 +4.6894e+000 -4.2742e+000 -5.9093e-001
1148 +3.672077715e+000 +3.672077715e+000 -1.269379223e+002 -1.269379223e+002 +2.4031e-001 -4.9492e-002 -1.2254e+000 -2.1660e+000 -3.0509e+000 +4.7788e-001 -5.0000e+000 +8.5952e-001 +2.8799e+000 -2.5403e+000 +1.2222e+000 +4.6466e+000 +3.5123e+000 +2.6720e+000 -3.5587e+000 -4.6522e+000 +8.8849e-001 +1.3764e+000 -2.9944e+000 -2.6077e+000
4908 +2.235651611e+000 +2.235651611e+000 -1.283743484e+002 -1.283743484e+002 +2.2721e-001 -1.2550e-001 -1.2254e+000 -2.1783e+000 -3.0791e+000 +4.8066e-001 -5.0000e+000 +8.6095e-001 +2.8786e+000 -2.5403e+000 +1.2217e+000 +4.6209e+000 +3.5074e+000 +2.6781e+000 -3.5602e+000 -4.6532e+000 +8.8253e-001 +1.3766e+000 -2.9912e+000 -2.6079e+000
173367 +1.319587191e+000 +1.319587191e+000 -1.292904128e+002 -1.292904128e+002 +1.9168e-001 -3.2671e-001 -2.5003e+000 -2.1650e+000 -3.0084e+000 +3.3641e-001 -5.0000e+000 +9.9410e-001 +2.8467e+000 -2.5397e+000 +3.1990e+000 +4.7000e+000 +3.5094e+000 +3.6113e+000 -3.5636e+000 -4.6718e+000 +8.7421e-001 +1.2108e+000 -3.0082e+000 -2.6015e+000
181247 +9.944771527e-001 +9.944771527e-001 -1.296155228e+002 -1.296155228e+002 +1.9170e-001 -3.2693e-001 -2.5026e+000 -2.1651e+000 -3.0083e+000 +3.3567e-001 -5.0000e+000 +9.9300e-001 +2.8519e+000 -2.5397e+000 +3.2010e+000 +4.6998e+000 +3.5094e+000 +3.6125e+000 -3.5634e+000 -4.6713e+000 +8.7435e-001 +1.2114e+000 -3.0070e+000 -2.6031e+000
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.660953036e+001 +1.660953036e+001 -2.065104696e+002 -2.065104696e+002 -4.3012e+000 +5.8273e-001 +2.3768e+000 +1.9031e+000 -1.7664e+000 +4.1869e+000 +1.3971e+000 +8.5996e-001 +1.4729e+000 -4.1318e+000 -9.5607e-001 -3.5622e+000 +3.7177e+000 +1.9865e+000 +6.1502e-001 -4.2099e+000 -2.6345e+000 -1.3294e+000 -4.4993e+000 -4.3977e+000
4 +6.610831589e+000 +6.610831589e+000 -2.165091684e+002 -2.165091684e+002 +4.9825e+000 +3.2626e-001 -1.2571e-003 -1.7150e+000 -4.1961e-001 -2.7729e+000 -4.6003e+000 +2.7780e+000 -1.2607e+000 -4.6274e+000 -1.6442e+000 +1.9556e+000 -5.8454e-001 +4.6405e-001 -3.7781e-001 -1.6472e+000 -2.1120e+000 +1.3530e+000 -5.2655e-001 -4.0595e+000
207 +3.712810080e+000 +3.712810080e+000 -2.194071899e+002 -2.194071899e+002 +4.0755e+000 +1.2477e+000 +2.6847e+000 +2.1825e-001 -5.8037e-001 -1.7559e+000 -5.0000e+000 -3.5077e+000 -9.8192e-001 -4.8379e+000 +1.1176e-001 +3.6011e+000 -1.0674e-001 -5.3654e-001 +1.9575e+000 +1.1619e-001 -4.2666e+000 -2.7503e+000 -1.0173e+000 -4.2785e+000
7117 +2.481396262e+000 +2.481396262e+000 -2.206386037e+002 -2.206386037e+002 +4.3492e+000 +1.2763e+000 +4.2565e+000 -1.4392e+000 +4.6401e+000 +5.7709e-001 -4.5121e+000 +4.6169e+000 +4.0873e-001 +8.4172e-001 +4.1083e+000 +3.7882e+000 -1.7964e+000 +1.8585e+000 -1.7824e+000 +7.7022e-001 -3.9735e+000 +2.4920e+000 +1.0640e+000 -3.5145e+000
69578 +1.569321239e+000 +1.569321239e+000 -2.215506788e+002 -2.215506788e+002 +4.1608e+000 +1.3941e+000 +4.2353e+000 -1.4711e+000 +4.6407e+000 +5.7660e-001 -4.5121e+000 +4.6208e+000 +3.5272e-001 +9.8669e-001 +4.1028e+000 +3.7883e+000 -1.8647e+000 +1.3896e+000 -2.9211e+000 +1.2738e+000 -3.9785e+000 +2.4149e+000 +1.1244e+000 -3.5136e+000
678058 +9.317633539e-001 +9.317633539e-001 -2.221882366e+002 -2.221882366e+002 +4.1617e+000 +1.3800e+000 +4.2351e+000 -1.4758e+000 +4.6407e+000 +5.7738e-001 -4.5126e+000 +4.6208e+000 +3.5272e-001 +9.8699e-001 +4.1031e+000 +3.7890e+000 -1.8651e+000 +1.3867e+000 -2.9203e+000 +1.2736e+000 -3.9786e+000 +2.4138e+000 +1.1239e+000 -3.5137e+000
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.378669211e+001 +1.378669211e+001 -3.064330789e+001 -3.064330789e+001 +1.7927e+000 -3.6085e-001 +1.5578e+000 +4.3462e+000 +2.2426e+000 +3.2980e+000 -1.1068e+000 -8.4330e-002 -1.4150e+000 -4.8640e+000 -2.6364e+000 -3.3406e+000 -3.9123e+000 -3.2119e+000 -1.7880e+000 +3.1452e+000 -3.9975e+000 -3.1765e+000 +2.5391e+000 +2.9517e+000
