% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1551 +4.957982130e+000 +4.957982130e+000 -5.415420179e+002 -5.415420179e+002 +1.9094e+000 +2.9405e+000 +1.5501e+000 +1.2805e+000 -4.8409e-001 -2.0453e+000 -9.0160e-001 +2.3108e+000 -2.1298e+000 -5.8189e-001 +2.0218e+000 +2.3470e+000 +2.1911e+000 -1.0178e+000 +1.7605e+000 -1.5979e+000 +2.1535e+000 -1.3490e+000 -2.1085e+000 +1.0148e+000
1648 +3.960503293e+000 +3.960503293e+000 -5.425394967e+002 -5.425394967e+002 +2.0328e+000 +2.1662e+000 +1.8992e+000 +9.4698e-001 -3.6146e-001 -1.5542e+000 -1.2126e+000 +6.7749e-001 -1.8229e+000 -4.5774e-002 +2.7011e+000 +2.0575e+000 +2.0769e+000 -1.5026e+000 +1.7798e+000 -1.4213e+000 +1.7533e+000 -5.3480e-001 -2.1652e+000 +9.6757e-001
3965 +2.453918557e+000 +2.453918557e+000 -5.440460814e+002 -5.440460814e+002 +1.5678e+000 +2.4608e+000 +1.8821e+000 +8.0776e-001 +1.9784e-001 -9.3404e-001 +6.7746e-001 +2.0438e+000 -2.1955e+000 +2.1150e-002 +2.6484e+000 +2.2134e-001 +2.5526e+000 -1.1784e+000 +7.6637e-001 -1.6776e+000 +1.8764e+000 -8.7824e-001 -2.4474e+000 +8.9739e-001
5355 +1.479695042e+000 +1.479695042e+000 -5.450203050e+002 -5.450203050e+002 +1.6215e+000 +2.9685e+000 +1.9298e+000 +8.0438e-001 -4.4343e-002 +6.3711e-003 +5.7494e-001 +2.1220e+000 -2.1386e+000 +7.8168e-002 +2.5900e+000 +2.2293e-001 +2.5645e+000 -1.0876e+000 +8.0505e-001 -1.6678e+000 +2.2448e+000 -7.7863e-001 -2.4677e+000 +8.8310e-001
13372 +9.625839563e-001 +9.625839563e-001 -5.455374160e+002 -5.455374160e+002 +1.5058e+000 +3.0038e+000 +1.8316e+000 +8.5084e-001 -9.5801e-003 +3.0941e-002 -2.5902e+000 +2.0644e+000 -2.1140e+000 +5.3153e-003 +2.6254e+000 +1.2124e-001 +2.5990e+000 -1.1397e+000 +7.8752e-001 -1.7245e+000 +2.2005e+000 -7.8515e-001 -2.4349e+000 +8.7931e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.419555794e+005 +2.419555794e+005 +2.429555794e+005 +2.429555794e+005 -3.0265e+000 +3.5623e+000 +1.0171e+000 -1.6807e+000 -4.7681e+000 -2.9789e+000 +2.3422e+000 -4.3212e+000 +2.3943e+000 -3.8246e+000 -2.4378e+000 -4.4267e+000 -2.9802e+000 -9.5625e-001 -2.5304e+000 +2.8170e-001 +4.7355e-001 +2.5784e+000 +2.9925e+000 -2.0462e+000
4 +7.167544380e+004 +7.167544380e+004 +7.267544380e+004 +7.267544380e+004 +5.1348e-001 -3.6572e-001 +4.1735e+000 +3.4110e+000 +2.8671e+000 +1.9992e-001 -4.4814e+000 +1.4095e+000 -1.1141e+000 -2.7602e+000 -2.3068e+000 +2.8674e+000 -2.7713e+000 +3.6285e+000 -2.2401e+000 -2.4129e+000 -2.4299e-001 +4.4577e-002 -3.8491e+000 +3.6699e+000
14 +4.571311216e+004 +4.571311216e+004 +4.671311216e+004 +4.671311216e+004 -3.2705e+000 -2.5228e+000 -5.8669e-002 -8.3885e-002 -4.2180e+000 +1.6238e+000 -8.6245e-001 +1.1134e+000 +2.2701e+000 +3.7759e+000 -4.6376e+000 +9.9892e-001 -1.8916e+000 -3.2353e-001 -1.4787e+000 +1.9096e+000 -2.7170e+000 -2.9458e-001 -3.8485e+000 +1.3877e+000
30 +3.407590028e+004 +3.407590028e+004 +3.507590028e+004 +3.507590028e+004 -1.8001e+000 -4.8601e+000 -1.0864e+000 -3.5407e+000 -2.3125e+000 +3.0033e+000 -1.7408e+000 -1.7983e-001 +3.6692e+000 -2.3451e+000 +1.5174e+000 -3.0606e+000 +1.0212e+000 -4.8284e+000 +1.4336e+000 -3.2003e+000 +1.5068e+000 -2.7297e+000 -8.0551e-001 +1.2936e+000
133 +1.209570424e+004 +1.209570424e+004 +1.309570424e+004 +1.309570424e+004 +2.3386e+000 +4.4795e-002 +1.1611e+000 -4.8099e+000 -1.8836e-002 +0.0000e+000 -7.3623e-002 +7.3827e-002 +2.3559e-001 -3.4878e+000 +2.9906e-001 -1.4742e+000 +1.1406e+000 -2.6156e+000 +1.7044e+000 -3.0006e+000 -2.7389e+000 -4.2868e-001 -7.6613e-001 +1.4375e+000
153 +7.744224717e+003 +7.744224717e+003 +8.744224717e+003 +8.744224717e+003 -2.2769e-001 -1.4888e+000 -5.5455e-001 -4.9185e+000 -9.9259e-001 +3.6965e+000 +0.0000e+000 +3.4731e-001 +6.9353e-001 -2.6776e+000 -2.0499e+000 -3.2417e+000 -6.6004e-002 -2.8734e+000 +0.0000e+000 -2.3805e+000 -5.3019e-001 -3.1770e+000 -2.7340e+000 +1.5093e+000
183 +1.139653516e+003 +1.139653516e+003 +2.139653516e+003 +2.139653516e+003 -7.9697e-001 -7.4653e-001 -2.5130e+000 -3.1415e+000 -2.1907e+000 +1.3124e+000 -1.7826e-001 +3.7334e-001 -1.2205e+000 -1.0166e+000 -1.8836e+000 +4.6696e-001 -1.6933e+000 -1.9233e+000 -2.0516e+000 -1.6351e+000 -1.4349e-001 -1.0487e+000 -2.1237e+000 +3.4991e-001
385 +8.095828340e+002 +8.095828340e+002 +1.809582834e+003 +1.809582834e+003 +3.1114e+000 +2.4556e+000 -1.9274e+000 -3.2125e+000 -2.3575e+000 +1.4172e+000 -1.4618e-001 +2.3119e-001 -1.4435e+000 -8.8361e-001 -1.7606e+000 -3.1323e-001 -1.0467e+000 -2.8567e+000 -1.8542e+000 -1.7842e+000 -4.7394e-001 -9.8503e-001 -2.1170e+000 +4.6369e-001
451 +5.788737714e+002 +5.788737714e+002 +1.578873771e+003 +1.578873771e+003 -1.1834e+000 +2.5753e+000 -1.9017e+000 -3.2124e+000 -2.2332e+000 +1.3933e+000 -3.0771e-001 +3.0422e-001 -1.5619e+000 +6.6964e-001 -2.6391e+000 +1.5643e-001 -9.5509e-001 -2.7423e+000 -1.3045e+000 -1.3468e+000 -2.6682e+000 -1.4270e+000 -1.6657e+000 +1.4854e+000
486 +2.710567748e+002 +2.710567748e+002 +1.271056775e+003 +1.271056775e+003 +0.0000e+000 +6.8265e-001 -1.4795e+000 -2.9760e+000 -1.3545e+000 +1.2716e+000 +1.1252e-001 +1.5919e+000 -1.9555e+000 -2.0086e-001 -1.4654e+000 +2.2107e-001 -9.7622e-001 -2.8540e+000 -1.9632e+000 -1.2784e+000 -1.9145e+000 -1.6954e+000 -1.5363e+000 +1.3953e+000
682 +1.035492026e+002 +1.035492026e+002 +1.103549203e+003 +1.103549203e+003 +5.7949e-001 +7.5541e-001 -1.5323e+000 -2.9531e+000 -1.3057e+000 +1.1431e+000 -9.0183e-001 +1.6983e+000 -2.3384e+000 -1.6431e+000 -2.1508e+000 +3.4571e-001 -9.1875e-001 -2.6525e+000 -1.2879e+000 -1.3155e+000 -1.0278e+000 -1.7244e+000 -1.9288e+000 +1.4608e+000
842 +8.834182625e+001 +8.834182625e+001 +1.088341826e+003 +1.088341826e+003 +5.9646e-001 +8.8474e-001 -1.5428e+000 -2.9422e+000 -1.4124e+000 +1.1947e+000 -1.7194e-001 +1.7187e+000 -2.4278e+000 -1.6281e+000 -2.1938e+000 +3.4537e-001 -8.1812e-001 -2.3828e+000 -1.0122e+000 -1.3381e+000 -6.8366e-001 -1.7300e+000 -1.9491e+000 +1.4278e+000
882 +4.849200759e+001 +4.849200759e+001 +1.048492008e+003 +1.048492008e+003 +6.9020e-001 +1.2415e+000 -1.3761e+000 -2.8149e+000 -1.4281e+000 +1.4068e+000 +1.3686e-001 +1.6996e+000 -2.5032e+000 -1.2535e+000 -2.1015e+000 +3.4575e-001 -6.2767e-001 -2.2361e+000 -7.3746e-001 -1.4449e+000 -4.7425e-001 -1.7325e+000 -1.9441e+000 +1.4116e+000
1002 +3.647726435e+001 +3.647726435e+001 +1.036477264e+003 +1.036477264e+003 +6.4158e-001 +1.1538e+000 -1.5913e+000 -2.7622e+000 -1.4178e+000 +1.7040e+000 -4.9619e-002 +1.6983e+000 -2.4693e+000 -1.4381e+000 -2.1458e+000 +3.4558e-001 -7.6520e-001 -2.3678e+000 -9.1049e-001 -1.3845e+000 -5.5508e-001 -1.7308e+000 -1.9471e+000 +1.4117e+000
1011 +2.075959820e+001 +2.075959820e+001 +1.020759598e+003 +1.020759598e+003 +4.8607e-001 +1.4200e+000 -1.0275e+000 -2.7814e+000 -2.0079e+000 +1.6292e+000 -8.9438e-002 +3.7030e-001 -2.4881e+000 -1.2814e+000 -2.6094e+000 +4.3149e-001 -6.0279e-001 -2.2829e+000 -8.2268e-001 -1.4378e+000 -6.7210e-001 -2.1570e+000 -1.9145e+000 +1.4272e+000
1091 +8.471929476e+000 +8.471929476e+000 +1.008471929e+003 +1.008471929e+003 +4.6902e-001 +1.4262e+000 -1.0257e+000 -2.7835e+000 -1.6700e+000 +1.5953e+000 +9.8471e-002 -9.2585e-002 -2.5311e+000 -5.8513e-001 -2.5880e+000 +3.6354e-001 -6.0053e-001 -2.0908e+000 -8.6110e-001 -1.4966e+000 -6.9459e-001 -2.1177e+000 -1.9169e+000 +1.4445e+000
1162 +5.920617323e+000 +5.920617323e+000 +1.005920617e+003 +1.005920617e+003 +4.7268e-001 +1.2975e+000 -9.5888e-001 -2.7697e+000 -1.5704e+000 +1.5698e+000 -9.5464e-003 +3.9691e-001 -2.5026e+000 +1.7570e-001 -2.6249e+000 +3.7550e-001 -6.5333e-001 -2.0732e+000 -7.6385e-001 -1.4616e+000 -7.2374e-001 -1.8291e+000 -1.9221e+000 +1.4546e+000
1527 +3.374638476e+000 +3.374638476e+000 +1.003374638e+003 +1.003374638e+003 -9.6529e-001 +6.5370e-001 +8.0105e-002 -2.7525e+000 -1.7409e+000 +2.4356e+000 -5.8546e-001 -4.9709e-001 -2.4668e+000 +2.9658e-001 -2.7741e+000 +3.9033e-002 -1.6212e+000 -2.1260e+000 -2.0163e+000 -1.3483e+000 -9.2419e-001 -1.8895e+000 -1.3070e+000 +1.1304e+000
2842 +2.499870884e+000 +2.499870884e+000 +1.002499871e+003 +1.002499871e+003 +1.6789e-001 +2.5941e-001 -5.9944e-003 -2.5988e+000 -1.9174e+000 +1.9938e+000 -5.0956e-001 +7.3754e-001 -2.4471e+000 -3.8295e-004 -2.6552e+000 -1.7950e-002 -2.5571e+000 -2.1328e+000 -5.6837e-001 -1.5658e+000 -7.8163e-001 -1.8638e+000 -2.1401e+000 +1.2845e+000
7221 +1.473518268e+000 +1.473518268e+000 +1.001473518e+003 +1.001473518e+003 -2.0795e+000 -3.7798e-001 +5.2054e-001 -2.6895e+000 -1.9423e+000 +2.2089e+000 -1.3718e+000 +9.4567e-001 -2.4738e+000 +2.0130e-002 -2.7095e+000 -1.9118e-001 -2.0027e+000 -2.1480e+000 -5.8868e-001 -2.5014e+000 -6.5487e-001 -1.8011e+000 -2.1664e+000 +9.5878e-001
14143 +9.974316933e-001 +9.974316933e-001 +1.000997432e+003 +1.000997432e+003 -2.0737e+000 -4.4058e-001 +4.5732e-001 -2.6903e+000 -1.9640e+000 +2.1437e+000 -1.3427e+000 -4.1589e-002 -2.6425e+000 +1.0221e-001 -2.6554e+000 -1.1741e-001 -2.0660e+000 -2.1292e+000 -5.6078e-001 -2.5045e+000 -6.2419e-001 -1.8443e+000 -2.1599e+000 +9.3591e-001
31366 +6.257751131e-001 +6.257751131e-001 +1.000625775e+003 +1.000625775e+003 -2.1406e+000 -4.6333e-001 +4.3664e-001 -2.7290e+000 -1.9423e+000 +2.1473e+000 -1.3361e+000 -7.2349e-002 -2.6432e+000 +1.2446e-001 -2.6658e+000 -1.9538e+000 -2.1421e+000 -2.0853e+000 -5.5829e-001 -2.4911e+000 -6.3821e-001 -2.4552e+000 -2.0173e+000 +9.8146e-001
% function evaluation | noise-free fitness - Fopt (2.083800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.285400574e+005 +1.285400574e+005 +1.287484374e+005 +1.287484374e+005 +2.4950e+000 -2.8605e+000 -2.8590e+000 +3.6776e+000 +3.7779e-001 -1.8978e+000 -3.3949e+000 -1.5739e+000 -2.9279e+000 +1.3635e+000 +2.2177e+000 -4.1955e-001 -8.4592e-001 +4.9457e+000 +4.0501e+000 -5.3390e-001 +4.8605e+000 -3.9604e+000 +1.9723e+000 +1.2841e+000
2 +8.459544339e+004 +8.459544339e+004 +8.480382339e+004 +8.480382339e+004 -3.6932e+000 +4.3066e+000 +1.9513e+000 -3.0686e+000 +3.6065e+000 -4.6604e+000 -3.4900e+000 +2.0818e+000 -4.8596e+000 +6.3967e-001 +2.7711e+000 -9.9198e-001 -3.3016e+000 -4.7242e+000 +2.2837e+000 -2.6465e+000 +3.5154e+000 +4.9636e+000 +7.7423e-002 +3.4788e+000
3 +4.555696975e+004 +4.555696975e+004 +4.576534975e+004 +4.576534975e+004 -2.1937e+000 +1.9331e+000 -4.7339e-001 -3.0951e-001 +4.1059e+000 +3.6112e+000 -4.5803e+000 +1.0355e+000 -3.9187e+000 -6.7285e-001 +2.4212e+000 -2.4773e+000 -4.4633e+000 -4.4590e+000 +1.4743e-001 -3.6882e+000 -1.5622e+000 +3.3957e+000 +2.3135e+000 +1.8167e+000
57 +3.259616143e+004 +3.259616143e+004 +3.280454143e+004 +3.280454143e+004 -5.0000e+000 -2.2135e+000 -2.3751e-001 -1.5773e+000 +3.0807e+000 +1.2856e+000 -1.8334e+000 +1.1059e+000 +1.1269e+000 +1.2936e+000 +1.0606e+000 -5.4168e-001 -1.1697e+000 -3.9063e+000 +1.1877e+000 -3.8744e+000 -9.4915e-002 -8.5235e-001 +4.4621e+000 +2.1942e+000
127 +1.655330660e+004 +1.655330660e+004 +1.676168660e+004 +1.676168660e+004 -5.0000e+000 +5.5189e-001 +2.1579e+000 -2.2350e+000 +2.2911e+000 +2.7283e+000 -1.1901e+000 +2.6902e+000 +8.4713e-002 -1.6836e+000 +2.8764e+000 +1.4232e+000 +0.0000e+000 -2.0934e+000 +6.9748e-001 -2.4451e+000 +8.5556e-001 -9.0560e-001 +3.6071e+000 +0.0000e+000
177 +1.510654071e+004 +1.510654071e+004 +1.531492071e+004 +1.531492071e+004 -5.0000e+000 -3.4371e+000 -1.5186e+000 -3.4189e+000 +2.2837e+000 +1.4426e+000 +1.2267e+000 +2.1910e+000 +1.0848e+000 -2.1616e-001 +4.9241e+000 +1.8643e+000 -1.5626e+000 -1.3617e+000 -2.9515e-002 -2.3874e+000 +1.9414e+000 +1.3332e+000 +3.1114e+000 +1.1281e-001
457 +9.634403873e+003 +9.634403873e+003 +9.842783873e+003 +9.842783873e+003 -4.7376e+000 -2.2107e+000 -4.2525e-001 -2.6832e+000 +2.4410e+000 +1.4316e+000 +5.2959e-001 +2.5772e+000 +2.1618e+000 -9.7379e-001 +3.9614e+000 -3.0940e-001 -2.7561e+000 -2.7256e+000 +1.4909e+000 -1.9826e+000 +5.0378e-001 +7.3086e-001 +2.3591e+000 +8.7627e-001
644 +4.740195723e+003 +4.740195723e+003 +4.948575723e+003 +4.948575723e+003 -4.5780e+000 -2.5522e+000 -9.7223e-001 -1.4438e+000 -7.0792e-001 +6.1917e-001 +2.1506e+000 +2.6393e+000 -4.3495e-001 -8.2109e-001 +3.6588e+000 -2.7398e-001 -7.4682e-001 -9.6168e-001 -2.2251e-001 -3.4255e+000 +1.5506e+000 +1.5208e+000 +1.8059e+000 +6.5423e-001
904 +3.419283525e+003 +3.419283525e+003 +3.627663525e+003 +3.627663525e+003 -4.6060e+000 -2.4452e+000 -1.5841e+000 -1.3364e+000 -1.4201e+000 +9.6959e-001 +3.3173e-001 +2.0864e+000 -7.5648e-001 +2.7114e-001 +3.3844e+000 +2.4458e+000 +8.4175e-002 -9.0913e-001 +7.1540e-001 -1.9596e+000 +1.0416e+000 +2.1063e+000 +1.7412e+000 +8.1482e-001
939 +2.416496106e+003 +2.416496106e+003 +2.624876106e+003 +2.624876106e+003 -4.2119e+000 -3.5491e+000 -1.4452e+000 -1.2123e+000 +3.5583e+000 +7.2530e-001 +1.6867e+000 +3.0252e+000 -6.1147e-001 +8.2683e-001 +2.6612e+000 +1.6943e+000 -4.4076e-001 -2.3913e+000 +8.2031e-001 -4.7001e-001 +1.7624e+000 +1.1464e+000 +2.0457e+000 +2.4031e+000
1015 +6.726811777e+002 +6.726811777e+002 +8.810611777e+002 +8.810611777e+002 -1.8799e+000 -2.4049e+000 -1.6731e+000 -1.0213e+000 +1.8646e+000 +2.5979e-001 +3.6877e-002 +2.7584e+000 -6.9516e-001 +9.0447e-001 +1.0594e+000 +1.6538e+000 -6.4460e-001 -3.0208e+000 +5.0691e-001 -1.5085e+000 +7.8682e-001 +1.7557e+000 +1.8228e+000 +1.3370e+000
1095 +5.960333368e+002 +5.960333368e+002 +8.044133368e+002 +8.044133368e+002 -2.5764e+000 -6.8671e-001 -1.9860e+000 -1.0249e+000 +1.3618e+000 +6.9416e-001 +5.4124e-001 +2.7754e+000 -3.6958e-001 +1.9065e+000 +2.7957e-001 +1.5893e+000 -8.3688e-001 -2.8911e+000 +4.6238e-001 -9.4523e-001 +4.4683e-001 +2.6794e+000 +1.7370e+000 +1.5984e+000
1241 +9.537938698e+001 +9.537938698e+001 +3.037593870e+002 +3.037593870e+002 -2.9119e+000 +2.0598e+000 -7.7506e-001 +1.7261e-001 +1.9929e+000 +4.9813e-001 +1.5100e+000 +2.6310e+000 -2.2890e-001 +2.4920e+000 -3.9079e-001 +1.8051e+000 -1.0886e+000 -2.2797e+000 +2.9480e-001 -6.3898e-001 +1.6593e+000 +1.3434e+000 +1.3004e+000 +1.5921e+000
1504 +2.660688145e+001 +2.660688145e+001 +2.349868815e+002 +2.349868815e+002 -2.5552e+000 +1.7208e+000 -8.2718e-001 +4.8824e-003 +2.0112e+000 +5.3187e-001 +1.5091e+000 +2.6077e+000 +3.5147e-001 +2.5830e+000 +4.9476e-001 +1.4708e+000 -1.6929e+000 -2.4675e+000 +2.6740e-001 -1.4495e+000 +1.1683e+000 +9.2624e-001 +1.2898e+000 +1.1630e+000
1554 +1.770222802e+001 +1.770222802e+001 +2.260822280e+002 +2.260822280e+002 -2.6173e+000 +2.0908e+000 -6.7755e-001 -3.8657e-001 +2.0992e+000 +5.4513e-001 +1.1629e+000 +2.3698e+000 +2.6323e-001 +2.5559e+000 +7.3308e-001 +1.8839e+000 -1.5838e+000 -2.4792e+000 +1.4261e-001 -8.4256e-001 +1.1043e+000 +9.0533e-001 +1.6789e+000 +1.0770e+000
1761 +1.163548102e+001 +1.163548102e+001 +2.200154810e+002 +2.200154810e+002 -2.3370e+000 +2.0293e+000 -1.6092e+000 -2.5337e-001 +2.2443e+000 +5.2842e-001 +1.3706e+000 +2.5167e+000 +7.6910e-001 +2.6856e+000 +7.5641e-001 +1.8385e+000 -1.4775e+000 -2.5018e+000 +2.0128e-001 -8.9235e-001 +1.0476e+000 +1.7051e+000 +2.2780e+000 +1.1998e+000
1873 +9.348045958e+000 +9.348045958e+000 +2.177280460e+002 +2.177280460e+002 -1.5689e+000 +2.6493e+000 -1.7953e+000 -4.9424e-001 +2.8726e+000 +6.9784e-001 +1.6182e+000 +2.2072e+000 +6.5431e-001 +2.7845e+000 +7.0062e-001 +1.4729e+000 -1.2497e+000 -2.5452e+000 +1.6272e-001 -1.3052e+000 +1.0591e+000 +2.3226e+000 +1.9631e+000 +9.9153e-001
1881 +4.481701791e+000 +4.481701791e+000 +2.128617018e+002 +2.128617018e+002 -1.8776e+000 +2.4015e+000 -5.3174e-001 -4.9068e-001 +2.6274e+000 +7.3250e-001 +1.5674e+000 +2.3876e+000 +5.7007e-001 +2.6058e+000 +7.8915e-001 +1.4858e+000 -1.0858e+000 -2.5422e+000 +2.3306e-001 -9.5124e-001 +1.1806e+000 +1.5567e+000 +2.3708e+000 +1.1830e+000
2086 +3.516333512e+000 +3.516333512e+000 +2.118963335e+002 +2.118963335e+002 -2.0505e+000 +1.4070e+000 +1.3731e+000 -5.8843e-001 +2.7365e+000 +8.4641e-001 -5.1751e-001 +2.0135e+000 +5.9149e-001 +2.1766e+000 +6.8720e-001 +1.1320e+000 -6.8243e-001 -2.3907e+000 +8.7779e-001 -8.6014e-001 +1.2236e+000 +1.7790e+000 +1.6040e+000 +1.0822e+000
5341 +2.467039945e+000 +2.467039945e+000 +2.108470399e+002 +2.108470399e+002 -2.0453e+000 +2.5865e-001 -5.1811e-001 -3.9669e-001 +2.7304e+000 +7.9159e-001 +3.2838e-001 +1.8077e+000 +8.4850e-002 +2.5741e+000 +4.8980e-001 +2.4604e+000 -5.5735e-001 -1.9776e+000 +9.9354e-001 -1.2150e+000 +9.6487e-001 +2.3961e+000 +2.0484e+000 +1.3646e+000
10414 +1.582224526e+000 +1.582224526e+000 +2.099622245e+002 +2.099622245e+002 -2.0409e+000 -1.2763e+000 -2.4689e-001 -3.4154e-001 +2.7318e+000 +5.8243e-001 +6.5622e-001 +1.7417e+000 +2.2706e-002 +2.6252e+000 +4.6875e-001 +2.4567e+000 -7.0344e-001 -1.9436e+000 +9.7883e-001 -1.2968e+000 +9.2427e-001 +2.4042e+000 +2.0332e+000 +9.7454e-001
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.423531368e+005 +1.423531368e+005 +1.422081768e+005 +1.422081768e+005 +1.9801e+000 +9.1289e-001 -3.1150e+000 +1.1395e-001 +4.5188e+000 +4.9210e+000 +1.1439e+000 -2.9167e+000 +1.0223e+000 -2.3620e-001 +2.2397e+000 +4.2640e+000 +1.8949e+000 -3.5891e+000 -4.2501e+000 +3.9921e+000 +1.8487e+000 -2.1786e+000 +8.9183e-002 +3.3004e-001
5 +5.628308809e+004 +5.628308809e+004 +5.613812809e+004 +5.613812809e+004 +2.9440e+000 +2.2992e+000 -4.0718e+000 -2.0634e+000 -2.0700e+000 -3.2737e+000 -3.2458e+000 -2.4208e+000 -4.0733e-001 +2.1021e+000 +1.0218e+000 -1.8225e+000 -8.8960e-001 +7.7456e-001 +2.6840e-002 +1.9282e+000 -1.0412e+000 -3.6327e+000 +1.4282e+000 +2.1923e+000
34 +3.615062901e+004 +3.615062901e+004 +3.600566901e+004 +3.600566901e+004 -3.3099e+000 -3.3110e+000 +4.1460e+000 -4.2640e+000 +4.5923e+000 +2.6548e+000 +4.5509e+000 +1.7361e+000 +1.8580e+000 -1.3072e+000 -4.7887e-001 +4.0429e+000 +1.0667e+000 -1.2913e+000 +4.2505e+000 +2.7693e+000 -2.8873e+000 -9.3188e-001 +2.7326e+000 -1.3209e+000
