% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1039 +9.988300950e+002 +9.988300950e+002 +1.147980095e+003 +1.147980095e+003 -2.0755e+000 -1.5435e+000 -1.0292e+000 +9.6931e-001 -3.0379e+000 -9.8710e-001 -5.7988e-001 -1.8528e+000 -1.0277e+000 -1.2966e+000 -3.0460e+000 -2.4978e-002 +2.2003e+000 -2.2246e+000 -1.5349e+000 -2.6124e+000 +3.4841e-002 +1.1557e+000 -1.0037e+000 +6.3333e-002
1661 +6.130551232e+002 +6.130551232e+002 +7.622051232e+002 +7.622051232e+002 -1.1024e+000 -1.2992e+000 -1.4964e+000 +1.0126e+000 -3.3885e+000 -1.3603e+000 -6.9805e-001 -1.4969e+000 -7.8916e-001 -1.5593e+000 -1.9893e+000 +7.1537e-002 +2.2967e+000 -1.9503e+000 -1.5374e+000 -2.6427e+000 +4.2970e-001 +1.3113e+000 -8.4655e-001 +2.5375e-001
3032 +3.917562970e+002 +3.917562970e+002 +5.409062970e+002 +5.409062970e+002 -3.8781e-001 -1.0178e+000 -1.4459e+000 +1.2436e+000 -2.9235e+000 -1.3239e+000 -1.0130e+000 -1.5521e+000 -6.5085e-001 -1.4615e+000 -2.0656e+000 +1.2997e-002 +1.9475e+000 -2.0401e+000 -1.8581e+000 -2.2339e+000 +3.4659e-001 +1.2901e+000 -2.8933e-001 +2.1777e+000
5637 +2.505799322e+002 +2.505799322e+002 +3.997299322e+002 +3.997299322e+002 -1.6940e+000 -8.6580e-001 -5.1801e-001 +1.3494e+000 -2.8771e+000 -1.3624e+000 -1.1686e+000 -1.8628e+000 -7.2968e-001 -6.8731e-001 -2.6604e+000 +1.6513e-001 +1.9754e+000 -1.9935e+000 -1.4706e+000 -2.4721e+000 +4.8233e-001 +1.2849e+000 -2.9235e-001 +2.3000e+000
8197 +1.523245844e+002 +1.523245844e+002 +3.014745844e+002 +3.014745844e+002 -1.7233e+000 -5.9351e-001 -2.2402e-001 +1.5873e+000 -3.0015e+000 -1.4976e+000 -1.2977e+000 -1.8700e+000 -8.0016e-001 -6.8585e-001 -2.7246e+000 -1.6026e-001 +1.7226e+000 -1.8025e+000 -1.6200e+000 -2.2596e+000 +2.4015e-001 +1.2089e+000 -3.1620e-001 +2.2255e+000
22991 +9.999908895e+001 +9.999908895e+001 +2.491490890e+002 +2.491490890e+002 -2.0321e+000 -4.0015e-001 -3.1531e-002 +1.7369e+000 -2.9382e+000 -1.5486e+000 -1.3612e+000 -1.8541e+000 -8.4268e-001 -5.0473e-001 -2.6756e+000 -2.2957e-001 +1.7544e+000 -1.5190e+000 -1.7150e+000 -2.2605e+000 +1.9227e-001 +9.1436e-001 -1.1373e+000 -1.0920e+000
30134 +6.089554976e+001 +6.089554976e+001 +2.100455498e+002 +2.100455498e+002 -2.0477e+000 -4.1757e-001 -1.6082e-001 +1.7054e+000 -2.9280e+000 -1.5122e+000 -1.3638e+000 -1.8406e+000 -7.9907e-001 -6.0818e-001 -2.6902e+000 -7.5350e-002 +1.7494e+000 -1.5108e+000 -1.6926e+000 -1.9785e+000 -2.8136e-001 +3.1047e-003 -2.6313e+000 -3.7941e+000
30584 +3.546969047e+001 +3.546969047e+001 +1.846196905e+002 +1.846196905e+002 -2.0569e+000 -3.4984e-001 -2.8641e-002 +1.7212e+000 -2.9067e+000 -1.5110e+000 -1.4020e+000 -1.8133e+000 -8.0354e-001 -6.2658e-001 -2.6410e+000 -1.4790e-001 +1.7480e+000 -1.4770e+000 -1.6828e+000 -1.7097e+000 -5.4686e-001 -1.6134e-001 -2.8361e+000 -3.8521e+000
30794 +2.294676407e+001 +2.294676407e+001 +1.720967641e+002 +1.720967641e+002 -2.0587e+000 -4.0287e-001 -3.6937e-002 +1.7160e+000 -2.9722e+000 -1.4872e+000 -1.3481e+000 -1.8546e+000 -8.6132e-001 -5.5958e-001 -2.6758e+000 -1.8794e-001 +1.7479e+000 -1.4670e+000 -1.7030e+000 -1.5980e+000 -7.3127e-001 -4.4438e-001 -2.7853e+000 -3.8368e+000
36222 +1.584764624e+001 +1.584764624e+001 +1.649976462e+002 +1.649976462e+002 -2.0392e+000 -4.0086e-001 -3.4772e-002 +1.7460e+000 -2.9199e+000 -1.5035e+000 -1.3365e+000 -1.8460e+000 -8.3587e-001 -4.6996e-001 -2.6622e+000 -2.0390e-001 +1.7454e+000 -1.5591e+000 -1.6839e+000 -1.4579e+000 -8.5219e-001 -3.5417e-001 -2.7912e+000 -3.8533e+000
178539 +9.992498034e+000 +9.992498034e+000 +1.591424980e+002 +1.591424980e+002 -2.0466e+000 -3.7603e-001 +1.5247e-002 +1.8470e+000 -2.7391e+000 -1.1948e+000 -8.2693e-001 -1.0998e+000 +3.5877e-002 +4.0638e-001 -1.8601e+000 +4.4015e-001 +2.1837e+000 -1.3508e+000 -1.6378e+000 -1.4671e+000 -8.4535e-001 -3.5846e-001 -2.7910e+000 -3.8509e+000
329309 +6.309390414e+000 +6.309390414e+000 +1.554593904e+002 +1.554593904e+002 -2.0477e+000 -3.7496e-001 +1.7813e-002 +1.8480e+000 -2.7394e+000 -1.1888e+000 -8.1115e-001 -1.0789e+000 +8.4932e-002 +5.0193e-001 -1.6917e+000 +7.4248e-001 +2.6788e+000 -6.8329e-001 -9.1397e-001 -8.5954e-001 -4.7756e-001 -2.2474e-001 -2.7755e+000 -3.8503e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.637882772e+005 +7.637882772e+005 +7.627882772e+005 +7.627882772e+005 -3.9175e+000 +8.8347e-001 +4.4827e-001 +7.5828e-001 +3.7756e+000 +9.9173e-001 +2.1230e+000 +1.5005e+000 -2.5582e+000 +3.3474e+000 +2.9384e+000 +2.2995e+000 +2.6793e+000 +2.3093e+000 +1.8997e+000 -6.3988e-001 +3.9543e+000 +3.3711e+000 +2.8936e+000 +2.8178e+000
3 +3.817366313e+005 +3.817366313e+005 +3.807366313e+005 +3.807366313e+005 -7.8629e-001 +3.9642e+000 +1.9287e+000 +4.8016e+000 +2.0145e+000 -2.6882e+000 -2.6062e+000 +6.5244e-001 -2.1578e+000 -1.9267e-001 -3.4945e+000 -4.9668e+000 -1.1041e+000 -3.0958e+000 -1.1595e+000 +1.8746e-001 +2.9154e+000 -1.8739e+000 -4.3342e+000 +3.0953e+000
4 +2.451829646e+005 +2.451829646e+005 +2.441829646e+005 +2.441829646e+005 -2.9640e+000 -1.5602e+000 +1.5385e+000 -3.4228e+000 +1.3002e+000 -3.2463e+000 -1.6362e-001 -1.4315e+000 +3.4352e+000 -3.2614e+000 -1.4186e-001 -3.9619e+000 -3.3935e+000 +1.0111e+000 +4.1062e+000 -1.3854e-002 +6.3515e-001 -3.0375e+000 +2.1535e+000 +4.4896e+000
81 +9.939722153e+004 +9.939722153e+004 +9.839722153e+004 +9.839722153e+004 -9.6386e-001 -2.3677e+000 +3.8261e+000 +2.9253e-002 -5.0000e+000 +1.3399e+000 -1.2264e+000 +5.9528e-001 +1.1953e+000 +2.3636e+000 +1.1777e+000 -5.0000e+000 +2.6300e+000 -3.7445e+000 +8.4690e-001 -1.5204e+000 -3.9406e+000 -4.4722e+000 -5.0000e+000 +2.4004e+000
131 +5.853622076e+004 +5.853622076e+004 +5.753622076e+004 +5.753622076e+004 -2.5004e+000 -2.7813e+000 +1.4030e-001 -2.5706e+000 -6.9216e-001 +2.8162e+000 -3.6938e-001 +0.0000e+000 -1.2849e+000 +2.3574e+000 +7.5618e-002 +1.2915e+000 +1.3797e+000 -5.0000e+000 -4.6600e-002 -2.3463e+000 +2.8569e+000 -3.5564e+000 -3.1703e+000 +5.7562e-001
195 +3.737960093e+004 +3.737960093e+004 +3.637960093e+004 +3.637960093e+004 -2.4087e+000 -2.4489e+000 +1.2738e+000 -3.2274e-001 -7.6704e-001 +5.0500e-001 -1.1976e+000 +1.0400e+000 -6.1599e-001 +1.0105e+000 +0.0000e+000 +9.2179e-001 +7.4414e-001 -5.0000e+000 +5.5869e-002 -4.1643e+000 +2.3697e+000 -2.6194e+000 -3.1153e+000 +5.9118e-001
320 +1.787976117e+004 +1.787976117e+004 +1.687976117e+004 +1.687976117e+004 -4.3396e+000 -1.8506e+000 +2.3259e+000 -2.5267e+000 -4.6416e+000 -6.7387e-001 -2.1946e+000 +1.6816e-001 +4.9819e-001 +2.4292e+000 +4.4223e-001 +1.0712e+000 +4.2177e-001 -5.0000e+000 +7.3769e-001 -3.6141e+000 +5.9845e-001 -2.7363e+000 -1.6332e+000 +1.3154e+000
436 +1.371853403e+004 +1.371853403e+004 +1.271853403e+004 +1.271853403e+004 -4.2696e+000 -1.8035e+000 +2.4719e+000 -2.1047e+000 -4.8771e+000 -7.3477e-001 -2.4148e+000 -3.0088e-001 +9.3667e-001 +3.6026e+000 +8.1215e-001 +4.5486e-002 +2.8785e-001 -4.8124e+000 +6.4137e-001 -3.6398e+000 +6.6664e-001 -2.6931e+000 -3.5437e+000 +2.8396e+000
535 +8.162262427e+003 +8.162262427e+003 +7.162262427e+003 +7.162262427e+003 -3.8817e+000 +6.6189e-002 +1.4217e+000 -2.9965e+000 -3.9809e+000 -2.1161e+000 -3.6466e+000 -2.2649e+000 +1.3177e+000 +1.7037e+000 +7.3511e-001 -1.0819e+000 -1.4380e+000 -4.7213e+000 -1.0956e-001 -2.0204e+000 +1.1082e-001 -1.8286e+000 -2.9047e+000 +6.0712e-001
728 +4.029666946e+003 +4.029666946e+003 +3.029666946e+003 +3.029666946e+003 -2.2454e+000 +8.4731e-001 +1.3052e+000 -3.6524e+000 -2.9485e+000 -1.2898e+000 -3.0984e+000 -1.6766e+000 +1.8686e+000 +3.3415e+000 -4.8489e-001 -5.2953e-001 -2.0886e+000 -4.7811e+000 +7.1573e-001 -2.1952e+000 +7.6925e-001 -2.1016e+000 -3.2305e+000 +1.9696e-002
765 +3.112016952e+003 +3.112016952e+003 +2.112016952e+003 +2.112016952e+003 -3.7611e+000 +1.4183e+000 +1.4772e+000 -3.3385e+000 -3.5625e+000 -1.7134e+000 -3.0559e+000 -1.9656e+000 +2.4007e+000 +3.4868e+000 -1.3739e+000 -1.6588e+000 -1.1193e+000 -4.8073e+000 +2.5562e-001 -1.8813e+000 +5.2708e-001 -3.5568e+000 -3.1265e+000 -2.3414e+000
936 +1.685237373e+003 +1.685237373e+003 +6.852373733e+002 +6.852373733e+002 -2.7966e+000 +1.4967e+000 +1.5663e+000 -3.9496e+000 -2.7060e+000 -1.2110e+000 -3.6102e+000 -1.5591e+000 +8.5523e-001 +2.5224e+000 -1.5083e+000 -1.5231e+000 -1.3001e+000 -4.8166e+000 +1.4829e+000 -1.5917e+000 -5.9850e-001 -3.1246e+000 -3.2361e+000 -3.3711e+000
1482 +1.421418907e+003 +1.421418907e+003 +4.214189070e+002 +4.214189070e+002 -4.3331e+000 +1.5136e+000 +1.4603e+000 -3.6008e+000 -2.5583e+000 -1.3941e+000 -3.1670e+000 -2.8812e+000 +8.6287e-001 +2.7636e+000 -1.8368e+000 -1.6219e+000 -2.1552e+000 -4.9833e+000 +5.7120e-001 -1.4493e+000 -1.1953e+000 -3.0169e+000 -2.6308e+000 -3.1690e+000
1699 +7.422234781e+002 +7.422234781e+002 -2.577765219e+002 -2.577765219e+002 -3.0503e+000 +1.0017e+000 +1.5032e+000 -3.1021e+000 -2.7830e+000 -1.1769e+000 -3.0688e+000 -2.3119e+000 +6.0295e-001 +1.2903e+000 -2.4496e+000 -1.3885e+000 -1.5443e+000 -4.8002e+000 +8.0532e-001 -1.5272e+000 -4.4255e-001 -3.3324e+000 -3.2166e+000 -3.4842e+000
1935 +6.007447031e+002 +6.007447031e+002 -3.992552969e+002 -3.992552969e+002 -3.1332e+000 +1.0157e+000 +1.9214e-001 -2.9754e+000 -2.6247e+000 -1.2331e+000 -2.9617e+000 -2.8780e+000 +4.8398e-001 +2.1235e+000 -2.4502e+000 -1.3754e+000 -1.5350e+000 -4.8172e+000 +2.3662e-001 -1.8312e+000 -5.3901e-001 -3.3367e+000 -3.4481e+000 -2.9117e+000
2718 +3.154227151e+002 +3.154227151e+002 -6.845772849e+002 -6.845772849e+002 -3.3538e+000 +3.1451e-001 +5.7676e-001 -2.9395e+000 -2.5482e+000 -5.7844e-001 -2.7051e+000 -1.9440e+000 +5.5698e-001 +1.7257e+000 -2.5328e+000 -1.8399e+000 -1.5121e+000 -4.7914e+000 +4.3259e-001 -1.6906e+000 -8.3112e-001 -3.5251e+000 -3.1142e+000 -2.9469e+000
3797 +2.342549143e+002 +2.342549143e+002 -7.657450857e+002 -7.657450857e+002 -4.3707e+000 +3.4560e-001 +3.8023e-001 -2.9201e+000 -2.6770e+000 -6.2060e-001 -3.3328e+000 -1.9746e+000 +1.4119e-001 +1.9340e+000 -2.1422e+000 -1.9158e+000 -1.5491e+000 -4.7980e+000 +3.9730e-001 -1.6935e+000 -3.5292e-001 -3.7854e+000 -2.9297e+000 -2.9230e+000
5490 +1.535239363e+002 +1.535239363e+002 -8.464760637e+002 -8.464760637e+002 -4.0860e+000 +2.3032e-001 +6.4230e-001 -2.8807e+000 -2.6986e+000 -6.4905e-001 -2.7268e+000 -1.9743e+000 -4.2092e-003 +1.8910e+000 -2.2776e+000 -1.9730e+000 -1.3135e+000 -4.4288e+000 +7.1085e-001 -1.6535e+000 -9.8948e-003 -3.6601e+000 -2.8367e+000 -2.7981e+000
6113 +7.814565678e+001 +7.814565678e+001 -9.218543432e+002 -9.218543432e+002 -4.1832e+000 +4.0598e-001 +7.3755e-001 -2.4563e+000 -2.9197e+000 -8.7860e-001 -2.6686e+000 -1.9519e+000 +3.1239e-001 +1.9149e+000 -1.9822e+000 -2.1246e+000 -1.2854e+000 -3.8860e+000 +3.9862e-001 -1.4301e+000 +1.1979e-001 -3.4118e+000 -2.9108e+000 -2.9843e+000
6496 +5.971992845e+001 +5.971992845e+001 -9.402800715e+002 -9.402800715e+002 -4.1809e+000 +4.1244e-001 +7.7670e-001 -2.3269e+000 -2.9388e+000 -8.3592e-001 -3.0133e+000 -1.9417e+000 +2.2725e-001 +1.9926e+000 -1.7792e+000 -1.8502e+000 -1.3765e+000 -3.9297e+000 -3.2258e-002 -1.5682e+000 -4.3808e-001 -3.4016e+000 -2.9577e+000 -2.9542e+000
7431 +3.970194352e+001 +3.970194352e+001 -9.602980565e+002 -9.602980565e+002 -4.1920e+000 +5.0798e-001 +7.3335e-001 -2.4664e+000 -2.8274e+000 -7.9129e-001 -2.8695e+000 -2.1047e+000 +1.5830e-001 +1.9104e+000 -1.7121e+000 -2.0201e+000 -1.4903e+000 -3.6913e+000 +7.5837e-002 -1.8229e+000 -4.2092e-001 -3.4186e+000 -2.8372e+000 -2.7076e+000
8855 +2.464849791e+001 +2.464849791e+001 -9.753515021e+002 -9.753515021e+002 -4.2114e+000 +3.0449e-001 +5.6892e-001 -2.5422e+000 -2.9550e+000 -7.6860e-001 -2.9193e+000 -2.1845e+000 +2.1848e-001 +1.9343e+000 -1.8065e+000 -2.0148e+000 -1.4172e+000 -3.7171e+000 +8.6505e-002 -1.7975e+000 -3.1415e-001 -3.6765e+000 -2.8236e+000 -2.6031e+000
33239 +1.584073374e+001 +1.584073374e+001 -9.841592663e+002 -9.841592663e+002 -3.0230e+000 +8.5675e-001 +9.9304e-001 -2.3346e+000 -2.9964e+000 -8.3063e-001 -2.9534e+000 -2.1947e+000 +1.9798e-001 +1.9416e+000 -1.8069e+000 -2.1004e+000 -1.4581e+000 -3.7860e+000 +7.8496e-002 -1.7019e+000 -3.2692e-001 -3.6299e+000 -2.9469e+000 -2.6883e+000
167889 +9.987621432e+000 +9.987621432e+000 -9.900123786e+002 -9.900123786e+002 -2.8537e+000 +1.1660e+000 +1.5089e+000 -1.5809e+000 -2.1025e+000 +5.2021e-002 -2.1556e+000 -1.5502e+000 +6.3738e-001 +2.1448e+000 -1.7725e+000 -2.0963e+000 -1.4626e+000 -3.7852e+000 +6.5248e-002 -1.7091e+000 -3.3093e-001 -3.6324e+000 -2.9504e+000 -2.6803e+000
313740 +6.309301072e+000 +6.309301072e+000 -9.936906989e+002 -9.936906989e+002 -2.8483e+000 +1.1761e+000 +1.5199e+000 -1.5579e+000 -2.0533e+000 +1.4331e-001 -1.9844e+000 -1.2515e+000 +1.1248e+000 +2.8148e+000 -1.0453e+000 -1.4964e+000 -1.0912e+000 -3.6478e+000 +8.6690e-002 -1.7068e+000 -3.2651e-001 -3.6330e+000 -2.9490e+000 -2.6797e+000
396999 +3.980944869e+000 +3.980944869e+000 -9.960190551e+002 -9.960190551e+002 -2.8487e+000 +1.1766e+000 +1.5233e+000 -1.5529e+000 -2.0435e+000 +1.5578e-001 -1.9693e+000 -1.2255e+000 +1.1723e+000 +2.9032e+000 -8.8266e-001 -1.2129e+000 -6.5378e-001 -3.1167e+000 +5.3108e-001 -1.4827e+000 -2.7341e-001 -3.6303e+000 -2.9477e+000 -2.6800e+000
468369 +2.509041075e+000 +2.509041075e+000 -9.974909589e+002 -9.974909589e+002 -2.8488e+000 +1.1780e+000 +1.5234e+000 -1.5529e+000 -2.0444e+000 +1.5827e-001 -1.9630e+000 -1.2089e+000 +1.1886e+000 +2.9242e+000 -8.4252e-001 -1.1483e+000 -5.4981e-001 -2.9346e+000 +8.0766e-001 -1.1465e+000 -6.6109e-003 -3.5224e+000 -2.9300e+000 -2.6777e+000
509740 +1.583049556e+000 +1.583049556e+000 -9.984169504e+002 -9.984169504e+002 -2.8462e+000 +1.1782e+000 +1.5242e+000 -1.5495e+000 -2.0442e+000 +1.5837e-001 -1.9596e+000 -1.2081e+000 +1.1924e+000 +2.9301e+000 -8.3719e-001 -1.1300e+000 -5.1078e-001 -2.8761e+000 +9.1653e-001 -9.7735e-001 +2.2620e-001 -3.3216e+000 -2.8511e+000 -2.6694e+000
543180 +9.990629444e-001 +9.990629444e-001 -9.990009371e+002 -9.990009371e+002 -2.8497e+000 +1.1748e+000 +1.5224e+000 -1.5520e+000 -2.0430e+000 +1.5894e-001 -1.9606e+000 -1.2071e+000 +1.1910e+000 +2.9300e+000 -8.3329e-001 -1.1241e+000 -5.0170e-001 -2.8546e+000 +9.5762e-001 -8.8466e-001 +3.6836e-001 -3.1396e+000 -2.6958e+000 -2.6147e+000
580981 +6.305640910e-001 +6.305640910e-001 -9.993694359e+002 -9.993694359e+002 -2.8493e+000 +1.1758e+000 +1.5237e+000 -1.5511e+000 -2.0439e+000 +1.5657e-001 -1.9605e+000 -1.2071e+000 +1.1908e+000 +2.9305e+000 -8.3192e-001 -1.1176e+000 -4.8926e-001 -2.8331e+000 +9.9074e-001 -8.3646e-001 +4.4458e-001 -3.0284e+000 -2.5826e+000 -2.5464e+000
613274 +3.979147510e-001 +3.979147510e-001 -9.996020852e+002 -9.996020852e+002 -2.8478e+000 +1.1764e+000 +1.5237e+000 -1.5525e+000 -2.0440e+000 +1.5685e-001 -1.9619e+000 -1.2067e+000 +1.1926e+000 +2.9333e+000 -8.2892e-001 -1.1155e+000 -4.8381e-001 -2.8227e+000 +1.0090e+000 -8.0636e-001 +4.9689e-001 -2.9469e+000 -2.4720e+000 -2.4425e+000
641299 +2.507030647e-001 +2.507030647e-001 -9.997492969e+002 -9.997492969e+002 -2.8481e+000 +1.1764e+000 +1.5241e+000 -1.5510e+000 -2.0440e+000 +1.5740e-001 -1.9608e+000 -1.2063e+000 +1.1929e+000 +2.9343e+000 -8.2927e-001 -1.1155e+000 -4.8191e-001 -2.8186e+000 +1.0199e+000 -7.8451e-001 +5.3746e-001 -2.8755e+000 -2.3677e+000 -2.3316e+000
659900 +1.584813966e-001 +1.584813966e-001 -9.998415186e+002 -9.998415186e+002 -2.8481e+000 +1.1764e+000 +1.5246e+000 -1.5510e+000 -2.0440e+000 +1.5751e-001 -1.9609e+000 -1.2051e+000 +1.1942e+000 +2.9337e+000 -8.2917e-001 -1.1147e+000 -4.7963e-001 -2.8130e+000 +1.0298e+000 -7.6892e-001 +5.6700e-001 -2.8255e+000 -2.2881e+000 -2.2306e+000
691140 +9.994974840e-002 +9.994974840e-002 -9.999000503e+002 -9.999000503e+002 -2.8481e+000 +1.1767e+000 +1.5240e+000 -1.5520e+000 -2.0441e+000 +1.5771e-001 -1.9609e+000 -1.2055e+000 +1.1942e+000 +2.9341e+000 -8.2917e-001 -1.1140e+000 -4.7809e-001 -2.8097e+000 +1.0358e+000 -7.5741e-001 +5.8861e-001 -2.7858e+000 -2.2200e+000 -2.1346e+000
729541 +6.273771573e-002 +6.273771573e-002 -9.999372623e+002 -9.999372623e+002 -2.8481e+000 +1.1767e+000 +1.5234e+000 -1.5521e+000 -2.0440e+000 +1.5724e-001 -1.9603e+000 -1.2060e+000 +1.1942e+000 +2.9339e+000 -8.2913e-001 -1.1136e+000 -4.7775e-001 -2.8078e+000 +1.0406e+000 -7.4745e-001 +6.0635e-001 -2.7536e+000 -2.1641e+000 -2.0487e+000
761700 +3.980074105e-002 +3.980074105e-002 -9.999601993e+002 -9.999601993e+002 -2.8481e+000 +1.1763e+000 +1.5236e+000 -1.5522e+000 -2.0439e+000 +1.5764e-001 -1.9605e+000 -1.2057e+000 +1.1942e+000 +2.9334e+000 -8.2913e-001 -1.1125e+000 -4.7553e-001 -2.8053e+000 +1.0445e+000 -7.4148e-001 +6.1865e-001 -2.7293e+000 -2.1206e+000 -1.9787e+000
823999 +2.511761377e-002 +2.511761377e-002 -9.999748824e+002 -9.999748824e+002 -2.8482e+000 +1.1766e+000 +1.5239e+000 -1.5518e+000 -2.0439e+000 +1.5745e-001 -1.9606e+000 -1.2057e+000 +1.1943e+000 +2.9348e+000 -8.2621e-001 -1.1106e+000 -4.7383e-001 -2.8036e+000 +1.0468e+000 -7.3660e-001 +6.2670e-001 -2.7145e+000 -2.0926e+000 -1.9302e+000
