% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
33170 +1.129089712e+002 +1.129089712e+002 +2.062089712e+002 +2.062089712e+002 +6.3832e-001 -1.4059e+000 -7.5072e-001 -2.0604e+000 -2.7190e+000 +1.6938e+000 -1.2716e+000 +2.2685e+000 -1.4568e+000 -9.5444e-001 +3.2112e+000 +6.8751e-001 +1.1717e+000 +8.3203e-001 -3.4789e-001 -1.1000e-002 -1.9381e+000 +1.0016e+000 -1.0161e+000 -3.7444e-001
79170 +9.896389261e+001 +9.896389261e+001 +1.922638926e+002 +1.922638926e+002 +6.2246e-001 -1.4068e+000 -7.5077e-001 -2.0638e+000 -2.7190e+000 +1.6941e+000 -1.2848e+000 +2.2704e+000 -1.4678e+000 -9.5485e-001 +3.2127e+000 +6.8393e-001 +1.1676e+000 +8.3057e-001 -3.5480e-001 -1.0812e-002 -1.9427e+000 +1.0190e+000 -1.0156e+000 -3.7434e-001
210762 +6.308437489e+001 +6.308437489e+001 +1.563843749e+002 +1.563843749e+002 +6.3299e-001 -1.4008e+000 -7.5610e-001 -2.0653e+000 -2.7375e+000 +1.7161e+000 -1.2929e+000 +2.2891e+000 -1.4290e+000 -9.5566e-001 +3.1907e+000 +6.6855e-001 +1.1167e+000 +8.2677e-001 -3.5175e-001 -4.0312e-002 -1.9539e+000 +1.0317e+000 -1.0061e+000 -3.4102e-001
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.843368159e+002 +8.843368159e+002 +8.979768159e+002 +8.979768159e+002 -2.4560e+000 -3.2538e+000 +2.5196e+000 +4.4854e+000 -5.9529e-001 +3.5437e+000 -3.7916e+000 -6.0797e-001 -1.8129e+000 +2.7751e+000 +2.7894e+000 -3.4853e+000 +1.0724e+000 +3.6753e+000 +1.4370e+000 +3.0248e+000 -2.5519e+000 +4.7460e+000 -1.9905e+000 -2.8318e+000
35 +6.168697934e+002 +6.168697934e+002 +6.305097934e+002 +6.305097934e+002 +2.0750e+000 +8.4031e-001 +3.0876e+000 +1.4496e+000 +4.4705e+000 +2.6290e+000 +9.9436e-001 -3.5553e+000 -3.7302e+000 +2.5215e+000 -1.8388e+000 -1.9264e+000 +2.8733e-001 -4.1998e-001 +1.6418e+000 +5.9024e-001 -1.6607e+000 -1.1856e+000 -4.6136e+000 -2.6099e+000
145 +3.673895921e+002 +3.673895921e+002 +3.810295921e+002 +3.810295921e+002 -2.2583e-002 +3.1031e+000 +3.3659e+000 +2.4755e+000 +1.4634e+000 -1.7730e+000 -1.2213e+000 -3.0593e+000 +7.3435e-001 +5.2630e-001 -3.7890e+000 +6.4357e-001 +5.0000e+000 -2.3521e+000 +2.2608e+000 -4.5787e-001 +4.3065e-001 -2.3846e+000 +3.2813e+000 +0.0000e+000
249 +2.337508517e+002 +2.337508517e+002 +2.473908517e+002 +2.473908517e+002 -2.5175e+000 +2.0029e+000 +2.3449e+000 +8.3673e-001 +1.5970e+000 -7.4061e-002 -5.2560e-001 +1.8002e-001 -2.2715e-001 +2.5070e-001 -2.6887e+000 +7.2135e-001 +4.0411e-001 -2.5452e+000 +2.0335e+000 -2.6441e-001 -4.2377e-001 -1.5188e+000 +1.7917e+000 +7.1751e-002
10290 +1.578389325e+002 +1.578389325e+002 +1.714789325e+002 +1.714789325e+002 -1.3632e+000 +2.9543e+000 +2.0735e+000 +1.4944e+000 +4.0343e+000 -2.6698e+000 -5.0184e-001 -1.1648e+000 -1.3021e+000 -1.5621e+000 -2.9572e+000 +3.6669e-001 +1.1775e+000 +6.0580e-001 +5.8766e-001 -7.0748e-001 -2.0961e+000 -6.0070e-001 +2.5098e-001 +6.4165e-002
% function evaluation | noise-free fitness - Fopt (1.948000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.091808511e+002 +8.091808511e+002 +1.003980851e+003 +1.003980851e+003 -1.1861e+000 +5.0259e-001 +3.8716e+000 -4.1788e+000 +2.4330e+000 -4.8254e+000 +2.6280e+000 -9.5478e-001 -3.7436e-001 +1.2960e+000 +1.5540e+000 +4.1976e+000 -4.4444e+000 +4.4793e+000 +1.2519e+000 +8.6428e-001 +3.2427e+000 -8.7816e-002 -3.2021e+000 -2.6163e+000
8 +5.829385632e+002 +5.829385632e+002 +7.777385632e+002 +7.777385632e+002 -4.5272e+000 +2.9915e+000 +1.8684e+000 -3.7555e+000 -2.3108e+000 +4.0874e-001 +2.5709e+000 -6.2478e-001 -2.6840e+000 +3.6071e+000 -4.6378e+000 +2.7072e+000 -1.0168e+000 +2.1775e+000 +1.9104e-001 -6.1459e-001 +1.0713e+000 -1.8205e+000 +4.0537e+000 +1.5934e+000
137 +3.480283903e+002 +3.480283903e+002 +5.428283903e+002 +5.428283903e+002 -5.0000e+000 +2.0981e+000 +2.0657e+000 -3.4448e+000 +5.3885e-001 -2.3828e+000 +9.2696e-001 +2.2766e+000 -3.5348e-001 -2.3881e+000 -6.1973e-001 +2.9795e+000 +0.0000e+000 -3.1202e+000 -2.4779e+000 +4.2464e+000 -9.0317e-001 -2.2421e+000 +1.9144e+000 +1.0652e+000
1452 +2.092018444e+002 +2.092018444e+002 +4.040018444e+002 +4.040018444e+002 -3.1894e+000 +1.3651e+000 +5.4115e-001 -2.4017e+000 +1.3451e-001 +9.3789e-002 +1.1049e+000 +1.3115e+000 -1.9187e+000 -2.5607e+000 -1.3935e+000 +3.3199e+000 +2.2244e-001 -2.6166e+000 -3.0089e+000 +3.8641e-001 -2.2374e+000 +9.4970e-001 +9.1560e-001 +2.7024e-001
10317 +1.530758697e+002 +1.530758697e+002 +3.478758697e+002 +3.478758697e+002 -2.3691e+000 +1.6035e+000 +7.4429e-001 -2.5065e+000 -7.5927e-001 -1.7618e+000 +1.1967e+000 +1.6146e+000 -2.0730e+000 -2.2125e+000 -9.4022e-001 +1.7529e+000 +1.7990e-001 -2.0999e+000 -1.8840e+000 +3.2582e-001 -1.3824e+000 -1.3231e+000 +1.7266e+000 +1.2204e+000
57677 +9.773439825e+001 +9.773439825e+001 +2.925343982e+002 +2.925343982e+002 -2.3622e+000 +1.6037e+000 +7.4422e-001 -2.4896e+000 -7.3870e-001 -1.7698e+000 +1.2533e+000 +1.6051e+000 -2.0544e+000 -2.1906e+000 -9.4815e-001 +1.7546e+000 +1.5032e-001 -2.1255e+000 -1.8885e+000 +3.4220e-001 -1.3779e+000 -1.3295e+000 +1.7293e+000 +1.2219e+000
84677 +6.308277168e+001 +6.308277168e+001 +2.578827717e+002 +2.578827717e+002 -2.3690e+000 +1.6182e+000 +7.4774e-001 -2.4852e+000 -7.4646e-001 -1.7182e+000 +1.2942e+000 +1.6298e+000 -2.0581e+000 -2.1886e+000 -9.7458e-001 +1.7824e+000 +1.3520e-001 -2.1308e+000 -1.8916e+000 +3.1431e-001 -1.3780e+000 -1.3309e+000 +1.7788e+000 +1.2034e+000
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.115859428e+002 +7.115859428e+002 +5.779959428e+002 +5.779959428e+002 -4.9457e+000 +4.6979e+000 +1.5850e+000 -1.0254e+000 +1.3534e+000 +2.4268e+000 +6.9340e-001 +3.3226e+000 +2.1281e-001 -9.3424e-001 +6.4124e-001 -3.6841e+000 -5.3852e-002 -4.1013e+000 +3.2647e+000 -1.8793e+000 -2.5977e+000 +2.9648e+000 -1.2789e+000 +5.1691e-001
7 +4.624879097e+002 +4.624879097e+002 +3.288979097e+002 +3.288979097e+002 -3.3965e+000 -4.3842e+000 +4.1625e-001 +4.0146e+000 +2.8538e+000 +3.9591e-001 -7.8533e-001 +1.0310e-001 -3.1500e+000 +2.0133e-001 +8.4755e-001 -3.2736e+000 +7.6156e-001 -1.9316e+000 -3.8436e-001 -1.4946e+000 -2.9312e-001 +3.0365e+000 -4.1253e+000 +1.8842e+000
158 +3.975499167e+002 +3.975499167e+002 +2.639599167e+002 +2.639599167e+002 -2.4523e+000 -2.2047e+000 -4.4806e-001 +2.5266e+000 +3.3151e+000 +4.0149e-001 -1.8698e+000 +9.3179e-001 -3.1082e+000 -1.6876e+000 +1.7795e+000 -2.8290e+000 +1.2978e+000 +0.0000e+000 -6.8373e-001 -8.6505e-001 -5.0289e-001 +2.8601e+000 -5.0000e+000 +1.5598e+000
767 +2.466114480e+002 +2.466114480e+002 +1.130214480e+002 +1.130214480e+002 -1.1790e+000 -6.2125e-001 +3.2247e-001 +1.1898e-001 +9.4809e-001 -1.5468e+000 -1.4685e+000 -1.9109e+000 +7.1156e-001 -2.9564e+000 +1.9918e+000 -2.1886e+000 -6.0161e-001 +2.3647e+000 -8.5233e-001 +1.3860e+000 -1.8247e+000 -5.4466e-002 -3.3539e+000 -5.8022e-001
24178 +1.557273260e+002 +1.557273260e+002 +2.213732596e+001 +2.213732596e+001 -1.7116e+000 -1.0059e+000 +1.4356e+000 +2.8529e-001 +1.2456e+000 -1.4265e+000 -1.8341e+000 +1.1658e+000 +1.7543e-001 -1.6196e+000 +2.9706e+000 -1.9657e+000 +1.7590e+000 +2.0161e+000 +5.0003e-001 +1.9340e+000 -1.3188e+000 +1.7672e-001 -2.0786e+000 -2.8678e+000
1061809 +9.861124318e+001 +9.861124318e+001 -3.497875682e+001 -3.497875682e+001 -1.7471e+000 -1.6860e+000 +1.5661e+000 +3.0671e-001 +1.4448e+000 -1.6986e-001 -1.1374e+000 +6.9364e-001 -1.9941e-001 -1.0118e+000 +1.3200e+000 -1.2138e+000 +1.1291e+000 +1.9890e+000 +4.8211e-002 +1.8411e+000 -1.2753e+000 -6.3250e-001 -7.4617e-001 -2.6023e+000
% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.616951970e+002 +7.616951970e+002 +8.643051970e+002 +8.643051970e+002 -2.7266e+000 -3.7854e+000 -1.6686e+000 -7.5915e-001 -5.9125e-001 +4.3168e-001 -5.9641e-001 -2.0516e+000 +2.7471e+000 -4.5693e+000 -4.6313e+000 +3.3710e+000 -5.9228e-001 -4.3310e-001 -1.0985e+000 -3.8812e+000 +4.6656e+000 +1.8132e+000 +6.0533e-001 +1.8227e+000
11 +6.292064673e+002 +6.292064673e+002 +7.318164673e+002 +7.318164673e+002 +3.3495e+000 +4.5279e+000 -3.3216e-001 -2.4604e+000 +2.5851e+000 +2.4026e+000 +2.2296e-001 +2.8725e+000 -4.1982e+000 +4.1101e+000 -1.0920e+000 +1.5384e-001 -2.8226e+000 +3.7178e+000 +1.1673e+000 +1.9305e+000 -2.7997e+000 +1.1954e+000 -2.3081e+000 +3.7032e+000
128 +3.654847390e+002 +3.654847390e+002 +4.680947390e+002 +4.680947390e+002 -2.1630e+000 -1.5915e-001 +1.2005e-002 +1.4630e+000 -1.6150e-001 +6.5967e-001 -2.8629e-001 +2.4647e+000 +2.5248e+000 +2.4294e-001 +1.0885e+000 -8.0105e-001 +1.4500e+000 -8.6478e-001 -3.6613e-001 +4.6429e+000 +7.8613e-001 +0.0000e+000 -8.9007e-001 -3.2782e+000
1317 +2.346625483e+002 +2.346625483e+002 +3.372725483e+002 +3.372725483e+002 -2.0255e-001 +5.3111e-001 +1.6788e+000 +2.3669e-001 +1.2779e+000 +8.4246e-001 +2.8445e-001 +1.6064e+000 +7.8238e-002 -1.1007e+000 +1.4134e+000 +2.1701e+000 +5.1248e-001 -1.4181e+000 +3.0023e-001 +2.8136e+000 +8.2565e-001 -3.3177e-001 -1.8827e+000 -1.8707e+000
4159 +1.377798204e+002 +1.377798204e+002 +2.403898204e+002 +2.403898204e+002 -1.6491e+000 -4.4581e-001 +6.0296e-001 -2.6476e-001 -2.9040e-001 -1.5361e-001 +5.9844e-001 +1.4026e+000 +7.0405e-001 -1.0425e+000 +8.4059e-001 +1.1884e+000 +1.0775e+000 -1.0031e+000 +8.1488e-002 +1.9909e+000 +1.9761e+000 +7.1665e-001 -4.5300e-001 -1.0688e+000
43211 +9.989341111e+001 +9.989341111e+001 +2.025034111e+002 +2.025034111e+002 -1.5609e+000 -1.7765e+000 +1.5719e+000 -2.6077e-001 +4.5352e-001 +1.1634e+000 +5.9588e-001 +1.4011e+000 +7.7303e-001 -1.0292e+000 +9.2222e-001 +5.9517e-001 +1.0500e+000 -1.9241e+000 +2.3062e+000 +1.6389e+000 +1.8670e+000 +1.1314e+000 -7.3296e-001 -9.7524e-001
204811 +6.251217349e+001 +6.251217349e+001 +1.651221735e+002 +1.651221735e+002 -1.5614e+000 -1.7632e+000 +1.5731e+000 -2.6214e-001 +4.7334e-001 +1.1700e+000 +5.9427e-001 +1.3967e+000 +7.7320e-001 -1.0295e+000 +9.1655e-001 +6.0066e-001 +1.0347e+000 -1.9241e+000 +2.2684e+000 +1.6591e+000 +1.8632e+000 +1.1256e+000 -7.3929e-001 -9.7076e-001
210192 +3.962892494e+001 +3.962892494e+001 +1.422389249e+002 +1.422389249e+002 -1.5604e+000 -1.7632e+000 +1.5625e+000 -2.6180e-001 +4.7881e-001 +1.1771e+000 +5.8910e-001 +1.3999e+000 +7.7320e-001 -1.0189e+000 +9.1534e-001 +5.9770e-001 +1.0310e+000 -1.9215e+000 +2.2598e+000 +1.6590e+000 +1.8631e+000 +1.1120e+000 -7.5858e-001 -9.9982e-001
321491 +2.510353149e+001 +2.510353149e+001 +1.277135315e+002 +1.277135315e+002 -1.5882e+000 -1.7681e+000 +1.5436e+000 -2.4196e-001 +4.7383e-001 +1.1743e+000 +5.9632e-001 +1.4130e+000 +7.8701e-001 -9.9953e-001 +9.0901e-001 +5.8946e-001 +1.0264e+000 -1.9052e+000 +2.2495e+000 +1.6735e+000 +1.8632e+000 +1.0902e+000 -7.4706e-001 -1.0148e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.419159425e+002 +8.419159425e+002 +9.352159425e+002 +9.352159425e+002 -3.9801e+000 +4.2746e+000 +2.7431e+000 +3.0918e+000 +2.4327e+000 -1.3909e+000 +1.3620e+000 -3.2905e+000 +2.9278e+000 -2.5409e+000 +2.8173e+000 +4.2225e+000 +3.2245e+000 -9.1321e-001 +1.5510e+000 +6.6202e-001 +9.8635e-003 +4.0911e+000 +1.3146e+000 +4.8223e+000
5 +5.562405521e+002 +5.562405521e+002 +6.495405521e+002 +6.495405521e+002 -2.2989e+000 +2.0961e-001 +2.2917e+000 +2.2289e+000 -8.1104e-001 -3.3498e+000 +5.5215e-001 +1.9187e-001 -3.4314e+000 -4.3072e+000 -2.9735e+000 +1.2071e+000 +9.0516e-002 -4.8301e-002 +3.9714e+000 +1.3890e+000 +1.2353e+000 -3.6831e+000 +1.4731e+000 +3.6323e+000
117 +3.818353090e+002 +3.818353090e+002 +4.751353090e+002 +4.751353090e+002 +1.0782e+000 +3.5828e+000 +2.9263e+000 -8.6431e-001 -5.7434e-001 -8.9964e-001 +1.3762e+000 -3.0925e+000 +0.0000e+000 -4.4621e-001 +0.0000e+000 -1.0950e-001 -3.1476e-001 -1.5486e+000 +2.0742e+000 -1.2913e-001 -8.2607e-001 -3.4124e+000 +2.2259e+000 +3.3987e+000
1109 +2.365742326e+002 +2.365742326e+002 +3.298742326e+002 +3.298742326e+002 -7.9692e-001 +2.3869e+000 +9.5911e-001 +1.2430e+000 +4.0463e-001 -1.4915e+000 +1.7127e+000 -8.9704e-001 +1.5339e+000 +7.0308e-001 +9.9781e-001 -1.5538e-001 -2.2937e+000 +1.9315e-001 +7.0342e-001 -2.5504e-001 -1.1634e-001 -2.6857e+000 +6.3935e-001 +2.4682e+000
5560 +1.567207080e+002 +1.567207080e+002 +2.500207080e+002 +2.500207080e+002 -1.2330e+000 +2.2394e+000 +1.6451e+000 +1.2115e+000 +5.7970e-001 -1.4638e+000 -4.1344e-001 -1.1634e+000 +1.0484e+000 +6.3386e-001 -2.0152e+000 -1.8671e+000 -2.5061e+000 -2.2193e+000 +1.2183e+000 +2.2346e-001 +2.0118e+000 -6.1063e-001 +1.0345e-001 +2.8764e+000
225014 +9.479574884e+001 +9.479574884e+001 +1.880957488e+002 +1.880957488e+002 -1.2312e+000 +2.2674e+000 +1.4811e+000 +1.2152e+000 +6.3037e-001 -1.4767e+000 +2.4450e-001 -9.2014e-001 +1.0487e+000 +7.8789e-001 -1.8548e+000 -1.8376e+000 -2.4978e+000 -2.2276e+000 +1.2398e+000 +2.2472e-001 +2.0315e+000 -6.6646e-001 +2.3041e+000 +1.6561e-001
264513 +6.299493116e+001 +6.299493116e+001 +1.562949312e+002 +1.562949312e+002 -1.2318e+000 +2.2712e+000 +1.4670e+000 +1.2151e+000 +6.3068e-001 -1.5096e+000 +1.8918e-001 -9.2945e-001 +1.0615e+000 +7.4230e-001 -1.8564e+000 -1.8419e+000 -2.5094e+000 -2.2279e+000 +1.2625e+000 +2.5491e-001 +2.0218e+000 -6.8059e-001 +2.3161e+000 +1.8836e-001
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.587436522e+002 +9.587436522e+002 +9.723836522e+002 +9.723836522e+002 +4.9163e+000 +3.6193e-001 +4.7244e+000 +2.0441e+000 -2.3875e+000 +4.3893e+000 -1.8924e+000 -4.6978e+000 +2.8938e+000 +2.3225e+000 +1.5561e+000 +1.9481e+000 -4.7692e+000 -3.4329e-001 +4.9394e+000 +3.0308e+000 +3.3720e+000 -6.4941e-001 +3.4144e+000 +2.6898e+000
22 +5.061047832e+002 +5.061047832e+002 +5.197447832e+002 +5.197447832e+002 -4.9251e+000 +4.3996e-001 +2.2180e+000 +1.0643e+000 +1.4569e+000 +1.2010e+000 +3.9483e-001 +4.5602e+000 -6.2278e-001 +2.8147e-001 -8.7837e-003 +4.0494e+000 -2.3655e+000 +2.4347e-001 -2.0957e+000 -1.7452e+000 -7.1804e-001 -3.6836e-001 +2.0859e+000 +8.4380e-003
82 +3.956198119e+002 +3.956198119e+002 +4.092598119e+002 +4.092598119e+002 +2.0192e-001 +1.0073e+000 +7.5955e-001 +7.4814e-001 +3.1426e+000 -9.0224e-001 -1.6711e+000 +3.8377e+000 -2.8425e+000 +8.7585e-001 +2.5523e-001 +2.9621e+000 +0.0000e+000 -2.5448e-001 -2.7472e+000 -1.8079e+000 +9.1269e-001 -4.2989e+000 +1.8130e+000 +1.1079e+000
558 +2.441733704e+002 +2.441733704e+002 +2.578133704e+002 +2.578133704e+002 -1.4285e+000 +2.5032e+000 +1.5754e+000 +4.9938e-001 +3.6173e+000 -1.2017e+000 -1.9644e+000 -2.2658e+000 -3.5269e+000 -3.6580e-002 -7.1825e-001 +2.3491e+000 -8.2259e-002 -2.0131e+000 +7.2176e-001 -5.0825e-001 -5.8896e-001 -1.8836e+000 +2.6825e+000 +3.0696e+000
11327 +1.583850442e+002 +1.583850442e+002 +1.720250442e+002 +1.720250442e+002 -8.5900e-001 +1.7222e+000 +2.0137e+000 -2.4028e-003 +3.5165e+000 -1.1156e+000 -2.2353e+000 -1.6361e+000 -1.8667e+000 -8.0852e-001 -1.8902e-001 +2.4371e+000 +3.7981e-001 -1.2083e+000 +4.9237e-001 -2.2249e+000 -3.4450e-001 -1.9081e+000 +5.5642e-001 +2.7890e+000
255185 +9.999998359e+001 +9.999998359e+001 +1.136399836e+002 +1.136399836e+002 -9.2003e-001 +1.8613e+000 +1.9865e+000 +4.6776e-002 +2.3285e+000 -9.2155e-001 -2.3084e+000 -2.8356e+000 -2.1804e+000 -7.5888e-001 -1.9313e-001 +2.3695e+000 +1.1010e+000 -1.0503e+000 +4.2777e-001 -2.2172e+000 -3.2993e-001 -2.1133e+000 +1.2533e+000 +1.2838e+000
% function evaluation | noise-free fitness - Fopt (1.948000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.999875157e+002 +8.999875157e+002 +1.094787516e+003 +1.094787516e+003 +1.7337e+000 +1.9821e+000 -2.6227e+000 -4.2903e+000 -2.6294e+000 +4.5388e+000 -3.0541e+000 -3.8968e+000 -1.5560e+000 -1.8086e+000 +6.8214e-001 +3.6375e+000 +3.9192e+000 +6.0789e-001 +8.7804e-001 +7.3428e-001 -2.4484e-001 +4.4385e+000 +2.7854e+000 -1.8567e+000
18 +4.502389889e+002 +4.502389889e+002 +6.450389889e+002 +6.450389889e+002 +9.0170e-001 +1.4831e+000 +1.1263e+000 -1.2314e+000 +8.2738e-001 +7.5111e-001 -2.0140e+000 -3.9598e-001 -1.3773e+000 -2.3404e+000 -2.4156e+000 +7.4406e-001 -2.4428e+000 -1.3953e+000 +8.9773e-001 -1.1302e+000 +4.2447e-001 +1.5570e-001 -2.6575e+000 -1.2043e+000
156 +3.946197877e+002 +3.946197877e+002 +5.894197877e+002 +5.894197877e+002 +7.4831e-001 +8.6953e-001 -1.2015e+000 -4.0958e-001 +5.4032e-001 +8.5245e-001 -1.9705e+000 -1.2133e+000 -1.4949e-001 -9.1145e-001 -4.5484e-001 +9.7230e-001 -3.4614e+000 -5.1512e-001 +1.0169e+000 -3.2115e+000 -8.4076e-001 +7.3715e-001 -4.0961e-001 -4.0916e-001
869 +2.479940792e+002 +2.479940792e+002 +4.427940792e+002 +4.427940792e+002 +6.0759e-001 -1.7842e+000 -7.3277e-001 -1.8599e-001 -1.5821e+000 +2.4514e+000 +1.8328e-001 +4.6319e-001 -4.2039e-001 +8.9853e-001 +1.0099e+000 -4.9024e-001 -2.2508e+000 -3.1015e-001 +1.4515e+000 -2.4673e+000 +9.2038e-001 +1.1573e+000 -2.5373e-002 -5.7041e-003
32588 +1.523676407e+002 +1.523676407e+002 +3.471676407e+002 +3.471676407e+002 +2.7165e+000 -1.6702e+000 -1.5101e+000 +1.6490e+000 -1.7945e+000 +1.0871e+000 -5.8838e-001 -1.7032e+000 +8.8984e-001 +8.0831e-001 +1.8057e-001 -1.4789e+000 -2.8839e+000 -3.8517e-001 +2.0085e+000 -8.2246e-001 +3.2358e+000 +1.0775e+000 +6.9864e-001 -1.7574e+000
