% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
62402 +9.999303356e+00 +9.999303356e+00 -4.520906966e+02 -4.620900000e+02 -3.3820e-01 +3.2625e+00 +2.2542e+00 +7.3061e-01 +2.2887e+00 +2.1637e+00 +2.5721e+00 +2.6282e+00 +1.8029e+00 +7.2711e-02 -3.3207e+00 -3.8113e+00 -1.4395e-01 -2.9826e+00 -1.4001e+00 -3.9356e+00 +1.0109e-01 +2.9444e+00 -2.8274e+00 +1.8075e+00
67988 +6.306454612e+00 +6.306454612e+00 -4.557835454e+02 -4.620900000e+02 -3.3820e-01 +2.2889e+00 +2.2111e+00 +7.3061e-01 +2.2887e+00 +2.1661e+00 +2.5406e+00 +2.6126e+00 +1.8059e+00 +7.2711e-02 -2.7324e+00 -3.8113e+00 -1.4395e-01 -2.9775e+00 -1.3785e+00 -3.9356e+00 -3.5672e-01 +2.9444e+00 -2.8274e+00 +1.8075e+00
92609 +3.781370642e+00 +3.781370642e+00 -4.583086294e+02 -4.620900000e+02 -2.3449e+00 +2.2992e+00 +2.2057e+00 +7.1881e-01 +2.3074e+00 +2.1637e+00 +1.7887e+00 +2.5727e+00 +1.8172e+00 +7.2711e-02 -2.7550e+00 -3.7742e+00 -1.4886e-01 -2.9466e+00 -1.4001e+00 -3.9356e+00 -3.1661e-01 +2.9675e+00 -2.8274e+00 +1.8075e+00
97085 +2.467690187e+00 +2.467690187e+00 -4.596223098e+02 -4.620900000e+02 -2.3449e+00 +2.2992e+00 +2.2057e+00 +7.1881e-01 +2.3053e+00 +2.1758e+00 +1.7887e+00 +2.5727e+00 +1.8172e+00 +4.5363e-02 -2.7550e+00 -3.7872e+00 -1.3480e-01 -2.9674e+00 -1.4001e+00 -3.9261e+00 -3.4125e-01 +2.9675e+00 -2.8274e+00 +1.8282e+00
115097 +1.551990206e+00 +1.551990206e+00 -4.605380098e+02 -4.620900000e+02 -2.3372e+00 +2.3062e+00 +2.2016e+00 +7.2797e-01 +2.2895e+00 +2.1921e+00 +2.5479e+00 +2.6014e+00 +1.7979e+00 +5.3463e-02 -3.3080e+00 -3.7807e+00 -1.4886e-01 -2.9618e+00 -1.3816e+00 -3.9149e+00 -3.3663e-01 +2.9542e+00 -2.8266e+00 +1.8252e+00
170065 +8.619093964e-01 +8.619093964e-01 -4.612280906e+02 -4.620900000e+02 -2.3449e+00 +2.2992e+00 +2.2140e+00 +7.1881e-01 +2.3053e+00 +2.1758e+00 +2.5590e+00 +2.5727e+00 +1.8172e+00 +4.5363e-02 -2.7550e+00 -3.7858e+00 -1.3480e-01 -2.9674e+00 -1.3841e+00 -3.9261e+00 -3.4125e-01 +2.9556e+00 -2.8274e+00 +1.8282e+00
175042 +5.673233204e-01 +5.673233204e-01 -4.615226767e+02 -4.620900000e+02 -2.3464e+00 +2.2992e+00 +2.2140e+00 +7.1881e-01 +2.3053e+00 +2.1758e+00 +2.5449e+00 +2.6014e+00 +1.8271e+00 +5.8969e-02 -2.7555e+00 -3.7790e+00 -1.4886e-01 -2.9623e+00 -1.3928e+00 -3.9265e+00 -3.3663e-01 +2.9459e+00 -2.8322e+00 +1.8203e+00
175233 +3.571464823e-01 +3.571464823e-01 -4.617328535e+02 -4.620900000e+02 -2.3464e+00 +2.2992e+00 +2.2140e+00 +7.1881e-01 +2.3053e+00 +2.1755e+00 +2.5449e+00 +2.6014e+00 +1.8172e+00 +5.8969e-02 -2.7555e+00 -3.7790e+00 -1.4886e-01 -2.9623e+00 -1.3928e+00 -3.9265e+00 -3.3663e-01 +2.9459e+00 -2.8322e+00 +1.8203e+00
181751 +2.447156498e-01 +2.447156498e-01 -4.618452844e+02 -4.620900000e+02 -2.3449e+00 +2.2992e+00 +2.2140e+00 +7.3512e-01 +2.3053e+00 +2.1755e+00 +2.5449e+00 +2.6014e+00 +1.8073e+00 +5.8969e-02 -2.7550e+00 -3.7872e+00 -1.4886e-01 -2.9623e+00 -1.3928e+00 -3.9265e+00 -3.4121e-01 +2.9459e+00 -2.8322e+00 +1.8203e+00
183570 +1.583765961e-01 +1.583765961e-01 -4.619316234e+02 -4.620900000e+02 -2.3449e+00 +2.2992e+00 +2.2140e+00 +7.3512e-01 +2.3053e+00 +2.1755e+00 +2.5449e+00 +2.6014e+00 +1.8073e+00 +5.8969e-02 -2.7550e+00 -3.7872e+00 -1.4113e-01 -2.9623e+00 -1.3928e+00 -3.9265e+00 -3.4121e-01 +2.9459e+00 -2.8311e+00 +1.8203e+00
237463 +9.988929224e-02 +9.988929224e-02 -4.619901107e+02 -4.620900000e+02 -2.3407e+00 +2.3062e+00 +2.2151e+00 +7.3061e-01 +2.2992e+00 +2.1755e+00 +2.5449e+00 +2.6014e+00 +1.8059e+00 +5.6137e-02 -2.7555e+00 -3.7790e+00 -1.3514e-01 -2.9618e+00 -1.3840e+00 -3.9265e+00 -3.3663e-01 +2.9459e+00 -2.8322e+00 +1.8203e+00
260537 +5.409224022e-02 +5.409224022e-02 -4.620359078e+02 -4.620900000e+02 -2.3454e+00 +2.3007e+00 +2.2149e+00 +7.3084e-01 +2.3059e+00 +2.1794e+00 +2.5458e+00 +2.6014e+00 +1.8054e+00 +5.8790e-02 -2.7491e+00 -3.7860e+00 -1.3846e-01 -2.9575e+00 -1.3852e+00 -3.9229e+00 -3.4102e-01 +2.9478e+00 -2.8294e+00 +1.8203e+00
261337 +3.723149089e-02 +3.723149089e-02 -4.620527685e+02 -4.620900000e+02 -2.3432e+00 +2.2997e+00 +2.2141e+00 +7.3108e-01 +2.3050e+00 +2.1772e+00 +2.5461e+00 +2.5980e+00 +1.8037e+00 +5.9200e-02 -2.7497e+00 -3.7835e+00 -1.3855e-01 -2.9593e+00 -1.3873e+00 -3.9228e+00 -3.4078e-01 +2.9479e+00 -2.8286e+00 +1.8213e+00
261937 +2.131434791e-02 +2.131434791e-02 -4.620686857e+02 -4.620900000e+02 -2.3423e+00 +2.2982e+00 +2.2137e+00 +7.3061e-01 +2.2995e+00 +2.1757e+00 +2.5447e+00 +2.5974e+00 +1.8045e+00 +5.9352e-02 -2.7487e+00 -3.7826e+00 -1.3849e-01 -2.9600e+00 -1.3850e+00 -3.9222e+00 -3.4070e-01 +2.9479e+00 -2.8282e+00 +1.8210e+00
320563 +1.334521523e-02 +1.334521523e-02 -4.620766548e+02 -4.620900000e+02 -2.3395e+00 +2.3000e+00 +2.2146e+00 +7.2785e-01 +2.3003e+00 +2.1756e+00 +2.5460e+00 +2.5979e+00 +1.8043e+00 +5.7888e-02 -2.7491e+00 -3.7837e+00 -1.3779e-01 -2.9602e+00 -1.3851e+00 -3.9242e+00 -3.4090e-01 +2.9480e+00 -2.8287e+00 +1.8213e+00
325363 +9.070069102e-03 +9.070069102e-03 -4.620809299e+02 -4.620900000e+02 -2.3390e+00 +2.3011e+00 +2.2136e+00 +7.2949e-01 +2.2981e+00 +2.1756e+00 +2.5458e+00 +2.5986e+00 +1.8042e+00 +5.8266e-02 -2.7492e+00 -3.7837e+00 -1.3767e-01 -2.9603e+00 -1.3848e+00 -3.9237e+00 -3.3956e-01 +2.9479e+00 -2.8291e+00 +1.8211e+00
327363 +6.015173989e-03 +6.015173989e-03 -4.620839848e+02 -4.620900000e+02 -2.3401e+00 +2.3013e+00 +2.2133e+00 +7.2975e-01 +2.2991e+00 +2.1756e+00 +2.5458e+00 +2.5982e+00 +1.8034e+00 +5.8332e-02 -2.7491e+00 -3.7837e+00 -1.3791e-01 -2.9603e+00 -1.3853e+00 -3.9234e+00 -3.3998e-01 +2.9481e+00 -2.8294e+00 +1.8204e+00
327763 +3.849290803e-03 +3.849290803e-03 -4.620861507e+02 -4.620900000e+02 -2.3405e+00 +2.3012e+00 +2.2143e+00 +7.2963e-01 +2.3002e+00 +2.1756e+00 +2.5467e+00 +2.5983e+00 +1.8035e+00 +5.8642e-02 -2.7505e+00 -3.7839e+00 -1.3864e-01 -2.9602e+00 -1.3851e+00 -3.9235e+00 -3.3924e-01 +2.9483e+00 -2.8293e+00 +1.8202e+00
328563 +2.447044459e-03 +2.447044459e-03 -4.620875530e+02 -4.620900000e+02 -2.3410e+00 +2.3011e+00 +2.2136e+00 +7.2965e-01 +2.2996e+00 +2.1755e+00 +2.5471e+00 +2.5989e+00 +1.8036e+00 +5.7637e-02 -2.7501e+00 -3.7839e+00 -1.3891e-01 -2.9604e+00 -1.3852e+00 -3.9240e+00 -3.3938e-01 +2.9482e+00 -2.8293e+00 +1.8204e+00
392545 +1.516443909e-03 +1.516443909e-03 -4.620884836e+02 -4.620900000e+02 -2.3405e+00 +2.2997e+00 +2.2144e+00 +7.2819e-01 +2.2986e+00 +2.1749e+00 +2.5474e+00 +2.5983e+00 +1.8038e+00 +5.7107e-02 -2.7507e+00 -3.7839e+00 -1.3893e-01 -2.9607e+00 -1.3849e+00 -3.9239e+00 -3.3921e-01 +2.9481e+00 -2.8293e+00 +1.8198e+00
394945 +7.622315247e-04 +7.622315247e-04 -4.620892378e+02 -4.620900000e+02 -2.3409e+00 +2.3000e+00 +2.2141e+00 +7.2804e-01 +2.2987e+00 +2.1752e+00 +2.5474e+00 +2.5984e+00 +1.8037e+00 +5.7461e-02 -2.7507e+00 -3.7843e+00 -1.3822e-01 -2.9608e+00 -1.3850e+00 -3.9242e+00 -3.3906e-01 +2.9481e+00 -2.8293e+00 +1.8201e+00
395945 +6.020313604e-04 +6.020313604e-04 -4.620893980e+02 -4.620900000e+02 -2.3410e+00 +2.3002e+00 +2.2141e+00 +7.2814e-01 +2.2984e+00 +2.1753e+00 +2.5475e+00 +2.5984e+00 +1.8031e+00 +5.7720e-02 -2.7504e+00 -3.7841e+00 -1.3840e-01 -2.9609e+00 -1.3852e+00 -3.9242e+00 -3.3929e-01 +2.9476e+00 -2.8293e+00 +1.8201e+00
396545 +3.772812861e-04 +3.772812861e-04 -4.620896227e+02 -4.620900000e+02 -2.3411e+00 +2.2999e+00 +2.2139e+00 +7.2824e-01 +2.2991e+00 +2.1752e+00 +2.5471e+00 +2.5985e+00 +1.8035e+00 +5.7824e-02 -2.7508e+00 -3.7841e+00 -1.3823e-01 -2.9607e+00 -1.3846e+00 -3.9240e+00 -3.3917e-01 +2.9481e+00 -2.8296e+00 +1.8201e+00
415904 +2.473587494e-04 +2.473587494e-04 -4.620897526e+02 -4.620900000e+02 -2.3411e+00 +2.3000e+00 +2.2141e+00 +7.2766e-01 +2.2993e+00 +2.1752e+00 +2.5469e+00 +2.5983e+00 +1.8032e+00 +5.7719e-02 -2.7504e+00 -3.7841e+00 -1.3818e-01 -2.9608e+00 -1.3849e+00 -3.9240e+00 -3.3918e-01 +2.9480e+00 -2.8294e+00 +1.8200e+00
460986 +1.417105548e-04 +1.417105548e-04 -4.620898583e+02 -4.620900000e+02 -2.3411e+00 +2.2999e+00 +2.2139e+00 +7.2805e-01 +2.2993e+00 +2.1752e+00 +2.5469e+00 +2.5984e+00 +1.8032e+00 +5.7639e-02 -2.7504e+00 -3.7841e+00 -1.3842e-01 -2.9608e+00 -1.3847e+00 -3.9240e+00 -3.3920e-01 +2.9481e+00 -2.8296e+00 +1.8200e+00
464386 +9.023555918e-05 +9.023555918e-05 -4.620899098e+02 -4.620900000e+02 -2.3408e+00 +2.2999e+00 +2.2139e+00 +7.2814e-01 +2.2990e+00 +2.1752e+00 +2.5471e+00 +2.5985e+00 +1.8033e+00 +5.7751e-02 -2.7504e+00 -3.7841e+00 -1.3846e-01 -2.9607e+00 -1.3848e+00 -3.9240e+00 -3.3926e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
464986 +5.367570526e-05 +5.367570526e-05 -4.620899463e+02 -4.620900000e+02 -2.3406e+00 +2.2999e+00 +2.2135e+00 +7.2820e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5985e+00 +1.8032e+00 +5.7713e-02 -2.7504e+00 -3.7841e+00 -1.3843e-01 -2.9607e+00 -1.3848e+00 -3.9240e+00 -3.3922e-01 +2.9480e+00 -2.8297e+00 +1.8200e+00
494606 +3.515961538e-05 +3.515961538e-05 -4.620899648e+02 -4.620900000e+02 -2.3408e+00 +2.2999e+00 +2.2136e+00 +7.2793e-01 +2.2992e+00 +2.1750e+00 +2.5472e+00 +2.5984e+00 +1.8031e+00 +5.7569e-02 -2.7504e+00 -3.7840e+00 -1.3839e-01 -2.9608e+00 -1.3847e+00 -3.9240e+00 -3.3927e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
504806 +2.494652369e-05 +2.494652369e-05 -4.620899751e+02 -4.620900000e+02 -2.3407e+00 +2.3000e+00 +2.2135e+00 +7.2793e-01 +2.2992e+00 +2.1753e+00 +2.5471e+00 +2.5984e+00 +1.8032e+00 +5.7622e-02 -2.7503e+00 -3.7840e+00 -1.3843e-01 -2.9608e+00 -1.3847e+00 -3.9240e+00 -3.3912e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
541575 +1.477296723e-05 +1.477296723e-05 -4.620899852e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2809e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7648e-02 -2.7505e+00 -3.7840e+00 -1.3836e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3923e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
542375 +7.834436985e-06 +7.834436985e-06 -4.620899922e+02 -4.620900000e+02 -2.3408e+00 +2.2999e+00 +2.2136e+00 +7.2802e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7592e-02 -2.7504e+00 -3.7840e+00 -1.3836e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3922e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
542975 +6.201285430e-06 +6.201285430e-06 -4.620899938e+02 -4.620900000e+02 -2.3408e+00 +2.2999e+00 +2.2136e+00 +7.2809e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7598e-02 -2.7504e+00 -3.7840e+00 -1.3837e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3921e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
563375 +3.688204629e-06 +3.688204629e-06 -4.620899963e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2799e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7595e-02 -2.7504e+00 -3.7840e+00 -1.3838e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3921e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
582694 +2.147714270e-06 +2.147714270e-06 -4.620899979e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2802e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7607e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3919e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
601469 +1.407929119e-06 +1.407929119e-06 -4.620899986e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2799e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7601e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
629910 +8.026769933e-07 +8.026769933e-07 -4.620899992e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2801e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7607e-02 -2.7504e+00 -3.7840e+00 -1.3839e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
630310 +5.732016461e-07 +5.732016461e-07 -4.620899994e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2801e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7589e-02 -2.7504e+00 -3.7840e+00 -1.3839e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
650310 +3.689643790e-07 +3.689643790e-07 -4.620899996e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2801e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7606e-02 -2.7504e+00 -3.7840e+00 -1.3839e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
650710 +2.460295718e-07 +2.460295718e-07 -4.620899998e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7606e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
687737 +1.210830760e-07 +1.210830760e-07 -4.620899999e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7601e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
688137 +9.265170320e-08 +9.265170320e-08 -4.620899999e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2799e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7602e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
689537 +5.989420515e-08 +5.989420515e-08 -4.620899999e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2801e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7603e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
747373 +3.952737870e-08 +3.952737870e-08 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7598e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
765173 +2.351657713e-08 +2.351657713e-08 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
766373 +1.553434004e-08 +1.553434004e-08 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
776173 +9.784514532e-09 +9.784514532e-09 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
786373 +6.122036211e-09 +6.122036211e-09 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7599e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
806858 +3.309878593e-09 +3.309878593e-09 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
835676 +2.403965027e-09 +2.403965027e-09 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
845276 +1.365037861e-09 +1.365037861e-09 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
854876 +6.024265531e-10 +6.024265531e-10 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
911124 +3.779518920e-10 +3.779518920e-10 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00 +7.2800e-01 +2.2992e+00 +2.1752e+00 +2.5472e+00 +2.5984e+00 +1.8032e+00 +5.7600e-02 -2.7504e+00 -3.7840e+00 -1.3840e-01 -2.9608e+00 -1.3848e+00 -3.9240e+00 -3.3920e-01 +2.9480e+00 -2.8296e+00 +1.8200e+00
