% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.491538253e+03 +1.491538253e+03 +1.561568253e+03 +1.561568253e+03 +3.5381e+00 -8.0729e-01 -3.7971e+00 +3.5647e+00 -3.9239e+00 +3.1251e+00 -4.1524e+00 -9.4568e-01 +7.8248e-01 -4.5550e+00 -4.0788e+00 +2.8220e-01 -2.8115e+00 +5.4829e-01 +9.7892e-01 -4.2357e+00 -9.0184e-01 +1.3209e+00 -4.7252e+00 +2.0171e+00
6 +8.877624740e+02 +8.877624740e+02 +9.577924740e+02 +9.577924740e+02 +4.4298e-01 -3.0139e+00 -4.5640e+00 -1.0772e+00 -9.7762e-02 -3.9554e+00 -3.8448e+00 -4.0482e+00 -1.6252e+00 +6.9959e-01 +1.4827e+00 +3.6486e-01 +4.0667e+00 -4.3128e+00 +2.9083e+00 -4.9056e-02 +4.3674e+00 -1.6729e+00 -3.3130e+00 -5.7654e-01
576 +5.838453791e+02 +5.838453791e+02 +6.538753791e+02 +6.538753791e+02 -4.1948e+00 -4.9177e-01 -8.1573e-01 -2.3661e+00 -3.4445e+00 -2.9790e+00 +7.0484e-01 -2.3373e-02 -3.5125e+00 -2.1612e+00 -4.6272e+00 -2.0917e+00 +2.2074e+00 +4.2536e-01 -4.7503e+00 -4.2960e+00 +3.6319e+00 -7.3435e-01 -1.4998e+00 +1.4151e+00
11121 +3.767571633e+02 +3.767571633e+02 +4.467871633e+02 +4.467871633e+02 -5.4644e-01 +5.9607e-01 -4.9636e+00 -2.6095e+00 +3.4217e+00 -3.2519e+00 +2.0803e+00 +5.5661e-01 -4.5838e+00 +1.5737e+00 +3.5202e-01 -4.7118e+00 +4.8676e+00 -4.6966e+00 -2.4237e+00 -1.3413e+00 +5.4673e-01 +4.4798e+00 -1.2169e-01 +1.6552e+00
28656 +2.467075943e+02 +2.467075943e+02 +3.167375943e+02 +3.167375943e+02 -5.2554e-01 -2.3690e+00 -4.6744e+00 -1.7973e+00 -6.0915e-01 -3.5755e+00 -5.4036e-01 -7.1323e-01 -1.9568e+00 +5.7010e-01 +5.8166e-01 -2.9767e-01 +2.9070e+00 -8.3623e-01 -1.1779e+00 -3.2271e+00 +1.7046e+00 +2.4389e+00 -3.8519e+00 +2.0699e+00
47506 +1.474113085e+02 +1.474113085e+02 +2.174413085e+02 +2.174413085e+02 -5.2554e-01 -2.3690e+00 -4.6744e+00 -1.7973e+00 -2.0932e-01 -4.7867e+00 -1.1126e+00 +2.7951e+00 -3.7076e+00 +1.5938e+00 -4.9486e-01 -2.6388e+00 +4.8676e+00 -4.7357e+00 -2.4237e+00 -2.5679e+00 +8.3435e-02 +4.6213e+00 -1.2681e+00 +2.2095e+00
81171 +6.848213266e+01 +6.848213266e+01 +1.385121327e+02 +1.385121327e+02 -5.2554e-01 -1.1953e+00 -4.0494e+00 -1.7979e+00 -6.0915e-01 -3.6110e+00 -9.0640e-01 +1.7529e+00 -4.4906e+00 +1.0729e+00 -1.4884e+00 -2.5330e+00 +4.4717e+00 -2.9731e+00 -2.4237e+00 -3.4691e+00 +5.4673e-01 +3.2444e+00 -1.8020e+00 +1.9683e+00
148518 +5.916303291e+01 +5.916303291e+01 +1.291930329e+02 +1.291930329e+02 -5.2554e-01 -2.1933e+00 -4.6744e+00 -1.6413e+00 -6.0915e-01 -3.6110e+00 -5.3060e-01 +1.5116e+00 -3.0628e+00 +5.6948e-01 -4.9471e-01 -2.5306e+00 +4.2953e+00 -3.8934e+00 -2.6995e+00 -3.7288e+00 +4.5461e-01 +3.9828e+00 -2.2947e+00 +1.9689e+00
165980 +3.977894895e+01 +3.977894895e+01 +1.098089489e+02 +1.098089489e+02 -5.2554e-01 -2.1933e+00 -4.6744e+00 -1.6413e+00 -6.0915e-01 -3.6110e+00 -5.3060e-01 +1.5116e+00 -3.0628e+00 +6.0854e-01 -4.8953e-01 -2.6387e+00 +4.2953e+00 -3.8934e+00 -2.6995e+00 -3.7288e+00 +4.5461e-01 +3.9828e+00 -2.2947e+00 +1.8908e+00
239989 +2.499510294e+01 +2.499510294e+01 +9.502510294e+01 +9.502510294e+01 -5.2309e-01 -2.1884e+00 -4.6745e+00 -1.5641e+00 -6.0915e-01 -3.6110e+00 -4.9153e-01 +1.5611e+00 -3.0628e+00 +6.1831e-01 -5.3400e-01 -2.6087e+00 +4.2562e+00 -3.8153e+00 -2.7191e+00 -3.6507e+00 +4.5461e-01 +3.9828e+00 -2.2728e+00 +1.8860e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.687399316e+03 +1.687399316e+03 +1.639179316e+03 +1.639179316e+03 +2.8237e+00 +2.1263e+00 -1.5236e+00 +2.9037e+00 +2.0031e-01 -3.1656e-01 -2.3531e+00 +4.4269e+00 +4.7204e+00 +3.1667e+00 -3.4487e+00 +1.1083e-01 -4.9727e-01 -2.2346e+00 +3.9761e+00 -1.5097e+00 -4.0056e+00 -4.2931e+00 -8.3797e-01 -4.1202e-01
2 +1.101646654e+03 +1.101646654e+03 +1.053426654e+03 +1.053426654e+03 +4.0193e+00 -4.9367e+00 -4.8732e+00 +4.8789e+00 -3.4733e+00 +1.1903e+00 -1.9285e+00 +4.0614e+00 -2.1574e+00 +3.6639e+00 -7.1388e-01 -1.7057e+00 -1.4585e+00 +4.9165e+00 -1.4572e+00 +2.4651e+00 +2.8422e+00 -2.3030e+00 +4.8281e+00 +2.7311e+00
31 +8.082715873e+02 +8.082715873e+02 +7.600515873e+02 +7.600515873e+02 +1.2068e+00 -3.4301e-01 +2.3708e+00 -3.1958e+00 -4.8483e+00 +4.5693e+00 +2.4737e-01 +4.5575e+00 -3.5885e+00 +4.1753e+00 +1.4402e+00 -7.0365e-01 -4.2966e+00 +2.1620e+00 +1.0908e+00 +3.8648e+00 +3.5817e-01 -1.1172e+00 -4.0492e+00 +5.0626e-01
246 +5.451472717e+02 +5.451472717e+02 +4.969272717e+02 +4.969272717e+02 +9.3981e-01 -3.0540e+00 +7.2594e-01 +3.4471e+00 -8.3557e-01 +2.6516e+00 -3.0510e+00 -1.9317e+00 -1.0476e+00 +9.7015e-01 +1.3377e-02 -4.0397e+00 -8.9733e-01 +4.5421e+00 -4.8181e+00 -4.3844e+00 -2.9933e+00 -7.0753e-02 -3.8656e+00 +1.8338e+00
10212 +3.837645985e+02 +3.837645985e+02 +3.355445985e+02 +3.355445985e+02 -2.7060e+00 -4.1965e+00 -2.0375e+00 +4.6696e+00 -4.6448e+00 -1.4021e+00 -4.9239e+00 +7.6249e-01 -2.7346e+00 +4.7509e+00 -2.2835e+00 -1.1173e+00 -9.3787e-01 +2.1838e+00 -1.7402e+00 +3.0772e+00 -2.4921e+00 -2.2425e+00 +3.3427e+00 +2.9996e+00
23004 +2.495991408e+02 +2.495991408e+02 +2.013791408e+02 +2.013791408e+02 -2.1284e+00 -5.8711e-01 -2.1772e+00 -5.7652e-01 -3.6579e+00 +1.6491e+00 -2.8679e+00 +7.6249e-01 -2.7408e+00 +4.7509e+00 -2.2835e+00 -1.1173e+00 -9.3786e-01 +2.1838e+00 -1.7500e+00 +7.8970e-02 -1.2547e+00 -2.1516e+00 +3.3427e+00 -3.6637e-02
46988 +1.502547336e+02 +1.502547336e+02 +1.020347336e+02 +1.020347336e+02 -1.4536e+00 -3.2823e+00 -2.7304e+00 +1.2942e+00 -4.6413e+00 +3.1284e+00 -4.2834e+00 +1.1086e+00 -2.5035e+00 +2.3381e+00 +9.4041e-01 -2.1517e+00 -2.0199e+00 +2.9480e+00 -2.0013e+00 -1.3202e+00 -3.0955e+00 -3.0260e+00 +3.4206e+00 +2.1448e+00
127630 +9.795649186e+01 +9.795649186e+01 +4.973649186e+01 +4.973649186e+01 -1.6724e+00 -5.9199e-01 -2.1760e+00 -4.2028e-01 -2.9148e+00 +4.5506e+00 -3.0131e+00 +1.3057e+00 -2.1781e+00 +4.4633e+00 +1.5712e+00 -1.8195e+00 -1.8988e+00 +3.7419e+00 -2.7381e+00 -9.2872e-01 -2.4036e+00 -1.7183e+00 +1.3425e+00 +6.5096e-01
191763 +6.183878862e+01 +6.183878862e+01 +1.361878862e+01 +1.361878862e+01 -2.4360e+00 -5.8711e-01 -2.0944e+00 -4.2028e-01 -3.6580e+00 +4.3714e+00 -2.8679e+00 +7.6249e-01 -2.7395e+00 +3.8816e+00 +7.4500e-03 -1.1270e+00 -1.9073e+00 +3.1690e+00 -1.9740e+00 -9.2872e-01 -2.3428e+00 -4.4589e-01 +2.6878e+00 +8.7570e-01
220043 +3.932574546e+01 +3.932574546e+01 -8.894254542e+00 -8.894254542e+00 -2.3579e+00 -5.8711e-01 -2.1369e+00 -5.5699e-01 -3.7332e+00 +4.3715e+00 -2.8679e+00 +7.6249e-01 -2.6614e+00 +4.0378e+00 +7.4497e-03 -1.1106e+00 -1.8781e+00 +3.1697e+00 -1.9740e+00 -9.5403e-01 -2.3434e+00 -4.3673e-01 +2.6683e+00 +8.7570e-01
290202 +2.509279734e+01 +2.509279734e+01 -2.312720266e+01 -2.312720266e+01 -2.3774e+00 -6.0662e-01 -2.1762e+00 -5.0127e-01 -3.7332e+00 +4.4114e+00 -2.8533e+00 +7.2343e-01 -2.6565e+00 +4.0354e+00 +8.6707e-03 -1.1106e+00 -1.8860e+00 +3.0916e+00 -1.8959e+00 -9.6380e-01 -2.3038e+00 -4.4833e-01 +2.6780e+00 +8.6599e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.612371185e+03 +1.612371185e+03 +1.637841185e+03 +1.637841185e+03 +1.3629e-01 -1.3095e+00 +7.4743e-01 +2.1586e-01 +7.8376e-01 -3.9681e+00 +1.1084e+00 -3.7991e+00 +1.4863e-01 -2.5414e+00 +3.9359e+00 -2.5725e-01 -4.6406e+00 +8.4544e-03 +4.9480e+00 -1.3256e+00 +3.4376e+00 -1.8103e-01 +5.5957e-04 -4.2930e+00
5 +1.483949412e+03 +1.483949412e+03 +1.509419412e+03 +1.509419412e+03 -2.5446e-02 -2.9016e+00 +3.4424e-01 -3.9971e+00 -4.4611e+00 +2.1788e+00 +1.1732e-01 +4.6627e+00 -2.1580e+00 -4.9948e+00 -6.8066e-02 +1.9025e+00 -3.2527e+00 +1.0326e-01 +7.6740e-01 -4.3916e+00 +4.7120e+00 -1.6014e+00 -3.1103e+00 +1.0383e+00
21 +8.154890915e+02 +8.154890915e+02 +8.409590915e+02 +8.409590915e+02 -4.8891e+00 -2.4911e+00 -2.1065e+00 -3.3105e+00 -3.6321e+00 +4.2869e+00 +3.1705e+00 +4.3635e+00 +3.8802e+00 +3.9906e+00 -1.7476e+00 +1.3391e-01 -2.2746e+00 -1.6392e+00 +3.6593e+00 -9.5716e-01 +4.9836e+00 +2.0247e+00 -4.7526e+00 +1.7362e+00
960 +5.789506320e+02 +5.789506320e+02 +6.044206320e+02 +6.044206320e+02 -4.5059e+00 +1.2792e+00 +2.5540e-01 +8.2672e-01 -3.2060e-01 +3.6197e+00 -9.3571e-01 +3.0005e-01 +4.5218e+00 -2.6792e+00 +1.9614e-01 -3.4859e+00 -1.1454e+00 +2.8753e+00 +3.2265e+00 -9.3349e-01 -3.4222e+00 +2.9218e+00 -1.4618e+00 -2.3923e+00
14262 +3.321920692e+02 +3.321920692e+02 +3.576620692e+02 +3.576620692e+02 -4.6462e+00 -7.6003e-01 -1.4671e+00 -1.4850e+00 -2.1707e-02 +4.8444e-01 +7.9055e-01 +2.7901e+00 +4.6911e+00 +3.3063e-01 -2.8202e+00 -1.2318e+00 +1.2442e+00 +2.9064e+00 +2.8339e+00 -4.5839e+00 +3.4297e+00 +1.6159e-01 -5.2509e-01 -3.4640e+00
22193 +2.395466135e+02 +2.395466135e+02 +2.650166135e+02 +2.650166135e+02 -2.4359e+00 -2.2028e+00 -2.1009e+00 -1.0133e+00 -1.6389e+00 -1.6348e-01 -2.0686e+00 -1.3749e+00 +3.0998e+00 +1.7071e+00 -4.7658e+00 -1.1459e+00 -5.9872e-02 +2.2261e+00 +4.1968e-01 -3.9289e+00 +1.0433e+00 +4.0836e+00 +1.7856e+00 -1.6590e+00
49022 +1.485067316e+02 +1.485067316e+02 +1.739767316e+02 +1.739767316e+02 -3.4786e+00 -1.5669e+00 -8.5094e-01 -1.0139e+00 -1.9345e+00 -4.6971e-02 -9.3571e-01 +3.0005e-01 +4.6911e+00 +3.3063e-01 -4.0682e+00 -1.2318e+00 +1.2442e+00 -4.5321e-01 +2.7767e+00 -3.6663e+00 +1.8564e+00 +4.1447e+00 +2.2153e+00 -4.3752e+00
75005 +9.311963461e+01 +9.311963461e+01 +1.185896346e+02 +1.185896346e+02 -3.4786e+00 -1.5669e+00 -8.5094e-01 -1.0091e+00 -1.9345e+00 -4.6971e-02 -9.3571e-01 +3.0005e-01 +4.6911e+00 +3.3063e-01 -4.0682e+00 -1.2318e+00 +1.2442e+00 -4.5321e-01 +2.7767e+00 -3.6663e+00 +1.8564e+00 +4.1447e+00 +2.0625e+00 -4.5968e+00
159705 +6.260228811e+01 +6.260228811e+01 +8.807228811e+01 +8.807228811e+01 -3.4398e+00 -1.5669e+00 -9.2899e-01 -1.0139e+00 -1.9345e+00 -4.6971e-02 -9.5639e-01 +2.9517e-01 +4.6910e+00 +4.2828e-01 -4.2244e+00 -1.2122e+00 +1.2442e+00 -6.0946e-01 +2.7767e+00 -3.6663e+00 +1.8576e+00 +4.1897e+00 +1.9585e+00 -4.5956e+00
299265 +3.979192806e+01 +3.979192806e+01 +6.526192806e+01 +6.526192806e+01 -3.4420e+00 -1.5669e+00 -9.3150e-01 -1.0152e+00 -1.9930e+00 -8.6033e-02 -9.1621e-01 +3.6638e-01 +4.5321e+00 +4.8684e-01 -4.2648e+00 -1.1915e+00 +1.1755e+00 -6.1801e-01 +2.7761e+00 -3.6192e+00 +1.8735e+00 +4.0970e+00 +1.9756e+00 -4.6844e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.352136811e+03 +1.352136811e+03 +1.251326811e+03 +1.251326811e+03 +1.3155e+00 -1.3030e+00 +4.2256e+00 +1.8541e+00 +1.3087e+00 -4.0744e+00 -5.0066e-01 +2.0076e+00 +7.6890e-01 +3.5896e+00 -4.9805e+00 +7.6753e-01 +2.6850e+00 +2.7912e+00 +4.2986e+00 +4.1119e+00 +7.4459e-01 -1.7650e+00 +2.4094e+00 -6.8780e-01
25 +7.808427988e+02 +7.808427988e+02 +6.800327988e+02 +6.800327988e+02 -2.6982e+00 -1.5648e+00 -3.1951e+00 -9.0433e-01 +2.0790e+00 +2.1671e+00 -1.0486e+00 -4.6241e+00 -9.9569e-01 -2.2689e+00 -2.3824e+00 -2.9193e+00 -1.6576e+00 +2.5063e+00 +2.0975e+00 -5.2068e-01 -1.1243e+00 -6.1300e-01 +1.3639e+00 +4.3737e+00
315 +6.289292761e+02 +6.289292761e+02 +5.281192761e+02 +5.281192761e+02 -2.2940e+00 +1.7418e-01 -2.4162e+00 -2.0228e+00 +4.8164e+00 +1.6089e+00 +1.8130e+00 -2.8277e+00 +1.2215e+00 -2.6464e-01 +2.6407e-01 -2.1927e+00 -8.0492e-02 -7.4852e-01 +3.3296e+00 +3.8501e+00 +5.7662e-01 -1.3167e+00 +2.5847e+00 +2.9084e-02
9773 +3.633894764e+02 +3.633894764e+02 +2.625794764e+02 +2.625794764e+02 +2.1110e+00 -5.9919e-01 -1.6763e+00 -1.6678e+00 +2.8787e+00 +3.8348e+00 +3.7445e+00 -1.5045e+00 -4.5452e+00 -1.2291e+00 +2.3649e+00 -1.5184e+00 -1.9868e-01 -3.6305e+00 -1.5222e+00 +3.7107e+00 +4.6587e+00 -3.1956e+00 +9.0770e-01 +3.4419e+00
22369 +2.508106052e+02 +2.508106052e+02 +1.500006052e+02 +1.500006052e+02 -7.6959e-01 -1.3214e+00 +2.2487e+00 +7.7348e-01 +2.9523e+00 +1.5632e+00 -3.0634e-01 +3.1874e+00 -4.6257e+00 -1.9538e+00 -1.0052e+00 -4.0073e+00 +5.7916e-01 -1.7402e+00 +1.2204e+00 +3.1735e+00 +1.2633e+00 -3.0874e+00 +4.2698e+00 +4.3879e+00
52299 +1.547200157e+02 +1.547200157e+02 +5.391001569e+01 +5.391001569e+01 -2.9201e-01 -1.3214e+00 +2.2487e+00 +7.7348e-01 +2.9523e+00 +1.5632e+00 -3.5043e-01 +1.3658e+00 -3.9015e+00 -1.9643e+00 +6.8825e-01 -3.3431e+00 -1.5472e+00 -2.2569e+00 -1.3871e+00 +2.9702e+00 +2.3489e+00 -1.8282e+00 +3.1744e+00 +2.2644e+00
99776 +9.754395227e+01 +9.754395227e+01 -3.266047728e+00 -3.266047728e+00 +7.2100e-01 +1.2736e+00 +2.3672e+00 -8.8983e-01 +3.1333e+00 +2.4274e+00 +3.8199e-01 +1.3658e+00 -4.0577e+00 -9.6893e-01 +8.4862e-01 -3.1631e+00 -8.9095e-01 -2.2570e+00 +1.2782e+00 +3.7374e+00 +1.6626e+00 -1.3201e+00 +1.9708e+00 +3.6973e+00
164333 +6.070154108e+01 +6.070154108e+01 -4.010845892e+01 -4.010845892e+01 +8.3221e-01 +1.4299e+00 +2.3770e+00 -8.8983e-01 +3.1528e+00 +2.4273e+00 +5.7913e-01 +1.3560e+00 -4.0579e+00 -9.6893e-01 +8.4862e-01 -3.3040e+00 -8.9339e-01 -2.2180e+00 +1.2587e+00 +3.7227e+00 +1.6602e+00 -1.3201e+00 +1.9904e+00 +3.4961e+00
219261 +3.855951741e+01 +3.855951741e+01 -6.225048259e+01 -6.225048259e+01 +8.3213e-01 +1.5080e+00 +2.4063e+00 -9.7497e-01 +3.1333e+00 +2.4274e+00 +5.9220e-01 +1.4048e+00 -3.9795e+00 -9.6893e-01 +8.4846e-01 -3.3333e+00 -8.8999e-01 -2.1984e+00 +1.2588e+00 +3.7130e+00 +1.6638e+00 -1.2811e+00 +2.0098e+00 +3.4961e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.602751917e+03 +1.602751917e+03 +2.602751917e+03 +2.602751917e+03 +1.0735e+00 -4.4096e+00 -2.9100e-01 -4.2136e+00 -2.0010e+00 +4.7305e+00 +4.4646e+00 +2.8650e+00 +2.6245e+00 +1.5208e+00 +1.7278e+00 -6.3035e-01 -3.3609e+00 +1.6994e+00 +4.1883e+00 +2.5306e+00 -3.2644e+00 +3.9914e+00 +5.1111e-01 +2.2432e+00
2 +1.491631829e+03 +1.491631829e+03 +2.491631829e+03 +2.491631829e+03 +9.9244e-01 +2.2998e-01 +7.2617e-01 -2.1055e+00 -3.6333e+00 -4.0426e+00 +8.2516e-01 +2.8724e+00 +1.7960e+00 +2.6944e+00 -8.7656e-01 +1.7124e+00 -3.6957e+00 +9.5760e-01 -2.8796e+00 -4.8007e+00 -1.5848e+00 +3.2601e+00 +3.1005e+00 -2.3959e+00
19 +9.449613044e+02 +9.449613044e+02 +1.944961304e+03 +1.944961304e+03 -2.7850e-01 +2.7343e+00 +2.4746e+00 -1.3948e-01 +1.5927e+00 +1.1327e-01 +2.1424e+00 +4.3453e+00 -7.1226e-01 +2.1043e+00 -4.7729e+00 -2.6050e+00 -4.1031e+00 +1.9460e+00 +3.6760e+00 -3.6147e+00 +1.2978e+00 +4.2416e+00 +2.6413e+00 +7.0424e-01
144 +5.400664917e+02 +5.400664917e+02 +1.540066492e+03 +1.540066492e+03 -9.3950e-01 +3.4602e+00 +6.8881e-02 +4.0562e-01 +4.8809e+00 -6.0924e-01 -3.5625e+00 +2.4917e+00 -2.4600e+00 +3.1933e+00 -7.8750e-01 -4.0815e+00 +6.7532e-01 +2.6961e+00 +2.0448e+00 +3.2570e+00 +3.5263e+00 -7.5620e-01 -2.5058e+00 +5.5844e-01
9150 +3.628821225e+02 +3.628821225e+02 +1.362882122e+03 +1.362882122e+03 -2.8772e+00 +3.2007e+00 +2.6646e+00 +3.7929e+00 +4.6299e+00 +5.0120e-02 -1.4053e+00 +6.8600e-01 -1.1529e+00 -1.7154e+00 -1.1258e+00 +4.1257e-01 -2.4252e+00 -2.3896e+00 +1.1598e+00 +4.8710e+00 +1.1423e+00 +1.3051e+00 -3.2621e+00 -3.5879e+00
29240 +2.157163773e+02 +2.157163773e+02 +1.215716377e+03 +1.215716377e+03 -1.9674e+00 +3.7362e+00 +3.0514e+00 +1.6182e+00 +2.3322e+00 -3.7773e+00 -8.9143e-01 +1.3816e+00 -1.3061e+00 -2.5420e+00 -8.9137e-01 +7.2737e-01 -1.6651e+00 -5.7590e-01 +3.2184e+00 +2.5691e+00 +4.0523e+00 -4.5471e-01 -1.7761e-01 +1.5487e+00
49044 +1.565583621e+02 +1.565583621e+02 +1.156558362e+03 +1.156558362e+03 -3.6834e+00 +2.4607e+00 +2.5106e+00 +2.6712e+00 +1.4842e+00 -3.7655e+00 -4.8010e-01 +5.4168e-01 -1.1529e+00 -1.7154e+00 -2.3352e+00 -1.4185e+00 -1.6651e+00 -3.0759e+00 +3.2184e+00 +2.5691e+00 +2.5192e+00 +1.3051e+00 -1.4276e+00 +8.0696e-01
85472 +9.908351564e+01 +9.908351564e+01 +1.099083516e+03 +1.099083516e+03 -2.8772e+00 +3.1812e+00 +4.3318e+00 +4.3950e+00 +3.4635e+00 -3.2944e+00 -1.1051e+00 +5.4168e-01 -2.5937e+00 -1.7154e+00 -2.3352e+00 -1.4185e+00 -7.4096e-01 -3.8254e+00 +3.2597e+00 +3.5119e+00 +3.4215e+00 -1.1475e+00 -8.2459e-01 -5.8129e-01
176608 +5.783599597e+01 +5.783599597e+01 +1.057835996e+03 +1.057835996e+03 -2.8774e+00 +3.3472e+00 +2.6643e+00 +3.4522e+00 +3.2325e+00 -2.2339e+00 -1.6345e+00 +6.2011e-01 -3.2187e+00 -6.0321e-01 -1.8717e+00 -3.4374e-01 -7.4096e-01 -3.8254e+00 +3.8093e+00 +3.1994e+00 +2.4817e+00 -2.6052e-01 -1.6625e+00 -5.2312e-01
226415 +3.947687813e+01 +3.947687813e+01 +1.039476878e+03 +1.039476878e+03 -2.8762e+00 +3.3570e+00 +2.6646e+00 +3.4522e+00 +3.2387e+00 -2.0777e+00 -1.5955e+00 +6.2010e-01 -3.2165e+00 -6.0313e-01 -1.8472e+00 -3.4374e-01 -7.4096e-01 -3.8245e+00 +3.8092e+00 +3.1411e+00 +2.4866e+00 -2.6048e-01 -1.6607e+00 -6.2150e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
