% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
15466 +9.179528860e-006 +9.179528860e-006 +7.948000918e+001 +7.948000918e+001 +2.5297e-001 -1.1571e+000 -7.2444e-001 +1.9265e+000 -2.6804e+000 +4.3958e-001 -1.1530e-001 +1.2023e-001 -1.6365e+000 -3.0511e+000 -3.8536e+000 +2.0171e+000 +1.0867e+000 -8.6083e-002 +3.6473e+000 +2.9089e+000 -1.2403e-001 -3.9280e+000 +2.3624e+000 +1.3601e+000
15999 +6.009426897e-006 +6.009426897e-006 +7.948000601e+001 +7.948000601e+001 +2.5343e-001 -1.1570e+000 -7.2461e-001 +1.9269e+000 -2.6811e+000 +4.3999e-001 -1.1619e-001 +1.2026e-001 -1.6366e+000 -3.0510e+000 -3.8534e+000 +2.0160e+000 +1.0863e+000 -8.6578e-002 +3.6476e+000 +2.9101e+000 -1.2433e-001 -3.9281e+000 +2.3624e+000 +1.3592e+000
16520 +3.879164879e-006 +3.879164879e-006 +7.948000388e+001 +7.948000388e+001 +2.5314e-001 -1.1565e+000 -7.2418e-001 +1.9261e+000 -2.6809e+000 +4.3976e-001 -1.1602e-001 +1.2007e-001 -1.6367e+000 -3.0511e+000 -3.8533e+000 +2.0163e+000 +1.0854e+000 -8.6332e-002 +3.6475e+000 +2.9094e+000 -1.2498e-001 -3.9279e+000 +2.3624e+000 +1.3586e+000
16844 +2.448842068e-006 +2.448842068e-006 +7.948000245e+001 +7.948000245e+001 +2.5314e-001 -1.1564e+000 -7.2423e-001 +1.9263e+000 -2.6803e+000 +4.3963e-001 -1.1598e-001 +1.1999e-001 -1.6371e+000 -3.0512e+000 -3.8532e+000 +2.0163e+000 +1.0863e+000 -8.6117e-002 +3.6475e+000 +2.9093e+000 -1.2489e-001 -3.9278e+000 +2.3625e+000 +1.3585e+000
17500 +1.569335424e-006 +1.569335424e-006 +7.948000157e+001 +7.948000157e+001 +2.5306e-001 -1.1568e+000 -7.2411e-001 +1.9262e+000 -2.6808e+000 +4.3927e-001 -1.1651e-001 +1.1998e-001 -1.6370e+000 -3.0516e+000 -3.8539e+000 +2.0160e+000 +1.0860e+000 -8.6368e-002 +3.6475e+000 +2.9093e+000 -1.2449e-001 -3.9280e+000 +2.3619e+000 +1.3584e+000
18124 +9.980408322e-007 +9.980408322e-007 +7.948000100e+001 +7.948000100e+001 +2.5304e-001 -1.1566e+000 -7.2401e-001 +1.9266e+000 -2.6808e+000 +4.3921e-001 -1.1670e-001 +1.2001e-001 -1.6371e+000 -3.0510e+000 -3.8535e+000 +2.0157e+000 +1.0864e+000 -8.6190e-002 +3.6474e+000 +2.9093e+000 -1.2487e-001 -3.9282e+000 +2.3624e+000 +1.3585e+000
18980 +5.900215427e-007 +5.900215427e-007 +7.948000059e+001 +7.948000059e+001 +2.5300e-001 -1.1566e+000 -7.2388e-001 +1.9263e+000 -2.6807e+000 +4.3885e-001 -1.1686e-001 +1.2011e-001 -1.6372e+000 -3.0511e+000 -3.8538e+000 +2.0160e+000 +1.0862e+000 -8.6500e-002 +3.6473e+000 +2.9089e+000 -1.2488e-001 -3.9278e+000 +2.3623e+000 +1.3583e+000
19130 +3.920303584e-007 +3.920303584e-007 +7.948000039e+001 +7.948000039e+001 +2.5287e-001 -1.1569e+000 -7.2412e-001 +1.9264e+000 -2.6807e+000 +4.3891e-001 -1.1685e-001 +1.2013e-001 -1.6374e+000 -3.0511e+000 -3.8535e+000 +2.0160e+000 +1.0862e+000 -8.6396e-002 +3.6474e+000 +2.9088e+000 -1.2481e-001 -3.9278e+000 +2.3623e+000 +1.3586e+000
20135 +2.475321992e-007 +2.475321992e-007 +7.948000025e+001 +7.948000025e+001 +2.5275e-001 -1.1567e+000 -7.2401e-001 +1.9263e+000 -2.6808e+000 +4.3903e-001 -1.1687e-001 +1.2004e-001 -1.6374e+000 -3.0512e+000 -3.8536e+000 +2.0158e+000 +1.0863e+000 -8.6418e-002 +3.6474e+000 +2.9088e+000 -1.2485e-001 -3.9278e+000 +2.3623e+000 +1.3585e+000
20443 +1.560785421e-007 +1.560785421e-007 +7.948000016e+001 +7.948000016e+001 +2.5277e-001 -1.1567e+000 -7.2402e-001 +1.9263e+000 -2.6808e+000 +4.3920e-001 -1.1689e-001 +1.2005e-001 -1.6376e+000 -3.0512e+000 -3.8535e+000 +2.0158e+000 +1.0863e+000 -8.6294e-002 +3.6473e+000 +2.9088e+000 -1.2482e-001 -3.9278e+000 +2.3623e+000 +1.3585e+000
21017 +7.039535888e-008 +7.039535888e-008 +7.948000007e+001 +7.948000007e+001 +2.5277e-001 -1.1568e+000 -7.2402e-001 +1.9264e+000 -2.6808e+000 +4.3936e-001 -1.1687e-001 +1.2004e-001 -1.6375e+000 -3.0512e+000 -3.8536e+000 +2.0159e+000 +1.0864e+000 -8.6452e-002 +3.6473e+000 +2.9088e+000 -1.2476e-001 -3.9280e+000 +2.3624e+000 +1.3585e+000
21177 +6.277210218e-008 +6.277210218e-008 +7.948000006e+001 +7.948000006e+001 +2.5278e-001 -1.1568e+000 -7.2410e-001 +1.9264e+000 -2.6807e+000 +4.3930e-001 -1.1686e-001 +1.2005e-001 -1.6376e+000 -3.0512e+000 -3.8536e+000 +2.0159e+000 +1.0863e+000 -8.6412e-002 +3.6473e+000 +2.9088e+000 -1.2476e-001 -3.9280e+000 +2.3624e+000 +1.3585e+000
21860 +3.962121298e-008 +3.962121298e-008 +7.948000004e+001 +7.948000004e+001 +2.5280e-001 -1.1568e+000 -7.2398e-001 +1.9264e+000 -2.6808e+000 +4.3925e-001 -1.1678e-001 +1.2006e-001 -1.6376e+000 -3.0512e+000 -3.8536e+000 +2.0159e+000 +1.0864e+000 -8.6360e-002 +3.6472e+000 +2.9088e+000 -1.2482e-001 -3.9280e+000 +2.3624e+000 +1.3585e+000
22340 +2.455054471e-008 +2.455054471e-008 +7.948000002e+001 +7.948000002e+001 +2.5279e-001 -1.1568e+000 -7.2398e-001 +1.9264e+000 -2.6808e+000 +4.3920e-001 -1.1679e-001 +1.2006e-001 -1.6376e+000 -3.0512e+000 -3.8537e+000 +2.0160e+000 +1.0864e+000 -8.6409e-002 +3.6472e+000 +2.9088e+000 -1.2479e-001 -3.9280e+000 +2.3624e+000 +1.3585e+000
23407 +1.355428481e-008 +1.355428481e-008 +7.948000001e+001 +7.948000001e+001 +2.5280e-001 -1.1568e+000 -7.2399e-001 +1.9264e+000 -2.6808e+000 +4.3921e-001 -1.1680e-001 +1.2005e-001 -1.6376e+000 -3.0512e+000 -3.8536e+000 +2.0160e+000 +1.0864e+000 -8.6400e-002 +3.6472e+000 +2.9088e+000 -1.2479e-001 -3.9280e+000 +2.3624e+000 +1.3585e+000
23846 +9.624287145e-009 +9.624287145e-009 +7.948000001e+001 +7.948000001e+001 +2.5281e-001 -1.1568e+000 -7.2401e-001 +1.9264e+000 -2.6808e+000 +4.3921e-001 -1.1680e-001 +1.2005e-001 -1.6376e+000 -3.0512e+000 -3.8536e+000 +2.0160e+000 +1.0864e+000 -8.6384e-002 +3.6472e+000 +2.9088e+000 -1.2480e-001 -3.9280e+000 +2.3624e+000 +1.3584e+000
% function evaluation | noise-free fitness - Fopt (3.944800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.327090667e+002 +3.327090667e+002 +7.271890667e+002 +7.271890667e+002 +1.0624e+000 +3.5852e+000 -1.1980e-001 +1.9503e+000 -1.6359e+000 +3.6584e+000 -3.4050e+000 +3.8528e+000 -3.6958e+000 -1.9755e+000 +2.3137e+000 -2.8256e+000 -1.0826e+000 -1.6715e+000 +1.9978e+000 +3.8838e+000 +6.0221e-001 +2.3266e+000 +2.6535e+000 +3.4485e-001
6 +1.182327009e+002 +1.182327009e+002 +5.127127009e+002 +5.127127009e+002 -1.2149e+000 -3.8317e+000 -2.6871e+000 +2.5923e+000 -2.9851e+000 -1.8712e+000 +1.1372e+000 -4.3913e+000 -1.7009e+000 -4.7824e-001 +1.9763e+000 +2.2569e+000 +1.9420e+000 +8.9347e-001 -1.5059e+000 -2.1016e+000 -9.6298e-001 +9.2503e-001 -1.7859e+000 +3.9868e+000
147 +9.709018125e+001 +9.709018125e+001 +4.915701813e+002 +4.915701813e+002 -6.8697e-001 -2.2430e+000 -6.6663e-001 +5.0000e+000 -2.7187e+000 -2.5555e+000 +1.3600e+000 -2.4509e+000 +1.5233e+000 -6.4496e-001 +2.1187e+000 +9.2722e-001 -8.3148e-001 +2.3502e+000 -4.1208e+000 +8.1253e-002 -3.8085e+000 +1.2396e+000 -1.0711e+000 +5.0000e+000
321 +5.303323157e+001 +5.303323157e+001 +4.475132316e+002 +4.475132316e+002 -3.7702e+000 -3.7462e+000 -3.7026e+000 +1.9570e+000 -7.5292e-001 -5.0000e+000 +2.7182e+000 +4.3357e-001 -3.9292e+000 -2.7971e+000 +1.8051e+000 +2.2185e+000 +4.3923e-001 +2.3410e+000 -3.2825e+000 +3.0461e+000 -5.0000e+000 -3.6234e+000 +1.5127e+000 +5.0000e+000
461 +3.811069832e+001 +3.811069832e+001 +4.325906983e+002 +4.325906983e+002 -4.6447e+000 -4.2090e+000 -2.7455e+000 +3.1872e+000 +1.7100e+000 -3.4424e+000 +6.8099e-001 -3.5526e-001 +3.0640e-001 -4.3829e+000 +6.2116e-001 +1.2278e+000 +7.5166e-001 +4.1544e+000 -4.3049e+000 +3.4042e+000 -5.0000e+000 +1.3983e-001 +5.2053e-001 +4.9943e+000
965 +2.401347831e+001 +2.401347831e+001 +4.184934783e+002 +4.184934783e+002 -4.2543e+000 -2.4036e+000 -4.9026e+000 +4.1676e+000 -3.8565e-001 -2.9210e+000 +3.8821e+000 +6.5177e-001 -6.1618e-001 -4.1954e+000 +1.9714e+000 +1.4021e+000 +2.1042e+000 +3.4539e+000 -3.5960e+000 +3.4929e+000 -4.9329e+000 -1.4256e+000 -3.2195e-001 +4.9860e+000
1442 +1.584069126e+001 +1.584069126e+001 +4.103206913e+002 +4.103206913e+002 -4.5238e+000 -2.6249e+000 -4.9240e+000 +3.6837e+000 +1.0174e+000 -3.1265e+000 +3.9516e+000 -4.7206e-001 -1.2394e+000 -4.0568e+000 +2.0563e+000 +3.1064e-001 +2.0482e+000 +3.4068e+000 -3.1350e+000 +2.8816e+000 -4.2522e+000 -1.5763e+000 +1.3440e-001 +4.4210e+000
1663 +9.336712858e+000 +9.336712858e+000 +4.038167129e+002 +4.038167129e+002 -3.8781e+000 -2.5558e+000 -4.8915e+000 +4.1593e+000 +1.6398e+000 -2.6491e+000 +3.7417e+000 -7.0658e-002 -7.8594e-001 -3.9449e+000 +2.4503e+000 +1.5878e+000 +3.8822e-001 +3.4211e+000 -3.1298e+000 +2.1644e+000 -4.3359e+000 -7.1778e-001 -9.8039e-002 +2.4197e+000
