% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.774932338e+003 +3.774932338e+003 +3.844962338e+003 +3.844962338e+003 +2.2960e+000 +4.8649e+000 -1.4314e+000 -1.5675e+000 +4.7994e+000 -4.3919e+000 +3.9984e+000 +2.4761e+000 +3.0249e+000 -2.1701e+000 -2.6346e-001 +4.4951e+000 -2.5777e-001 -3.4605e+000 +3.6799e-001 -1.2526e+000 +6.1904e-001 +3.0451e+000 +2.6405e+000 -3.5484e+000
3 +1.914836851e+003 +1.914836851e+003 +1.984866851e+003 +1.984866851e+003 +3.0247e+000 +3.8772e-001 +3.6742e+000 +3.0817e+000 -4.3989e+000 -6.0115e-001 +1.9202e+000 +1.0392e+000 -3.7765e+000 +2.9597e+000 +4.2333e+000 +1.2117e+000 +4.3757e+000 -1.5329e+000 -2.9655e+000 +1.4360e+000 +4.3883e+000 +3.8065e+000 -2.3074e+000 -2.2712e+000
7 +1.315991085e+003 +1.315991085e+003 +1.386021085e+003 +1.386021085e+003 -1.2606e+000 +7.9898e-001 +8.0493e-001 -2.0911e+000 +2.2103e+000 -4.4403e+000 +4.8635e+000 -4.6700e-001 -5.4723e-002 +3.8370e-001 -4.4837e+000 -3.9984e+000 -8.1732e-001 -3.8555e+000 -3.2482e+000 +2.2371e-001 +3.6354e+000 -4.9636e+000 -1.6230e+000 -3.7630e+000
9 +6.941396599e+002 +6.941396599e+002 +7.641696599e+002 +7.641696599e+002 -3.2644e+000 +1.4268e+000 -2.6405e+000 +2.9189e+000 -8.5194e-001 -2.4226e+000 -1.5169e+000 +1.3721e+000 +3.1513e+000 -4.6180e+000 +3.2148e+000 -2.7289e+000 +1.3511e+000 -4.7284e+000 -4.3910e+000 -3.1596e+000 +1.2164e+000 -2.1522e+000 -1.6003e+000 +8.8243e-001
103 +5.226136414e+002 +5.226136414e+002 +5.926436414e+002 +5.926436414e+002 -4.6716e+000 -2.2260e+000 -3.9162e+000 -3.1041e+000 +8.1013e-001 +2.1642e-001 -1.4942e+000 +4.4632e-001 +3.3992e-001 -1.8718e+000 -1.7086e+000 -1.8241e+000 +4.9789e+000 -5.0000e+000 -1.7624e+000 +5.5607e-001 +9.4941e-001 +3.0959e+000 -7.6579e-002 +4.6398e-001
279 +3.067811404e+002 +3.067811404e+002 +3.768111404e+002 +3.768111404e+002 -2.2273e+000 -2.6675e-002 -5.0000e+000 -4.8668e-002 +4.9765e-001 -4.3484e+000 -9.5348e-001 +1.6760e+000 -3.8821e+000 -1.7014e-001 +9.9624e-001 -4.8048e+000 +9.1722e-001 -4.8733e+000 -1.6201e+000 -4.6342e+000 +3.0178e+000 +5.0000e+000 +2.0850e+000 +1.0089e+000
464 +2.464095521e+002 +2.464095521e+002 +3.164395521e+002 +3.164395521e+002 -2.1843e+000 -9.5813e-001 -4.1640e+000 -5.2555e-001 +6.8679e-001 -3.0115e+000 -1.7381e-001 +1.0945e+000 -5.0000e+000 +7.4425e-001 -2.2543e+000 -4.5749e+000 +1.9322e+000 -3.8891e+000 -2.4185e+000 -3.2488e+000 +2.2380e+000 +4.5335e+000 -1.4312e+000 +9.6153e-001
3382 +1.549045631e+002 +1.549045631e+002 +2.249345631e+002 +2.249345631e+002 -2.1172e+000 -2.5450e+000 -4.9918e+000 -2.3841e+000 +1.8221e-001 -3.5189e+000 -1.4650e+000 +1.1413e+000 -4.6105e+000 +1.2155e+000 -6.9840e-001 -4.2143e+000 +2.1343e+000 -4.2110e+000 -7.5943e-001 -3.1888e+000 +9.4353e-001 +4.1126e+000 -8.8681e-001 +2.0505e+000
5256 +9.953949282e+001 +9.953949282e+001 +1.695694928e+002 +1.695694928e+002 -1.8897e+000 -2.5416e+000 -4.9916e+000 -2.4777e+000 +1.8327e-001 -3.5890e+000 -1.4515e+000 +1.1558e+000 -4.7411e+000 +1.1516e+000 -6.3056e-001 -4.2196e+000 +1.9795e+000 -4.2178e+000 -7.7808e-001 -3.2371e+000 +9.6891e-001 +4.0294e+000 -1.0253e+000 +1.9934e+000
8836 +6.225935590e+001 +6.225935590e+001 +1.322893559e+002 +1.322893559e+002 -1.8860e+000 -2.4467e+000 -4.9992e+000 -2.4169e+000 +2.7774e-001 -3.6025e+000 -1.5584e+000 +1.0604e+000 -4.7889e+000 +1.1886e+000 -6.7467e-001 -4.1815e+000 +1.9570e+000 -4.2688e+000 -7.8239e-001 -3.1516e+000 +9.0075e-001 +3.9672e+000 -1.0195e+000 +1.9711e+000
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.001827459e+003 +3.001827459e+003 +2.953607459e+003 +2.953607459e+003 +1.6062e+000 -3.3841e+000 -2.1958e+000 +3.6594e+000 -1.3900e-001 +5.5192e-001 -2.8861e+000 -4.9105e+000 -4.8729e+000 -4.1192e+000 -4.3908e-001 +4.7549e+000 +3.4070e+000 +4.2342e+000 -2.1940e+000 +2.3514e+000 +7.5615e-001 +3.6609e+000 -4.5403e+000 -4.0381e+000
6 +1.895049119e+003 +1.895049119e+003 +1.846829119e+003 +1.846829119e+003 -2.0711e+000 +3.9439e+000 +4.2867e+000 -4.0079e+000 -4.0157e+000 -2.1893e+000 +3.4246e+000 -1.9573e+000 -9.0815e-001 +3.7379e+000 +3.4106e+000 -3.0953e+000 +3.6767e+000 -4.4531e+000 -3.7769e+000 -1.3390e+000 -2.9608e+000 -1.8451e-001 -1.4028e-002 +2.5565e+000
8 +1.520267958e+003 +1.520267958e+003 +1.472047958e+003 +1.472047958e+003 -1.1342e-001 +3.9612e+000 -4.3599e+000 +4.4841e+000 -3.6773e+000 -1.6458e+000 -2.5415e+000 -4.4688e+000 -4.0308e+000 -3.2218e+000 -3.2777e+000 -6.6537e-001 +6.6196e-001 -1.4887e-001 -6.0865e-001 -1.3089e+000 +3.7990e+000 -9.3664e-001 +4.4936e-001 +2.1340e+000
34 +6.500782747e+002 +6.500782747e+002 +6.018582747e+002 +6.018582747e+002 -1.8812e+000 -4.2445e+000 -3.7645e+000 +1.0480e+000 -3.2890e+000 +2.4223e+000 +8.3736e-001 +3.7824e+000 -3.7655e+000 +3.0095e+000 -4.1576e+000 -2.5420e+000 -2.7607e+000 +1.9029e+000 -5.5189e-001 +2.6196e+000 +7.9366e-001 -2.5948e+000 +3.6578e+000 +3.0614e+000
114 +4.614964084e+002 +4.614964084e+002 +4.132764084e+002 +4.132764084e+002 -3.7329e-001 -6.3280e-001 -3.0047e+000 +3.7783e+000 -2.5075e+000 +2.4539e+000 -1.8149e+000 +2.8123e-001 -3.7154e+000 +3.0638e+000 -1.8104e+000 -3.6805e+000 -1.5652e+000 +2.5688e+000 -1.0243e+000 +0.0000e+000 -7.4155e-001 -2.1942e-001 +3.7692e+000 +9.5644e-001
194 +3.709243164e+002 +3.709243164e+002 +3.227043164e+002 +3.227043164e+002 -7.7961e-001 -9.6118e-001 -1.3941e+000 +3.7176e+000 -1.8756e+000 +2.5620e+000 -1.9233e+000 -1.8980e+000 -2.7491e+000 +2.6260e+000 -1.0034e+000 -2.8634e+000 -2.0379e+000 +1.1786e+000 -6.9276e-001 -4.4956e+000 -9.8232e-001 +2.4805e-001 +4.2555e+000 +4.4138e-001
979 +2.302431147e+002 +2.302431147e+002 +1.820231147e+002 +1.820231147e+002 -5.0000e+000 +7.2188e-001 -2.9962e+000 -1.9969e+000 -4.1405e+000 +4.3712e+000 -3.6961e+000 +1.9752e+000 -1.6411e+000 +3.3881e+000 -1.3271e+000 -1.5257e+000 -3.9571e+000 +2.4252e+000 -1.3286e+000 -2.2743e+000 -1.3686e+000 -3.9073e-001 +3.7537e+000 +2.2064e+000
4154 +1.575971211e+002 +1.575971211e+002 +1.093771211e+002 +1.093771211e+002 -2.7164e+000 -5.1411e-001 -2.5591e+000 +4.5324e-001 -4.7741e+000 +3.9522e+000 -3.6218e+000 -8.8971e-001 -2.5734e+000 +3.5638e+000 -1.4238e-001 +8.6967e-001 -9.1755e-001 +3.1810e+000 -1.0632e+000 -2.6777e+000 -1.1084e+000 -3.7610e-001 +3.8568e+000 +1.7614e+000
9932 +9.662696674e+001 +9.662696674e+001 +4.840696674e+001 +4.840696674e+001 -2.9824e+000 -1.0663e+000 -2.0220e+000 +4.1323e-001 -4.7168e+000 +3.9659e+000 -3.9448e+000 +1.2486e+000 -2.1353e+000 +3.4917e+000 -9.1834e-002 -1.7621e+000 -1.5573e+000 +3.2753e+000 -9.8575e-001 -2.5957e+000 -1.0902e+000 -1.5554e+000 +3.4585e+000 +1.1802e+000
13812 +6.284736511e+001 +6.284736511e+001 +1.462736511e+001 +1.462736511e+001 -2.8949e+000 -1.0543e+000 -1.9634e+000 +3.4117e-001 -4.7627e+000 +3.9642e+000 -4.0065e+000 +1.1412e+000 -2.1337e+000 +3.4152e+000 -1.1718e-001 -1.7065e+000 -1.5804e+000 +3.4092e+000 -9.8617e-001 -2.5917e+000 -1.1139e+000 -1.5682e+000 +3.4493e+000 +1.1796e+000
17563 +3.863537778e+001 +3.863537778e+001 -9.584622217e+000 -9.584622217e+000 -2.8900e+000 -1.1016e+000 -1.9641e+000 +3.1214e-001 -4.8200e+000 +3.9553e+000 -3.9926e+000 +1.1435e+000 -2.1377e+000 +3.4249e+000 -9.7995e-002 -1.6708e+000 -1.6192e+000 +3.3510e+000 -9.8302e-001 -2.6839e+000 -1.0906e+000 -1.5745e+000 +3.4568e+000 +1.2884e+000
22565 +2.507904193e+001 +2.507904193e+001 -2.314095807e+001 -2.314095807e+001 -2.9054e+000 -1.1513e+000 -1.9263e+000 +2.8548e-001 -4.8002e+000 +3.9596e+000 -3.9923e+000 +1.1608e+000 -2.0873e+000 +3.4319e+000 -8.9833e-002 -1.7471e+000 -1.6623e+000 +3.3697e+000 -1.0144e+000 -2.7256e+000 -1.0681e+000 -1.6181e+000 +3.4656e+000 +1.2288e+000
% function evaluation | noise-free fitness - Fopt (2.547000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.272317224e+003 +3.272317224e+003 +3.297787224e+003 +3.297787224e+003 -3.6679e+000 +1.3168e+000 +2.2752e+000 -4.6837e+000 +2.7374e+000 -4.5882e+000 +4.2693e+000 +4.6501e+000 -1.3569e+000 +2.0149e+000 -2.1960e+000 -4.8760e+000 +7.4298e-001 -4.0530e+000 +2.0729e-001 +4.4390e+000 -2.2302e+000 -4.9395e+000 -2.0654e-001 -2.5472e+000
2 +2.127950257e+003 +2.127950257e+003 +2.153420257e+003 +2.153420257e+003 -4.3304e-001 +4.9216e+000 +2.0989e+000 -2.1878e+000 -3.6430e+000 +3.5050e+000 +4.4033e+000 +8.5578e-001 +3.1152e+000 +7.1437e-001 +2.6418e+000 -2.1014e+000 +1.9169e+000 +3.7583e+000 -4.1605e+000 -2.1761e+000 -2.5454e+000 -1.9481e+000 +1.4582e+000 -4.3032e-001
5 +1.040567097e+003 +1.040567097e+003 +1.066037097e+003 +1.066037097e+003 -3.4078e+000 +2.2251e+000 +1.4107e+000 +3.1116e+000 +9.9506e-001 +1.9860e+000 +3.5940e+000 -3.8461e+000 +2.1970e+000 -2.8346e+000 -1.6944e+000 -2.6094e+000 +6.8546e-001 -1.4776e+000 +1.6334e+000 -3.3264e+000 +1.6814e+000 -4.8044e+000 +3.8770e+000 -1.6879e+000
58 +9.851123285e+002 +9.851123285e+002 +1.010582329e+003 +1.010582329e+003 -6.0020e-001 +1.0663e+000 -2.0357e+000 +4.0859e-001 +3.5427e-001 +1.4343e+000 +1.5088e+000 -2.7149e+000 +1.3925e-001 +1.0631e-001 -4.3819e+000 -1.8321e+000 -3.7870e+000 -2.9118e+000 -8.7237e-001 -3.8667e+000 +5.0000e+000 +2.0028e+000 +3.5186e+000 -7.8588e-001
130 +5.768232241e+002 +5.768232241e+002 +6.022932241e+002 +6.022932241e+002 -1.4582e+000 +1.0139e+000 -1.7906e-001 +2.5977e-001 -1.5572e+000 +2.8332e+000 +3.3576e-001 +1.3119e-001 +3.4328e+000 -2.4221e+000 +1.4022e+000 +1.6675e-001 +2.1033e+000 -1.6086e-001 +3.9870e+000 -1.2414e+000 +2.6039e+000 -6.3338e-001 +8.0980e-001 -5.0000e+000
306 +3.978290122e+002 +3.978290122e+002 +4.232990122e+002 +4.232990122e+002 -4.1627e+000 -7.3130e-001 -1.6185e+000 -2.5726e+000 -1.4717e+000 +3.1695e+000 +1.1830e-001 +3.8301e+000 +2.4272e+000 -2.1834e+000 +2.0076e+000 +3.3206e-001 +3.3562e+000 -9.3812e-001 +4.4794e+000 -3.4380e+000 +3.0544e+000 +1.0777e+000 +1.7185e+000 -5.0000e+000
665 +2.467438947e+002 +2.467438947e+002 +2.722138947e+002 +2.722138947e+002 -4.9817e+000 -2.1541e+000 -7.2383e-001 -2.7447e+000 -2.4721e+000 +1.2581e+000 -5.5806e-002 +3.3407e+000 +1.6615e+000 -1.6026e+000 -1.2564e+000 -7.7234e-001 +0.0000e+000 -8.6150e-001 +4.3541e+000 -4.8118e+000 +6.0745e-001 +2.6028e+000 +1.7922e+000 -4.9638e+000
7457 +1.573522627e+002 +1.573522627e+002 +1.828222627e+002 +1.828222627e+002 -4.8813e+000 -2.5028e+000 -2.1270e+000 -3.1140e+000 -2.1040e+000 +1.3013e+000 -8.3922e-001 +2.6548e+000 +2.5027e+000 -1.5348e+000 -1.8298e+000 -3.4600e-001 +8.9136e-001 -7.0451e-001 +3.9941e+000 -4.2857e+000 +3.1175e+000 +4.3180e+000 +1.1155e+000 -4.9963e+000
13692 +9.897509166e+001 +9.897509166e+001 +1.244450917e+002 +1.244450917e+002 -4.8819e+000 -2.4355e+000 -2.0344e+000 -2.9788e+000 -2.0815e+000 +1.4253e+000 -7.0815e-001 +2.6228e+000 +2.5365e+000 -1.7237e+000 -1.0544e+000 -3.4070e-001 +6.6318e-001 -6.9841e-001 +3.8456e+000 -4.2848e+000 +3.0935e+000 +4.3622e+000 +9.3045e-001 -4.9977e+000
36907 +6.307840736e+001 +6.307840736e+001 +8.854840736e+001 +8.854840736e+001 -4.9315e+000 -2.4380e+000 -2.0563e+000 -2.9720e+000 -2.0843e+000 +1.5327e+000 -7.2119e-001 +2.6458e+000 +2.5305e+000 -1.6680e+000 -9.9494e-001 -4.9852e-001 +6.8256e-001 -7.4226e-001 +3.8452e+000 -4.1262e+000 +3.0067e+000 +4.3470e+000 +9.2775e-001 -5.0000e+000
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.562131971e+003 +3.562131971e+003 +3.461321971e+003 +3.461321971e+003 +1.8311e+000 +4.8982e+000 -3.1601e+000 +3.6952e+000 -4.2621e+000 -6.2433e-001 +1.6720e+000 -3.2769e-001 +3.5588e+000 -3.9737e+000 -4.7652e+000 +6.2133e-001 -3.7911e+000 +2.2019e+000 +3.2052e+000 -2.7198e+000 -5.7238e-001 -4.4801e+000 -4.0625e+000 -1.7827e+000
2 +2.321204724e+003 +2.321204724e+003 +2.220394724e+003 +2.220394724e+003 +1.3161e+000 -5.1336e-001 -5.6058e-001 -3.6298e+000 -1.3610e+000 -1.6496e+000 +7.6149e-001 -1.9459e+000 +2.1574e-001 +4.7311e-002 +6.9608e-001 +1.4603e+000 -4.8561e-001 +4.2644e+000 +1.3530e+000 +4.0911e+000 -2.0226e+000 -4.1572e+000 -4.8989e+000 -2.8361e+000
7 +1.310925508e+003 +1.310925508e+003 +1.210115508e+003 +1.210115508e+003 -7.7357e-001 +2.6240e+000 -2.8862e+000 -4.4981e+000 -4.7209e+000 -3.7911e-001 -4.9636e+000 -2.5999e+000 -3.0777e+000 -1.2279e+000 +2.1193e+000 -1.4184e+000 -4.7362e+000 -2.6591e+000 -4.8194e-001 -4.2123e+000 +4.0979e+000 -3.4931e+000 +1.7339e+000 -2.8850e+000
28 +8.695065902e+002 +8.695065902e+002 +7.686965902e+002 +7.686965902e+002 -1.0581e-001 +2.1531e+000 -4.1005e+000 -2.9155e+000 +2.8484e+000 +1.1289e+000 -3.5890e+000 -1.2140e+000 -4.0102e+000 -4.0508e+000 -1.4364e+000 +2.6082e-001 -1.8010e-001 +1.0248e+000 +9.6390e-001 -1.1267e-001 +1.2089e-001 -4.0938e+000 +5.4327e-001 -2.2787e+000
129 +5.952041012e+002 +5.952041012e+002 +4.943941012e+002 +4.943941012e+002 +6.1797e-001 +2.1126e+000 -1.5903e+000 -2.4603e+000 +3.4048e+000 -2.6969e+000 +1.1753e+000 -1.0556e-002 -2.2467e+000 -3.9899e+000 -1.0793e+000 +1.4930e+000 +2.1229e+000 -1.4331e+000 +2.5457e+000 +3.1134e+000 -1.8340e-001 +1.0034e-001 -2.1042e+000 -8.0200e-001
400 +3.870697828e+002 +3.870697828e+002 +2.862597828e+002 +2.862597828e+002 +1.0835e+000 +1.3355e+000 +1.1541e+000 -2.6894e+000 +2.0427e-001 +1.0289e+000 +3.3758e+000 -1.5852e+000 -4.8345e+000 -2.0501e+000 +1.3514e+000 -1.5130e+000 -1.3072e+000 -1.8623e+000 +3.3912e+000 +1.1702e+000 -6.5399e-001 -3.8379e-001 -1.2169e+000 +1.4455e+000
1405 +2.485424527e+002 +2.485424527e+002 +1.477324527e+002 +1.477324527e+002 +5.4497e-001 +3.2836e+000 +3.3646e+000 +3.2207e-001 +1.8159e+000 +1.1095e+000 +1.9115e+000 +1.4460e+000 -4.7974e+000 -2.0946e+000 +1.1650e+000 -1.8836e+000 +1.1639e+000 -1.3666e+000 +1.5611e+000 +4.2283e+000 +3.2222e+000 +1.5970e-001 +4.8983e-001 +1.6137e+000
2645 +1.523707774e+002 +1.523707774e+002 +5.156077743e+001 +5.156077743e+001 +5.2048e-001 +1.2380e+000 +6.0375e-001 -1.2316e-001 +2.1018e+000 +1.6689e+000 +1.0292e+000 +6.8654e-001 -4.6924e+000 -2.8014e+000 +1.4332e+000 -1.7672e+000 -7.3864e-001 -1.3480e+000 +1.9222e+000 +3.5637e+000 +3.4985e+000 -1.1495e+000 -1.8476e-001 +3.7069e+000
6918 +9.986367418e+001 +9.986367418e+001 -9.463258205e-001 -9.463258205e-001 +5.1762e-001 +1.3959e+000 +1.3861e+000 +2.6025e-001 +1.9940e+000 +1.5094e+000 +9.4239e-001 +4.5800e-001 -4.7911e+000 -2.7722e+000 +2.2639e+000 -1.7772e+000 -5.5945e-001 -1.7381e+000 +1.9067e-001 +3.5677e+000 +3.5025e+000 -1.1020e+000 +1.7819e-001 +3.9721e+000
9608 +6.297336433e+001 +6.297336433e+001 -3.783663567e+001 -3.783663567e+001 +5.1006e-001 +1.3762e+000 +1.3717e+000 +2.0125e-001 +1.9964e+000 +1.4842e+000 +9.5796e-001 +4.5972e-001 -4.7896e+000 -2.8028e+000 +2.3435e+000 -1.7893e+000 -5.3614e-001 -1.5745e+000 +1.9887e-001 +3.5679e+000 +3.5533e+000 -1.0977e+000 +2.8762e-001 +3.9814e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.158506405e+003 +2.158506405e+003 +3.158506405e+003 +3.158506405e+003 -1.7973e+000 +1.0095e+000 +3.0081e+000 +2.9746e+000 +3.9781e-001 +4.6501e+000 +7.7842e-001 -3.0577e+000 +4.6342e+000 -2.5498e-002 +4.3169e-001 -6.9266e-001 -9.6629e-001 +2.6324e+000 +1.0519e+000 -4.4375e+000 +2.6205e+000 -5.8283e-001 -3.7339e+000 +7.8150e-001
2 +1.512049001e+003 +1.512049001e+003 +2.512049001e+003 +2.512049001e+003 -6.2362e-001 +1.3436e-001 +1.9937e+000 -1.2707e+000 +2.2190e-001 -3.6563e-001 +3.7810e+000 +3.8482e+000 +4.8454e-001 +3.1441e+000 +1.2620e-001 +1.3663e+000 +4.8929e+000 -4.2324e+000 -1.9794e+000 -1.5223e+000 -3.9017e+000 +4.3247e-001 +3.2683e+000 +1.8579e+000
4 +9.478085056e+002 +9.478085056e+002 +1.947808506e+003 +1.947808506e+003 +1.5085e+000 +3.8193e+000 +4.1800e+000 -2.8778e+000 +3.4248e+000 +4.8861e+000 -1.9098e+000 -3.8297e+000 +4.7462e-001 +3.1586e+000 -1.6814e+000 -1.4130e+000 -2.2486e+000 -3.7554e+000 +2.4021e+000 +1.0494e+000 +4.5625e+000 +1.3091e-001 +4.6107e+000 +1.1937e+000
55 +5.449853866e+002 +5.449853866e+002 +1.544985387e+003 +1.544985387e+003 -2.0478e+000 +8.8165e-001 +1.6476e+000 +1.2048e+000 +3.1886e+000 -3.2508e-001 +1.0994e+000 +3.5937e+000 -3.7869e+000 +1.7761e+000 -5.4651e-001 -1.5070e+000 -1.0575e+000 -3.5257e-001 -9.4342e-001 +4.8681e+000 +3.0311e+000 -4.1961e+000 -5.4519e-001 -2.4176e+000
414 +3.861785394e+002 +3.861785394e+002 +1.386178539e+003 +1.386178539e+003 -7.3576e-001 +3.7814e+000 +1.9885e+000 +2.5267e+000 +2.7894e+000 -4.4713e+000 +1.0918e+000 +2.7887e+000 -3.6921e+000 +6.5466e-001 -3.0897e+000 -2.6894e+000 -1.5301e+000 +8.0365e-001 +4.9902e-001 +3.5411e+000 +4.4627e+000 +2.5509e-001 +2.5879e+000 +1.0213e+000
1436 +2.492816009e+002 +2.492816009e+002 +1.249281601e+003 +1.249281601e+003 -5.3901e-001 +4.7073e+000 +1.4974e+000 +2.8016e+000 +3.0211e+000 -5.0000e+000 -1.1454e+000 +1.9890e+000 -4.0152e+000 -6.5420e-001 -3.9794e+000 -1.7955e+000 -1.6014e-002 +3.6074e-001 +1.8299e+000 +5.4233e-001 +3.2497e+000 +6.3152e-001 -1.3618e+000 -1.4855e+000
11914 +1.548229158e+002 +1.548229158e+002 +1.154822916e+003 +1.154822916e+003 -7.4044e-001 +4.0389e+000 +2.6256e+000 +3.3397e+000 +3.3101e+000 -5.0000e+000 -1.0995e+000 +2.0167e+000 -3.8323e+000 -6.5306e-001 -4.3045e+000 +5.5492e-001 +2.5656e-001 -1.1450e+000 +1.2027e+000 +7.8754e-001 +3.2688e+000 +2.5461e-001 -1.1459e+000 -1.2807e+000
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.036583453e+003 +3.036583453e+003 +3.106613453e+003 +3.106613453e+003 +1.3315e+000 +2.1870e+000 +2.7827e+000 -9.8411e-001 -2.7237e+000 -1.1256e+000 +6.5181e-001 -3.0541e+000 -1.1760e+000 +3.7691e+000 +3.5641e-001 +2.8613e+000 -3.0508e-001 +1.8869e+000 +3.3308e+000 -2.9780e+000 -5.2107e-001 +3.8069e+000 +1.0942e+000 -4.6166e+000
3 +1.339377801e+003 +1.339377801e+003 +1.409407801e+003 +1.409407801e+003 +2.7033e+000 -2.6858e+000 -3.0574e+000 +2.4928e+000 +1.3308e+000 +2.2768e+000 +2.2916e+000 +3.4231e+000 +2.9532e+000 -2.5901e-001 -4.2797e+000 +3.4020e-001 +4.0676e+000 -4.3955e+000 +4.6716e+000 +2.6180e+000 -4.0688e+000 +2.4947e+000 -4.4170e+000 +2.8036e+000
