% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
231 +3.135642251e+01 +3.135642251e+01 -3.238635775e+02 -3.238635775e+02 -4.7619e+00 -5.0519e-01 +2.5107e+00 +3.9623e+00 +1.1084e+00 -2.5033e+00 -1.6591e+00 -1.2275e+00 -2.5742e+00 -5.0720e-01 +2.2312e+00 +4.9729e+00 +4.3574e+00 +2.9983e+00 -8.2052e-01 -5.9512e-01 +3.8868e-01 -3.8409e+00 +2.4778e+00 -2.4454e+00
679 +2.484512506e+01 +2.484512506e+01 -3.303748749e+02 -3.303748749e+02 +3.0526e+00 -4.7429e+00 +2.1927e+00 +1.3442e+00 +1.2007e+00 +6.9992e-02 -8.6539e-01 -3.1387e+00 -3.0196e+00 -4.5519e+00 +2.5978e+00 -2.4253e+00 -2.8951e+00 +1.4410e+00 -1.6802e+00 -2.3472e+00 -8.1924e-01 +4.6359e+00 -8.8378e-01 +3.6514e+00
4658 +1.579760689e+01 +1.579760689e+01 -3.394223931e+02 -3.394223931e+02 -2.5703e+00 -4.1859e+00 +4.4340e+00 +1.7171e+00 +4.9629e+00 -2.9348e+00 -7.3991e-02 +2.0808e+00 -3.1107e+00 -3.7063e+00 +8.9764e-01 +8.0851e-01 +3.1926e+00 -4.8181e+00 +2.7878e+00 -4.9906e+00 -1.3642e+00 +1.8304e+00 +2.3370e+00 +2.4278e+00
158070 +9.848763573e+00 +9.848763573e+00 -3.453712364e+02 -3.453712364e+02 -4.8257e+00 -4.9737e+00 -1.5406e-01 -2.3096e+00 -3.3235e+00 +1.7947e+00 -4.9466e+00 +4.9857e+00 -1.9466e+00 -1.2240e+00 +3.7975e+00 +2.2129e-01 -3.4706e+00 +1.1711e+00 -4.0294e-02 -4.6831e+00 +2.6248e+00 +2.4068e+00 -1.3726e-01 +1.8924e+00
179834 +5.067892301e+00 +5.067892301e+00 -3.501521077e+02 -3.501521077e+02 -3.5534e+00 -3.9580e+00 -1.1500e-01 -2.4476e+00 -3.3211e+00 +2.4196e+00 -4.9466e+00 +4.9863e+00 -3.7766e-01 -1.2251e+00 +3.9530e+00 +2.2129e-01 -3.9032e+00 +1.1698e+00 -1.9653e-01 -4.6562e+00 +3.3426e+00 +3.7574e+00 -7.4273e-01 +1.3458e+00
198779 +3.933652396e+00 +3.933652396e+00 -3.512863476e+02 -3.512863476e+02 -3.5534e+00 -3.9580e+00 -1.1500e-01 -2.4476e+00 -3.3212e+00 +2.4196e+00 -4.9466e+00 +4.8297e+00 -3.7278e-01 -1.2240e+00 +3.9536e+00 +2.2129e-01 -3.8637e+00 +1.1662e+00 -4.0298e-02 -4.6562e+00 +3.4936e+00 +3.7575e+00 -7.2912e-01 +1.3458e+00
383739 +2.504888668e+00 +2.504888668e+00 -3.527151113e+02 -3.527151113e+02 -3.5526e+00 -3.9580e+00 -1.1256e-01 -2.4427e+00 -3.3224e+00 +2.4199e+00 -4.8637e+00 +4.8410e+00 -3.8014e-01 -1.2240e+00 +3.9538e+00 +1.7743e-01 -3.9031e+00 +1.1212e+00 -4.0294e-02 -4.6537e+00 +3.4209e+00 +3.7574e+00 -7.2975e-01 +1.3848e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.304634561e+01 +6.304634561e+01 +1.622163456e+02 +1.622163456e+02 +4.6917e+00 -1.2206e-02 +2.3650e+00 +1.7782e+00 +4.4199e+00 -2.9314e+00 +3.4915e+00 -2.1785e-02 -3.9485e+00 +1.9110e+00 -4.8800e+00 +1.1540e+00 -2.2459e+00 +4.7096e+00 -1.6801e+00 -2.1853e+00 +4.5122e+00 -6.5990e-01 +9.6089e-01 +2.1848e+00
100 +3.818288508e+01 +3.818288508e+01 +1.373528851e+02 +1.373528851e+02 -2.8200e+00 +2.8879e+00 -5.7594e-02 +4.7489e+00 -2.0059e-01 -1.7549e+00 +7.2090e-01 -2.4143e+00 +9.0665e-01 -3.5115e+00 +2.0697e+00 -4.9282e-01 +1.3909e+00 +1.3461e+00 +1.8132e+00 -1.5849e-01 -4.7051e-01 -3.1103e+00 +4.2271e+00 -4.9376e+00
1524 +2.010166797e+01 +2.010166797e+01 +1.192716680e+02 +1.192716680e+02 +4.2600e+00 -4.2867e+00 +4.0596e-01 +2.3107e-01 -4.4960e+00 -1.3324e+00 +3.3160e+00 -4.6690e+00 -3.6926e+00 +3.6033e+00 +4.1063e+00 -2.5586e+00 +3.7741e+00 +4.4260e+00 -4.7357e+00 +3.1459e+00 +4.0630e-02 +3.1534e+00 -4.7483e+00 -8.1649e-01
190581 +1.567628964e+01 +1.567628964e+01 +1.148462896e+02 +1.148462896e+02 -2.9888e+00 +4.0378e+00 +2.4004e+00 +1.4039e+00 -8.7670e-02 +2.5218e+00 -3.7453e+00 +3.6077e+00 +3.6061e+00 -4.6613e+00 +3.9630e+00 -8.6326e-01 -3.4720e+00 -1.8607e+00 +4.3126e+00 -4.0705e+00 -2.8383e+00 +1.6979e+00 -2.8526e+00 +2.3086e+00
236148 +9.386953246e+00 +9.386953246e+00 +1.085569532e+02 +1.085569532e+02 +3.9266e+00 -3.6942e+00 +3.4299e-01 +2.2693e+00 +2.1185e+00 +3.4040e+00 +4.2808e+00 +4.0008e-01 -3.2482e+00 +2.8204e+00 +6.6574e-01 +2.7815e+00 +3.4274e+00 -3.5949e+00 -3.5736e+00 +3.4374e+00 +8.4587e-01 -1.8775e+00 +1.8069e+00 -7.1361e-01
278820 +6.192144323e+00 +6.192144323e+00 +1.053621443e+02 +1.053621443e+02 +3.9269e+00 -3.6954e+00 +3.4299e-01 +1.9556e+00 +2.0745e+00 +3.2575e+00 +4.2808e+00 +1.3370e+00 -3.2479e+00 +2.8204e+00 +9.5921e-01 +2.7815e+00 +3.3859e+00 -4.2612e+00 -3.5733e+00 +3.3886e+00 +3.9556e-01 -2.0467e+00 +1.7939e+00 -7.1359e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.508945814e+01 +5.508945814e+01 -4.628205419e+02 -4.628205419e+02 +2.9909e+00 +6.7198e-01 -5.9666e-01 -3.2676e+00 +3.1297e+00 +4.7557e+00 -1.2443e+00 +3.4623e+00 -1.9927e+00 -4.1257e+00 -1.5411e+00 -3.0650e+00 +4.7522e+00 -4.1397e+00 -2.9324e+00 -1.3138e+00 -9.2810e-01 -3.9673e+00 -5.4981e-01 -1.6886e+00
239 +2.215968040e+01 +2.215968040e+01 -4.957503196e+02 -4.957503196e+02 -2.0852e+00 -1.9895e+00 +2.6540e+00 -4.4366e+00 +3.1894e+00 +4.4194e+00 +2.2857e-01 +3.8553e+00 -1.3125e+00 +3.8233e+00 +2.4210e+00 -1.9478e+00 +2.4987e+00 +2.3789e+00 -8.8885e-01 -8.9439e-01 -4.2489e+00 -4.6301e+00 -2.0157e+00 +4.8849e+00
15342 +1.316748603e+01 +1.316748603e+01 -5.047425140e+02 -5.047425140e+02 -3.4339e+00 +5.8425e-01 +1.5920e+00 -2.2140e+00 +3.6496e+00 +1.7310e+00 -4.8749e+00 +1.9286e+00 -2.6483e+00 +4.0986e+00 -2.1859e+00 +1.9330e+00 +2.6640e+00 +4.2107e+00 +5.3085e-01 -2.0140e+00 -2.1754e+00 +4.3240e+00 +2.1907e+00 -4.7669e+00
137781 +9.732507277e+00 +9.732507277e+00 -5.081774927e+02 -5.081774927e+02 -3.8094e+00 -8.2022e-01 -4.7203e+00 -1.5643e+00 +4.4790e+00 +2.1686e-01 -4.6974e+00 -3.3868e+00 -3.8116e+00 +2.6932e+00 +3.4926e+00 -2.8021e+00 -1.6773e+00 +3.2560e+00 -2.1527e+00 +1.0853e+00 +2.9434e+00 +2.7452e+00 -3.0718e+00 +2.3318e+00
160024 +6.268834507e+00 +6.268834507e+00 -5.116411655e+02 -5.116411655e+02 -3.8094e+00 -8.1778e-01 -4.5642e+00 -1.5643e+00 +3.5868e+00 +5.2844e-01 -4.3751e+00 -3.3868e+00 -3.8116e+00 +2.6932e+00 +3.4438e+00 -2.7997e+00 -1.6773e+00 +3.2560e+00 -1.9184e+00 +1.0853e+00 +2.9434e+00 +2.7842e+00 -3.0523e+00 +2.0811e+00
171434 +3.859496045e+00 +3.859496045e+00 -5.140505040e+02 -5.140505040e+02 -3.7704e+00 -6.6397e-01 -4.8765e+00 -1.5643e+00 +3.8931e+00 +5.2844e-01 -4.5314e+00 -3.3868e+00 -3.8116e+00 +2.6932e+00 +3.4829e+00 -2.7936e+00 -1.6748e+00 +3.4285e+00 -1.9184e+00 +1.0853e+00 +2.9434e+00 +2.7061e+00 -3.0742e+00 +2.3318e+00
213718 +2.356363538e+00 +2.356363538e+00 -5.155536365e+02 -5.155536365e+02 -3.8095e+00 -6.6397e-01 -4.7203e+00 -1.5643e+00 +3.8931e+00 +5.2844e-01 -4.5314e+00 -3.3868e+00 -3.8116e+00 +2.7710e+00 +3.4829e+00 -2.7631e+00 -1.5991e+00 +3.2560e+00 -1.9184e+00 +1.0853e+00 +2.9409e+00 +2.7061e+00 -3.0742e+00 +2.3318e+00
342416 +1.580388882e+00 +1.580388882e+00 -5.163296111e+02 -5.163296111e+02 -3.7606e+00 -6.4443e-01 -4.6031e+00 -1.5740e+00 +3.8931e+00 +5.3180e-01 -4.5313e+00 -3.3868e+00 -3.8092e+00 +2.7715e+00 +3.4951e+00 -2.7632e+00 -1.5991e+00 +3.2549e+00 -1.9966e+00 +1.0853e+00 +2.9312e+00 +2.8032e+00 -3.0667e+00 +2.1872e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.048863277e+02 +1.048863277e+02 +4.767632769e+01 +4.767632769e+01 +2.7836e+00 +2.5901e+00 +2.7454e+00 +3.5196e+00 +3.6500e+00 +1.9946e+00 +3.6739e+00 +2.5825e+00 -1.1038e+00 -4.8986e+00 -3.5413e+00 -3.1986e+00 +2.5500e-01 -4.2537e-01 -2.0305e+00 -5.7263e-02 +1.8399e+00 +1.5470e+00 -4.2605e+00 +4.9786e-01
2 +9.528417926e+01 +9.528417926e+01 +3.807417926e+01 +3.807417926e+01 -3.9321e+00 +1.3046e+00 +1.4975e+00 -2.0023e+00 +2.4601e+00 +2.7400e+00 +5.9866e-01 +3.9458e+00 -8.1857e-01 +3.9179e+00 +1.4436e+00 +4.8555e+00 +1.4787e+00 -6.2310e-01 +4.1441e+00 -1.6784e+00 +3.7114e+00 +4.9898e+00 -2.7709e+00 -3.5046e+00
9 +5.918627739e+01 +5.918627739e+01 +1.976277391e+00 +1.976277391e+00 -3.1787e+00 -9.4048e-02 +2.5003e+00 -4.8250e+00 -2.3176e+00 -4.6784e+00 +2.0673e+00 +3.8037e+00 +8.2141e-01 -3.7180e+00 +1.9600e+00 +2.7847e+00 +4.7965e+00 +4.2980e+00 -6.9630e-01 -4.7226e+00 +7.7703e-01 -2.8623e+00 +3.5231e+00 +1.4685e+00
50 +3.508213370e+01 +3.508213370e+01 -2.212786630e+01 -2.212786630e+01 -4.0229e+00 +5.4496e-01 -1.1625e+00 -6.4832e-01 -1.1531e+00 -1.7838e+00 +4.0177e+00 -2.3415e+00 +1.9691e+00 -1.7755e+00 -2.9728e+00 +3.7171e+00 -2.0876e-01 -3.2811e+00 +4.8850e+00 -2.8535e+00 -3.0382e+00 +3.5332e+00 +2.8367e+00 -2.0547e-01
3332 +2.494636892e+01 +2.494636892e+01 -3.226363108e+01 -3.226363108e+01 -2.8208e+00 +3.1285e+00 +3.1488e+00 -3.8106e+00 +6.2652e-01 +4.1781e+00 +3.2309e+00 -2.1548e+00 -1.8502e+00 +3.3940e+00 -1.2890e+00 -1.5922e+00 +3.3414e+00 +4.4536e+00 -3.1486e+00 +2.1810e-01 -1.4222e+00 -3.1676e+00 -4.6382e+00 +2.4541e+00
108713 +1.289506157e+01 +1.289506157e+01 -4.431493843e+01 -4.431493843e+01 +2.2352e+00 -1.7589e-01 +3.9478e+00 +2.6465e+00 +4.4275e-02 -2.7180e+00 +1.2454e+00 +2.5241e+00 -4.5524e+00 -1.1719e+00 +2.0135e+00 +2.7749e+00 -4.7234e+00 +3.7737e+00 -2.6566e+00 -4.0175e+00 +3.4698e+00 +1.1922e+00 -4.6255e+00 -2.7329e-01
146063 +8.174070537e+00 +8.174070537e+00 -4.903592946e+01 -4.903592946e+01 +2.2358e+00 -1.7833e-01 +3.8679e+00 +2.6465e+00 +3.5739e-01 -3.0305e+00 +1.2455e+00 +2.5241e+00 -4.5548e+00 -1.1719e+00 +2.0135e+00 +2.7749e+00 -4.7234e+00 +3.7542e+00 -2.6566e+00 -4.0175e+00 +3.4698e+00 +5.6723e-01 -4.6255e+00 -1.1898e-01
178065 +6.300206600e+00 +6.300206600e+00 -5.090979340e+01 -5.090979340e+01 +2.2358e+00 -1.7833e-01 +3.8679e+00 +2.6514e+00 +3.5739e-01 -3.0305e+00 +1.2455e+00 +2.5241e+00 -4.6329e+00 -1.1719e+00 +2.0129e+00 +2.7749e+00 -4.7234e+00 +3.7736e+00 -2.6566e+00 -4.0175e+00 +3.4698e+00 +5.6723e-01 -4.6255e+00 +1.8679e-01
225896 +3.906235276e+00 +3.906235276e+00 -5.330376472e+01 -5.330376472e+01 +2.2450e+00 -1.7604e-01 +3.8679e+00 +2.6465e+00 +3.5738e-01 -3.0305e+00 +1.3184e+00 +2.5241e+00 -4.6311e+00 -1.1719e+00 +1.9153e+00 +2.7749e+00 -4.7222e+00 +3.7737e+00 -2.7654e+00 -4.0175e+00 +3.4698e+00 +5.6723e-01 -4.6255e+00 +1.8679e-01
307200 +2.494877060e+00 +2.494877060e+00 -5.471512294e+01 -5.471512294e+01 +2.1888e+00 -1.7589e-01 +3.8679e+00 +2.6465e+00 +3.5737e-01 -3.1099e+00 +1.3233e+00 +2.5241e+00 -4.6311e+00 -1.1719e+00 +1.8958e+00 +2.7749e+00 -4.7234e+00 +3.7542e+00 -2.7654e+00 -4.0076e+00 +3.4411e+00 +5.6845e-01 -4.6255e+00 +1.8679e-01
% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.943398900e+01 +9.943398900e+01 +1.707839890e+02 +1.707839890e+02 -2.5682e+00 -4.8807e+00 -3.5756e+00 -2.6849e+00 -2.5291e+00 +5.8061e-01 +1.9947e-01 -3.9567e+00 +2.9023e+00 -2.2920e+00 -2.7893e+00 +4.3836e+00 +4.8284e+00 -8.9728e-02 +3.8401e+00 -3.6565e-01 -7.0051e-01 +2.8614e+00 +4.8168e-01 +4.9421e+00
14 +5.914491217e+01 +5.914491217e+01 +1.304949122e+02 +1.304949122e+02 -2.4765e+00 -3.4350e+00 -2.3477e+00 +4.7572e-01 +3.4180e+00 -4.1318e+00 +1.3503e+00 -3.7707e+00 -3.0157e+00 +1.1570e+00 +5.2081e-01 +1.4055e+00 +2.9367e+00 -1.9218e+00 +1.7559e+00 -4.7350e-01 +1.0338e+00 -1.9416e+00 -3.4203e+00 -4.6911e-01
142 +3.630549083e+01 +3.630549083e+01 +1.076554908e+02 +1.076554908e+02 -4.6994e-01 +2.1416e+00 +1.1553e+00 -3.8147e+00 +3.0470e+00 +3.1737e-01 +1.0416e+00 +4.7866e+00 -6.1585e-01 +2.7198e+00 +4.5780e+00 +6.6144e-01 -4.5867e+00 -4.7983e+00 +4.1890e+00 +4.7937e-01 +4.6985e+00 -2.4215e+00 -3.3596e+00 +2.3742e+00
159 +2.422172902e+01 +2.422172902e+01 +9.557172902e+01 +9.557172902e+01 +1.4407e+00 +2.6634e+00 -3.8032e+00 -3.9281e+00 +4.6928e+00 -4.9966e+00 -4.0095e+00 +2.0484e-01 -4.4016e-02 +3.4666e+00 -4.2701e+00 -1.2059e+00 -1.5779e+00 +1.7211e+00 +7.9300e-01 -1.9588e+00 +7.8574e-01 +1.0394e+00 +4.2849e+00 +2.0260e+00
110489 +1.446515399e+01 +1.446515399e+01 +8.581515399e+01 +8.581515399e+01 +1.7537e+00 -1.5934e+00 -1.7148e+00 +3.2576e+00 +4.6273e+00 +3.3346e+00 -1.1083e+00 -2.0101e+00 +3.3327e+00 -4.1006e+00 -4.2231e+00 +4.1566e+00 +4.9014e+00 +1.0978e+00 +2.2502e+00 -3.8197e+00 -1.3602e+00 +3.7077e+00 -2.5715e+00 +3.4232e-03
136536 +8.680650771e+00 +8.680650771e+00 +8.003065077e+01 +8.003065077e+01 +1.7537e+00 -1.5983e+00 -1.7149e+00 +3.2576e+00 +4.6469e+00 +3.3347e+00 -1.1084e+00 -2.0077e+00 +3.3327e+00 -2.8848e+00 -4.2231e+00 +4.1761e+00 +4.5889e+00 +1.0978e+00 +2.4686e+00 -3.8197e+00 -1.3602e+00 +3.7077e+00 -2.5715e+00 +1.5967e-01
146727 +5.460314322e+00 +5.460314322e+00 +7.681031432e+01 +7.681031432e+01 +1.7537e+00 -1.5983e+00 -1.6953e+00 +3.2576e+00 +4.6469e+00 +3.3347e+00 -1.1084e+00 -2.0077e+00 +3.3327e+00 -2.8848e+00 -4.2231e+00 +4.1760e+00 +4.9014e+00 +9.4911e-01 +2.2502e+00 -4.1322e+00 -1.3602e+00 +3.7077e+00 -2.5715e+00 +3.4226e-03
165195 +3.937996864e+00 +3.937996864e+00 +7.528799686e+01 +7.528799686e+01 +1.7537e+00 -1.5934e+00 -1.7148e+00 +3.2576e+00 +4.6273e+00 +3.3347e+00 -1.1278e+00 -2.0077e+00 +3.3327e+00 -2.8848e+00 -4.2231e+00 +4.1761e+00 +4.9014e+00 +1.0978e+00 +1.9377e+00 -3.8100e+00 -1.3602e+00 +3.6296e+00 -2.5715e+00 +3.4232e-03
177698 +2.422912264e+00 +2.422912264e+00 +7.377291226e+01 +7.377291226e+01 +1.7561e+00 -1.5983e+00 -1.7149e+00 +3.2576e+00 +4.5687e+00 +3.3347e+00 -1.1084e+00 -2.0077e+00 +3.2936e+00 -2.8848e+00 -4.2225e+00 +4.1761e+00 +4.9014e+00 +1.1747e+00 +1.8436e+00 -3.8197e+00 -1.3602e+00 +3.6296e+00 -2.5715e+00 -1.7911e-01
198073 +1.574245651e+00 +1.574245651e+00 +7.292424565e+01 +7.292424565e+01 +1.7537e+00 -1.5934e+00 -1.7148e+00 +3.2579e+00 +4.3929e+00 +3.3347e+00 -1.1278e+00 -2.0071e+00 +3.3339e+00 -2.8506e+00 -4.3159e+00 +4.1566e+00 +4.9014e+00 +1.0978e+00 +1.8436e+00 -3.8966e+00 -1.3602e+00 +3.7077e+00 -2.5715e+00 -1.7911e-01
242711 +9.458161082e-01 +9.458161082e-01 +7.229581611e+01 +7.229581611e+01 +1.7537e+00 -1.5934e+00 -1.7148e+00 +3.2576e+00 +4.3929e+00 +3.4128e+00 -1.1278e+00 -2.0071e+00 +3.3327e+00 -2.8457e+00 -4.3159e+00 +4.1566e+00 +4.8577e+00 +1.0978e+00 +1.8433e+00 -3.8978e+00 -1.3599e+00 +3.6296e+00 -2.5715e+00 -1.7850e-01
333538 +6.269799616e-01 +6.269799616e-01 +7.197697996e+01 +7.197697996e+01 +1.7341e+00 -1.5923e+00 -1.8613e+00 +3.2579e+00 +4.3832e+00 +3.4128e+00 -1.1084e+00 -2.0101e+00 +3.3522e+00 -2.8897e+00 -4.3403e+00 +4.1956e+00 +4.8577e+00 +1.0953e+00 +1.8437e+00 -3.8978e+00 -1.3407e+00 +3.5515e+00 -2.5714e+00 -1.7850e-01
673781 +3.979380966e-01 +3.979380966e-01 +7.174793810e+01 +7.174793810e+01 +1.7341e+00 -1.5978e+00 -1.8613e+00 +3.2575e+00 +4.3759e+00 +3.4106e+00 -1.1084e+00 -2.0083e+00 +3.3522e+00 -2.8846e+00 -4.3553e+00 +4.1786e+00 +4.8584e+00 +1.0979e+00 +1.8437e+00 -3.9035e+00 -1.3599e+00 +3.5308e+00 -2.5739e+00 -1.8247e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.349409739e+01 +9.349409739e+01 -2.617259026e+02 -2.617259026e+02 -4.8553e+00 -3.9930e-01 +1.9743e+00 +2.0819e-01 -4.3391e+00 +3.8571e+00 +4.9050e+00 +2.9964e+00 -2.1403e+00 +6.8663e-01 -3.4890e+00 -1.4759e+00 -9.1665e-01 +3.3375e+00 +1.3871e+00 -3.2360e+00 +4.5228e+00 -4.9808e-01 +2.6616e+00 -2.7435e+00
5 +5.609060563e+01 +5.609060563e+01 -2.991293944e+02 -2.991293944e+02 -3.8635e+00 -3.2482e+00 +8.6439e-02 +8.8652e-01 +4.9538e+00 +3.8747e+00 -1.3703e+00 -2.6300e+00 -3.0844e+00 -3.6304e+00 +1.6398e+00 +3.6720e+00 -4.9045e+00 -2.4612e+00 +1.2156e-01 +1.8538e+00 +1.1551e+00 +2.2166e+00 -2.6062e+00 -9.1799e-01
42 +3.951446537e+01 +3.951446537e+01 -3.157055346e+02 -3.157055346e+02 +4.1076e+00 -1.1054e+00 +3.6384e+00 -3.8316e-02 -8.5221e-01 +1.3050e+00 -3.5319e+00 +2.9321e+00 -4.0063e+00 +2.2674e+00 -3.1042e+00 -3.2688e+00 +1.0436e+00 -6.5185e-01 -1.6006e+00 -4.1678e+00 -3.6191e+00 -2.2981e+00 +4.0615e+00 -4.9688e+00
4510 +2.390708917e+01 +2.390708917e+01 -3.313129108e+02 -3.313129108e+02 -4.8485e+00 -4.2093e-01 +1.7475e+00 +7.9065e-01 -1.2946e+00 +3.6314e-01 -3.9151e+00 -1.0643e+00 -2.3094e+00 -4.5352e+00 -2.6437e+00 +7.1524e-01 +4.3400e+00 -4.6502e+00 -5.7436e-02 -3.1469e+00 +1.7109e+00 +4.1870e+00 -7.7120e-01 -2.7083e+00
119898 +1.563877738e+01 +1.563877738e+01 -3.395812226e+02 -3.395812226e+02 -2.5237e+00 +2.3705e+00 -1.8260e+00 +3.7916e+00 +2.3791e+00 -4.4165e+00 +3.6395e+00 -7.6767e-01 +2.3416e+00 -2.1679e+00 -3.1558e+00 -1.2220e-02 +2.5202e+00 +1.3823e+00 -6.0928e-01 +1.3463e+00 -5.3021e-01 -3.0399e+00 +1.5936e+00 +3.0850e+00
161732 +9.973926110e+00 +9.973926110e+00 -3.452460739e+02 -3.452460739e+02 +2.0133e+00 +3.2295e+00 -2.4525e+00 +3.7916e+00 -2.9858e+00 -8.4395e-01 +4.9929e+00 +2.6816e+00 +2.2413e+00 +3.3124e+00 -9.0297e-01 +4.2802e+00 -1.0676e+00 -3.7389e+00 +1.9613e-01 -2.2410e+00 -2.3093e+00 -3.3153e+00 -9.3090e-01 -2.3566e+00
191122 +5.953690608e+00 +5.953690608e+00 -3.492663094e+02 -3.492663094e+02 +2.0133e+00 +3.2295e+00 -2.4525e+00 +3.7916e+00 -2.6733e+00 -8.4395e-01 +4.9929e+00 +2.6817e+00 +1.9845e+00 +3.3124e+00 -7.4672e-01 +4.2802e+00 -1.0676e+00 -3.6950e+00 +1.9613e-01 -2.2398e+00 -2.2814e+00 -3.2851e+00 -9.3117e-01 -2.3566e+00
