% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.601590880e+01 +8.601590880e+01 +8.441590880e+01 -1.600000000e+00 +4.2631e+00 +1.6513e+00 -2.6538e+00 +4.9030e-01 +1.4922e+00 -2.1904e+00 -1.1214e+00 -4.4238e+00 +1.3636e-02 +1.0620e+00 -1.0194e+00 +4.9069e+00 +2.2981e+00 +3.3438e+00 -6.9307e-01 -3.0993e+00 +1.2956e+00 -3.7840e+00 -4.2569e+00 +2.5781e+00
398 +6.827940772e+01 +6.827940772e+01 +6.667940772e+01 -1.600000000e+00 -2.3060e+00 -8.3930e-01 -1.2446e+00 -3.1278e+00 -3.9061e+00 -3.3799e-01 +5.9406e-01 +2.8317e+00 -3.3406e+00 +2.1368e+00 -6.5621e-01 +3.2874e+00 -7.3605e-01 +3.0064e+00 -3.5009e-01 -2.8688e+00 -2.6684e+00 -1.8181e+00 +4.3645e+00 -2.5139e+00
789 +5.419772072e+01 +5.419772072e+01 +5.259772072e+01 -1.600000000e+00 +3.4699e+00 -2.6080e+00 -2.6197e+00 +3.6627e-01 -1.0113e+00 -8.0408e-01 +1.5202e+00 -1.8279e+00 +3.6425e+00 -2.9363e+00 +3.6217e+00 +1.1661e+00 +1.9257e+00 -3.6104e+00 -3.2911e-01 -2.2834e+00 +4.6704e+00 +3.7719e+00 +3.6543e+00 -1.1379e+00
1376 +3.736602699e+01 +3.736602699e+01 +3.576602699e+01 -1.600000000e+00 +3.4699e+00 -2.6080e+00 -2.6197e+00 +3.6627e-01 -1.0113e+00 -8.0408e-01 +1.5202e+00 -1.8279e+00 +3.6425e+00 -3.7735e+00 +1.4284e+00 +1.1661e+00 +1.9257e+00 -4.1002e+00 -3.2911e-01 -8.7479e-01 +4.6704e+00 +3.7719e+00 +3.6543e+00 -1.1379e+00
1964 +2.311278454e+01 +2.311278454e+01 +2.151278454e+01 -1.600000000e+00 +3.4699e+00 -2.6080e+00 -3.4898e+00 +3.6627e-01 +2.4263e-01 -8.0408e-01 +1.5202e+00 -1.2016e+00 +3.6425e+00 -3.7735e+00 +1.4284e+00 +1.1661e+00 +2.4904e+00 -3.0816e+00 -3.2911e-01 -8.7479e-01 +4.6704e+00 +3.7719e+00 +3.6543e+00 -1.1379e+00
3126 +1.383910680e+01 +1.383910680e+01 +1.223910680e+01 -1.600000000e+00 +3.4699e+00 -2.6080e+00 -3.4898e+00 +3.6627e-01 +2.4263e-01 -1.6384e-01 +2.4869e+00 -6.3891e-01 +3.6425e+00 -3.7735e+00 +1.4284e+00 -4.1507e-01 +2.9889e+00 -3.0816e+00 -3.2911e-01 +2.5916e-01 +4.6704e+00 +3.7719e+00 +3.6543e+00 -1.1379e+00
4294 +9.572125108e+00 +9.572125108e+00 +7.972125108e+00 -1.600000000e+00 +2.6808e+00 -2.6080e+00 -3.4898e+00 -4.7273e-02 +8.9559e-01 -1.6384e-01 +2.4869e+00 +2.6187e-01 +3.6425e+00 -3.7735e+00 +1.4284e+00 -4.1507e-01 +2.9889e+00 -3.0816e+00 -2.1670e-01 +2.5916e-01 +4.6704e+00 +3.7719e+00 +3.6543e+00 -1.1379e+00
18737 +6.180537008e+00 +6.180537008e+00 +4.580537008e+00 -1.600000000e+00 +2.8260e+00 -8.4743e-02 -1.2724e+00 -2.3280e+00 +2.4320e+00 +1.2974e+00 +1.4033e+00 -4.2028e+00 +1.0171e+00 -1.0928e+00 -4.0735e+00 +3.3002e+00 -3.8599e+00 +6.9365e-01 -1.7181e+00 -1.0534e+00 -1.2547e+00 +3.0342e+00 +1.4398e+00 -1.1601e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.628431575e+01 +8.628431575e+01 -2.845556842e+02 -3.708400000e+02 +9.6231e-01 -4.8011e-01 -4.8727e+00 +2.6525e+00 -1.6530e+00 +3.6811e+00 -4.8694e+00 -4.3620e+00 +4.5789e+00 +2.3179e+00 +3.3118e+00 -4.1239e-01 -7.3760e-01 +4.3466e+00 -2.6687e+00 -3.2831e+00 -7.0348e-01 -2.9978e+00 -4.1789e+00 +2.3481e+00
396 +6.280799726e+01 +6.280799726e+01 -3.080320027e+02 -3.708400000e+02 +3.0675e+00 +1.2046e+00 -3.1008e+00 +3.1570e+00 +2.9565e+00 -3.3939e+00 +2.1130e-02 +4.7107e+00 -4.4025e+00 +5.0784e-01 +6.3083e-01 -4.2800e+00 +6.9204e-01 -3.8329e+00 +1.1642e+00 -1.8010e+00 +2.7994e+00 -1.8983e+00 +4.5794e+00 +4.9360e+00
790 +3.836350978e+01 +3.836350978e+01 -3.324764902e+02 -3.708400000e+02 +3.0675e+00 +1.2046e+00 -3.1008e+00 +8.1973e-01 +3.4665e+00 +2.0741e+00 -1.3844e-01 +8.5783e-01 -4.4025e+00 +5.0784e-01 +6.3083e-01 -4.2800e+00 +6.9204e-01 -3.8329e+00 +1.1642e+00 -1.8010e+00 +2.7994e+00 -1.8983e+00 +4.5794e+00 +4.9360e+00
1189 +1.829803461e+01 +1.829803461e+01 -3.525419654e+02 -3.708400000e+02 +3.0675e+00 +6.4102e-01 -2.1174e+00 +1.1515e+00 +1.9992e+00 +3.0432e+00 -1.3844e-01 +8.5783e-01 -4.4025e+00 +5.0784e-01 +6.3083e-01 -3.3606e+00 +8.0846e-01 -3.8854e+00 +1.1642e+00 -1.8010e+00 +2.7994e+00 -1.8983e+00 +4.5794e+00 +4.9360e+00
1586 +1.298253991e+01 +1.298253991e+01 -3.578574601e+02 -3.708400000e+02 +3.0675e+00 +6.4102e-01 -2.1174e+00 +1.1515e+00 +1.9992e+00 +2.0741e+00 -1.3844e-01 +8.5783e-01 -4.4025e+00 +5.0784e-01 +6.3083e-01 -3.3606e+00 +8.0846e-01 -3.0183e+00 +1.1642e+00 -1.8010e+00 +2.7994e+00 -1.8983e+00 +4.5794e+00 +4.9360e+00
2379 +9.020066551e+00 +9.020066551e+00 -3.618199334e+02 -3.708400000e+02 +3.0675e+00 +2.3673e-01 -2.1174e+00 +1.1515e+00 +1.9992e+00 +2.0741e+00 -1.3844e-01 +8.5783e-01 -3.8093e+00 +5.0784e-01 +6.3083e-01 -3.3606e+00 +6.9204e-01 -2.0853e+00 +1.1642e+00 -1.8010e+00 +2.7994e+00 -1.8983e+00 +4.5794e+00 +4.9360e+00
3563 +5.989019297e+00 +5.989019297e+00 -3.648509807e+02 -3.708400000e+02 +3.0675e+00 +2.3673e-01 -1.1812e+00 +1.1515e+00 +1.9992e+00 +2.0741e+00 -1.3844e-01 +1.4901e+00 -3.8093e+00 +3.5555e-01 +1.5301e+00 -3.3606e+00 +6.9204e-01 -2.0853e+00 +8.3241e-01 -1.2395e+00 +2.7994e+00 -1.8983e+00 +4.5794e+00 +4.7185e+00
4549 +3.288849690e+00 +3.288849690e+00 -3.675511503e+02 -3.708400000e+02 +3.0675e+00 -3.4438e-02 -1.1812e+00 +1.1515e+00 +1.6416e+00 +2.0741e+00 -1.3844e-01 +1.4901e+00 -3.1946e+00 +3.5555e-01 +1.3850e+00 -3.3606e+00 +6.9204e-01 -1.1680e+00 +8.3241e-01 -1.2395e+00 +2.7994e+00 -1.8983e+00 +4.5794e+00 +4.7185e+00
4944 +2.365564693e+00 +2.365564693e+00 -3.684744353e+02 -3.708400000e+02 +3.0675e+00 -3.4438e-02 -1.1812e+00 +1.1515e+00 +1.6416e+00 +2.0741e+00 -5.5138e-01 +1.4901e+00 -3.8093e+00 +3.5555e-01 +1.5301e+00 -3.3606e+00 +6.9204e-01 -1.1680e+00 +8.3241e-01 -1.2395e+00 +2.7994e+00 -1.8983e+00 +4.2169e+00 +4.7185e+00
6722 +1.571625126e+00 +1.571625126e+00 -3.692683749e+02 -3.708400000e+02 +3.0675e+00 -3.4438e-02 -1.1812e+00 +1.4687e+00 +1.4042e+00 +1.4994e+00 -5.5138e-01 +1.4901e+00 -3.1946e+00 +8.0215e-02 +2.0171e+00 -3.3606e+00 +6.9204e-01 -1.0108e+00 +8.3241e-01 -6.4863e-01 +3.3837e+00 -1.8983e+00 +4.2169e+00 +4.7185e+00
7710 +9.452067188e-01 +9.452067188e-01 -3.698947933e+02 -3.708400000e+02 +3.0675e+00 -3.4438e-02 -1.1812e+00 +1.4687e+00 +7.8390e-01 +1.3282e+00 -5.5138e-01 +1.4901e+00 -3.1946e+00 +8.0215e-02 +2.3088e+00 -3.3606e+00 +6.9204e-01 -8.3698e-01 +8.3241e-01 -6.4863e-01 +3.6515e+00 -1.8983e+00 +4.2169e+00 +4.7185e+00
8892 +6.282490054e-01 +6.282490054e-01 -3.702117510e+02 -3.708400000e+02 +3.0675e+00 -3.4438e-02 -1.3243e+00 +1.4687e+00 +7.8390e-01 +1.3282e+00 -5.5138e-01 +1.4901e+00 -3.1946e+00 -2.1462e-01 +2.3088e+00 -3.3606e+00 +6.9204e-01 -8.3698e-01 +8.3241e-01 -6.4863e-01 +3.6515e+00 -1.8983e+00 +3.8036e+00 +4.5092e+00
55848 +3.953197963e-01 +3.953197963e-01 -3.704446802e+02 -3.708400000e+02 +3.1831e+00 -3.6813e-01 -2.5023e+00 +1.5223e+00 +7.5516e-01 +1.2804e+00 -9.6020e-01 +1.8664e+00 -3.1223e+00 -1.5504e-01 +2.4045e+00 -2.7847e+00 +3.5230e-01 -7.0624e-01 +1.1568e+00 -4.9357e-01 +3.2809e+00 -1.9542e+00 +3.6328e+00 +4.4583e+00
56848 +2.269309055e-01 +2.269309055e-01 -3.706130691e+02 -3.708400000e+02 +3.2230e+00 -4.2388e-01 -1.8017e+00 +1.5132e+00 +7.8695e-01 +1.2572e+00 -1.3194e+00 +1.7993e+00 -3.2941e+00 -1.6020e-01 +2.3970e+00 -2.8826e+00 +3.5117e-01 -6.6923e-01 +1.1407e+00 -5.8132e-01 +3.6942e+00 -1.9994e+00 +3.8488e+00 +4.4025e+00
57648 +1.403506902e-01 +1.403506902e-01 -3.706996493e+02 -3.708400000e+02 +3.1750e+00 -6.1247e-01 -1.8816e+00 +1.4381e+00 +3.6475e-01 +1.2553e+00 -1.1346e+00 +1.6419e+00 -3.1742e+00 -4.4023e-01 +2.9196e+00 -2.9387e+00 +2.3853e-01 -5.0429e-01 +1.3183e+00 -4.8687e-01 +3.9176e+00 -2.1243e+00 +3.9006e+00 +4.3752e+00
61446 +8.738522236e-02 +8.738522236e-02 -3.707526148e+02 -3.708400000e+02 +3.0675e+00 -6.2842e-01 -1.3243e+00 +1.6763e+00 +7.8390e-01 +1.3282e+00 -7.1321e-01 +1.5629e+00 -3.1946e+00 -2.1462e-01 +2.7608e+00 -3.1537e+00 +3.7458e-01 +5.2026e-02 +1.0445e+00 -4.1115e-01 +3.8637e+00 -2.1882e+00 +3.8036e+00 +4.0702e+00
61986 +6.300802378e-02 +6.300802378e-02 -3.707769920e+02 -3.708400000e+02 +3.0675e+00 -5.7833e-01 -1.4317e+00 +1.6763e+00 +7.8390e-01 +1.3282e+00 -7.1321e-01 +1.8312e+00 -3.1946e+00 -4.6078e-01 +2.7608e+00 -3.1537e+00 +3.7458e-01 +5.2026e-02 +1.1065e+00 -4.1115e-01 +3.8637e+00 -2.1882e+00 +3.7484e+00 +4.0702e+00
63240 +3.738665031e-02 +3.738665031e-02 -3.708026133e+02 -3.708400000e+02 +3.0675e+00 -6.2842e-01 -1.4343e+00 +1.6763e+00 +7.8390e-01 +1.3282e+00 -7.6093e-01 +1.7349e+00 -3.1946e+00 -4.2522e-01 +2.7608e+00 -3.2221e+00 +3.7458e-01 +2.7428e-01 +1.1065e+00 -2.1017e-01 +3.8637e+00 -2.1882e+00 +3.4951e+00 +4.0702e+00
64283 +2.421332154e-02 +2.421332154e-02 -3.708157867e+02 -3.708400000e+02 +3.0675e+00 -6.2842e-01 -1.4343e+00 +1.6763e+00 +7.8390e-01 +1.3282e+00 -7.6093e-01 +1.7349e+00 -3.1946e+00 -4.6078e-01 +2.8829e+00 -3.1537e+00 +2.9866e-01 +2.7428e-01 +1.2262e+00 -2.1017e-01 +3.8637e+00 -2.2157e+00 +3.4951e+00 +4.0702e+00
65528 +1.510046543e-02 +1.510046543e-02 -3.708248995e+02 -3.708400000e+02 +3.0675e+00 -6.2842e-01 -1.5208e+00 +1.6763e+00 +7.6224e-01 +1.1365e+00 -1.0037e+00 +1.8321e+00 -3.1946e+00 -4.6078e-01 +2.8829e+00 -3.1537e+00 +9.7619e-02 +2.7428e-01 +1.2262e+00 -2.1017e-01 +3.8637e+00 -2.2157e+00 +3.4951e+00 +4.0702e+00
67113 +8.509393473e-03 +8.509393473e-03 -3.708314906e+02 -3.708400000e+02 +3.0675e+00 -6.2842e-01 -1.5208e+00 +1.7211e+00 +7.6224e-01 +1.0349e+00 -1.0037e+00 +1.8321e+00 -3.1946e+00 -4.6078e-01 +2.8829e+00 -3.1537e+00 +9.7619e-02 +3.6550e-01 +1.2262e+00 -1.7015e-01 +3.8637e+00 -2.4679e+00 +3.4951e+00 +4.0286e+00
104344 +5.999878246e-03 +5.999878246e-03 -3.708340001e+02 -3.708400000e+02 +3.0675e+00 -6.5786e-01 -1.3730e+00 +1.6833e+00 +6.0930e-01 +9.8949e-01 -8.5907e-01 +1.6757e+00 -3.1946e+00 -4.3297e-01 +3.1044e+00 -3.0894e+00 +2.3221e-01 +5.9901e-01 +1.2717e+00 -2.1334e-01 +3.8637e+00 -2.5584e+00 +3.4326e+00 +4.0388e+00
105483 +3.830520217e-03 +3.830520217e-03 -3.708361695e+02 -3.708400000e+02 +3.0675e+00 -6.5786e-01 -1.3730e+00 +1.7201e+00 +6.0930e-01 +9.8949e-01 -1.0194e+00 +1.7193e+00 -3.1946e+00 -4.3297e-01 +3.1044e+00 -3.0894e+00 +2.3221e-01 +5.8091e-01 +1.3605e+00 +3.3432e-02 +4.0088e+00 -2.5584e+00 +3.4326e+00 +3.9895e+00
140484 +2.420541121e-03 +2.420541121e-03 -3.708375795e+02 -3.708400000e+02 +3.0995e+00 -7.8021e-01 -1.5774e+00 +1.8445e+00 +7.2366e-01 +1.0418e+00 -1.1322e+00 +1.8263e+00 -3.0651e+00 -4.0480e-01 +3.0750e+00 -3.1376e+00 +6.3068e-02 +6.1920e-01 +1.2303e+00 -1.6492e-01 +3.8301e+00 -2.5220e+00 +3.4422e+00 +4.0157e+00
142684 +1.399583387e-03 +1.399583387e-03 -3.708386004e+02 -3.708400000e+02 +3.1066e+00 -7.5824e-01 -1.5783e+00 +1.8423e+00 +7.1908e-01 +8.0418e-01 -1.1326e+00 +1.8479e+00 -3.0977e+00 -3.9891e-01 +3.1510e+00 -3.1299e+00 +6.5431e-02 +6.6847e-01 +1.2432e+00 -1.0044e-01 +3.8595e+00 -2.4328e+00 +3.4698e+00 +3.8978e+00
143084 +9.591864155e-04 +9.591864155e-04 -3.708390408e+02 -3.708400000e+02 +3.1552e+00 -7.6296e-01 -1.5929e+00 +1.9165e+00 +7.5999e-01 +8.2686e-01 -1.0655e+00 +1.9046e+00 -3.1589e+00 -4.1409e-01 +3.2175e+00 -3.1557e+00 +6.9084e-02 +7.0753e-01 +1.3651e+00 -1.7318e-02 +3.8678e+00 -2.5269e+00 +3.3592e+00 +4.0813e+00
143684 +6.193309926e-04 +6.193309926e-04 -3.708393807e+02 -3.708400000e+02 +3.1301e+00 -7.6344e-01 -1.6067e+00 +2.0109e+00 +7.1161e-01 +9.9819e-01 -1.1204e+00 +1.9435e+00 -3.1208e+00 -5.2741e-01 +3.1432e+00 -3.1449e+00 +5.9602e-02 +7.4472e-01 +1.3565e+00 +4.6686e-02 +3.9106e+00 -2.5337e+00 +3.3275e+00 +3.8367e+00
144484 +3.771426644e-04 +3.771426644e-04 -3.708396229e+02 -3.708400000e+02 +3.1136e+00 -7.1924e-01 -1.6211e+00 +1.9736e+00 +7.1447e-01 +8.0823e-01 -1.1115e+00 +1.8862e+00 -3.1276e+00 -4.8070e-01 +3.2126e+00 -3.1254e+00 +6.4926e-02 +7.4153e-01 +1.3044e+00 +7.6324e-02 +3.9148e+00 -2.5511e+00 +3.3424e+00 +3.9019e+00
179834 +2.344747983e-04 +2.344747983e-04 -3.708397655e+02 -3.708400000e+02 +3.1305e+00 -7.3876e-01 -1.5326e+00 +1.9076e+00 +6.0930e-01 +9.8949e-01 -1.0194e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.2752e+00 -3.0894e+00 +1.8698e-01 +9.5949e-01 +1.3605e+00 +3.3432e-02 +3.9198e+00 -2.7074e+00 +3.3248e+00 +3.9482e+00
180821 +1.564575768e-04 +1.564575768e-04 -3.708398435e+02 -3.708400000e+02 +3.1305e+00 -7.3876e-01 -1.5326e+00 +1.9076e+00 +6.0930e-01 +9.2136e-01 -1.0194e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.2752e+00 -3.0894e+00 +1.3508e-01 +9.5949e-01 +1.3605e+00 +5.4679e-02 +3.9198e+00 -2.7074e+00 +3.3248e+00 +3.9482e+00
182608 +9.503498347e-05 +9.503498347e-05 -3.708399050e+02 -3.708400000e+02 +3.1305e+00 -7.9715e-01 -1.5326e+00 +1.9076e+00 +5.8316e-01 +9.2136e-01 -1.0194e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.3378e+00 -3.0894e+00 +1.3508e-01 +9.5949e-01 +1.3605e+00 +1.4211e-01 +3.9198e+00 -2.7074e+00 +3.3248e+00 +3.8082e+00
183004 +4.794545436e-05 +4.794545436e-05 -3.708399521e+02 -3.708400000e+02 +3.1305e+00 -7.9715e-01 -1.5326e+00 +1.9076e+00 +6.0930e-01 +9.2136e-01 -1.1316e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.3378e+00 -3.0894e+00 +1.3508e-01 +9.5949e-01 +1.3605e+00 +1.4211e-01 +3.9198e+00 -2.7074e+00 +3.3248e+00 +3.8082e+00
183204 +2.963231123e-05 +2.963231123e-05 -3.708399704e+02 -3.708400000e+02 +3.1305e+00 -7.9715e-01 -1.5326e+00 +1.9076e+00 +6.0930e-01 +9.2136e-01 -1.1316e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.3378e+00 -3.0894e+00 +7.9551e-02 +9.5949e-01 +1.3605e+00 +1.4211e-01 +3.9198e+00 -2.7074e+00 +3.3248e+00 +3.8082e+00
183997 +2.398402023e-05 +2.398402023e-05 -3.708399760e+02 -3.708400000e+02 +3.1305e+00 -7.9715e-01 -1.5326e+00 +1.9076e+00 +6.0930e-01 +9.2136e-01 -1.1316e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.3378e+00 -3.0894e+00 +7.9551e-02 +1.0149e+00 +1.3605e+00 +1.4211e-01 +3.9198e+00 -2.7074e+00 +3.2853e+00 +3.8082e+00
184189 +1.484390424e-05 +1.484390424e-05 -3.708399852e+02 -3.708400000e+02 +3.1305e+00 -7.9715e-01 -1.5326e+00 +1.9076e+00 +6.0930e-01 +9.2136e-01 -1.1316e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.3378e+00 -3.0894e+00 +7.9551e-02 +1.0149e+00 +1.3605e+00 +1.4211e-01 +3.8332e+00 -2.7074e+00 +3.3248e+00 +3.8082e+00
247701 +9.595196900e-06 +9.595196900e-06 -3.708399904e+02 -3.708400000e+02 +3.1305e+00 -7.9715e-01 -1.5326e+00 +1.9076e+00 +6.0930e-01 +8.3070e-01 -1.1316e+00 +1.7193e+00 -3.1465e+00 -4.3297e-01 +3.3378e+00 -3.0894e+00 +7.9551e-02 +9.9715e-01 +1.3605e+00 +1.4211e-01 +3.9197e+00 -2.7074e+00 +3.3026e+00 +3.8082e+00
251701 +6.153158608e-06 +6.153158608e-06 -3.708399938e+02 -3.708400000e+02 +3.1320e+00 -7.9926e-01 -1.5338e+00 +1.9143e+00 +6.2754e-01 +8.4431e-01 -1.1258e+00 +1.7200e+00 -3.1528e+00 -4.3420e-01 +3.3390e+00 -3.0888e+00 +8.0525e-02 +1.0354e+00 +1.3582e+00 +1.4273e-01 +3.8635e+00 -2.7401e+00 +3.2904e+00 +3.8431e+00
253101 +3.890827827e-06 +3.890827827e-06 -3.708399961e+02 -3.708400000e+02 +3.1249e+00 -7.8866e-01 -1.5446e+00 +1.9122e+00 +6.2354e-01 +8.3176e-01 -1.1280e+00 +1.7190e+00 -3.1328e+00 -4.4152e-01 +3.3725e+00 -3.0911e+00 +6.8605e-02 +1.0348e+00 +1.3608e+00 +1.1286e-01 +3.8462e+00 -2.7421e+00 +3.2889e+00 +3.8800e+00
263501 +1.903445593e-06 +1.903445593e-06 -3.708399981e+02 -3.708400000e+02 +3.1168e+00 -7.9073e-01 -1.5895e+00 +1.9160e+00 +6.2027e-01 +8.6109e-01 -1.1902e+00 +1.7107e+00 -3.1236e+00 -4.6171e-01 +3.3664e+00 -3.0715e+00 +8.8450e-02 +9.9439e-01 +1.3605e+00 +1.3526e-01 +3.8561e+00 -2.7237e+00 +3.3167e+00 +3.9035e+00
273301 +1.553524442e-06 +1.553524442e-06 -3.708399984e+02 -3.708400000e+02 +3.1174e+00 -8.2577e-01 -1.5352e+00 +1.9111e+00 +6.1063e-01 +8.1940e-01 -1.2040e+00 +1.7309e+00 -3.1838e+00 -4.4191e-01 +3.4021e+00 -3.0800e+00 +7.0877e-02 +1.0860e+00 +1.3595e+00 +1.4045e-01 +3.8313e+00 -2.7554e+00 +3.3048e+00 +3.8650e+00
302281 +7.528545893e-07 +7.528545893e-07 -3.708399992e+02 -3.708400000e+02 +3.1393e+00 -7.9654e-01 -1.5793e+00 +1.9113e+00 +6.1089e-01 +8.1966e-01 -1.2033e+00 +1.7187e+00 -3.1581e+00 -4.3413e-01 +3.4096e+00 -3.0574e+00 +6.4581e-02 +1.0307e+00 +1.3598e+00 +1.6981e-01 +3.8411e+00 -2.7476e+00 +3.3015e+00 +3.8903e+00
317917 +6.090842817e-07 +6.090842817e-07 -3.708399994e+02 -3.708400000e+02 +3.1124e+00 -7.9741e-01 -1.5843e+00 +1.9194e+00 +6.2080e-01 +8.5318e-01 -1.1915e+00 +1.7151e+00 -3.1472e+00 -4.5763e-01 +3.3895e+00 -3.0769e+00 +8.6341e-02 +1.0354e+00 +1.3639e+00 +1.4025e-01 +3.8417e+00 -2.7207e+00 +3.3120e+00 +3.9004e+00
318717 +3.597838827e-07 +3.597838827e-07 -3.708399996e+02 -3.708400000e+02 +3.1239e+00 -7.9877e-01 -1.5777e+00 +1.9239e+00 +6.1913e-01 +8.4739e-01 -1.1970e+00 +1.7252e+00 -3.1488e+00 -4.5721e-01 +3.3897e+00 -3.0818e+00 +8.5365e-02 +1.0559e+00 +1.3681e+00 +1.6390e-01 +3.8363e+00 -2.7278e+00 +3.3059e+00 +3.8909e+00
