% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7766 +9.758517735e+001 +9.758517735e+001 +1.752451773e+002 +1.752451773e+002 -6.2095e-001 +1.8887e+000 -3.4328e-001 +2.4798e+000 +2.4671e+000 +8.3157e-001 -1.8628e-001 +7.1384e-001 -8.8820e-001 -3.7381e+000 +2.2934e+000 +2.4041e-001 +2.8316e-001 -1.6581e+000 +1.9814e+000 +1.7045e+000 +2.9453e-001 -2.0305e+000 +1.7730e+000 -4.1905e+000
10811 +6.228267961e+001 +6.228267961e+001 +1.399426796e+002 +1.399426796e+002 -6.0206e-001 +1.8604e+000 -3.7754e-001 +2.4548e+000 +2.4353e+000 +8.2761e-001 -1.5034e-001 +7.2474e-001 -9.8541e-001 -3.8720e+000 +2.3213e+000 +1.6450e-001 +2.8530e-001 -1.6214e+000 +1.9351e+000 +1.7385e+000 +2.9435e-001 -2.0039e+000 +1.7740e+000 -4.1591e+000
19924 +3.976515441e+001 +3.976515441e+001 +1.174251544e+002 +1.174251544e+002 +2.3913e+000 -8.6963e-001 -3.7904e-001 +2.4691e+000 +2.4537e+000 +9.2413e-001 -1.8948e-001 +7.1052e-001 -9.8874e-001 -3.8416e+000 +2.3770e+000 +1.4784e-001 +2.9161e-001 -1.6117e+000 +1.9209e+000 +1.7934e+000 +2.8490e-001 -2.0223e+000 +1.7661e+000 -4.1406e+000
31115 +2.497239922e+001 +2.497239922e+001 +1.026323992e+002 +1.026323992e+002 +2.3903e+000 -8.7002e-001 -3.8314e-001 +2.4453e+000 +2.4627e+000 -5.7242e-001 -1.8444e-001 +7.1687e-001 -4.8997e-001 -3.9124e+000 +2.3724e+000 +1.4733e-001 +2.9450e-001 -1.6110e+000 +1.9224e+000 +1.7765e+000 +2.9633e-001 -2.0169e+000 +2.0401e+000 -3.4553e+000
37397 +1.497673687e+001 +1.497673687e+001 +9.263673687e+001 +9.263673687e+001 +2.3785e+000 -8.7246e-001 -3.8397e-001 +2.4458e+000 +2.4625e+000 -5.4699e-001 -1.4872e-001 +7.1472e-001 -4.8805e-001 -3.8617e+000 +2.3816e+000 +1.4067e-001 +2.9732e-001 -1.5977e+000 +1.9123e+000 +1.7780e+000 +2.9432e-001 -2.7470e+000 +2.7631e+000 -3.4618e+000
48196 +9.998421011e+000 +9.998421011e+000 +8.765842101e+001 +8.765842101e+001 +2.3987e+000 -8.6194e-001 -3.7659e-001 +2.4486e+000 +2.4610e+000 -5.4271e-001 -1.6238e-001 +7.1590e-001 -4.9553e-001 -3.8612e+000 +2.3807e+000 +1.5284e-001 +2.9811e-001 -1.6047e+000 +2.8181e+000 +1.7794e+000 +2.9232e-001 -2.7502e+000 +2.7658e+000 -3.4523e+000
% function evaluation | noise-free fitness - Fopt (1.156800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.636134885e+003 +2.636134885e+003 +2.751814885e+003 +2.751814885e+003 +4.1557e+000 +2.0781e+000 -3.0540e+000 +1.7710e+000 +3.5286e+000 +2.9703e+000 -1.0686e+000 -2.9128e+000 +4.0713e+000 +1.9949e+000 +4.1656e+000 -2.9986e+000 +4.3820e+000 -4.5822e+000 -1.8716e+000 +4.0741e+000 -2.3776e+000 -4.0827e+000 -8.4373e-001 -4.3367e+000
2 +1.695906287e+003 +1.695906287e+003 +1.811586287e+003 +1.811586287e+003 -2.4091e+000 +3.7837e+000 -2.7182e+000 -3.5788e+000 +3.2339e+000 +1.9196e+000 -2.4962e+000 -2.5335e+000 +1.0062e+000 -2.9436e+000 +4.1158e+000 -5.9639e-001 +2.7306e-001 -4.3481e+000 +3.5829e-001 -3.9053e+000 -1.3529e+000 +7.1812e-001 -4.8489e+000 +1.2599e+000
3 +1.163834032e+003 +1.163834032e+003 +1.279514032e+003 +1.279514032e+003 +3.7886e+000 +4.6826e+000 -4.0881e-001 -2.5658e+000 +1.5406e+000 +5.9216e-001 -3.6753e+000 +2.1331e+000 -2.2784e+000 +1.4597e+000 +3.3712e+000 -1.2611e+000 +1.7815e+000 -3.2921e+000 -3.1645e-001 +3.6624e+000 -3.6446e+000 +3.1132e+000 +3.4436e+000 +1.6281e+000
16 +8.145370680e+002 +8.145370680e+002 +9.302170680e+002 +9.302170680e+002 +2.5114e+000 -4.5332e+000 -4.3435e+000 -1.9522e+000 +4.2102e+000 -4.5176e+000 +1.7020e+000 +3.5462e+000 +2.3957e+000 -4.7494e+000 -1.2426e+000 +2.3581e+000 +2.2178e-001 +3.5098e+000 +1.9004e-002 +2.6919e+000 -3.6847e-001 +4.5971e+000 +7.7079e-001 -3.3173e+000
97 +6.220649768e+002 +6.220649768e+002 +7.377449768e+002 +7.377449768e+002 +1.2566e+000 -4.4047e+000 -3.7513e+000 -2.2405e+000 +1.0016e+000 -3.9022e+000 +3.4842e+000 +2.8395e+000 +2.4093e-001 -4.4669e+000 +4.9938e-001 +2.6194e+000 +4.6542e-001 +1.3160e+000 +1.9479e+000 +0.0000e+000 -4.3528e-001 +4.8703e+000 +3.4126e+000 -4.9653e+000
574 +3.343415644e+002 +3.343415644e+002 +4.500215644e+002 +4.500215644e+002 +2.1675e+000 -1.8476e+000 +2.6985e-002 +3.0008e+000 -3.8297e-002 -2.5618e+000 +1.7541e+000 +3.1225e+000 +2.2036e+000 -7.4423e-001 -4.0024e-001 +3.8489e-001 +3.2952e-001 +7.3506e-001 +1.4416e+000 -8.4935e-002 +0.0000e+000 +3.8884e+000 +3.2661e+000 -1.1196e+000
2987 +2.488361104e+002 +2.488361104e+002 +3.645161104e+002 +3.645161104e+002 -1.7357e+000 -4.7005e+000 +1.1824e-001 +5.0000e+000 -4.3049e-001 -4.0503e+000 +2.4410e+000 +2.8773e+000 +1.4177e+000 -4.2167e-001 +2.0924e+000 +1.2376e-001 +2.8813e+000 +9.3032e-001 +8.6114e-001 +4.2415e-001 +4.0158e-001 +4.2136e+000 +2.7288e+000 -1.0041e+000
5534 +1.505528075e+002 +1.505528075e+002 +2.662328075e+002 +2.662328075e+002 -8.4701e-001 -3.0360e+000 +1.0470e-001 +5.0000e+000 +1.3054e+000 -3.1339e+000 +2.7937e+000 +3.1515e+000 +2.4462e+000 -1.3587e+000 +2.7973e+000 -1.3682e-001 +3.3634e+000 +6.4973e-001 +2.0300e+000 +5.1575e-001 -4.0973e-001 +4.2565e+000 +2.6771e+000 -9.3570e-001
9336 +9.959551369e+001 +9.959551369e+001 +2.152755137e+002 +2.152755137e+002 +3.5990e-001 -3.0220e+000 +1.7559e-001 +5.0000e+000 +1.1579e+000 -3.1813e+000 +2.8462e+000 +1.6988e+000 +2.7891e+000 -1.3730e+000 +2.5608e+000 +8.9764e-002 +3.3495e+000 +6.7646e-001 +2.0506e+000 +5.1072e-001 +6.3138e-002 +4.5435e+000 +2.6753e+000 -9.0831e-001
13951 +5.548473343e+001 +5.548473343e+001 +1.711647334e+002 +1.711647334e+002 +1.8977e-001 -2.8204e+000 +1.8212e-001 +5.0000e+000 +1.1893e+000 -3.2062e+000 +2.8086e+000 +1.6212e+000 +2.7949e+000 -1.4020e+000 +2.6782e+000 -2.3035e+000 +3.3593e+000 +6.5257e-001 +2.0711e+000 +4.9361e-001 +4.3400e-001 +4.1955e+000 +2.6748e+000 -9.0160e-001
19856 +3.884295061e+001 +3.884295061e+001 +1.545229506e+002 +1.545229506e+002 +2.4394e-001 -2.7947e+000 +2.3750e-001 +5.0000e+000 +2.7635e+000 -3.2124e+000 +2.8322e+000 +1.6491e+000 +2.7613e+000 -1.4100e+000 +2.6680e+000 -2.2987e+000 +3.3759e+000 +6.5728e-001 +2.0611e+000 +5.2861e-001 +4.4191e-001 +3.8515e+000 +2.6976e+000 -9.0749e-001
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.489112175e+003 +1.489112175e+003 +1.485402175e+003 +1.485402175e+003 -3.5352e+000 -1.6286e+000 -1.1443e+000 +4.8677e+000 -2.5159e+000 +1.7119e+000 -3.3322e+000 -2.1841e+000 +2.2811e+000 -2.0918e+000 -1.4237e+000 -2.3081e-001 +3.1189e-001 -2.9014e+000 -2.4404e-001 +4.2858e+000 -4.1967e+000 -4.2904e+000 +1.5571e+000 +2.8620e-001
46 +6.137514993e+002 +6.137514993e+002 +6.100414993e+002 +6.100414993e+002 +3.6026e+000 +4.5201e-001 +8.8853e-001 +4.3753e-001 +2.1640e+000 +1.6310e+000 -2.5952e+000 -4.5686e-001 -2.0944e+000 -2.8244e-001 -7.2674e-001 -2.4785e+000 +2.3771e+000 -3.7779e+000 -2.6974e-001 -4.8450e+000 -1.6225e+000 +1.4427e+000 +1.2811e+000 -1.8537e+000
403 +3.467653582e+002 +3.467653582e+002 +3.430553582e+002 +3.430553582e+002 +1.5037e+000 -3.9127e+000 -2.7567e+000 +2.9715e+000 +7.1280e-001 +5.5375e-002 +1.5219e-001 -1.6489e+000 -1.6920e+000 -2.6859e-001 +3.7588e+000 +1.3558e+000 +3.7339e-001 -3.1378e+000 +5.1437e-001 -2.8890e+000 +6.7549e-001 +4.5046e-001 +3.3527e+000 -3.8996e+000
1748 +2.392544627e+002 +2.392544627e+002 +2.355444627e+002 +2.355444627e+002 +1.2338e+000 -1.9705e+000 +1.3407e+000 +2.8679e+000 +4.0872e-002 +2.5357e+000 -1.3243e+000 -1.5271e+000 +1.5710e+000 +4.5353e-001 +3.7330e+000 +1.0900e+000 +1.6186e+000 -2.7669e+000 -1.1008e-001 -3.2905e+000 +7.0584e-001 +1.9612e+000 +2.9077e+000 -3.2950e+000
3099 +1.566124794e+002 +1.566124794e+002 +1.529024794e+002 +1.529024794e+002 +1.6863e+000 -1.3117e+000 +7.3752e-001 +2.3350e+000 +2.3090e+000 +2.5503e+000 -4.7172e-001 -1.3660e+000 +1.1665e+000 +3.8675e-004 +3.1181e+000 +1.6811e+000 +2.5445e+000 -2.1818e+000 -6.9236e-001 -3.8590e+000 +4.3519e-001 +1.8218e+000 +2.7751e+000 -2.8011e+000
5410 +8.940336942e+001 +8.940336942e+001 +8.569336942e+001 +8.569336942e+001 +1.0296e+000 -1.2195e+000 +9.3795e-001 +2.3884e+000 +2.2192e+000 +2.9595e+000 -5.4025e-001 -1.3173e+000 +1.2198e+000 +6.7717e-001 +3.2166e+000 +1.6636e+000 +2.6551e+000 -2.2358e+000 -7.0397e-001 -4.1051e+000 +3.8845e-001 +1.8663e+000 +3.5284e+000 -2.8302e+000
7498 +5.667479091e+001 +5.667479091e+001 +5.296479091e+001 +5.296479091e+001 +1.0317e+000 -1.2783e+000 +1.7267e+000 +2.3926e+000 +2.4063e+000 +2.8527e+000 -5.9107e-001 -1.3158e+000 +1.2137e+000 +6.8544e-001 +3.1641e+000 +1.6066e+000 +2.6545e+000 -2.1627e+000 -3.7473e-001 -4.1060e+000 +4.0098e-001 +1.8657e+000 +3.5296e+000 -2.8975e+000
11344 +3.793078459e+001 +3.793078459e+001 +3.422078459e+001 +3.422078459e+001 +1.0471e+000 -1.3181e+000 +1.7825e+000 +2.3840e+000 +2.3678e+000 +2.8459e+000 -6.1734e-001 -1.4139e+000 +1.1806e+000 +6.7366e-001 +3.1576e+000 +1.5902e+000 +2.6305e+000 -2.1489e+000 +5.0755e-001 -4.1258e+000 +7.0076e-001 +1.8687e+000 +3.5359e+000 -2.9131e+000
% function evaluation | noise-free fitness - Fopt (1.321800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.833549213e+003 +7.833549213e+003 +7.965729213e+003 +7.965729213e+003 -4.2158e-001 -3.5322e+000 -3.4882e+000 +3.9691e+000 -2.3407e+000 -2.3175e+000 -1.7550e+000 +1.7706e+000 -3.6170e-001 +4.9374e-001 -2.1120e+000 +3.3201e+000 +4.8560e+000 -5.8920e-001 +4.5398e+000 +1.6121e+000 -4.3406e+000 +3.8111e+000 -4.6649e+000 -1.3402e-001
4 +1.454376996e+003 +1.454376996e+003 +1.586556996e+003 +1.586556996e+003 +4.9495e+000 +2.6344e+000 -1.9476e+000 -4.0555e+000 +2.4856e+000 +1.3906e+000 -3.4370e+000 -3.8115e+000 -1.7788e+000 -3.9612e+000 -2.6757e+000 +3.9316e+000 -4.1237e+000 +1.5392e+000 -9.7173e-001 -6.2687e-001 -2.5452e+000 -2.7243e+000 +7.2266e-001 -2.4010e+000
7 +6.235583571e+002 +6.235583571e+002 +7.557383571e+002 +7.557383571e+002 +2.1675e+000 -2.4572e+000 +3.1054e+000 +1.1279e-001 +2.5669e+000 -2.3025e+000 +1.8956e+000 +3.7624e+000 +1.5555e+000 +1.3271e-001 -5.3516e-001 +1.5528e+000 -1.0799e+000 +4.6320e+000 +4.2841e-001 +2.3731e+000 -1.9394e-001 +4.1768e-001 +4.5416e-001 -8.3216e-001
359 +3.933158834e+002 +3.933158834e+002 +5.254958834e+002 +5.254958834e+002 +5.0878e-001 -4.4586e+000 +1.4299e+000 -1.3470e+000 -3.2720e+000 -2.0622e+000 +1.6250e+000 +2.5157e+000 +1.4638e+000 -1.3331e-001 +5.5451e-001 +4.6238e+000 -1.5034e+000 +4.5710e+000 +3.0559e+000 +3.1064e+000 +1.7593e+000 +4.9697e+000 -1.6129e-001 +1.0815e+000
1534 +2.413369487e+002 +2.413369487e+002 +3.735169487e+002 +3.735169487e+002 +2.6454e+000 -3.4114e-001 +5.2529e-001 -2.0194e+000 +5.0472e-001 -2.2948e+000 +4.8665e-002 -1.1945e-001 +2.1002e-001 -1.1384e+000 +7.4107e-001 +2.3513e+000 +7.2440e-001 +4.6861e+000 +3.3170e+000 +2.7208e+000 +7.0097e-001 +3.1333e+000 +8.0821e-001 -3.7525e-001
4961 +1.367418589e+002 +1.367418589e+002 +2.689218589e+002 +2.689218589e+002 +1.8240e+000 +5.3680e-001 +3.4537e+000 -1.9372e+000 +3.1206e-001 -1.8532e+000 +3.1427e-001 +6.0137e-001 +6.3880e-001 +4.0910e-001 +2.0226e-001 +2.0362e+000 +9.8950e-001 +4.6937e+000 +1.9813e+000 +2.3422e+000 +1.6173e+000 +3.8717e+000 -2.0257e-001 +1.0508e+000
7161 +9.619744565e+001 +9.619744565e+001 +2.283774457e+002 +2.283774457e+002 +1.8775e+000 +5.5948e-001 +3.4348e+000 -1.9195e+000 +2.4351e-001 -1.8749e+000 +1.9177e-001 +6.4274e-001 +9.8705e-001 +3.5150e-001 +1.7227e-001 +1.9511e+000 +9.5830e-001 +4.5320e+000 +1.9716e+000 +2.3141e+000 +1.6642e+000 +3.8335e+000 +5.7178e-001 +1.0869e+000
9001 +6.224593660e+001 +6.224593660e+001 +1.944259366e+002 +1.944259366e+002 +1.9105e+000 +5.3744e-001 +3.3253e+000 -1.9279e+000 +9.7453e-002 -1.8781e+000 +1.9821e-001 +7.4137e-001 +8.7816e-001 +4.9185e-001 +1.9272e-001 +2.0384e+000 +9.8286e-001 +4.2750e+000 +2.7185e+000 +2.3514e+000 +1.6554e+000 +3.8371e+000 +1.0594e+000 +1.0734e+000
14309 +3.967041080e+001 +3.967041080e+001 +1.718504108e+002 +1.718504108e+002 +1.7963e+000 +5.2882e-001 +3.4331e+000 -1.9521e+000 +8.4697e-002 -1.8735e+000 +2.2739e+000 -6.2673e-001 +9.1137e-001 +4.0236e-001 +2.3327e-001 +2.0276e+000 +9.7153e-001 +4.5264e+000 +2.7074e+000 +2.3327e+000 +1.6538e+000 +3.8466e+000 +1.0579e+000 +1.0741e+000
26123 +2.432030165e+001 +2.432030165e+001 +1.565003016e+002 +1.565003016e+002 +1.8038e+000 +5.2826e-001 +3.4646e+000 -1.9658e+000 +6.3312e-002 -1.8538e+000 +2.2718e+000 -6.0937e-001 +9.2670e-001 +4.0435e-001 +2.1961e-001 +2.0188e+000 +9.8233e-001 +3.2887e+000 +3.5841e+000 +2.3494e+000 +1.6724e+000 +3.8223e+000 +1.0597e+000 +1.0686e+000
% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.487812030e+003 +7.487812030e+003 +7.025722030e+003 +7.025722030e+003 +2.7176e+000 +1.9360e+000 +3.4154e+000 -1.0041e+000 +2.6303e+000 -3.0383e+000 +9.7168e-001 -4.7920e+000 +2.9952e+000 -4.2315e+000 -2.3904e+000 -1.9240e+000 -2.6222e-001 -2.7843e+000 +1.6826e+000 +3.6286e+000 +3.2356e+000 +3.4831e+000 +1.9806e+000 +2.3880e+000
2 +3.745745478e+003 +3.745745478e+003 +3.283655478e+003 +3.283655478e+003 -1.3930e-001 +2.7149e-001 -4.5898e+000 -4.2605e-001 +1.2975e+000 -4.6453e+000 -3.4105e+000 -3.2234e+000 +2.9601e+000 +4.3246e+000 -4.5648e+000 -1.5502e+000 +2.2411e+000 -1.8729e+000 +8.5307e-001 -2.7490e+000 -2.7124e+000 +8.8866e-003 -2.0437e+000 -3.0391e+000
4 +1.274966184e+003 +1.274966184e+003 +8.128761843e+002 +8.128761843e+002 -3.1210e+000 -3.0583e+000 -3.4572e+000 +2.6950e+000 -4.0362e+000 -1.9786e-002 +1.6292e+000 -2.3033e+000 +3.3783e-001 -2.3515e+000 -1.2481e+000 -4.9143e+000 -4.0780e+000 +4.8967e+000 -1.3883e+000 +7.4219e-001 -1.3182e+000 -1.4047e-001 +2.2462e+000 -2.8217e-001
84 +9.980651645e+002 +9.980651645e+002 +5.359751645e+002 +5.359751645e+002 +6.8715e-001 -6.7281e-001 +1.8195e+000 -4.0043e-001 -7.3811e-001 +2.6642e+000 -1.8101e+000 -9.2465e-001 -2.3446e-001 -1.5039e+000 -4.0874e+000 -2.8764e+000 -1.2716e+000 -6.1597e-002 -2.2144e+000 +1.6197e+000 -2.5632e+000 +1.8901e+000 +7.3344e-002 +4.4727e+000
244 +5.706571926e+002 +5.706571926e+002 +1.085671926e+002 +1.085671926e+002 +1.0169e+000 +2.6568e-001 +2.3996e+000 +4.3015e-001 -6.3366e-002 +3.2835e+000 +4.9779e-001 -1.0343e-001 -1.5167e+000 -8.1878e-001 -3.3007e+000 -1.4531e+000 -2.2311e+000 -2.4331e+000 +1.0806e+000 -2.2233e+000 -1.7275e+000 +3.4270e+000 -2.2669e-001 +1.3847e+000
492 +3.950176445e+002 +3.950176445e+002 -6.707235553e+001 -6.707235553e+001 +1.5138e-001 +3.2177e-001 -6.1764e-002 -6.6357e-001 -6.6457e-001 +3.1571e+000 -2.5639e-001 -1.3459e+000 +6.5302e-001 -2.1320e-001 +2.9187e+000 -4.0237e+000 -2.2370e+000 -1.3867e+000 +1.4549e+000 -3.9482e+000 -1.5002e+000 +3.3268e+000 +0.0000e+000 +1.6732e+000
1290 +2.506832468e+002 +2.506832468e+002 -2.114067532e+002 -2.114067532e+002 -1.4677e+000 +5.4058e-001 +1.1195e+000 +7.0395e-002 +5.5218e-001 +4.8868e+000 +1.1144e+000 -7.1899e-001 +1.1180e+000 -6.1559e-001 +5.0809e-001 -2.7946e+000 +1.1491e-001 -2.6348e+000 +1.4303e+000 -4.6549e+000 +5.5113e-002 +2.0819e+000 +2.1422e+000 +2.3195e+000
