% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7260 +3.965604906e+000 +3.965604906e+000 -1.297439509e+001 -1.297439509e+001 +3.2498e+000 +1.3142e+000 +1.5208e-001 +1.2204e+000 +3.2102e+000 -2.3194e+000 +2.1625e+000 -1.9025e+000 +2.7360e-001 -2.4850e+000 +3.3936e+000 +9.8777e-003 -2.0752e+000 -2.2625e+000 +1.5067e+000 +2.3071e+000 +2.8544e+000 +4.3105e-001 +1.4612e+000 +2.2032e+000
20102 +2.451639590e+000 +2.451639590e+000 -1.448836041e+001 -1.448836041e+001 +3.2339e+000 +1.4720e+000 +1.6578e-001 +1.3204e+000 +3.2415e+000 -2.3587e+000 +2.2559e+000 -1.9166e+000 +2.9605e-001 -2.3583e+000 +3.3005e+000 +2.6172e-002 -2.1320e+000 -2.1521e+000 +1.8528e+000 +2.2144e+000 +2.8728e+000 +5.0636e-001 +1.4573e+000 +2.1101e+000
66651 +1.584470900e+000 +1.584470900e+000 -1.535552910e+001 -1.535552910e+001 +3.2398e+000 +1.4656e+000 +1.6757e-001 +1.3288e+000 +3.2413e+000 -2.2493e+000 +2.1947e+000 -1.8997e+000 +3.0122e-001 -2.3624e+000 +3.2915e+000 +2.8441e-002 -2.1958e+000 -2.1895e+000 +1.8247e+000 +2.1955e+000 +2.8776e+000 +5.3062e-001 +1.4181e+000 +2.1021e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.502204301e+002 +2.502204301e+002 +2.690304301e+002 +2.690304301e+002 +4.4920e+000 +1.8002e+000 -1.7556e+000 -1.1689e+000 -4.5658e-001 +3.8949e+000 +1.3191e+000 -1.6183e+000 +2.9260e-001 -4.1437e+000 -1.6030e+000 -1.5684e+000 +5.6640e-001 -3.1116e+000 +4.8168e+000 +4.8630e+000 +3.4403e-001 +1.9242e-001 -1.1087e+000 +3.0046e+000
6 +5.048327877e+001 +5.048327877e+001 +6.929327877e+001 +6.929327877e+001 -4.3849e+000 -3.1004e+000 +2.6997e+000 +2.5332e+000 +4.5313e+000 +2.1875e+000 +7.1958e-002 -3.7273e+000 +3.5910e-001 +2.0169e+000 -1.8450e+000 +4.5082e+000 +4.7631e+000 +4.1533e+000 -1.5422e+000 +1.3365e+000 +3.0215e+000 +2.4415e+000 -1.7794e+000 +1.8966e-001
325 +3.579166416e+001 +3.579166416e+001 +5.460166416e+001 +5.460166416e+001 +1.6082e+000 -2.6230e+000 +2.6726e-001 -1.6912e+000 -1.5721e+000 -1.3986e+000 +4.3467e+000 -1.0611e+000 -1.1292e+000 +3.5967e+000 -4.7301e+000 +4.4138e+000 +4.8188e+000 +1.7413e+000 -1.6114e+000 +1.0118e+000 +3.2420e+000 +3.1507e+000 +3.7216e+000 +8.9236e-001
609 +2.376771766e+001 +2.376771766e+001 +4.257771766e+001 +4.257771766e+001 +5.7941e-001 -9.3243e-001 +4.0683e+000 -9.8273e-001 +3.7954e+000 -3.2224e+000 +1.1760e+000 +6.0534e-001 +1.7714e+000 +3.1292e+000 -2.4208e+000 +4.4934e+000 +1.8816e+000 +1.9304e+000 -5.2155e-001 -1.9032e+000 -1.8587e+000 +2.8973e+000 -9.9022e-001 +2.6508e+000
1224 +1.482028002e+001 +1.482028002e+001 +3.363028002e+001 +3.363028002e+001 -6.6907e-001 +1.7616e+000 +1.0972e+000 -1.9212e+000 +9.8119e-002 -2.8520e+000 +1.7747e+000 +1.1685e+000 +1.8170e+000 +2.9804e+000 -2.3727e+000 +4.6538e+000 +3.3850e+000 +1.2929e+000 -4.4022e+000 -2.8515e+000 -3.6653e+000 +3.6335e+000 -4.2637e-002 +1.4285e+000
2077 +9.383082948e+000 +9.383082948e+000 +2.819308295e+001 +2.819308295e+001 -1.7751e+000 +1.6005e+000 +6.6038e-002 -6.9338e-001 +1.8253e+000 -3.5710e+000 -4.9091e-001 +1.1497e+000 +1.5040e+000 +1.6875e+000 -2.2742e+000 +4.6105e+000 +3.7035e+000 +4.3609e-001 -2.4794e+000 -3.8662e+000 -2.7659e+000 +3.5177e+000 -1.5723e-001 +1.6390e+000
5762 +6.246305047e+000 +6.246305047e+000 +2.505630505e+001 +2.505630505e+001 -1.5893e+000 +1.6756e+000 -2.0738e-001 -6.2146e-001 +1.4017e+000 -3.4016e+000 -2.0593e-002 +9.4944e-001 +2.6862e+000 +1.7400e+000 -2.3589e+000 +4.5043e+000 +3.7834e+000 +4.2616e-001 -2.3749e+000 -3.3204e+000 -3.0152e+000 +3.5229e+000 +8.7757e-002 +7.9524e-001
8083 +3.476638943e+000 +3.476638943e+000 +2.228663894e+001 +2.228663894e+001 -1.0603e+000 +1.5204e+000 -3.0906e-001 -1.1085e+000 +1.4561e+000 -3.2009e+000 -7.8916e-002 +1.0911e-001 +5.3659e-001 +1.6763e+000 -2.5225e+000 +4.8332e+000 +3.5222e+000 +8.3621e-002 -2.1674e+000 -2.1282e+000 -2.6865e+000 +3.5375e+000 -2.8043e-001 +1.1063e+000
10071 +2.497228173e+000 +2.497228173e+000 +2.130722817e+001 +2.130722817e+001 -1.0560e+000 +1.6193e+000 -3.4996e-001 -9.1218e-001 +1.3874e+000 -3.3654e+000 -8.5368e-002 +2.6069e-001 +3.0551e-001 +1.6848e+000 -2.5702e+000 +4.7871e+000 +3.4924e+000 +7.4200e-002 -2.1977e+000 -1.9866e+000 -2.6424e+000 +3.5432e+000 -1.5719e-001 +1.2070e+000
12365 +1.548111276e+000 +1.548111276e+000 +2.035811128e+001 +2.035811128e+001 -9.6210e-001 +1.6162e+000 -3.9844e-001 -9.9937e-001 +1.3773e+000 -3.3492e+000 -1.2216e-001 +3.3185e-001 +4.1817e-002 +1.7299e+000 -2.5729e+000 +4.7829e+000 +3.4641e+000 -1.8730e-002 -2.1982e+000 -1.8420e+000 -2.6145e+000 +3.5564e+000 -1.1345e-001 +1.2165e+000
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.939364034e+002 +5.939364034e+002 +8.670864034e+002 +8.670864034e+002 -2.0749e+000 -7.7348e-001 +4.6041e+000 -2.3173e+000 +4.0608e+000 +2.3492e-001 +2.7022e+000 -3.5901e+000 +7.9064e-001 -1.2217e+000 -6.1836e-001 +4.2003e+000 +3.1612e+000 -2.6717e+000 +6.0590e-001 +2.3754e+000 +2.3835e-001 +4.5140e+000 +9.5329e-001 -1.0750e+000
3 +2.993148657e+002 +2.993148657e+002 +5.724648657e+002 +5.724648657e+002 -4.1451e+000 -1.2675e+000 -1.4190e+000 -3.2121e+000 -8.5055e-001 +2.0349e+000 +2.6431e+000 -3.9686e+000 +5.9007e-001 -4.2768e+000 -3.8796e+000 -2.9316e+000 -9.6622e-001 +2.7138e+000 -8.9712e-001 +2.7410e+000 +1.0303e+000 +1.4028e+000 -2.9835e+000 -3.2703e+000
4 +2.403870654e+002 +2.403870654e+002 +5.135370654e+002 +5.135370654e+002 -4.5445e+000 -5.6979e-001 +4.6462e+000 +1.1035e+000 -4.4763e-001 +2.5545e+000 +3.9999e+000 -2.6149e+000 +2.1369e-001 +6.9309e-001 -3.5465e+000 -4.6009e+000 +6.6774e-002 +4.2942e+000 -1.3161e+000 -2.3623e+000 +1.3492e+000 +8.6586e-001 +2.1639e+000 +1.3887e-001
17 +1.114444988e+002 +1.114444988e+002 +3.845944988e+002 +3.845944988e+002 -3.3305e+000 +3.5199e+000 -1.3319e+000 -1.4040e+000 -2.1733e+000 -1.7681e+000 -4.0201e+000 +5.4721e-001 +6.2013e-001 -2.3375e+000 +3.4440e+000 -2.5268e+000 -9.5797e-001 +2.0053e+000 +9.1325e-001 -2.4087e-001 +2.3030e+000 +3.2305e+000 +2.3065e+000 -2.5125e+000
49 +9.313374767e+001 +9.313374767e+001 +3.662837477e+002 +3.662837477e+002 -5.0000e+000 +6.7363e-001 +2.0616e+000 -1.5801e+000 -2.5921e+000 -4.9176e+000 -5.0000e+000 +1.0819e+000 -3.7812e-001 -3.2504e+000 -2.8734e-001 -5.2785e-001 +8.6502e-001 +2.6754e+000 +3.1427e+000 -7.4075e-001 +1.1541e+000 +3.9616e+000 -1.4025e+000 +4.7544e-001
108 +6.228218212e+001 +6.228218212e+001 +3.354321821e+002 +3.354321821e+002 -4.3194e+000 +4.1694e+000 +2.1460e+000 +3.2763e+000 -3.8871e+000 -5.0000e+000 -5.0000e+000 -1.4487e+000 +8.5350e-001 +1.2375e+000 -4.9807e-001 +4.9194e-001 -1.4274e+000 +1.0351e+000 +3.2488e+000 -2.7004e+000 +0.0000e+000 -3.2198e-001 +2.5682e-001 -4.4688e+000
146 +3.943146353e+001 +3.943146353e+001 +3.125814635e+002 +3.125814635e+002 -4.1414e+000 +3.3893e+000 +6.2102e-001 +2.5309e+000 -3.7781e+000 -5.0000e+000 -4.4419e+000 -1.9926e-001 +1.1303e+000 +3.7657e-001 +7.5737e-001 +7.9566e-001 -1.6564e+000 -3.1591e-001 +1.7205e+000 -2.6283e+000 +1.0590e+000 -1.1142e+000 +7.8903e-001 -4.3361e+000
490 +2.282008563e+001 +2.282008563e+001 +2.959700856e+002 +2.959700856e+002 -2.0910e+000 +2.1855e+000 +1.3082e+000 +1.1139e-001 +2.5399e+000 -2.1321e+000 -4.7493e+000 -3.2513e+000 -2.6821e+000 +4.0334e+000 +1.2384e+000 -3.8498e+000 -1.5813e+000 -1.2697e+000 +5.0000e+000 -4.7412e+000 +5.0000e+000 -1.0264e-001 +3.9496e+000 -4.4373e+000
2280 +1.551460980e+001 +1.551460980e+001 +2.886646098e+002 +2.886646098e+002 -3.1268e+000 +4.7128e+000 +8.8010e-001 +8.1873e-001 +6.2042e-001 -2.9697e+000 -4.6509e+000 -1.7146e+000 -1.9406e+000 +3.1418e+000 +1.0253e+000 -2.6127e+000 -1.3020e+000 +6.4230e-002 +4.9612e+000 -4.9910e+000 +4.9453e+000 +3.2983e-001 +4.2350e+000 -5.0000e+000
5648 +9.430007994e+000 +9.430007994e+000 +2.825800080e+002 +2.825800080e+002 -3.0587e+000 +3.5782e+000 +9.1466e-001 +1.1806e+000 +7.6699e-001 -3.2534e+000 -4.6511e+000 -1.9021e+000 -1.9336e+000 +3.4091e+000 -2.9375e-001 -1.3119e+000 -2.0770e+000 +8.0557e-001 +4.9817e+000 -4.9458e+000 +4.9996e+000 -4.4374e-001 +4.0153e+000 -4.6349e+000
11182 +6.178707597e+000 +6.178707597e+000 +2.793287076e+002 +2.793287076e+002 -3.2250e+000 +3.2228e+000 +7.3438e-001 +1.4599e+000 +1.4843e+000 -3.0242e+000 -4.4956e+000 -1.8584e+000 -1.8991e+000 +3.9983e+000 -6.0057e-001 -7.2509e-001 -2.1187e+000 +6.7020e-001 +4.9628e+000 -4.9209e+000 +4.9996e+000 -3.4548e-001 +4.9377e+000 -4.5451e+000
31126 +3.964630210e+000 +3.964630210e+000 +2.771146302e+002 +2.771146302e+002 -3.2264e+000 +3.1703e+000 +8.3701e-001 +1.4406e+000 +1.5355e+000 -2.9750e+000 -4.4883e+000 -1.9224e+000 -1.8945e+000 +3.8795e+000 -5.6808e-001 -6.9882e-001 -1.9948e+000 +7.2166e-001 +4.9743e+000 -4.9479e+000 +5.0000e+000 -3.7767e-001 +4.9330e+000 -4.5196e+000
% function evaluation | noise-free fitness - Fopt (3.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.408955878e+001 +8.408955878e+001 +1.212695588e+002 +1.212695588e+002 +1.8907e-002 +1.5090e+000 -4.3410e-001 -1.6736e+000 -4.8620e+000 +4.9783e+000 +2.6721e-001 -1.1182e+000 +1.4758e+000 -1.7867e+000 +3.8575e+000 -2.9053e+000 -1.9391e+000 -3.8885e+000 +2.8932e+000 -4.0361e-001 -4.4564e+000 -1.2871e+000 -2.9163e+000 -2.1750e+000
22 +2.749531920e+001 +2.749531920e+001 +6.467531920e+001 +6.467531920e+001 -3.9530e+000 +5.5369e-001 +2.8418e+000 -1.6246e+000 -4.7175e+000 +1.1921e-001 -3.4540e+000 -2.5612e-001 -2.0877e+000 +2.8402e+000 +1.6214e+000 +2.3975e+000 +4.1525e+000 +1.6239e+000 +2.7746e+000 +3.1314e+000 -9.2462e-001 -2.9072e+000 -8.3674e-001 -2.0591e+000
432 +2.470146816e+001 +2.470146816e+001 +6.188146816e+001 +6.188146816e+001 -4.3165e+000 +1.3223e+000 +1.5907e+000 +5.4597e-002 -4.2361e+000 -2.1751e+000 +5.3998e-001 +2.2468e+000 -3.5155e+000 +1.4160e+000 -1.8095e+000 +6.2124e-001 +1.1770e+000 -1.5850e+000 +4.9905e+000 +1.7521e+000 -2.1397e-001 -2.0669e+000 -4.0113e+000 +1.3687e-001
934 +1.467077634e+001 +1.467077634e+001 +5.185077634e+001 +5.185077634e+001 -4.5949e+000 +1.3851e+000 +3.1156e-001 +2.3180e+000 -4.5115e+000 -1.6896e+000 -1.2951e+000 -3.7362e+000 -3.3677e+000 +2.7962e+000 -1.3372e+000 -2.2753e+000 -6.2880e-001 -1.9591e+000 +4.2110e+000 +2.6320e+000 +8.5749e-002 -4.6695e-001 -4.4722e+000 +4.1121e+000
1861 +9.478233349e+000 +9.478233349e+000 +4.665823335e+001 +4.665823335e+001 -4.1421e+000 +1.2224e+000 +2.1633e+000 +1.9887e+000 -3.2166e+000 -1.5618e+000 +1.0491e+000 -1.3106e+000 -3.5219e+000 +4.0887e+000 +1.2011e-001 -2.2339e+000 +2.2677e+000 -2.9703e+000 +3.5094e+000 +2.0553e+000 +2.5702e+000 -3.7077e-001 -4.0465e+000 +1.8914e+000
6187 +6.243334406e+000 +6.243334406e+000 +4.342333441e+001 +4.342333441e+001 -3.9662e+000 +2.3431e+000 +1.4315e+000 +1.5609e+000 -3.2560e+000 -1.1714e+000 +1.4675e+000 -2.5876e+000 -3.1792e+000 +2.6561e+000 -5.6718e-001 -2.7578e+000 +1.9512e+000 -3.1535e+000 +3.3251e+000 +1.9899e+000 +8.8759e-001 -2.6476e-001 -3.7843e+000 +4.0126e-001
10333 +3.957455144e+000 +3.957455144e+000 +4.113745514e+001 +4.113745514e+001 -3.9462e+000 +2.3828e+000 +1.5469e+000 +1.5455e+000 -3.2136e+000 -1.2852e+000 +1.7258e+000 -2.5541e+000 -3.1897e+000 +2.7077e+000 -3.2754e-001 -2.7491e+000 +1.7667e+000 -2.8321e+000 +3.2965e+000 +1.9360e+000 +8.7602e-001 -1.0111e+000 -3.7731e+000 +4.2783e-001
17033 +2.492157347e+000 +2.492157347e+000 +3.967215735e+001 +3.967215735e+001 -3.9511e+000 +2.3566e+000 +1.6178e+000 +1.6806e+000 -3.2031e+000 -1.2875e+000 +1.8449e+000 -2.5543e+000 -3.1850e+000 +2.7067e+000 -3.9307e-001 -2.7597e+000 +1.8260e+000 -3.1162e+000 +3.4271e+000 +1.9703e+000 +8.8451e-001 -9.9299e-001 -3.8721e+000 +5.8900e-001
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.923934822e+001 +9.923934822e+001 -4.866065178e+001 -4.866065178e+001 -1.1149e+000 +2.7150e+000 +7.7150e-001 +4.5280e-001 -6.7356e-001 -2.8706e+000 -3.5811e+000 +4.8728e+000 -2.8947e+000 +1.8958e+000 +4.9661e+000 +4.5047e+000 +2.1973e+000 +1.0375e+000 +3.4611e+000 -3.9784e+000 +4.6740e+000 +3.4927e+000 -2.9977e+000 +8.4002e-002
6 +5.789374974e+001 +5.789374974e+001 -9.000625026e+001 -9.000625026e+001 -1.8058e+000 -6.7696e-001 +2.1677e+000 -1.3897e+000 +2.4521e+000 -8.7976e-001 +1.0826e+000 -2.4386e+000 -4.5945e+000 +4.3096e+000 +1.7257e-001 +4.7007e+000 +1.7396e+000 +3.1320e+000 +7.1502e-001 +2.9784e+000 -3.1008e+000 +1.6826e+000 +3.5049e+000 +3.3154e+000
142 +3.555545545e+001 +3.555545545e+001 -1.123445446e+002 -1.123445446e+002 +1.0732e-001 +0.0000e+000 -2.1803e+000 -5.1728e-001 -2.8998e+000 -1.5008e+000 +1.2569e+000 -1.3682e+000 -1.8456e+000 +2.9997e+000 +1.7253e+000 +0.0000e+000 +6.5096e-001 -1.0275e+000 +0.0000e+000 -3.9988e+000 -3.6826e+000 -2.4800e+000 -7.7886e-001 -2.7891e-001
611 +2.471600948e+001 +2.471600948e+001 -1.231839905e+002 -1.231839905e+002 -6.4469e-001 +1.1520e+000 +2.1366e+000 -2.3646e+000 -3.1998e+000 -2.4037e-001 +1.1898e+000 -2.2343e+000 -3.7393e+000 +1.7726e+000 +1.2314e+000 -6.4042e-001 +2.9229e+000 -3.7968e+000 +1.4117e+000 -3.6078e+000 -4.0960e+000 -8.7983e-001 -2.1496e+000 +4.7042e-001
1409 +1.520110955e+001 +1.520110955e+001 -1.326988904e+002 -1.326988904e+002 -1.1233e+000 -1.7797e+000 +5.7457e-001 -1.7018e+000 -1.6205e+000 +7.7871e-001 +4.4544e-001 -4.2357e+000 -4.4730e+000 +1.6265e+000 -3.2347e+000 +4.1525e+000 -1.4370e+000 -4.9394e+000 +1.1092e+000 +4.7220e+000 -3.9651e+000 -3.6202e+000 -4.4890e+000 +1.5165e+000
1952 +7.830989221e+000 +7.830989221e+000 -1.400690108e+002 -1.400690108e+002 -2.1306e+000 +1.7443e-001 +1.1300e+000 -1.8712e+000 -2.3437e+000 +4.0160e-001 -2.3006e+000 -2.4555e+000 -3.7816e+000 +2.4875e+000 -3.2398e+000 +4.5130e+000 -2.5308e-001 -4.3447e+000 +1.3966e+000 +1.3718e+000 -3.5866e+000 -3.0744e+000 -2.4042e+000 +2.2606e+000
3030 +4.762451756e+000 +4.762451756e+000 -1.431375482e+002 -1.431375482e+002 -1.9854e+000 +1.4419e-001 +9.3527e-001 -1.5581e+000 -2.3561e+000 +1.6788e+000 -1.4008e+000 -2.9524e+000 -3.9824e+000 +2.1839e+000 -4.4423e+000 +4.3909e+000 -9.3556e-002 -4.5040e+000 +1.6986e+000 +1.1292e+000 -3.7216e+000 -3.4127e+000 -2.4981e+000 +2.3062e+000
5772 +3.909947366e+000 +3.909947366e+000 -1.439900526e+002 -1.439900526e+002 -1.8812e+000 +3.7277e-001 +3.5453e-001 -1.5173e+000 -2.4604e+000 +1.3378e+000 -1.3118e+000 -3.1773e+000 -3.8273e+000 +2.1468e+000 -4.3370e+000 +4.4336e+000 +2.1776e-001 -4.4424e+000 +1.9741e+000 +7.5055e-001 -3.5909e+000 -3.3744e+000 -2.3394e+000 +2.0090e+000
8889 +2.488210431e+000 +2.488210431e+000 -1.454117896e+002 -1.454117896e+002 -1.8335e+000 +1.7393e-001 +4.7223e-001 -1.5265e+000 -2.9912e+000 +1.6129e+000 -1.6294e+000 -2.9462e+000 -3.9103e+000 +2.1952e+000 -4.3482e+000 +4.6078e+000 +5.1669e-002 -4.4250e+000 +1.9944e+000 +7.3405e-001 -3.5128e+000 -3.2465e+000 -2.2117e+000 +1.9103e+000
30703 +1.583992751e+000 +1.583992751e+000 -1.463160072e+002 -1.463160072e+002 -1.8236e+000 +1.6773e-001 +4.7802e-001 -1.5227e+000 -2.9926e+000 +1.6268e+000 -1.5682e+000 -2.9497e+000 -3.8786e+000 +2.1939e+000 -4.3471e+000 +4.5803e+000 +5.3240e-002 -4.4248e+000 +1.9863e+000 +7.6565e-001 -3.5243e+000 -3.2749e+000 -2.2189e+000 +1.9026e+000
% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.071418459e+003 +3.071418459e+003 +3.054478459e+003 +3.054478459e+003 -3.4302e+000 -4.3167e+000 +1.9544e+000 +2.6531e+000 -2.5082e+000 +3.1733e+000 +1.1054e+000 -3.2005e+000 -2.2553e-001 +4.5407e+000 +1.6275e+000 -2.8754e+000 +3.6444e+000 +1.6821e+000 -1.0359e+000 +3.9027e+000 -2.5942e+000 -3.7605e+000 -1.3885e+000 +3.9068e-001
2 +3.700052562e+002 +3.700052562e+002 +3.530652562e+002 +3.530652562e+002 -4.2024e+000 -3.0074e-001 -2.5671e+000 -9.0801e-001 -2.7954e+000 -1.3293e+000 +3.6430e+000 -3.3827e+000 +1.2548e+000 +4.8094e+000 +2.4293e+000 +2.4176e+000 +3.3579e+000 -4.5468e+000 -3.6860e+000 +8.9787e-002 -2.9601e-002 -1.0632e-001 -1.4206e-001 +4.1522e+000
8 +2.063009801e+002 +2.063009801e+002 +1.893609801e+002 +1.893609801e+002 -1.5128e+000 +4.8470e+000 -2.9255e+000 +3.6093e+000 -2.1216e+000 -3.0337e+000 +1.8155e+000 -4.1725e+000 -2.8865e+000 -4.4000e+000 +4.2365e+000 +4.6757e+000 -1.1935e+000 +1.2562e+000 +6.5857e-002 -3.6715e+000 -2.2817e+000 +2.1119e+000 -2.6668e+000 +1.4714e+000
10 +1.170571215e+002 +1.170571215e+002 +1.001171215e+002 +1.001171215e+002 +3.2580e+000 +2.4965e-001 +2.4100e-001 -2.2505e+000 +2.6491e+000 +2.0832e+000 +1.7459e+000 -1.7571e+000 +1.5077e+000 +2.5813e+000 -2.1192e+000 +2.0336e+000 -1.9632e+000 -1.0347e+000 -3.2537e+000 -2.6402e+000 -2.6316e-001 +2.8736e-001 -7.2138e-001 +2.6987e+000
24 +9.906664322e+001 +9.906664322e+001 +8.212664322e+001 +8.212664322e+001 +2.2182e+000 +3.3806e-001 +2.2774e+000 -1.6957e+000 +4.0331e+000 -1.4834e+000 +1.5209e+000 +3.3617e+000 -2.6629e+000 -3.6138e+000 +8.9435e-001 +3.9392e-001 -2.7609e+000 -4.6372e+000 +3.2838e+000 +2.0628e+000 -1.9068e+000 -1.9150e-001 +1.0188e+000 +4.7763e+000
87 +5.507661827e+001 +5.507661827e+001 +3.813661827e+001 +3.813661827e+001 +2.6920e+000 +0.0000e+000 -4.0971e+000 -7.6582e-001 +5.0000e+000 -1.8760e-001 +5.6374e-001 +4.8916e+000 -1.2943e+000 -8.2641e-001 +1.1155e+000 -7.1767e-001 -3.8960e+000 -2.4873e+000 -2.2147e+000 +1.7506e+000 +2.8200e+000 -1.7714e+000 +4.3084e+000 -2.3122e+000
179 +3.226959185e+001 +3.226959185e+001 +1.532959185e+001 +1.532959185e+001 +3.5186e+000 +9.8763e-001 -4.3615e+000 -2.4152e+000 +3.9485e-001 -3.3302e+000 +3.7849e+000 +2.3366e+000 +3.6750e+000 +0.0000e+000 +4.7684e+000 -3.5831e+000 -1.0193e+000 -1.5938e+000 +3.6477e+000 +2.3108e+000 +5.0000e+000 -3.4672e-002 +1.3123e+000 -9.1688e-002
