% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2850 +1.582918275e+001 +1.582918275e+001 +1.087691827e+002 +1.087691827e+002 -9.4450e-001 +9.4115e-001 +1.0928e+000 +3.1698e+000 +1.9874e+000 +4.6467e+000 +1.5057e+000 -1.0788e+000 +3.1794e+000 +2.1557e+000 +1.4107e+000 -3.5400e+000 -1.8130e+000 +4.9159e-001 +1.0233e+000 +2.0553e+000 +3.5606e+000 -2.6158e+000 +4.4022e+000 -3.8829e-001
3789 +9.596053418e+000 +9.596053418e+000 +1.025360534e+002 +1.025360534e+002 -6.3531e-001 +5.2668e-001 +6.9508e-001 +3.1333e+000 +2.0959e+000 +4.7558e+000 +1.4817e+000 -1.6030e+000 +3.1391e+000 +2.2200e+000 +7.2078e-001 -2.8826e+000 -1.4139e+000 +6.8926e-001 +9.2662e-001 +2.0977e+000 +3.7154e+000 -2.4015e+000 +3.4468e+000 -4.4717e-001
6002 +6.267708406e+000 +6.267708406e+000 +9.920770841e+001 +9.920770841e+001 -6.9949e-001 +2.1500e-001 +5.5914e-001 +3.7011e+000 +2.3343e+000 +4.7992e+000 +1.5999e+000 -2.0674e+000 +3.7421e+000 +2.4547e+000 +5.6958e-001 -2.9809e+000 -1.2948e+000 +8.1302e-001 +9.3412e-001 +2.5250e+000 +3.7929e+000 -2.4458e+000 +3.0571e+000 +3.5470e-001
7779 +3.607577564e+000 +3.607577564e+000 +9.654757756e+001 +9.654757756e+001 -9.7223e-001 +4.4590e-001 +6.5906e-001 +3.5141e+000 +2.5756e+000 +4.8109e+000 +1.5463e+000 -2.0136e+000 +3.3437e+000 +2.1519e+000 +5.2763e-001 -3.0167e+000 -1.4481e+000 +8.1102e-001 +9.6588e-001 +2.4450e+000 +3.8085e+000 -2.6719e+000 +2.7510e+000 +4.3575e-001
1084633 +2.510025853e+000 +2.510025853e+000 +9.545002585e+001 +9.545002585e+001 -6.9488e-001 +2.4026e-001 +6.0562e-001 +3.6407e+000 +2.5858e+000 +4.7672e+000 +1.4442e+000 -1.7909e+000 +3.3566e+000 +2.1171e+000 +7.7341e-001 -2.9971e+000 -1.3795e+000 +9.8940e-001 +9.7166e-001 +2.5262e+000 +3.7434e+000 -2.7263e+000 +3.1656e+000 +6.6371e-001
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.490162894e+003 +5.490162894e+003 +5.525512894e+003 +5.525512894e+003 +2.9112e+000 +3.8432e+000 -2.2433e+000 +1.5159e+000 +4.5424e+000 -4.6437e+000 -1.5198e+000 +3.5874e+000 +4.0179e+000 -2.9519e+000 +4.1412e+000 +3.3491e+000 +1.6747e-001 +2.9016e+000 +3.8139e+000 +4.1572e+000 -3.2374e-001 -7.3269e-001 -4.2073e+000 -4.7955e+000
2 +2.741000609e+003 +2.741000609e+003 +2.776350609e+003 +2.776350609e+003 +3.9344e+000 +2.5154e+000 +4.0119e+000 -1.1806e+000 +1.5297e+000 -4.2779e+000 -3.8598e+000 +2.5841e+000 +2.5020e+000 -1.8509e+000 +4.5503e+000 -4.3343e+000 +1.5348e+000 -2.7685e+000 -3.1981e+000 +3.4655e-001 -4.3567e-003 -3.7243e+000 -4.0619e+000 -2.3509e+000
4 +9.501948249e+002 +9.501948249e+002 +9.855448249e+002 +9.855448249e+002 +2.9665e+000 -1.1215e+000 -1.4999e+000 +3.6275e-001 -1.0542e+000 -1.5564e+000 -2.5634e-001 +4.1802e+000 +6.7101e-001 -2.6406e+000 +5.0478e-001 +3.9425e-001 +4.5713e+000 +4.9843e+000 +5.9110e-001 +1.3480e+000 +7.9344e-001 -5.1868e-002 +3.6361e-001 +2.0464e+000
55 +5.043930939e+002 +5.043930939e+002 +5.397430939e+002 +5.397430939e+002 +1.8088e+000 +1.6109e+000 +7.9280e-001 +2.8017e+000 -8.6865e-001 -6.4752e-001 +1.8284e+000 +4.8046e+000 +1.8801e-002 -5.0000e+000 -2.8195e+000 -7.0871e-001 +3.7864e+000 +4.6781e+000 -3.4955e+000 +1.5597e+000 +2.6754e+000 +1.3422e+000 -1.7079e-001 +3.1916e-001
76 +3.175722898e+002 +3.175722898e+002 +3.529222898e+002 +3.529222898e+002 +1.6169e+000 +2.1183e+000 +2.2214e+000 +3.7871e+000 -1.5056e-002 +1.5477e+000 -2.5784e-001 +3.7216e+000 -6.4329e-001 -1.1481e-001 +1.4745e+000 -4.6185e+000 +5.0000e+000 +2.4892e+000 -8.6062e-001 +9.6258e-002 +1.6555e+000 +5.6389e-002 +1.7286e+000 -2.4113e+000
108 +2.095508671e+002 +2.095508671e+002 +2.449008671e+002 +2.449008671e+002 +1.0137e+000 -1.5706e+000 +4.1602e+000 +5.0000e+000 -3.0746e-001 +2.6747e+000 +1.9999e+000 +2.3621e+000 +1.9400e+000 +4.3621e+000 +2.9507e+000 -5.0000e+000 +5.0000e+000 +3.4151e+000 -3.8330e+000 +1.7769e+000 +1.3145e+000 -1.2447e+000 +3.2057e+000 -5.0000e+000
242 +1.541141027e+002 +1.541141027e+002 +1.894641027e+002 +1.894641027e+002 +5.5964e-001 +0.0000e+000 +3.0527e+000 +5.0000e+000 -1.9168e+000 +8.7761e-001 +1.1494e+000 +6.6557e-001 +8.1086e-001 +1.9320e+000 +3.2408e+000 -4.8343e+000 +4.6215e+000 +5.0000e+000 -1.4314e+000 +2.6844e+000 +5.5804e-001 -3.8881e+000 +3.4007e+000 -5.0000e+000
1187 +9.759702534e+001 +9.759702534e+001 +1.329470253e+002 +1.329470253e+002 -4.6422e-002 +3.4842e-001 +3.5384e+000 +5.0000e+000 -6.3575e-001 -4.6656e-001 +2.1322e+000 -1.0940e-002 +3.3152e+000 +3.5659e-001 -3.6029e-001 -5.0000e+000 +4.0501e+000 +4.3862e+000 -1.3859e+000 +2.7976e+000 +6.5861e-001 -6.7817e-001 +3.0858e+000 -5.0000e+000
2036 +6.181368860e+001 +6.181368860e+001 +9.716368860e+001 +9.716368860e+001 +9.2762e-001 +8.1507e-001 +3.8132e+000 +5.0000e+000 -1.4344e+000 -7.4453e-001 +1.1065e+000 +2.3200e-002 +3.1377e+000 +4.1164e-001 -1.3100e+000 -5.0000e+000 +4.0976e+000 +4.8555e+000 -1.3784e+000 +1.8673e+000 +7.2837e-002 +6.6647e-001 +3.6401e+000 -5.0000e+000
3710 +3.922957095e+001 +3.922957095e+001 +7.457957095e+001 +7.457957095e+001 +6.4360e-001 +5.6576e-001 +3.4304e+000 +4.9999e+000 -1.0184e+000 -1.4785e+000 +8.8908e-001 -6.9444e-001 +3.4460e+000 +2.3408e-001 -2.2321e-001 -5.0000e+000 +4.0750e+000 +4.9760e+000 -1.2773e+000 +2.6624e+000 +3.3613e-001 +3.4404e-001 +3.3635e+000 -3.1243e+000
8567 +2.494526409e+001 +2.494526409e+001 +6.029526409e+001 +6.029526409e+001 +7.3033e-001 +8.5774e-001 +3.4746e+000 +4.9999e+000 -1.6159e+000 -2.0638e+000 +2.5970e-001 -4.6674e-001 +2.2575e+000 -1.5995e-001 -3.3517e-001 -5.0000e+000 +4.9990e+000 +4.9586e+000 -1.0919e+000 +2.4719e+000 +4.3417e-001 +4.1795e-001 +2.5655e+000 -3.3151e+000
% function evaluation | noise-free fitness - Fopt (3.820000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.683457956e+003 +1.683457956e+003 +1.687277956e+003 +1.687277956e+003 +5.6595e-001 +3.0885e+000 +3.1870e+000 +3.0033e+000 +8.2858e-001 +2.9904e+000 -2.5984e+000 +3.1927e-001 -4.4531e+000 +1.7059e+000 -5.6268e-001 +1.6510e+000 +2.7688e+000 +2.4842e+000 +4.5506e+000 +3.3986e+000 +2.5118e+000 -2.8635e+000 -1.6619e+000 +1.8998e+000
2 +1.179629259e+003 +1.179629259e+003 +1.183449259e+003 +1.183449259e+003 -2.4847e+000 +1.5521e-002 +3.7295e+000 -1.2451e+000 -2.8797e+000 +9.6954e-001 +3.5569e+000 +6.3484e-002 +4.6552e+000 -8.7527e-001 -9.4363e-001 +1.7977e+000 +3.0616e+000 -4.9763e+000 -1.7431e-001 +3.6739e+000 -2.9256e+000 -1.5771e+000 -2.6234e+000 +3.3997e+000
9 +7.207867010e+002 +7.207867010e+002 +7.246067010e+002 +7.246067010e+002 +2.5666e+000 -2.0871e+000 -1.8537e+000 +5.6809e-001 +2.0908e+000 -3.2327e+000 -3.6273e+000 +4.7933e+000 -1.7057e+000 -3.0210e+000 +3.4345e+000 -3.2844e+000 -1.1708e+000 +4.0874e-002 +5.6385e-001 +2.9278e+000 -3.4325e+000 +3.4747e+000 +4.3351e-001 +4.3529e-001
14 +5.171945415e+002 +5.171945415e+002 +5.210145415e+002 +5.210145415e+002 +4.0267e+000 +1.9974e-001 -1.5229e+000 -3.7951e+000 +1.2603e+000 +2.3070e+000 +2.6213e+000 +2.0364e+000 -1.1610e+000 -3.6433e+000 +4.1880e+000 -1.3267e+000 -2.9542e+000 -4.0131e+000 -3.4240e+000 -8.3173e-001 +1.5823e+000 +6.8932e-001 -2.6592e+000 +1.7595e+000
48 +3.835879227e+002 +3.835879227e+002 +3.874079227e+002 +3.874079227e+002 -6.2305e-001 +2.1532e+000 -1.2829e-001 -3.3748e+000 +8.9133e-001 -2.5074e+000 +3.0785e+000 +3.5060e+000 -1.6058e+000 -3.6256e+000 -9.0405e-001 +1.6849e-001 -2.0984e+000 -3.0312e+000 -1.1175e-001 +2.1468e+000 +1.9654e+000 +9.3506e-001 -1.8359e+000 +5.0000e+000
209 +1.921528713e+002 +1.921528713e+002 +1.959728713e+002 +1.959728713e+002 +4.0802e+000 +1.5488e+000 -5.6198e-002 -5.0000e+000 -1.5950e+000 -6.7307e-001 +1.2186e+000 +2.3897e+000 +7.3154e-001 -4.9738e+000 +1.2423e+000 +5.0000e+000 -2.7791e+000 -6.6772e-001 -3.0377e+000 -1.0456e-001 +4.0728e+000 +2.8501e+000 +1.0153e+000 +2.8136e+000
281 +1.508109887e+002 +1.508109887e+002 +1.546309887e+002 +1.546309887e+002 +5.0000e+000 +2.7892e+000 +4.9520e+000 -4.7992e+000 +1.5738e+000 -9.8056e-001 +6.4030e-001 +7.3710e-002 -2.0324e+000 -1.0709e+000 +3.8321e+000 +4.2324e+000 -1.0464e+000 -1.8587e+000 -2.3556e+000 +1.8025e+000 +5.0000e+000 +2.0886e+000 +1.5748e+000 +2.5072e-001
441 +9.933925444e+001 +9.933925444e+001 +1.031592544e+002 +1.031592544e+002 +3.8191e+000 +1.8346e+000 +3.3407e+000 -4.1687e+000 +1.1712e+000 -1.0719e+000 +1.2720e+000 -5.0096e-001 -2.0941e+000 -2.8862e+000 +2.9265e+000 -7.0603e-002 -1.4432e+000 -1.8864e+000 -2.8313e+000 +2.1941e+000 +8.7622e-001 +2.3463e+000 +1.8453e+000 +4.7357e-001
1091 +6.231470612e+001 +6.231470612e+001 +6.613470612e+001 +6.613470612e+001 +3.3651e+000 +5.0311e-001 +2.5755e+000 -4.3044e+000 +1.3350e+000 -1.9590e+000 +1.8114e+000 -2.0839e+000 -2.0616e+000 -2.4633e+000 +1.0333e+000 +1.6150e+000 -1.3457e+000 -9.2755e-001 -2.8310e+000 +1.1978e+000 +1.0534e+000 +1.6513e+000 +3.8330e+000 +9.2693e-001
2259 +3.708706295e+001 +3.708706295e+001 +4.090706295e+001 +4.090706295e+001 +3.1558e+000 +3.2065e-001 +2.5324e+000 -4.3072e+000 +1.0844e+000 -4.3640e-001 +1.7013e+000 -1.4523e+000 -2.6852e+000 -1.1394e+000 +8.5233e-001 +1.3298e+000 -1.4894e+000 -3.4000e-001 -1.9047e+000 +7.3007e-001 +7.2823e-001 +1.2755e+000 +2.8378e+000 +9.7865e-001
4524 +2.424173775e+001 +2.424173775e+001 +2.806173775e+001 +2.806173775e+001 +3.2379e+000 +4.2134e-001 +2.5302e+000 -4.1271e+000 +1.4899e+000 -6.8890e-001 +1.7543e+000 -1.9735e+000 -1.9924e+000 -1.0199e+000 +6.4948e-001 +1.8996e+000 -1.5475e+000 -9.6011e-001 -1.8572e+000 +1.3821e+000 +6.9632e-001 +8.4724e-001 +2.4511e+000 +6.5958e-001
10103 +1.584878080e+001 +1.584878080e+001 +1.966878080e+001 +1.966878080e+001 +3.5041e+000 -1.5042e-001 +2.4773e+000 -4.0253e+000 +1.2035e+000 -1.0662e+000 +1.6085e+000 -2.8299e+000 -2.2890e+000 -9.8233e-001 +8.9216e-001 +1.9991e+000 -1.2785e+000 -1.0240e+000 -2.4119e+000 +2.0916e+000 +5.1759e-001 +8.8819e-001 +2.6772e+000 +1.3641e+000
146528 +9.976624140e+000 +9.976624140e+000 +1.379662414e+001 +1.379662414e+001 +3.6028e+000 -1.0960e-002 +2.0250e+000 -3.4382e+000 +9.9758e-001 -5.0831e-001 +7.9819e-001 -2.6908e+000 -1.6237e+000 -1.0442e+000 +7.4960e-001 +1.9105e+000 -1.0340e+000 -9.2080e-001 -1.4015e+000 +1.9780e+000 +6.1782e-001 +7.7393e-001 +2.0319e+000 +1.9730e+000
1340527 +6.295158869e+000 +6.295158869e+000 +1.011515887e+001 +1.011515887e+001 +3.7573e+000 -7.8527e-002 +2.1826e+000 -3.4012e+000 +1.0973e+000 -2.9291e-001 +1.1414e+000 -2.7095e+000 -1.3582e+000 -7.1763e-001 +1.1057e+000 +2.4549e+000 -7.4805e-001 -1.2625e+000 -1.5084e+000 +1.9733e+000 +7.3517e-001 +6.7736e-001 +1.9792e+000 +1.8997e+000
% function evaluation | noise-free fitness - Fopt (2.175000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.620906289e+003 +4.620906289e+003 +4.642656289e+003 +4.642656289e+003 +1.7366e+000 -2.5340e+000 +8.5321e-001 -3.9968e+000 +3.1832e+000 +3.8825e+000 +9.5962e-001 +4.2258e+000 +3.4945e+000 -4.9762e+000 -4.2824e+000 -3.7343e-001 +2.9962e+000 -1.1370e+000 +2.7550e+000 -1.2369e+000 -3.8482e+000 +3.7513e+000 +2.8459e+000 +4.8651e+000
2 +3.759269565e+003 +3.759269565e+003 +3.781019565e+003 +3.781019565e+003 +3.7517e+000 -4.0477e+000 +4.1006e+000 +4.2942e+000 +2.4892e+000 +1.3525e+000 -3.0383e+000 -3.1321e+000 +1.6443e-001 +1.4649e+000 -9.4929e-002 -4.8723e+000 -2.6934e+000 -2.2427e+000 -1.2499e+000 -1.5120e+000 +2.0210e+000 +3.1447e+000 +1.7347e+000 -2.6505e+000
4 +1.203076603e+003 +1.203076603e+003 +1.224826603e+003 +1.224826603e+003 -1.7072e+000 +6.2426e-001 +4.2176e-001 +3.0211e-001 +4.1363e+000 +2.1019e+000 +4.3991e+000 -2.3093e+000 +2.3285e+000 +3.4721e+000 -1.0402e+000 +4.6761e+000 +4.5773e+000 -4.7847e+000 +5.4489e-001 +2.8569e+000 +1.6361e+000 +2.3440e+000 -4.4943e-001 +3.8530e+000
23 +9.611418021e+002 +9.611418021e+002 +9.828918021e+002 +9.828918021e+002 +4.0594e+000 -1.5588e+000 +9.7599e-001 +4.1925e+000 -2.4204e-001 -4.8820e+000 +3.8534e+000 -4.7120e+000 -6.0449e-001 +2.1512e+000 -8.8201e-001 -4.1410e+000 +7.3451e-001 -1.0139e+000 -6.6748e-001 +3.4875e+000 +1.8153e+000 -5.3897e-001 -7.1650e-001 +4.5031e+000
88 +6.108693913e+002 +6.108693913e+002 +6.326193913e+002 +6.326193913e+002 +5.0000e+000 +2.0281e+000 +4.5101e-001 +2.6978e+000 -3.0036e+000 +6.8716e-001 +1.8441e+000 -5.6197e-001 +2.6216e-001 +5.0000e+000 +2.4294e+000 -6.3875e-001 +3.5593e+000 -3.6694e+000 +8.5094e-001 +4.9067e+000 +5.0252e-001 -2.0159e+000 -4.8810e+000 +5.0000e+000
133 +2.709069932e+002 +2.709069932e+002 +2.926569932e+002 +2.926569932e+002 +5.0000e+000 -1.7970e-001 -2.0690e+000 +4.2488e+000 +1.7889e+000 -1.5929e-001 -1.0730e+000 -4.5987e+000 +1.1608e+000 +2.8337e+000 +3.2490e-001 +0.0000e+000 +4.7238e+000 -2.7328e+000 -1.9624e+000 +4.0067e+000 +9.1793e-002 +1.2174e+000 -2.1747e+000 +4.1575e+000
208 +2.314124047e+002 +2.314124047e+002 +2.531624047e+002 +2.531624047e+002 +5.0000e+000 -9.8450e-001 -3.6687e+000 +4.1200e+000 +1.8556e+000 -2.4049e-001 +0.0000e+000 -3.0324e+000 +2.5074e+000 +2.3148e+000 +1.5229e+000 -5.5674e-001 +4.7136e+000 -1.8990e+000 -3.2345e+000 +3.6316e+000 -3.1914e-001 +1.7175e+000 -1.9755e+000 +4.1155e+000
434 +1.572216259e+002 +1.572216259e+002 +1.789716259e+002 +1.789716259e+002 +5.0000e+000 -2.0332e-001 -4.8736e+000 +2.9831e+000 +1.6558e+000 +2.3240e-001 +7.3501e-001 -2.5320e+000 +3.6232e-001 +3.8439e+000 +3.2361e+000 -3.0871e+000 +4.9541e+000 -3.1132e+000 -2.0467e+000 +7.4520e-001 -2.1066e+000 +1.9689e-001 -2.4729e-001 +3.3184e+000
517 +7.187143864e+001 +7.187143864e+001 +9.362143864e+001 +9.362143864e+001 +5.0000e+000 -4.4784e-002 -4.9819e+000 +2.9595e+000 +8.4786e-001 -8.0790e-001 +5.9995e-001 -2.7604e+000 +7.9589e-001 +4.1113e+000 +3.2913e+000 -1.8248e+000 +4.9752e+000 -2.4876e+000 -1.3857e+000 +6.1562e-001 -1.0713e+000 +1.2397e+000 -7.3119e-001 +2.8529e+000
648 +5.862415293e+001 +5.862415293e+001 +8.037415293e+001 +8.037415293e+001 +5.0000e+000 +4.4395e-001 -3.5351e+000 +4.0677e+000 +1.6296e+000 +2.2899e-002 +2.1832e+000 -2.9557e+000 +1.2483e+000 +4.6718e+000 +2.0833e+000 -2.3770e+000 +4.9938e+000 -3.4920e+000 -1.0231e+000 +2.1826e+000 -1.3520e+000 +3.6953e-001 -1.1495e+000 +3.5932e+000
2988 +3.677264054e+001 +3.677264054e+001 +5.852264054e+001 +5.852264054e+001 +5.0000e+000 +1.6015e+000 -4.0349e+000 +3.2198e+000 +1.0618e+000 -5.3190e-001 +2.1381e+000 -2.9376e+000 +1.8711e+000 +3.8204e+000 +1.8906e+000 -2.2981e+000 +4.9795e+000 -3.7200e+000 -1.0347e+000 +8.8962e-001 -1.4151e+000 +9.1855e-001 -1.5278e+000 +3.2775e+000
7255 +2.503352108e+001 +2.503352108e+001 +4.678352108e+001 +4.678352108e+001 +5.0000e+000 +1.2013e+000 -3.6968e+000 +2.9813e+000 +8.3978e-001 -3.3155e-001 +1.7740e+000 -2.7359e+000 +2.0090e+000 +3.8518e+000 +2.4906e+000 -1.9959e+000 +4.9671e+000 -3.2293e+000 -1.0013e+000 +8.3634e-001 -1.7405e+000 +9.7619e-001 -1.0867e+000 +2.4813e+000
108434 +1.558977333e+001 +1.558977333e+001 +3.733977333e+001 +3.733977333e+001 +5.0000e+000 +1.2288e+000 -3.2169e+000 +3.6768e+000 -6.8518e-002 -3.6396e-001 +1.9535e+000 -1.2152e+000 +2.4022e+000 +4.0489e+000 +2.6649e+000 -2.3068e+000 +4.8464e+000 -2.6520e+000 -1.6091e+000 -3.1428e-001 -2.2576e+000 +9.9925e-001 -1.8324e+000 +1.4601e+000
% function evaluation | noise-free fitness - Fopt (6.479000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.820463353e+003 +1.820463353e+003 +1.885253353e+003 +1.885253353e+003 -7.2519e-001 +1.4442e+000 -3.1000e+000 -2.6975e-001 -3.5945e+000 +3.5613e+000 +3.3854e+000 +1.4022e-001 -2.6915e-001 -1.1619e-001 -2.0064e+000 +4.5925e+000 -8.1553e-001 -8.7692e-001 +2.6353e-001 -5.9778e-001 +2.5396e+000 +1.8723e+000 -2.4621e+000 -4.6033e+000
4 +1.097023104e+003 +1.097023104e+003 +1.161813104e+003 +1.161813104e+003 +1.9927e+000 -4.1003e+000 -1.9128e+000 +7.1823e-001 +6.5979e-002 +1.3369e+000 -4.1372e+000 -1.6561e+000 -2.8480e+000 +1.8788e+000 -2.9240e+000 +2.8117e-001 -2.0145e+000 -1.1108e+000 +5.1370e-001 -2.2268e+000 +4.6921e+000 +1.7222e+000 -3.4669e+000 -4.8904e+000
6 +9.391708065e+002 +9.391708065e+002 +1.003960806e+003 +1.003960806e+003 -9.9442e-001 +2.7740e+000 +3.9773e+000 +3.9480e+000 -4.0264e+000 -3.7586e+000 -4.3701e+000 -2.4010e+000 +2.0249e+000 +1.2493e+000 -1.7455e+000 -8.9875e-002 +2.0479e+000 +5.4408e-001 -2.7952e+000 -2.5753e+000 -2.6641e+000 +2.9273e+000 -3.9596e+000 +2.0800e+000
35 +6.279581090e+002 +6.279581090e+002 +6.927481090e+002 +6.927481090e+002 -1.2295e-001 -1.0455e+000 -5.6516e-001 +1.9906e+000 -4.2400e+000 -3.0184e+000 -3.6459e+000 -2.0650e+000 +3.9530e+000 -1.9087e+000 -1.5282e+000 +1.4087e+000 +8.7101e-001 +3.8456e+000 -3.0205e+000 +3.7007e+000 +1.4993e+000 -1.4252e+000 -4.6964e+000 +2.8535e+000
178 +3.888750218e+002 +3.888750218e+002 +4.536650218e+002 +4.536650218e+002 +3.1050e-001 +2.5127e+000 +0.0000e+000 +4.2025e-001 +5.3855e-001 -5.0000e+000 -4.3340e+000 +5.0000e+000 -5.0000e+000 +0.0000e+000 +4.7441e+000 -2.4430e+000 -1.3388e-001 -7.4327e-002 +1.7479e-001 +1.5212e+000 +9.4916e-001 +2.9322e+000 -1.7286e+000 -4.6589e-001
373 +2.450674551e+002 +2.450674551e+002 +3.098574551e+002 +3.098574551e+002 -2.1222e+000 -3.3314e-001 -6.8171e-001 +2.6993e-001 -1.9793e-001 -5.0000e+000 -3.5656e+000 +5.0000e+000 -2.3600e+000 +1.8774e+000 +3.6580e+000 -5.0000e+000 -1.4587e+000 +1.3177e+000 -7.1201e-001 +3.9817e+000 +7.3230e-001 +3.9797e+000 +4.0867e-001 -1.1191e+000
381 +1.561226648e+002 +1.561226648e+002 +2.209126648e+002 +2.209126648e+002 +5.3036e-001 +8.5654e-001 -6.9282e-001 +2.1131e+000 -7.4377e-001 -5.0000e+000 -3.5204e+000 +4.5193e+000 -2.4272e+000 +1.3969e+000 +3.8767e+000 -3.1297e+000 +5.0107e-001 +1.5773e+000 -9.6560e-001 +1.7148e+000 -5.4907e-001 +4.3774e+000 +2.3714e+000 -7.3936e-001
940 +8.798016948e+001 +8.798016948e+001 +1.527701695e+002 +1.527701695e+002 -6.7775e-001 -1.0244e+000 -6.5717e-001 +1.9275e+000 -7.6372e-001 -4.5319e+000 -3.7935e+000 +3.3336e+000 -1.5583e+000 +2.0919e+000 +2.9210e+000 -4.9118e+000 +5.9451e-001 +3.0107e+000 +8.6632e-001 +1.3795e+000 +2.5706e-001 +3.2038e+000 +2.6307e+000 -1.6437e+000
