% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
791 +6.099050387e+01 +6.099050387e+01 +1.060990504e+03 +1.000000000e+03 +4.0651e-02 -2.6663e+00 +1.8884e+00 -2.9994e+00 +6.2061e-01 -2.6877e+00 +1.7029e+00 +2.6164e+00 -9.7750e-01 -9.5527e-01 -1.2820e+00 -1.1484e+00 +1.3223e+00 -3.1257e+00 -9.3740e-01 -4.5765e+00 +3.7056e+00 -4.1803e+00 +3.0660e+00 +1.9335e+00
1186 +2.701352546e+01 +2.701352546e+01 +1.027013525e+03 +1.000000000e+03 -4.6204e+00 -4.6513e+00 +1.8884e+00 -2.9994e+00 +6.2061e-01 -2.8185e+00 +1.3771e+00 -1.0605e+00 -2.9733e+00 -3.1642e+00 -1.2820e+00 -1.1484e+00 +1.3223e+00 -3.1257e+00 -9.3740e-01 -4.5765e+00 +3.7056e+00 -4.1803e+00 +3.0660e+00 +1.9335e+00
1381 +2.311137076e+01 +2.311137076e+01 +1.023111371e+03 +1.000000000e+03 -4.6204e+00 -4.6513e+00 -3.6633e-01 -2.9994e+00 +6.2061e-01 -1.6157e+00 +1.3771e+00 -1.0605e+00 -2.9733e+00 -3.1642e+00 -4.5027e+00 -1.1484e+00 +1.3223e+00 -3.1257e+00 -9.3740e-01 -4.5765e+00 +3.1083e+00 -4.1803e+00 +3.0660e+00 +1.9335e+00
1972 +1.178586060e+01 +1.178586060e+01 +1.011785861e+03 +1.000000000e+03 -4.6952e+00 -4.2471e+00 +1.8884e+00 -2.4787e+00 +6.2061e-01 -2.8185e+00 +1.3771e+00 +1.0339e-01 -2.9733e+00 -3.1642e+00 -4.5027e+00 -1.1484e+00 +3.4317e-01 -4.3439e+00 -1.9011e+00 -4.5765e+00 +3.7056e+00 -4.1803e+00 +3.0660e+00 +1.9335e+00
2167 +9.828672446e+00 +9.828672446e+00 +1.009828672e+03 +1.000000000e+03 -4.4135e+00 -4.2471e+00 +1.8884e+00 -2.4787e+00 +6.2061e-01 -2.8185e+00 +1.3771e+00 +1.0339e-01 -2.9733e+00 -3.1642e+00 -4.5027e+00 -1.1484e+00 +3.4317e-01 -4.3439e+00 -1.9011e+00 -4.5765e+00 +3.1083e+00 -4.1803e+00 +3.0660e+00 +1.9335e+00
2954 +6.140622640e+00 +6.140622640e+00 +1.006140623e+03 +1.000000000e+03 -3.7100e+00 -4.2471e+00 +1.8884e+00 -2.4787e+00 +6.2061e-01 -2.8185e+00 +1.3771e+00 +1.0339e-01 -2.9733e+00 -3.1642e+00 -3.0982e+00 -1.9840e+00 -1.3281e-01 -4.3439e+00 -1.8273e+00 -4.5765e+00 +3.1467e+00 -4.1803e+00 +3.0660e+00 +2.6742e+00
3344 +3.744542643e+00 +3.744542643e+00 +1.003744543e+03 +1.000000000e+03 -3.7100e+00 -4.2471e+00 -3.6633e-01 -2.4787e+00 +9.6494e-01 -2.8185e+00 +1.3771e+00 +2.9262e-01 -2.9733e+00 -3.1642e+00 -3.0982e+00 -1.9840e+00 -1.3281e-01 -4.3439e+00 -2.5861e+00 -4.5765e+00 +2.9068e+00 -4.1803e+00 +3.0660e+00 +2.6742e+00
3938 +2.435073073e+00 +2.435073073e+00 +1.002435073e+03 +1.000000000e+03 -3.7100e+00 -4.2471e+00 +6.9985e-01 -2.4787e+00 +6.2061e-01 -2.8185e+00 +1.3771e+00 +1.0339e-01 -2.9733e+00 -3.1642e+00 -3.0982e+00 -1.9840e+00 -1.3281e-01 -4.5943e+00 -2.5861e+00 -4.5765e+00 +2.9068e+00 -3.7513e+00 +3.0660e+00 +2.6742e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.653606232e+01 +8.653606232e+01 +3.740606232e+01 -4.913000000e+01 -1.9126e-01 -2.4995e+00 +1.8818e+00 +3.4563e+00 -4.3325e+00 +1.1698e+00 -4.6039e+00 +4.2568e+00 +3.4887e+00 -3.7922e+00 -3.8255e-01 -2.6064e+00 +1.9461e+00 -3.9230e+00 +4.8513e+00 -8.2779e-01 +1.8963e+00 +8.7423e-01 +3.0628e+00 +6.0292e-01
398 +7.588075359e+01 +7.588075359e+01 +2.675075359e+01 -4.913000000e+01 +3.6008e+00 -1.5931e+00 -3.5972e+00 +1.9101e-01 +2.0361e+00 +1.3612e+00 +3.6134e+00 -2.5086e+00 +1.1160e+00 +3.8043e+00 +2.0107e+00 -2.3724e-01 -4.5556e-01 +4.7165e-01 -2.5513e+00 +4.4866e-02 -6.3265e-01 +2.1720e-01 -3.8712e+00 -1.3195e+00
970 +6.106221310e+01 +6.106221310e+01 +1.193221310e+01 -4.913000000e+01 +3.6008e+00 -1.5931e+00 -3.5972e+00 +1.9101e-01 +1.7096e+00 -3.7280e-01 +4.6667e+00 -1.7562e+00 +3.4781e+00 +3.7207e+00 -1.3496e+00 +9.2788e-01 -2.1324e-01 -2.6933e+00 -1.9991e+00 -2.2183e+00 +2.3207e+00 -1.5971e+00 -4.8856e-01 -1.3406e-01
1717 +3.047702924e+01 +3.047702924e+01 -1.865297076e+01 -4.913000000e+01 -2.7894e+00 +4.9704e+00 -2.9880e+00 +1.9101e-01 +2.0361e+00 -3.2047e-01 +1.3439e+00 -3.1214e+00 -1.6799e+00 +5.7705e-01 +2.7214e+00 -2.0601e+00 -1.5442e+00 -2.7944e+00 -1.3363e+00 -1.3317e+00 +4.8958e+00 +1.4569e+00 +2.8316e+00 -2.9011e+00
2287 +2.436896656e+01 +2.436896656e+01 -2.476103344e+01 -4.913000000e+01 -2.4881e+00 +3.0807e+00 -3.5972e+00 +1.9101e-01 +2.6230e+00 -3.2047e-01 +1.3439e+00 -3.1214e+00 -1.6799e+00 +5.7705e-01 +2.7454e+00 -1.3232e+00 -1.5442e+00 -2.7944e+00 -5.8833e-01 -1.3317e+00 +4.8958e+00 +1.4569e+00 +2.7482e+00 -2.9011e+00
3055 +1.556453647e+01 +1.556453647e+01 -3.356546353e+01 -4.913000000e+01 -2.4881e+00 +4.9704e+00 -2.9880e+00 +1.2385e+00 +3.5531e+00 -3.2047e-01 +1.3439e+00 -3.1214e+00 -1.6799e+00 +5.7705e-01 +3.3595e+00 -1.3232e+00 -1.5442e+00 -2.7944e+00 -5.8833e-01 -1.3317e+00 +4.8958e+00 +1.4569e+00 +2.2189e+00 -2.9011e+00
4382 +9.962928926e+00 +9.962928926e+00 -3.916707107e+01 -4.913000000e+01 -2.0293e+00 +4.4576e+00 -2.9880e+00 +1.2385e+00 +4.3034e+00 -3.2047e-01 +1.7412e+00 -3.1214e+00 -1.8932e+00 +5.7705e-01 +4.1413e+00 -1.3232e+00 -1.5442e+00 -2.3521e+00 +6.9953e-02 -1.3451e+00 +4.8958e+00 +1.3065e+00 +2.2189e+00 -2.8623e+00
46629 +5.823978427e+00 +5.823978427e+00 -4.330602157e+01 -4.913000000e+01 +1.1791e+00 +1.5694e-01 +1.2741e+00 +1.1955e+00 +5.0000e+00 +3.3292e+00 +3.8897e+00 +5.0000e+00 +1.3015e+00 +2.6320e+00 -4.1870e-01 +1.0490e-01 +5.0000e+00 -1.6735e+00 +7.5773e-01 -5.0000e+00 -4.6839e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00
103369 +3.257653663e+00 +3.257653663e+00 -4.587234634e+01 -4.913000000e+01 +7.1486e-01 +2.3281e-01 +1.1392e+00 +1.6624e+00 +3.9192e+00 +3.2372e+00 +3.1336e+00 +5.0000e+00 +1.2218e+00 +2.8793e+00 -7.7646e-01 -4.9855e-01 +5.0046e+00 -1.5258e+00 +1.1265e+00 -5.0000e+00 -4.3759e+00 -5.0000e+00 -5.0197e+00 +5.0009e+00
105969 +2.507181625e+00 +2.507181625e+00 -4.662281838e+01 -4.913000000e+01 +8.8484e-01 +1.7379e-01 +8.9720e-01 +1.5527e+00 +3.5424e+00 +3.1113e+00 +2.8714e+00 +5.0000e+00 +1.0827e+00 +2.8460e+00 -8.0843e-01 +2.0787e-01 +5.0000e+00 -1.9640e+00 +8.2706e-01 -5.0000e+00 -4.6391e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00
149006 +1.484403271e+00 +1.484403271e+00 -4.764559673e+01 -4.913000000e+01 +7.1900e-01 +2.2221e-02 +9.4696e-01 +1.5345e+00 +4.2075e+00 +3.2290e+00 +3.0861e+00 +4.5866e+00 +1.1196e+00 +2.9587e+00 -6.5710e-01 -6.2438e-02 +3.9917e+00 -1.9329e+00 +7.4602e-01 -5.0000e+00 -4.7225e+00 -5.0000e+00 -3.9998e+00 +5.0000e+00
149560 +8.750404148e-01 +8.750404148e-01 -4.825495959e+01 -4.913000000e+01 +7.1900e-01 +2.2221e-02 +9.4696e-01 +1.5345e+00 +3.8057e+00 +3.2290e+00 +3.0861e+00 +4.1655e+00 +1.1196e+00 +2.9587e+00 -7.0600e-01 -6.2438e-02 +3.9917e+00 -1.9329e+00 +7.4602e-01 -4.6815e+00 -4.7225e+00 -5.0000e+00 -3.9998e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.643057130e+01 +8.643057130e+01 +3.841605713e+02 +2.977300000e+02 -1.5311e+00 +2.1920e+00 +2.1682e+00 -4.0804e+00 +4.1498e+00 -2.5958e+00 +3.4787e+00 -6.4886e-01 -4.1939e+00 +4.5191e+00 -3.6307e-01 -4.5997e+00 +3.9402e+00 -4.4756e+00 -3.5146e+00 +1.2703e-01 -1.3090e+00 -4.0671e+00 +3.5837e+00 -2.0210e+00
387 +6.731843413e+01 +6.731843413e+01 +3.650484341e+02 +2.977300000e+02 +1.2849e+00 -2.2270e+00 +2.8894e+00 -2.6884e+00 -1.9468e-01 +1.3627e+00 -9.2583e-01 -1.1835e+00 -3.1918e-01 +1.4192e+00 -1.6400e+00 -2.0522e-01 +2.1159e+00 -1.5637e+00 -3.8984e-01 +3.0556e-01 -2.6433e+00 -1.8176e+00 -3.9749e+00 -1.8139e+00
775 +6.306057006e+01 +6.306057006e+01 +3.607905701e+02 +2.977300000e+02 -4.2917e+00 +1.7807e+00 -1.1157e+00 -3.1748e+00 +1.5616e+00 -1.1900e+00 -1.2769e+00 +1.0981e+00 +4.5276e+00 -3.4178e+00 -2.7291e+00 +1.2266e+00 -8.8306e-01 -1.6308e+00 +4.3230e+00 +9.5734e-01 +2.6177e+00 +4.1543e+00 -3.1613e+00 +2.3061e+00
1163 +3.425046224e+01 +3.425046224e+01 +3.319804622e+02 +2.977300000e+02 -2.3947e+00 +3.4067e+00 -1.1157e+00 -3.2669e+00 +3.6879e+00 -3.9167e+00 -1.4405e+00 -1.7000e-01 +2.6615e-01 -3.4178e+00 -2.7291e+00 +1.2266e+00 -8.8306e-01 +4.6726e-01 +3.9120e+00 +7.8934e-01 -1.5876e-01 +3.2579e+00 -1.7691e+00 +1.6072e+00
1739 +2.405453431e+01 +2.405453431e+01 +3.217845343e+02 +2.977300000e+02 -2.3947e+00 +3.4067e+00 -1.1157e+00 -3.2669e+00 +3.3465e+00 -2.9364e+00 -1.0108e+00 -1.7000e-01 +8.4185e-01 -3.4178e+00 -2.7291e+00 +1.2266e+00 -8.8306e-01 +4.6726e-01 +3.9120e+00 +7.8934e-01 -1.5876e-01 +3.2579e+00 -3.1613e+00 +2.0343e+00
2497 +1.550445595e+01 +1.550445595e+01 +3.132344559e+02 +2.977300000e+02 -2.6380e+00 +4.2094e+00 -5.2908e-01 -2.8993e+00 +3.3465e+00 -2.9364e+00 -3.6612e-01 -1.7000e-01 +8.4185e-01 -3.4178e+00 -2.1993e+00 +1.2266e+00 -8.8306e-01 +4.6726e-01 +3.9120e+00 +7.8934e-01 -4.1104e-01 +2.5230e+00 -3.1613e+00 +2.3061e+00
3446 +9.881011458e+00 +9.881011458e+00 +3.076110115e+02 +2.977300000e+02 -2.6380e+00 +3.4067e+00 -5.2908e-01 -2.8993e+00 +3.3465e+00 -2.9364e+00 -3.6612e-01 +3.7106e-01 +8.4185e-01 -3.7427e+00 -1.5192e+00 +1.2266e+00 -8.8306e-01 +6.8261e-02 +3.9120e+00 +1.2744e+00 +6.7327e-01 +2.5230e+00 -3.1613e+00 +2.3061e+00
4023 +3.965818234e+00 +3.965818234e+00 +3.016958182e+02 +2.977300000e+02 -2.3947e+00 +3.4067e+00 -5.2908e-01 -2.8993e+00 +3.3465e+00 -2.9364e+00 -3.6612e-01 +3.7106e-01 +1.5993e+00 -3.7427e+00 -1.5192e+00 +1.2266e+00 +4.7992e-01 +4.6726e-01 +3.9120e+00 +1.2744e+00 +6.7327e-01 +1.5649e+00 -3.1613e+00 +3.3308e+00
4773 +2.168538910e+00 +2.168538910e+00 +2.998985389e+02 +2.977300000e+02 -2.3947e+00 +3.4067e+00 +2.4637e-01 -2.8993e+00 +3.3465e+00 -2.9364e+00 -6.8650e-01 +3.7106e-01 +1.5993e+00 -3.7427e+00 -1.5192e+00 +1.2266e+00 +4.7992e-01 +6.8261e-02 +2.8364e+00 +7.8934e-01 +6.7327e-01 +7.3985e-01 -3.6634e+00 +3.3308e+00
5717 +1.539612102e+00 +1.539612102e+00 +2.992696121e+02 +2.977300000e+02 -2.3947e+00 +3.4067e+00 +4.4780e-01 -2.7267e+00 +3.3465e+00 -2.8645e+00 -3.6612e-01 +3.7106e-01 +1.5993e+00 -3.7427e+00 -7.1468e-01 +1.6589e+00 +4.7992e-01 +6.8261e-02 +3.5870e+00 +1.2744e+00 +6.7327e-01 +7.3985e-01 -3.6634e+00 +3.3308e+00
6851 +9.853118168e-01 +9.853118168e-01 +2.987153118e+02 +2.977300000e+02 -2.1439e+00 +3.4067e+00 +2.9599e-01 -2.4576e+00 +3.3465e+00 -2.6218e+00 -8.5628e-02 +3.7106e-01 +1.5993e+00 -3.7427e+00 -7.1468e-01 +1.6589e+00 +4.7992e-01 -2.3236e-02 +3.4114e+00 +1.2744e+00 +8.5480e-01 +1.9157e-01 -3.6634e+00 +3.3308e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.620142931e+01 +8.620142931e+01 +1.377714293e+02 +5.157000000e+01 +3.6978e+00 +1.4723e+00 +3.4467e+00 +4.8109e+00 +4.4317e+00 -3.0854e+00 -4.3240e+00 -4.8738e+00 +3.9058e+00 +4.7785e+00 +2.9938e+00 +2.1283e+00 +4.0737e+00 -3.7680e-01 -2.2188e+00 -3.1105e+00 -2.2883e+00 +1.6299e+00 +1.5467e+00 +7.9982e-01
378 +7.727564098e+01 +7.727564098e+01 +1.288456410e+02 +5.157000000e+01 -3.0474e+00 -3.5485e+00 +3.7655e+00 -3.6442e+00 +3.5879e+00 +3.9223e+00 -2.5372e+00 +1.5662e+00 +3.7191e+00 -3.5341e+00 +2.8503e+00 +1.8172e+00 +1.5617e+00 -3.5730e+00 +2.2886e+00 -9.2321e-01 +8.2891e-01 -2.5072e+00 -4.7932e+00 +1.6150e+00
940 +5.240696146e+01 +5.240696146e+01 +1.039769615e+02 +5.157000000e+01 -1.6791e+00 +1.4691e+00 +1.6572e+00 -3.2826e-01 +2.8137e+00 -4.4277e+00 +3.9373e+00 -2.6755e+00 -3.1267e-01 -3.5341e+00 +2.8503e+00 +1.8172e+00 +1.5617e+00 -3.5730e+00 +2.2886e+00 -9.2321e-01 +8.2891e-01 -2.9165e+00 -4.5992e+00 -4.4950e-01
1501 +3.648281518e+01 +3.648281518e+01 +8.805281518e+01 +5.157000000e+01 -2.7631e-01 +3.3359e+00 +6.7431e-01 +1.8035e+00 +2.8137e+00 +1.7723e-01 +3.9373e+00 -4.3414e+00 -7.0457e-01 -1.7817e+00 +1.9133e+00 +1.8172e+00 +1.5617e+00 -3.5730e+00 +2.2886e+00 -9.2321e-01 +8.2891e-01 -2.9165e+00 -4.1343e+00 -1.6108e+00
2044 +2.378325382e+01 +2.378325382e+01 +7.535325382e+01 +5.157000000e+01 -2.7631e-01 +1.4691e+00 +6.6372e-01 +1.9321e+00 +2.8137e+00 +2.0047e-01 +3.9373e+00 -4.3414e+00 -1.2682e+00 -1.3911e+00 +4.3069e+00 +1.8172e+00 +1.8965e+00 -3.5730e+00 +2.2886e+00 -1.2460e+00 -1.2069e+00 -2.9165e+00 -2.7779e+00 -1.6108e+00
2780 +1.475524415e+01 +1.475524415e+01 +6.632524415e+01 +5.157000000e+01 -2.7631e-01 +1.4691e+00 +6.6372e-01 +1.9321e+00 +2.8137e+00 -1.0031e+00 +3.9373e+00 -4.1556e+00 -7.0457e-01 -1.3911e+00 +2.7614e+00 +1.8172e+00 +1.5617e+00 -3.5730e+00 +2.8085e+00 -1.2460e+00 -1.2069e+00 -2.9165e+00 -4.3142e+00 -1.6108e+00
4268 +9.753831210e+00 +9.753831210e+00 +6.132383121e+01 +5.157000000e+01 -2.7631e-01 +1.9787e+00 +2.9409e-01 +1.9321e+00 +2.2608e+00 -1.5279e+00 +3.9373e+00 -4.1556e+00 -7.0457e-01 -6.4994e-01 +2.7614e+00 +2.4620e+00 +1.5617e+00 -3.5730e+00 +2.8632e+00 -1.5880e+00 -1.8950e+00 -2.9165e+00 -4.3142e+00 -1.6108e+00
16302 +6.297293438e+00 +6.297293438e+00 +5.786729344e+01 +5.157000000e+01 +4.8227e+00 +5.6480e-01 +1.9716e+00 +3.8205e+00 +1.8603e-01 +1.7043e+00 +4.8378e+00 +9.1500e-01 +2.6045e+00 -2.7258e+00 +7.8650e-01 -4.0392e+00 -3.5505e+00 -4.6061e+00 +3.6762e+00 +2.9029e+00 -4.2354e-01 +3.7068e+00 +3.5453e-01 -2.5869e+00
24473 +3.594101844e+00 +3.594101844e+00 +5.516410184e+01 +5.157000000e+01 -2.3317e+00 -1.5998e+00 -2.8050e+00 -3.7314e+00 +2.0704e+00 -6.4084e-01 +4.7139e-01 -2.5626e+00 -5.2411e-01 -3.9296e+00 -2.1802e+00 +3.5573e-01 -4.3664e+00 -1.1858e+00 +3.9166e+00 +6.1489e-01 +4.0441e+00 -3.6445e+00 +3.9046e+00 -3.9871e+00
24983 +2.391650612e+00 +2.391650612e+00 +5.396165061e+01 +5.157000000e+01 -2.3317e+00 -1.8026e+00 -2.8050e+00 -3.9385e+00 +2.0704e+00 -6.4084e-01 +4.7139e-01 -2.4684e+00 -5.2411e-01 -3.9296e+00 -2.5692e+00 +3.5573e-01 -4.3664e+00 -1.1858e+00 +3.3573e+00 +6.1489e-01 +4.0441e+00 -3.6445e+00 +3.9046e+00 -3.9871e+00
27060 +1.512096880e+00 +1.512096880e+00 +5.308209688e+01 +5.157000000e+01 -2.3317e+00 -2.4568e+00 -3.4132e+00 -4.0974e+00 +2.0704e+00 -6.4084e-01 -2.9132e-01 -2.5626e+00 -4.6275e-01 -3.9296e+00 -2.5496e+00 +1.3139e+00 -4.3664e+00 -1.1858e+00 +2.9357e+00 +1.3683e+00 +4.0441e+00 -3.6445e+00 +3.9046e+00 -3.4848e+00
28092 +9.850069102e-01 +9.850069102e-01 +5.255500691e+01 +5.157000000e+01 -2.3317e+00 -2.4568e+00 -3.4132e+00 -4.5149e+00 +1.5885e+00 -4.5796e-01 -1.6883e-01 -2.7052e+00 -5.2411e-01 -3.9296e+00 -2.9820e+00 +1.3139e+00 -4.3664e+00 -1.1120e+00 +2.9357e+00 +1.3683e+00 +4.0441e+00 -3.6445e+00 +4.3496e+00 -3.4848e+00
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.588979595e+01 +8.588979595e+01 +1.008397959e+02 +1.495000000e+01 -2.9464e-01 -4.2368e+00 -3.2943e+00 -1.8014e-01 +4.5567e+00 +1.2965e+00 +1.7936e-01 -3.7509e+00 +2.8051e+00 -1.5517e+00 +1.3925e+00 +2.4707e+00 -1.6915e+00 +4.9211e+00 +8.9715e-01 +4.8908e+00 -3.8051e+00 +1.3608e+00 +1.6926e+00 -1.2173e+00
389 +7.782631279e+01 +7.782631279e+01 +9.277631279e+01 +1.495000000e+01 -3.2609e+00 -4.8427e+00 +1.8393e+00 -7.7743e-01 +1.2132e+00 +3.7230e+00 -4.4888e+00 +8.9400e-01 -3.6686e-01 +5.3452e-01 -3.2400e+00 -3.7516e-01 +2.0969e-01 -4.3663e-01 -4.7680e+00 -4.4182e+00 -4.9505e+00 +2.4142e+00 -2.7211e+00 -6.7283e-01
1131 +5.742823813e+01 +5.742823813e+01 +7.237823813e+01 +1.495000000e+01 -1.0386e-01 -1.1603e+00 -3.4167e+00 -1.7530e+00 -2.8613e+00 +3.6876e+00 -9.7424e-01 -7.6681e-01 +3.9731e+00 -3.9405e+00 +1.0896e+00 -4.3674e-01 +1.5645e+00 -7.1861e-02 +3.6016e+00 +1.2378e+00 +9.8024e-01 -1.3513e+00 -1.0253e+00 -4.0133e+00
1878 +3.164545091e+01 +3.164545091e+01 +4.659545091e+01 +1.495000000e+01 -2.2837e+00 -1.1603e+00 -3.7213e+00 -2.1678e+00 -1.7342e-01 +3.8246e+00 -9.7424e-01 -7.6681e-01 +3.9731e+00 -3.9405e+00 +1.0896e+00 -1.3135e+00 +1.3881e+00 -8.9792e-01 +3.3930e+00 +1.2378e+00 +4.3769e-01 +5.7433e-02 -2.6461e+00 -4.0370e+00
2432 +2.343690966e+01 +2.343690966e+01 +3.838690966e+01 +1.495000000e+01 -2.2837e+00 -1.1603e+00 -3.7213e+00 -2.1678e+00 -3.0124e-01 +3.3517e+00 -9.7424e-01 -7.6681e-01 +3.9731e+00 -3.9405e+00 +1.0896e+00 -1.3135e+00 +1.5645e+00 -7.1861e-02 +2.8413e+00 +1.2378e+00 +1.2100e+00 +7.9706e-03 -2.6047e+00 -4.0370e+00
