% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7021 +2.465693558e+002 +2.465693558e+002 +3.703993558e+002 +3.703993558e+002 +7.9435e-001 +9.2349e-001 -5.2812e-001 +1.9948e+000 +1.1305e+000 +3.0061e-001 -1.4679e-001 -1.7279e+000 -1.6186e+000 +3.6670e-001 -1.8388e+000 -3.0718e+000 -1.8447e+000 +2.0668e-001 +6.4724e-001 -2.9322e+000 -4.7194e-001 +4.9496e-001 -3.3072e-001 -1.5662e+000
32251 +1.582863280e+002 +1.582863280e+002 +2.821163280e+002 +2.821163280e+002 +2.7356e-001 +1.0440e+000 -1.9268e-001 +9.2659e-001 +6.2054e-001 +6.8140e-001 +1.4868e-001 -1.2462e+000 -1.5979e+000 +1.0286e-001 -1.5001e+000 -2.0201e+000 -2.1758e+000 +6.6627e-001 +7.8131e-001 -1.7094e+000 -1.1603e+000 +9.0401e-001 -5.5117e-002 -1.3182e+000
112805 +9.996452739e+001 +9.996452739e+001 +2.237945274e+002 +2.237945274e+002 +4.8039e-002 +6.5962e-001 +2.8295e-001 +3.9924e-001 -4.6458e-002 +4.1044e-001 -3.9051e-002 -4.7272e-001 -6.7047e-001 -7.7436e-001 -6.2090e-001 -5.1151e-001 -1.2895e+000 +6.6751e-001 +5.1667e-001 +1.0213e-002 -1.0969e+000 +2.4078e-001 -7.9459e-002 -3.7680e-001
140674 +6.266595800e+001 +6.266595800e+001 +1.864959580e+002 +1.864959580e+002 -3.2838e-002 +4.2403e-001 +4.5926e-001 +1.8730e-001 -6.0350e-001 +3.9196e-001 +3.1278e-001 +1.9687e-002 -1.8674e-001 -9.9501e-001 -1.7819e-001 +6.0592e-002 -5.5534e-001 +2.1625e-001 +5.7076e-001 +5.2747e-001 -1.0120e+000 +2.3928e-001 -2.5775e-001 -1.0116e-001
141714 +3.926015620e+001 +3.926015620e+001 +1.630901562e+002 +1.630901562e+002 -3.6881e-002 +4.2591e-001 +5.0007e-001 +1.9350e-001 -6.1044e-001 +1.2553e-001 +3.5565e-001 +1.2180e-001 -2.1697e-002 -9.9486e-001 +2.2067e-001 +9.2038e-002 -3.8465e-001 +5.7475e-003 +5.1349e-001 +4.8192e-001 -1.0041e+000 +1.9982e-001 -2.8173e-001 -3.6397e-002
146394 +2.509202744e+001 +2.509202744e+001 +1.489220274e+002 +1.489220274e+002 -4.5224e-002 +4.2168e-001 +6.3888e-001 +1.9314e-001 -6.7653e-001 +3.4861e-002 +7.0434e-001 +1.2475e-001 +7.3030e-002 -9.9671e-001 +2.4607e-001 +8.0069e-002 -2.8139e-001 +2.4473e-002 +6.6549e-001 +5.7532e-001 -9.8072e-001 +1.0002e-001 -2.5040e-001 -2.1487e-002
363725 +1.584882912e+001 +1.584882912e+001 +1.396788291e+002 +1.396788291e+002 -1.0596e-001 +4.2422e-001 +8.7858e-001 -2.8274e-001 -3.9294e-001 -1.5534e-001 +3.1551e-001 +7.3025e-002 +2.4602e-002 -6.7651e-001 -1.0647e-001 +4.4307e-001 -3.0727e-001 +2.7476e-001 +5.9053e-001 +5.9970e-001 -9.9093e-001 -1.6948e-001 +3.4081e-001 +1.5687e-001
886261 +9.999847794e+000 +9.999847794e+000 +1.338298478e+002 +1.338298478e+002 -1.9909e-001 +2.4959e-001 +1.0735e-001 -2.0514e-001 -4.1293e-003 -2.4098e-002 +2.7663e-001 +4.7878e-001 +6.0255e-002 -3.4082e-002 -6.9369e-001 +1.0212e+000 -1.0553e-001 -1.4216e-001 -1.3392e-001 +4.5285e-001 -5.2559e-001 +1.5414e-001 +7.4879e-001 +8.9089e-001
1638376 +6.309367621e+000 +6.309367621e+000 +1.301393676e+002 +1.301393676e+002 +2.3962e-001 -1.4640e-001 +2.6543e-003 +1.9125e-001 +8.4959e-002 -3.7623e-001 -5.5032e-002 +4.0889e-001 +1.7440e-001 +5.5328e-002 -7.3451e-001 +1.2397e+000 +2.0058e-001 -5.2402e-001 -6.2541e-001 -1.5576e-002 -6.2239e-002 +5.3819e-002 +5.2141e-001 +6.1892e-001
% function evaluation | noise-free fitness - Fopt (4.751000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.660427735e+005 +5.660427735e+005 +5.660902835e+005 +5.660902835e+005 +3.8508e+000 -3.4291e+000 -1.1785e+000 -3.4414e+000 +2.5935e+000 -1.2077e+000 +4.2799e+000 +3.3896e+000 -4.1287e+000 -1.0163e+000 -4.4124e+000 +4.4562e+000 +2.0025e+000 +3.7744e+000 +4.1683e-001 -3.3257e+000 +1.9183e+000 +1.1053e+000 -8.4718e-001 +1.5596e+000
2 +2.941140457e+005 +2.941140457e+005 +2.941615557e+005 +2.941615557e+005 +3.8364e+000 +3.2094e+000 +2.9946e+000 +3.5189e+000 +2.7547e+000 -3.2879e-001 +4.1313e+000 -2.6961e-001 -2.7543e+000 -4.5675e+000 -1.2889e+000 -2.0725e+000 -3.0885e+000 -3.7431e+000 +3.2374e+000 +2.6885e+000 +3.2579e-001 +4.8764e+000 -1.1928e+000 +3.9508e-001
9 +1.862287465e+005 +1.862287465e+005 +1.862762565e+005 +1.862762565e+005 -5.6016e-002 +2.2493e+000 +4.0013e+000 +1.6900e+000 -3.9965e+000 -2.4239e+000 +3.6178e+000 -3.4408e+000 -2.3496e+000 +1.5756e+000 +2.3126e+000 +1.6628e+000 +3.1316e+000 -1.0512e+000 -2.6695e+000 +3.5319e+000 +1.8207e-001 -4.4772e+000 -4.9167e-001 +3.2268e+000
25 +1.208321223e+005 +1.208321223e+005 +1.208796323e+005 +1.208796323e+005 +4.0743e+000 -2.0958e+000 -1.0048e+000 -4.0616e+000 -1.1016e+000 -2.2237e-001 -4.5664e+000 -3.4255e-001 +4.3175e+000 +1.5494e+000 +3.5123e+000 +4.1274e+000 +8.2519e-001 -1.6231e-002 -1.2328e+000 +2.1190e-001 -1.8197e+000 +9.2229e-001 -2.8647e+000 -2.0527e-001
31 +7.453243507e+004 +7.453243507e+004 +7.457994507e+004 +7.457994507e+004 +1.1716e+000 +1.9398e+000 +5.2031e-001 -2.0189e+000 -1.4200e+000 +2.5818e+000 +1.9586e+000 -2.1822e+000 +4.3241e+000 -9.0980e-001 -6.7349e-001 -2.2134e+000 +1.6445e+000 -1.5617e+000 +8.9587e-001 -2.9391e+000 +1.4459e+000 +1.8191e+000 -1.9704e+000 +4.4183e+000
44 +5.662347865e+004 +5.662347865e+004 +5.667098865e+004 +5.667098865e+004 +2.9842e+000 +7.8241e-001 +2.1120e+000 +3.3222e+000 -1.3551e+000 -2.0134e+000 +1.7599e+000 -2.5921e+000 +3.5083e+000 -5.0000e+000 +1.5583e-001 +1.3834e+000 -1.1704e+000 +4.1761e-001 +5.9749e-001 -5.8109e-001 +5.3618e-001 +2.3655e+000 -6.1387e-001 +2.0306e+000
131 +2.669179395e+004 +2.669179395e+004 +2.673930395e+004 +2.673930395e+004 +6.3422e-001 -1.2158e+000 +3.4880e-001 -1.1403e+000 +6.9487e-001 +9.8691e-002 +6.4896e-001 +1.2430e-001 -3.6145e-002 +1.5359e+000 +1.9899e+000 -2.4378e+000 -1.8226e+000 -2.6177e+000 -5.5885e-001 +0.0000e+000 -2.2001e+000 -1.9077e+000 +1.7803e+000 +2.8713e+000
132 +2.281299572e+004 +2.281299572e+004 +2.286050572e+004 +2.286050572e+004 +2.4033e+000 -1.2857e+000 +1.1324e-001 +0.0000e+000 +9.0480e-001 +3.3659e-002 +2.0762e+000 +0.0000e+000 -9.6688e-001 +8.4057e-001 +1.4045e+000 -3.8690e+000 +2.0658e-002 -8.5229e-001 -5.7343e-001 +0.0000e+000 -2.0562e+000 +1.3523e+000 -1.2890e+000 +1.5287e+000
334 +9.551912976e+003 +9.551912976e+003 +9.599422976e+003 +9.599422976e+003 +2.2268e+000 -1.5061e+000 +3.1240e-001 +3.9093e-001 +5.2878e-001 -1.5661e-001 +1.0415e+000 +1.0956e+000 -2.0319e+000 +7.4759e-001 +6.2185e-001 -2.5763e+000 +2.2668e-001 +2.8212e-001 -6.6181e-001 -1.7416e+000 -1.8684e+000 +5.0332e-001 -1.5538e+000 +8.3842e-001
690 +5.835810001e+003 +5.835810001e+003 +5.883320001e+003 +5.883320001e+003 +1.8223e+000 +1.5902e+000 +1.3417e+000 -5.5567e-001 +3.8747e-001 -2.9461e-001 +6.5710e-001 -8.7380e-001 -4.4331e-001 +1.7913e+000 +5.4180e-001 -1.8583e+000 +7.0582e-001 +4.6207e-001 -5.3096e-001 -1.2529e+000 +2.1328e-001 +1.8334e+000 -2.0139e+000 -8.1121e-001
953 +2.814500762e+003 +2.814500762e+003 +2.862010762e+003 +2.862010762e+003 +1.8718e+000 +9.0297e-002 +1.0815e+000 -6.7994e-001 -7.0000e-001 -5.7353e-001 +1.2933e+000 -3.7542e-001 +3.6741e-001 -1.5488e-002 +9.1727e-001 -1.6726e-001 +1.1067e+000 +1.5319e+000 -7.0105e-001 +1.2532e-002 -2.5203e+000 +5.8582e-001 -9.1715e-001 -2.6823e-001
1076 +2.429050192e+003 +2.429050192e+003 +2.476560192e+003 +2.476560192e+003 +1.6949e+000 +5.8630e-001 -4.6107e-001 -1.7588e-001 -5.5502e-001 -3.4150e-001 -4.5942e-001 -2.1305e-002 +1.5988e+000 +2.6463e-002 +9.3735e-001 +5.1835e-002 +4.5800e-001 -5.6796e-001 -8.2510e-001 +6.0664e-001 -1.7535e+000 -3.3180e-001 -4.9846e-001 -4.6879e-001
1222 +1.262793809e+003 +1.262793809e+003 +1.310303809e+003 +1.310303809e+003 +1.6854e-001 +2.5912e-001 -4.8668e-002 -9.3933e-001 -8.3074e-001 +1.2200e-003 +1.1039e+000 +3.9538e-001 +6.1353e-001 -2.9262e-001 +1.0137e+000 -6.2660e-001 +1.6849e+000 +1.4265e+000 +1.6007e-001 +7.7042e-001 -1.3111e+000 +3.3925e-001 -7.3013e-001 -1.8350e-001
1287 +9.902933516e+002 +9.902933516e+002 +1.037803352e+003 +1.037803352e+003 +7.6306e-002 +6.2533e-001 +3.3268e-003 -1.2198e+000 -2.0921e-002 +4.0140e-001 +1.5573e+000 +7.3232e-001 +1.3248e-001 +2.6396e-001 +1.4090e+000 -5.4400e-002 +1.0992e+000 +6.1538e-001 +5.6016e-002 +6.0952e-001 -7.6200e-002 +6.5923e-001 -6.7252e-001 +4.4338e-001
1516 +5.856190510e+002 +5.856190510e+002 +6.331290510e+002 +6.331290510e+002 +8.5845e-001 +8.6489e-002 +7.8597e-002 -1.2162e+000 -4.1807e-001 +1.2161e-001 +2.5385e-001 -9.3288e-002 +1.3912e+000 +4.7660e-001 +1.1398e+000 +1.2084e-001 +7.5153e-001 +6.7974e-002 +4.7234e-001 -4.2552e-002 -9.3079e-001 -1.8586e-001 -4.7926e-001 +1.8857e-001
1700 +3.405793166e+002 +3.405793166e+002 +3.880893166e+002 +3.880893166e+002 +9.4230e-001 +1.5111e-001 +3.3298e-001 -9.0713e-001 +8.8788e-002 -2.4417e-002 +2.4369e-001 +5.2690e-001 +5.7159e-001 +5.6012e-001 +2.9142e-001 +2.3173e-001 +4.7607e-001 -3.7638e-001 +5.0716e-001 -3.6989e-001 +2.5223e-002 -4.2349e-001 -4.6584e-001 +2.0692e-001
2322 +2.501546474e+002 +2.501546474e+002 +2.976646474e+002 +2.976646474e+002 +5.5775e-001 +3.0135e-001 +2.1661e-001 -9.9773e-001 -1.1011e-001 +1.7684e-001 +3.1635e-001 +4.6045e-001 +7.4149e-001 +4.3081e-001 +5.6807e-001 -2.5330e-001 +4.4251e-001 -4.3194e-001 +5.3124e-001 -3.8740e-001 -3.3103e-002 +4.0080e-001 -5.3448e-001 +3.5874e-001
2899 +1.442168732e+002 +1.442168732e+002 +1.917268732e+002 +1.917268732e+002 +4.6528e-001 -3.6861e-001 +1.1978e-001 -6.6669e-001 -3.2638e-001 +3.2403e-001 +9.1693e-001 +1.6489e-001 +2.8956e-001 +1.4117e-001 +5.7246e-001 -2.2423e-001 +4.6003e-001 -7.1282e-001 +3.4222e-001 -2.3363e-001 -9.4751e-002 +6.9505e-001 -3.8939e-001 +2.3434e-001
2979 +9.929474848e+001 +9.929474848e+001 +1.468047485e+002 +1.468047485e+002 +5.3333e-001 -1.2642e-001 +1.5421e-001 -5.5830e-001 -3.8165e-001 +2.7846e-001 +8.0951e-001 +1.7819e-001 +1.7131e-001 +1.6973e-001 +6.8751e-001 -1.9751e-001 +4.5733e-001 -7.0153e-001 +3.2864e-001 -1.4458e-001 -2.8878e-001 +4.4110e-001 -3.6295e-001 +3.7080e-001
3803 +6.248542024e+001 +6.248542024e+001 +1.099954202e+002 +1.099954202e+002 +3.0760e-001 +1.1932e-001 +2.6783e-001 -5.4673e-001 -2.8374e-001 +2.4809e-001 +7.1291e-001 -1.3724e-001 +4.2499e-001 +1.4859e-001 +6.1589e-001 +2.1255e-002 +9.3059e-001 -9.3603e-001 +3.1672e-001 +8.0279e-003 -3.0612e-001 +2.7309e-001 +8.8303e-002 -3.1209e-001
4856 +3.903636137e+001 +3.903636137e+001 +8.654636137e+001 +8.654636137e+001 +5.0781e-001 +9.5134e-002 +2.6774e-001 -5.3573e-001 -2.9196e-001 +1.8863e-001 +7.4878e-001 -3.5112e-002 +6.6736e-001 +2.0261e-001 +5.3840e-001 +8.2646e-002 +8.7244e-001 -9.3965e-001 +4.5182e-001 +2.3608e-001 -2.3309e-001 +2.6217e-001 +8.7644e-002 -1.9889e-001
6266 +2.446640085e+001 +2.446640085e+001 +7.197640085e+001 +7.197640085e+001 +5.5683e-001 +1.2264e-001 +2.7384e-001 -5.2967e-001 -2.5747e-001 +1.9522e-001 +9.1948e-001 -2.0512e-002 +5.6986e-001 +1.5841e-001 +6.9466e-001 +9.3399e-002 +7.8538e-001 -8.5500e-001 +3.7113e-001 +5.1220e-001 -2.1340e-001 +3.6519e-001 +4.0121e-002 -1.6477e-001
58605 +1.584611418e+001 +1.584611418e+001 +6.335611418e+001 +6.335611418e+001 +3.7698e-001 +1.3141e-001 -9.9481e-002 -3.3204e-001 +2.3371e-001 +3.7994e-001 +1.1586e+000 -2.6150e-001 +3.3184e-001 +4.6201e-002 +7.1288e-001 +2.7455e-001 +4.8789e-001 -7.4311e-001 +4.8112e-001 +3.6963e-001 -2.6546e-001 +3.1334e-001 -1.4148e-001 +2.1675e-001
939665 +9.999999871e+000 +9.999999871e+000 +5.750999987e+001 +5.750999987e+001 -8.9601e-002 +3.1686e-001 -3.4207e-001 +5.5309e-002 +3.9978e-001 +6.6392e-001 +8.4515e-001 -3.3222e-001 -3.8807e-001 +6.3922e-002 -5.5839e-003 +5.3726e-001 -3.6987e-001 -1.4735e-001 +1.8223e-001 +1.1569e+000 -4.2970e-002 +5.2735e-002 +2.4773e-001 +4.5295e-001
% function evaluation | noise-free fitness - Fopt (5.534000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.033311794e+005 +1.033311794e+005 +1.033865194e+005 +1.033865194e+005 +1.3146e+000 -8.7573e-001 +6.8404e-001 -1.1504e+000 +8.3404e-001 +2.9193e+000 -1.0455e-001 +1.0480e+000 -2.1392e+000 +3.5565e+000 +1.3832e+000 +3.6256e+000 -3.6005e+000 -1.0768e+000 -2.7165e+000 +2.7582e+000 -1.5866e-001 -2.8271e+000 +3.5817e+000 +3.3595e+000
41 +8.714967385e+004 +8.714967385e+004 +8.720501385e+004 +8.720501385e+004 -2.1375e+000 +1.8272e+000 +1.6268e+000 +3.5798e-001 -1.1842e+000 -4.8240e-001 +3.8420e-001 -2.8408e+000 -1.0386e+000 +3.5751e+000 +1.4733e+000 +4.9690e+000 -3.0551e-001 -6.2948e-001 -1.7151e+000 +1.1848e+000 +3.6209e-001 -2.2770e+000 +4.9351e+000 +1.1386e+000
56 +1.670954812e+004 +1.670954812e+004 +1.676488812e+004 +1.676488812e+004 -6.4217e-001 +7.2824e-001 -1.0609e+000 -1.2410e+000 -1.9574e+000 +3.3022e+000 +1.3174e+000 +4.5536e+000 +1.7471e+000 +4.2616e-001 -2.2117e+000 -3.8365e-001 +1.0015e+000 +9.6930e-001 -1.5848e+000 +1.2785e+000 +2.6211e-001 -1.7190e+000 +3.3575e+000 +1.9755e+000
374 +1.340272754e+004 +1.340272754e+004 +1.345806754e+004 +1.345806754e+004 -1.6400e+000 +8.3046e-001 -7.9613e-001 -1.2500e+000 +1.0191e-001 +4.0053e+000 +8.9551e-001 +3.6623e+000 +1.1383e-001 +1.0892e+000 -2.0559e+000 +2.5670e-001 -3.7846e-001 +2.0293e+000 -9.3037e-001 +7.1635e-001 +1.4640e+000 -2.3843e+000 +3.4686e+000 +1.8389e+000
563 +8.822914006e+003 +8.822914006e+003 +8.878254006e+003 +8.878254006e+003 -5.2903e-001 +5.8031e-001 -4.3465e-001 -7.8288e-001 -1.7287e+000 +3.6299e+000 +1.9957e+000 +2.8488e+000 +8.0134e-001 -5.8716e-001 -1.8865e+000 +4.5121e-001 -4.9700e-002 +7.9830e-001 -1.1740e-001 +4.3386e-001 +1.9197e+000 -2.5838e+000 +3.4262e+000 +4.4309e-001
683 +6.234160038e+003 +6.234160038e+003 +6.289500038e+003 +6.289500038e+003 -1.5446e-001 +8.9589e-001 -6.0549e-001 +5.6022e-001 -1.3748e+000 +2.7940e+000 +1.4370e+000 +2.6220e+000 -5.3560e-001 +8.4693e-001 -1.6340e+000 +9.0514e-001 +2.2864e-001 -2.5774e+000 -7.7056e-001 +9.6707e-001 +7.5552e-001 -2.5166e+000 +1.8760e+000 +8.9386e-001
1083 +3.328091459e+003 +3.328091459e+003 +3.383431459e+003 +3.383431459e+003 -2.0769e-001 +4.5437e-001 -6.1525e-001 +6.0976e-001 -1.2015e+000 +2.7727e+000 +1.1156e+000 +2.5728e+000 -5.7735e-001 +7.2920e-001 -1.5688e+000 -2.3613e-001 +5.9402e-001 -3.5019e-001 -8.0380e-001 +1.6783e+000 +1.3066e+000 -2.7934e+000 +1.1540e+000 -1.6649e-001
1307 +2.458386236e+003 +2.458386236e+003 +2.513726236e+003 +2.513726236e+003 -6.4989e-001 +3.1350e-001 -6.1943e-001 +4.9762e-001 -1.4358e+000 +2.5700e+000 +6.7002e-001 +2.1394e+000 -4.1205e-001 -2.8632e-002 -8.4657e-001 -4.9798e-001 +1.0777e+000 -4.7718e-001 +9.0168e-001 +1.7594e+000 +9.1434e-001 -2.6047e+000 +1.0612e+000 -1.9456e-001
1601 +1.533462419e+003 +1.533462419e+003 +1.588802419e+003 +1.588802419e+003 -8.9024e-001 -1.8905e-002 -6.9831e-001 +3.6670e-001 -5.6390e-001 +2.3447e+000 +4.1422e-002 +1.6493e+000 +5.4544e-002 +1.9505e-001 -8.0838e-001 +3.6300e-002 +5.5248e-001 -3.6084e-001 -3.4229e-001 +9.9290e-001 +1.4936e+000 -2.1219e+000 +7.3077e-001 -4.7724e-002
2136 +9.867557487e+002 +9.867557487e+002 +1.042095749e+003 +1.042095749e+003 -6.4285e-001 -1.4445e-001 -5.4216e-001 +6.2032e-003 -4.6743e-001 +1.9553e+000 +6.9435e-002 +1.4402e+000 -9.2409e-002 -8.0270e-002 -8.1054e-001 +1.7255e-001 +4.7215e-001 -4.9803e-001 +2.8157e-001 +3.1345e-001 +1.0905e+000 -1.3341e+000 +1.3306e+000 -3.2351e-001
2534 +6.178606797e+002 +6.178606797e+002 +6.732006797e+002 +6.732006797e+002 -5.8102e-001 -8.1542e-001 -1.6511e-001 -4.2828e-001 -1.1890e+000 -2.9524e-001 +9.9491e-002 +1.7908e+000 -3.3930e-001 +6.9252e-001 -7.9061e-001 -2.1878e-001 +3.4438e-001 +9.4560e-002 +1.5269e-001 +3.0759e-001 +1.1189e+000 -6.4739e-001 +3.2804e-002 -4.8003e-001
3049 +3.751920278e+002 +3.751920278e+002 +4.305320278e+002 +4.305320278e+002 -8.4941e-001 -4.0312e-003 +5.1874e-004 -6.5126e-001 -5.3472e-001 +7.6824e-002 -5.7270e-002 +1.4074e+000 -1.9858e-001 +9.0265e-001 -3.5651e-001 +3.6168e-001 +7.0322e-001 -7.9690e-001 -1.1215e-001 +2.8680e-001 +9.9923e-001 -9.5251e-001 +2.6722e-002 -4.3346e-001
3149 +2.343782908e+002 +2.343782908e+002 +2.897182908e+002 +2.897182908e+002 -9.8727e-001 -2.3231e-001 -1.7532e-002 -5.1780e-001 -4.6036e-001 +7.8507e-001 +1.5931e-002 +5.0089e-001 -5.7553e-001 +6.8784e-001 -3.3468e-002 +6.8782e-001 +8.9245e-002 -6.8628e-001 +3.6835e-001 +3.4940e-001 +1.0214e+000 -7.0545e-001 +1.8354e-001 -3.1465e-001
3668 +1.490834782e+002 +1.490834782e+002 +2.044234782e+002 +2.044234782e+002 -8.0773e-001 -1.3078e-001 +1.6391e-001 -2.0212e-001 -6.7469e-001 +4.5376e-001 +1.4210e-001 +9.8944e-001 -5.5679e-001 +7.3135e-001 -6.3820e-002 +3.2459e-001 +5.6519e-001 -6.0121e-001 +3.2436e-001 +2.5666e-001 +9.1867e-001 -6.0097e-001 +1.6041e-001 -4.4992e-001
3909 +6.713991718e+001 +6.713991718e+001 +1.224799172e+002 +1.224799172e+002 -8.8130e-001 +1.3528e-001 -2.2679e-001 +4.2836e-001 -1.1054e+000 +4.1319e-001 +5.4085e-002 +3.4661e-001 -7.6458e-001 +7.5614e-001 +1.4831e-001 +2.3002e-001 +7.3077e-002 -3.7103e-001 +3.2174e-001 +2.4975e-001 +6.9882e-001 -5.1863e-001 +1.4072e-001 -2.6229e-001
