% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6042 +3.887128040e+001 +3.887128040e+001 +6.884128040e+001 +6.884128040e+001 +6.1330e-001 -1.6615e+000 -3.7311e+000 -1.9311e+000 +3.1648e+000 +3.5343e+000 -3.8743e+000 -2.8093e+000 +9.0644e-001 -1.7667e+000 +1.3740e+000 -1.8163e+000 +4.1578e+000 +2.4298e+000 -1.5526e+000 +2.6048e+000 -2.5622e+000 -1.0152e+000 +1.4219e+000 -3.3246e+000
7440 +2.408982137e+001 +2.408982137e+001 +5.405982137e+001 +5.405982137e+001 +7.1438e-001 -1.6778e+000 -3.6735e+000 -1.8841e+000 +3.1425e+000 +3.4397e+000 -3.8772e+000 -2.7962e+000 +9.4081e-001 -1.7236e+000 +1.4256e+000 -1.8076e+000 +4.0890e+000 +2.4426e+000 -1.5595e+000 +2.6168e+000 -2.5525e+000 -1.0586e+000 +1.4983e+000 -3.3138e+000
8605 +1.547657014e+001 +1.547657014e+001 +4.544657014e+001 +4.544657014e+001 +7.8285e-001 -1.7025e+000 -3.6635e+000 -1.9083e+000 +3.1442e+000 +3.4346e+000 -3.8873e+000 -2.7889e+000 +9.2685e-001 -1.7451e+000 +1.3239e+000 -1.7958e+000 +4.0292e+000 +2.4275e+000 -1.5511e+000 +2.6233e+000 -2.4994e+000 -1.0529e+000 +1.5253e+000 -3.2524e+000
11083 +9.611644610e+000 +9.611644610e+000 +3.958164461e+001 +3.958164461e+001 +7.8286e-001 -1.6976e+000 -3.7027e+000 -1.9207e+000 +3.1449e+000 +3.4533e+000 -3.8934e+000 -2.7700e+000 +9.4419e-001 -1.7443e+000 +1.3778e+000 -1.7947e+000 +4.0661e+000 +2.4232e+000 -1.5217e+000 +2.6393e+000 -2.4949e+000 -1.1042e+000 +1.5130e+000 -3.2684e+000
11403 +6.115062893e+000 +6.115062893e+000 +3.608506289e+001 +3.608506289e+001 +7.8658e-001 -1.6946e+000 -3.7119e+000 -1.9238e+000 +3.1393e+000 +3.4546e+000 -3.8780e+000 -2.7725e+000 +9.5025e-001 -1.7440e+000 +1.3728e+000 -1.7949e+000 +4.0586e+000 +2.4025e+000 -1.5394e+000 +2.6477e+000 -2.4938e+000 -1.1179e+000 +1.4943e+000 -3.2660e+000
14285 +3.923133613e+000 +3.923133613e+000 +3.389313361e+001 +3.389313361e+001 +7.8438e-001 -1.6870e+000 -3.7066e+000 -1.9087e+000 +3.1296e+000 +3.4611e+000 -3.8729e+000 -2.7589e+000 +9.5095e-001 -1.7496e+000 +1.3812e+000 -1.7908e+000 +4.0619e+000 +2.3991e+000 -1.5450e+000 +2.6548e+000 -2.5014e+000 -1.1166e+000 +1.4889e+000 -3.2625e+000
15927 +2.472999430e+000 +2.472999430e+000 +3.244299943e+001 +3.244299943e+001 +7.8159e-001 -1.6879e+000 -3.7091e+000 -1.9066e+000 +3.1329e+000 +3.4573e+000 -3.8686e+000 -2.7629e+000 +9.5300e-001 -1.7504e+000 +1.3800e+000 -1.7901e+000 +4.0599e+000 +2.4007e+000 -1.5416e+000 +2.6577e+000 -2.5055e+000 -1.1188e+000 +1.4897e+000 -3.2598e+000
16449 +1.492875328e+000 +1.492875328e+000 +3.146287533e+001 +3.146287533e+001 +7.8210e-001 -1.6909e+000 -3.7066e+000 -1.9070e+000 +3.1339e+000 +3.4559e+000 -3.8687e+000 -2.7685e+000 +9.5288e-001 -1.7516e+000 +1.3798e+000 -1.7817e+000 +4.0611e+000 +2.4010e+000 -1.5392e+000 +2.6539e+000 -2.5047e+000 -1.1208e+000 +1.4897e+000 -3.2572e+000
18645 +9.953078153e-001 +9.953078153e-001 +3.096530782e+001 +3.096530782e+001 +7.8257e-001 -1.6922e+000 -3.7064e+000 -1.9063e+000 +3.1327e+000 +3.4546e+000 -3.8663e+000 -2.7665e+000 +9.5220e-001 -1.7522e+000 +1.3797e+000 -1.7814e+000 +4.0616e+000 +2.4024e+000 -1.5400e+000 +2.6548e+000 -2.5053e+000 -1.1202e+000 +1.4885e+000 -3.2576e+000
23578 +6.297859487e-001 +6.297859487e-001 +3.059978595e+001 +3.059978595e+001 +7.8310e-001 -1.6923e+000 -3.7062e+000 -1.9068e+000 +3.1319e+000 +3.4530e+000 -3.8655e+000 -2.7674e+000 +9.5216e-001 -1.7525e+000 +1.3805e+000 -1.7802e+000 +4.0626e+000 +2.4019e+000 -1.5396e+000 +2.6565e+000 -2.5066e+000 -1.1185e+000 +1.4883e+000 -3.2582e+000
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.999389568e+003 +3.999389568e+003 +3.947679568e+003 +3.947679568e+003 +1.9065e+000 +2.4808e+000 +4.0122e+000 -2.2839e+000 -3.9295e+000 +3.9912e+000 +4.5585e+000 -7.2024e-001 +1.1159e+000 +2.8317e+000 -7.4331e-001 -3.5302e+000 +6.2817e-002 +1.9272e+000 +1.2749e+000 -3.4897e-001 -2.4912e+000 +1.2995e+000 -4.0040e+000 -1.8484e+000
2 +3.938812380e+003 +3.938812380e+003 +3.887102380e+003 +3.887102380e+003 -2.8832e+000 -4.4958e+000 +3.5841e-001 -2.5697e+000 +1.2080e-001 +3.8018e+000 +3.8033e+000 +1.7754e-001 -4.7568e+000 -2.9336e+000 -2.8289e+000 +2.0647e+000 -1.7755e-002 +3.6539e-001 -3.3189e+000 -4.1388e+000 -4.2992e+000 -1.2479e+000 -1.0089e+000 +1.0498e+000
11 +2.042340116e+003 +2.042340116e+003 +1.990630116e+003 +1.990630116e+003 +1.4474e+000 -9.0808e-002 -1.6159e+000 -1.1620e+000 +3.3577e+000 +4.7321e+000 -8.7223e-002 +7.0901e-001 -1.9004e+000 +2.6745e+000 +3.9409e+000 +2.1430e+000 -4.3238e+000 +3.7851e-002 -1.3427e+000 +2.3250e+000 -3.7440e+000 +1.5877e+000 +3.0100e+000 -3.5930e+000
45 +1.571424063e+003 +1.571424063e+003 +1.519714063e+003 +1.519714063e+003 +3.2546e-001 -2.9694e-001 -2.0392e+000 -4.6676e+000 +7.4067e-001 +4.3498e+000 -4.3619e+000 +2.2133e+000 -2.6108e-001 +2.0195e+000 +5.0000e+000 +9.4724e-002 -1.8891e+000 +9.1368e-001 +2.3642e+000 +2.7006e+000 -3.8642e+000 +1.6221e+000 +3.9328e+000 +2.1131e+000
401 +9.279200278e+002 +9.279200278e+002 +8.762100278e+002 +8.762100278e+002 +1.8088e+000 +8.1311e-001 -1.6938e+000 -2.3296e+000 -1.7670e-001 +3.3923e+000 -4.2378e+000 +1.3231e+000 -2.2923e+000 +8.6950e-001 +4.1587e+000 +2.5155e+000 +4.7572e-001 -2.7810e-001 -2.2073e+000 +1.0088e+000 -3.1994e+000 +4.0007e+000 +1.0408e+000 +3.4367e+000
957 +6.238586026e+002 +6.238586026e+002 +5.721486026e+002 +5.721486026e+002 +2.1342e+000 +2.2242e+000 -2.8125e+000 -4.2238e+000 +1.8960e-001 +2.3446e+000 -4.6926e+000 +3.6618e+000 -3.3470e+000 +6.5995e-001 +3.5822e+000 +1.4593e+000 +8.9866e-001 -1.4144e-001 -2.7887e+000 +2.4348e+000 -4.7154e+000 +2.1430e+000 +1.2459e+000 +2.7259e+000
1742 +3.617023566e+002 +3.617023566e+002 +3.099923566e+002 +3.099923566e+002 +2.7538e+000 +2.6031e+000 -3.9374e+000 -4.0572e+000 +1.0277e+000 +2.1978e+000 -3.7571e+000 +3.3597e+000 -3.9974e+000 +1.3534e-001 +4.0590e+000 +3.0057e+000 +2.9830e+000 +1.0016e+000 -2.8107e+000 +4.2162e+000 -4.1721e+000 +3.7899e+000 +7.3906e-001 +2.3274e+000
2954 +2.308963741e+002 +2.308963741e+002 +1.791863741e+002 +1.791863741e+002 +2.4226e+000 +2.9029e+000 -3.6719e+000 -4.0434e+000 +1.2955e+000 +2.2512e+000 -3.3251e+000 +3.5020e+000 -3.5189e+000 +4.4476e-002 +4.0149e+000 +2.2767e+000 +2.9846e+000 +1.1352e+000 -2.8737e+000 +3.8057e+000 -4.5048e+000 +3.7517e+000 +2.0141e+000 +2.5339e+000
4054 +1.559880936e+002 +1.559880936e+002 +1.042780936e+002 +1.042780936e+002 +2.5677e+000 +3.2995e+000 -3.6692e+000 -3.6040e+000 +1.1006e+000 +1.8833e+000 -3.5105e+000 +2.9353e+000 -3.7724e+000 -1.0210e-001 +4.1165e+000 +2.0310e+000 +2.8741e+000 +1.3209e+000 -2.8798e+000 +3.9769e+000 -4.4152e+000 +3.1643e+000 +1.9430e+000 +2.8120e+000
5167 +9.918562386e+001 +9.918562386e+001 +4.747562386e+001 +4.747562386e+001 +2.6370e+000 +3.2999e+000 -3.6401e+000 -3.6396e+000 +1.0206e+000 +1.8366e+000 -3.2919e+000 +3.0252e+000 -3.8679e+000 +1.2191e-001 +4.0875e+000 +1.9986e+000 +3.1439e+000 +1.0018e+000 -2.8675e+000 +3.5944e+000 -4.3561e+000 +3.1944e+000 +1.8851e+000 +3.2445e+000
6623 +5.933232033e+001 +5.933232033e+001 +7.622320330e+000 +7.622320330e+000 +2.6763e+000 +3.1374e+000 -3.5165e+000 -3.6822e+000 +1.0771e+000 +1.8279e+000 -3.3137e+000 +3.1697e+000 -3.8196e+000 +9.9749e-002 +4.0100e+000 +1.9462e+000 +3.0753e+000 +8.0127e-001 -2.8677e+000 +3.6595e+000 -4.1268e+000 +3.2722e+000 +1.8681e+000 +3.1779e+000
8387 +3.899914985e+001 +3.899914985e+001 -1.271085015e+001 -1.271085015e+001 +2.6010e+000 +3.2130e+000 -3.4074e+000 -3.6884e+000 +1.0831e+000 +1.7764e+000 -3.4193e+000 +3.2265e+000 -3.8144e+000 +1.0902e-001 +3.9404e+000 +1.9444e+000 +3.0719e+000 +8.9578e-001 -2.8853e+000 +3.6433e+000 -3.9634e+000 +3.2131e+000 +1.7531e+000 +3.1496e+000
9670 +2.407063113e+001 +2.407063113e+001 -2.763936887e+001 -2.763936887e+001 +2.5981e+000 +3.1407e+000 -3.3419e+000 -3.7227e+000 +1.0676e+000 +1.7256e+000 -3.4953e+000 +3.2945e+000 -3.8231e+000 +1.9218e-001 +3.9297e+000 +2.0856e+000 +3.0842e+000 +9.0285e-001 -2.8623e+000 +3.6648e+000 -3.9424e+000 +3.1984e+000 +1.7243e+000 +3.1357e+000
11262 +1.577107390e+001 +1.577107390e+001 -3.593892610e+001 -3.593892610e+001 +2.5910e+000 +3.1345e+000 -3.3532e+000 -3.7247e+000 +1.0510e+000 +1.7187e+000 -3.4763e+000 +3.2606e+000 -3.8116e+000 +1.9879e-001 +3.9169e+000 +2.0762e+000 +3.1421e+000 +8.3475e-001 -2.8764e+000 +3.6537e+000 -3.9444e+000 +3.2085e+000 +1.7164e+000 +3.2115e+000
12038 +9.932819297e+000 +9.932819297e+000 -4.177718070e+001 -4.177718070e+001 +2.6019e+000 +3.1078e+000 -3.3499e+000 -3.6856e+000 +1.0560e+000 +1.7113e+000 -3.5092e+000 +3.2638e+000 -3.7985e+000 +1.8813e-001 +3.9141e+000 +2.0846e+000 +3.1324e+000 +8.5005e-001 -2.8433e+000 +3.6146e+000 -3.9457e+000 +3.2154e+000 +1.7037e+000 +3.2118e+000
13142 +6.265591536e+000 +6.265591536e+000 -4.544440846e+001 -4.544440846e+001 +2.6125e+000 +3.1326e+000 -3.3546e+000 -3.6597e+000 +1.0530e+000 +1.7142e+000 -3.4962e+000 +3.2721e+000 -3.7984e+000 +1.8059e-001 +3.9209e+000 +2.0825e+000 +3.1241e+000 +8.3358e-001 -2.8220e+000 +3.6128e+000 -3.9385e+000 +3.2158e+000 +1.7072e+000 +3.2233e+000
14372 +3.848096694e+000 +3.848096694e+000 -4.786190331e+001 -4.786190331e+001 +2.6027e+000 +3.1376e+000 -3.3531e+000 -3.6625e+000 +1.0503e+000 +1.7138e+000 -3.4898e+000 +3.2741e+000 -3.7916e+000 +1.7952e-001 +3.9225e+000 +2.0721e+000 +3.1266e+000 +8.2724e-001 -2.8237e+000 +3.6178e+000 -3.9328e+000 +3.2128e+000 +1.6920e+000 +3.2232e+000
15247 +2.109443580e+000 +2.109443580e+000 -4.960055642e+001 -4.960055642e+001 +2.6057e+000 +3.1329e+000 -3.3587e+000 -3.6579e+000 +1.0495e+000 +1.7119e+000 -3.4882e+000 +3.2751e+000 -3.7863e+000 +1.7868e-001 +3.9157e+000 +2.0749e+000 +3.1233e+000 +8.2081e-001 -2.8242e+000 +3.6119e+000 -3.9364e+000 +3.2156e+000 +1.6864e+000 +3.2369e+000
16356 +1.571203357e+000 +1.571203357e+000 -5.013879664e+001 -5.013879664e+001 +2.6057e+000 +3.1336e+000 -3.3621e+000 -3.6579e+000 +1.0485e+000 +1.7126e+000 -3.4881e+000 +3.2759e+000 -3.7829e+000 +1.7816e-001 +3.9161e+000 +2.0710e+000 +3.1210e+000 +8.2277e-001 -2.8234e+000 +3.6122e+000 -3.9348e+000 +3.2119e+000 +1.6880e+000 +3.2414e+000
17790 +9.531042949e-001 +9.531042949e-001 -5.075689571e+001 -5.075689571e+001 +2.6053e+000 +3.1351e+000 -3.3620e+000 -3.6540e+000 +1.0489e+000 +1.7091e+000 -3.4872e+000 +3.2797e+000 -3.7843e+000 +1.7874e-001 +3.9151e+000 +2.0707e+000 +3.1206e+000 +8.1929e-001 -2.8247e+000 +3.6120e+000 -3.9300e+000 +3.2136e+000 +1.6852e+000 +3.2445e+000
19724 +6.002130707e-001 +6.002130707e-001 -5.110978693e+001 -5.110978693e+001 +2.6052e+000 +3.1351e+000 -3.3614e+000 -3.6541e+000 +1.0485e+000 +1.7094e+000 -3.4895e+000 +3.2826e+000 -3.7842e+000 +1.8033e-001 +3.9134e+000 +2.0711e+000 +3.1212e+000 +8.2306e-001 -2.8241e+000 +3.6138e+000 -3.9289e+000 +3.2111e+000 +1.6843e+000 +3.2454e+000
21105 +3.958043162e-001 +3.958043162e-001 -5.131419568e+001 -5.131419568e+001 +2.6050e+000 +3.1334e+000 -3.3615e+000 -3.6545e+000 +1.0482e+000 +1.7090e+000 -3.4899e+000 +3.2821e+000 -3.7843e+000 +1.8171e-001 +3.9141e+000 +2.0713e+000 +3.1196e+000 +8.2178e-001 -2.8245e+000 +3.6135e+000 -3.9287e+000 +3.2110e+000 +1.6839e+000 +3.2454e+000
22616 +2.379130341e-001 +2.379130341e-001 -5.147208697e+001 -5.147208697e+001 +2.6045e+000 +3.1336e+000 -3.3615e+000 -3.6548e+000 +1.0484e+000 +1.7093e+000 -3.4896e+000 +3.2824e+000 -3.7850e+000 +1.8206e-001 +3.9137e+000 +2.0718e+000 +3.1195e+000 +8.2225e-001 -2.8251e+000 +3.6131e+000 -3.9286e+000 +3.2107e+000 +1.6840e+000 +3.2453e+000
23834 +1.534987403e-001 +1.534987403e-001 -5.155650126e+001 -5.155650126e+001 +2.6043e+000 +3.1334e+000 -3.3615e+000 -3.6550e+000 +1.0483e+000 +1.7093e+000 -3.4897e+000 +3.2830e+000 -3.7850e+000 +1.8212e-001 +3.9133e+000 +2.0718e+000 +3.1195e+000 +8.2242e-001 -2.8249e+000 +3.6131e+000 -3.9280e+000 +3.2107e+000 +1.6838e+000 +3.2453e+000
24755 +9.596685118e-002 +9.596685118e-002 -5.161403315e+001 -5.161403315e+001 +2.6038e+000 +3.1333e+000 -3.3615e+000 -3.6554e+000 +1.0483e+000 +1.7091e+000 -3.4894e+000 +3.2829e+000 -3.7850e+000 +1.8205e-001 +3.9133e+000 +2.0716e+000 +3.1192e+000 +8.2226e-001 -2.8249e+000 +3.6134e+000 -3.9278e+000 +3.2107e+000 +1.6838e+000 +3.2452e+000
26389 +5.973211138e-002 +5.973211138e-002 -5.165026789e+001 -5.165026789e+001 +2.6039e+000 +3.1333e+000 -3.3615e+000 -3.6555e+000 +1.0484e+000 +1.7091e+000 -3.4894e+000 +3.2833e+000 -3.7849e+000 +1.8222e-001 +3.9133e+000 +2.0717e+000 +3.1193e+000 +8.2235e-001 -2.8249e+000 +3.6133e+000 -3.9278e+000 +3.2106e+000 +1.6838e+000 +3.2449e+000
26933 +3.975800792e-002 +3.975800792e-002 -5.167024199e+001 -5.167024199e+001 +2.6039e+000 +3.1333e+000 -3.3615e+000 -3.6555e+000 +1.0484e+000 +1.7092e+000 -3.4894e+000 +3.2831e+000 -3.7851e+000 +1.8225e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2238e-001 -2.8250e+000 +3.6133e+000 -3.9278e+000 +3.2105e+000 +1.6839e+000 +3.2447e+000
27921 +2.237299639e-002 +2.237299639e-002 -5.168762700e+001 -5.168762700e+001 +2.6038e+000 +3.1333e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8226e-001 +3.9133e+000 +2.0716e+000 +3.1192e+000 +8.2238e-001 -2.8249e+000 +3.6133e+000 -3.9279e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
29026 +1.557016628e-002 +1.557016628e-002 -5.169442983e+001 -5.169442983e+001 +2.6038e+000 +3.1333e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8223e-001 +3.9134e+000 +2.0716e+000 +3.1192e+000 +8.2235e-001 -2.8249e+000 +3.6133e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
30620 +9.940484675e-003 +9.940484675e-003 -5.170005952e+001 -5.170005952e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8222e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2235e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
32248 +5.755926733e-003 +5.755926733e-003 -5.170424407e+001 -5.170424407e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8223e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2235e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
32954 +3.936877584e-003 +3.936877584e-003 -5.170606312e+001 -5.170606312e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8223e-001 +3.9134e+000 +2.0716e+000 +3.1192e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
34299 +2.479078661e-003 +2.479078661e-003 -5.170752092e+001 -5.170752092e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1192e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
35605 +1.542424036e-003 +1.542424036e-003 -5.170845758e+001 -5.170845758e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2448e+000
36951 +9.579138492e-004 +9.579138492e-004 -5.170904209e+001 -5.170904209e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2448e+000
37618 +6.302799401e-004 +6.302799401e-004 -5.170936972e+001 -5.170936972e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
38606 +3.943256734e-004 +3.943256734e-004 -5.170960567e+001 -5.170960567e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
41380 +2.494242288e-004 +2.494242288e-004 -5.170975058e+001 -5.170975058e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
43130 +1.584049179e-004 +1.584049179e-004 -5.170984160e+001 -5.170984160e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2234e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
44648 +9.536296157e-005 +9.536296157e-005 -5.170990464e+001 -5.170990464e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2233e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
46009 +6.264437101e-005 +6.264437101e-005 -5.170993736e+001 -5.170993736e+001 +2.6038e+000 +3.1334e+000 -3.3615e+000 -3.6555e+000 +1.0485e+000 +1.7092e+000 -3.4895e+000 +3.2831e+000 -3.7850e+000 +1.8224e-001 +3.9134e+000 +2.0716e+000 +3.1193e+000 +8.2233e-001 -2.8249e+000 +3.6132e+000 -3.9278e+000 +3.2105e+000 +1.6840e+000 +3.2447e+000
