% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2835 +1.258821852e+02 +1.258821852e+02 -4.206178148e+02 -5.465000000e+02 +2.2152e+00 -2.8054e-01 +1.8586e+00 -3.2470e-01 +2.0062e+00 -1.0259e+00 +1.7714e-01 +3.1589e+00 -8.3376e-01 +2.8963e+00 -6.4540e-01 +2.6586e+00 +1.9450e+00 -2.4762e-01 +6.4098e-01 -1.6645e+00 +7.1085e-01 -7.9496e-01 -1.9767e+00 +1.4814e+00
3020 +5.773954674e+01 +5.773954674e+01 -4.887604533e+02 -5.465000000e+02 +2.5313e+00 -2.8054e-01 +1.8586e+00 -7.3460e-01 +2.0555e+00 -1.0259e+00 +1.7714e-01 +3.1589e+00 -5.7849e-02 +2.8963e+00 -6.4540e-01 +2.6586e+00 +1.9450e+00 -2.4762e-01 +6.4098e-01 -1.6645e+00 +7.1085e-01 -7.9496e-01 -1.9767e+00 +1.4814e+00
3214 +9.903096723e+00 +9.903096723e+00 -5.365969033e+02 -5.465000000e+02 +2.5313e+00 -2.8054e-01 +1.8586e+00 -1.9974e+00 +2.0555e+00 -7.6300e-01 -4.1103e-02 +2.8809e+00 -5.7849e-02 +2.8963e+00 -6.4540e-01 +2.6586e+00 +1.9450e+00 -2.4762e-01 +6.4098e-01 -1.6645e+00 +7.1085e-01 -7.9496e-01 -1.9767e+00 +2.0311e+00
3774 +4.354829839e+00 +4.354829839e+00 -5.421451702e+02 -5.465000000e+02 +2.2152e+00 -2.8054e-01 +1.9104e+00 -7.3460e-01 -5.7337e-01 -1.0259e+00 +1.7714e-01 +1.3809e+00 +9.1184e-02 +2.8963e+00 -5.1331e-01 +2.6586e+00 +1.9450e+00 -9.8409e-01 +6.4098e-01 -1.6645e+00 +8.9655e-01 -8.5281e-01 -1.9767e+00 +1.4814e+00
3965 +3.680772402e+00 +3.680772402e+00 -5.428192276e+02 -5.465000000e+02 +2.2152e+00 -2.8054e-01 +1.8586e+00 -1.9974e+00 +2.0555e+00 -7.6300e-01 -4.1103e-02 +1.3809e+00 +9.1184e-02 +2.8963e+00 -5.1331e-01 +2.6586e+00 +1.9450e+00 -9.1414e-01 +1.1689e+00 -1.6645e+00 +8.9655e-01 -7.9496e-01 -1.9767e+00 +1.4814e+00
4886 +2.358365424e+00 +2.358365424e+00 -5.441416346e+02 -5.465000000e+02 +2.4713e+00 -2.8054e-01 +1.8586e+00 -1.9974e+00 +1.9054e+00 -8.7166e-01 +1.7714e-01 +2.6360e+00 +1.9023e-01 +2.8963e+00 -1.2734e-01 +2.6586e+00 +1.9450e+00 -2.0844e+00 +6.4098e-01 -1.6645e+00 +2.1988e+00 -8.5281e-01 -1.9767e+00 +1.4814e+00
6205 +1.517360331e+00 +1.517360331e+00 -5.449826397e+02 -5.465000000e+02 +1.5143e+00 +5.1737e-01 +2.3837e+00 -1.9974e+00 +2.0795e+00 -8.7166e-01 +1.7714e-01 +2.6360e+00 +1.9023e-01 +2.6442e+00 +3.5915e-02 +2.6586e+00 +1.9450e+00 -2.0844e+00 +6.4098e-01 -1.6645e+00 +2.1988e+00 -8.5281e-01 -1.9767e+00 +2.1568e+00
25313 +9.897980636e-01 +9.897980636e-01 -5.455102019e+02 -5.465000000e+02 +1.5143e+00 -2.8054e-01 +2.6843e+00 -1.9974e+00 +2.1330e+00 -1.3052e+00 +1.7714e-01 +2.6360e+00 +2.5571e-01 +2.6904e+00 +3.5915e-02 +2.6586e+00 +1.9838e+00 -2.0844e+00 +5.7055e-01 -1.7749e+00 +2.1988e+00 -7.9406e-01 -2.0348e+00 +2.1568e+00
116336 +6.304796343e-01 +6.304796343e-01 -5.458695204e+02 -5.465000000e+02 +1.5054e+00 -4.1104e-01 +2.7506e+00 -1.9398e+00 +2.1537e+00 -1.3027e+00 +2.0926e-01 +2.6805e+00 +2.7488e-01 +2.6854e+00 -1.2921e-02 +2.6309e+00 +1.9726e+00 -2.1377e+00 +5.6176e-01 -1.3871e+00 +2.2809e+00 -2.0643e+00 -2.0988e+00 +2.1201e+00
890738 +3.629890655e-01 +3.629890655e-01 -5.461370109e+02 -5.465000000e+02 +1.5126e+00 -3.9557e-01 +2.7299e+00 -1.9486e+00 +2.1439e+00 -2.0312e+00 +2.9493e-01 +2.6828e+00 +2.6746e-01 +2.6979e+00 -1.6975e-02 +2.6353e+00 +1.9722e+00 -2.1380e+00 +2.0966e+00 -2.1069e+00 +2.1043e+00 -2.1050e+00 -2.1048e+00 +2.1049e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.295312781e+05 +2.295312781e+05 +2.305312781e+05 +1.000000000e+03 -1.1296e-01 -4.6432e-01 -2.2423e+00 +2.0544e+00 +1.8085e+00 -1.3999e+00 -8.5701e-01 +8.8466e-01 -1.5417e+00 -1.0432e+00 -2.7187e+00 -2.6868e+00 +3.8312e+00 +7.1364e-01 -5.9052e-01 +4.7712e+00 -4.7438e-01 +4.5184e+00 -3.0400e+00 +4.5274e+00
394 +2.715885595e+04 +2.715885595e+04 +2.815885595e+04 +1.000000000e+03 -2.6986e+00 -2.9581e+00 -2.3755e+00 +1.6115e-01 -7.8926e-01 -2.5805e+00 +1.5519e+00 +2.4229e+00 -1.7868e+00 -8.7432e-01 -3.2770e+00 -2.5923e+00 -2.4741e+00 +2.0381e+00 +6.2316e-01 -2.2449e+00 -3.1369e+00 -7.4732e-01 -3.7552e+00 +1.0961e+00
586 +1.741578535e+04 +1.741578535e+04 +1.841578535e+04 +1.000000000e+03 -2.6986e+00 -2.9581e+00 -2.3755e+00 +1.6115e-01 -7.8926e-01 -2.5805e+00 +1.5519e+00 +2.4229e+00 -1.7868e+00 -8.7432e-01 -3.2770e+00 -2.9468e+00 -4.0961e-02 -7.3067e-01 -6.0811e-01 -4.8173e-01 -4.1648e+00 -7.4732e-01 -3.7552e+00 +1.0961e+00
774 +4.070480894e+03 +4.070480894e+03 +5.070480894e+03 +1.000000000e+03 +7.9005e-01 +3.6817e+00 -3.3390e+00 -1.7938e+00 -4.2363e+00 -2.5218e+00 -2.4895e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4878e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -9.4115e-01 -2.0809e-01 -1.2088e+00 -7.7285e-01 -5.0391e-01 +1.3928e+00
968 +1.739321716e+03 +1.739321716e+03 +2.739321716e+03 +1.000000000e+03 -2.4034e+00 -2.9581e+00 -4.1752e+00 -2.3758e+00 +1.4171e+00 +2.6144e+00 -2.4561e+00 +1.3053e+00 +1.4525e+00 -2.8028e+00 +4.2055e-02 -3.6703e-03 -1.3627e+00 -1.7961e+00 -9.4115e-01 -2.0809e-01 -1.2088e+00 -7.7285e-01 -1.8407e+00 +1.0961e+00
1156 +3.312987936e+02 +3.312987936e+02 +1.331298794e+03 +1.000000000e+03 -2.6986e+00 -2.9581e+00 -3.3390e+00 -2.3758e+00 +1.4171e+00 +3.0362e+00 -2.4895e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4878e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -2.0809e-01 -1.2088e+00 -7.7285e-01 -1.8407e+00 +1.0961e+00
1541 +2.066791395e+02 +2.066791395e+02 +1.206679139e+03 +1.000000000e+03 -2.5509e+00 -2.8653e+00 -3.3390e+00 -2.3758e+00 +1.4171e+00 +3.0362e+00 -2.2831e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -2.0809e-01 -1.2088e+00 -7.7285e-01 -1.8407e+00 +1.0961e+00
1733 +1.240669999e+02 +1.240669999e+02 +1.124067000e+03 +1.000000000e+03 -2.6986e+00 -2.2385e+00 -3.3390e+00 -2.3758e+00 +1.4171e+00 +2.6937e+00 -2.4561e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -2.0809e-01 -1.2088e+00 -7.7285e-01 -1.9532e+00 +1.0961e+00
1925 +8.218837190e+01 +8.218837190e+01 +1.082188372e+03 +1.000000000e+03 -2.6986e+00 -2.2385e+00 -3.3390e+00 -2.3758e+00 -4.8446e-01 -3.4123e-01 -2.4561e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -2.0809e-01 -1.2088e+00 -7.7285e-01 -1.9532e+00 +1.0961e+00
2117 +5.323895403e+01 +5.323895403e+01 +1.053238954e+03 +1.000000000e+03 -2.6986e+00 -2.2385e+00 -3.3390e+00 -2.2379e+00 -4.8446e-01 -3.4123e-01 -2.4561e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -2.0809e-01 -1.2088e+00 -7.7285e-01 -1.8407e+00 +1.0961e+00
2303 +2.926109267e+01 +2.926109267e+01 +1.029261093e+03 +1.000000000e+03 -2.6986e+00 -1.6636e+00 -1.9976e+00 -2.3758e+00 +1.4171e+00 +2.6937e+00 -2.3340e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -4.4747e-01 -1.2088e+00 -7.7285e-01 -1.9532e+00 +1.0961e+00
2494 +9.001078519e+00 +9.001078519e+00 +1.009001079e+03 +1.000000000e+03 -2.3505e+00 -2.2385e+00 -3.3390e+00 -1.3644e+00 +1.4171e+00 +3.0362e+00 -1.8646e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -6.0706e-01 -1.2088e+00 -7.7285e-01 -1.8407e+00 +1.0961e+00
2685 +4.585816985e+00 +4.585816985e+00 +1.004585817e+03 +1.000000000e+03 -2.3505e+00 -1.6636e+00 -1.9976e+00 -2.3758e+00 +1.4171e+00 -3.4123e-01 -2.3340e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -4.4747e-01 -1.2088e+00 -7.7285e-01 -1.9532e+00 +1.0961e+00
2875 +3.858158374e+00 +3.858158374e+00 +1.003858158e+03 +1.000000000e+03 -2.3505e+00 -2.2385e+00 -3.3390e+00 -1.3644e+00 -5.1002e-01 -3.4123e-01 -1.8646e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -1.8581e+00 -6.0706e-01 -1.2088e+00 -7.7285e-01 -1.8407e+00 +1.0961e+00
3820 +2.335226634e+00 +2.335226634e+00 +1.002335227e+03 +1.000000000e+03 -2.1347e+00 -2.2385e+00 -3.3390e+00 -1.7990e+00 +1.4171e+00 +3.0074e+00 -1.8646e+00 +3.8681e-01 -1.7868e+00 -8.7432e-01 -1.4839e+00 -8.8106e-01 -2.4516e+00 -1.7961e+00 -2.2113e+00 -6.0706e-01 -1.2088e+00 -1.1543e+00 -1.7556e+00 +1.0961e+00
5535 +1.450788865e+00 +1.450788865e+00 +1.001450789e+03 +1.000000000e+03 -2.1347e+00 -2.2385e+00 -3.3390e+00 -1.7645e+00 +1.4171e+00 +3.0074e+00 -1.8646e+00 +3.8681e-01 -2.4231e+00 -9.8426e-01 -3.7553e-01 -7.1763e-01 -2.4516e+00 -2.0103e+00 -2.1003e+00 -6.0706e-01 -2.0973e+00 -7.7285e-01 -2.0089e+00 +1.0148e+00
38742 +9.883437991e-01 +9.883437991e-01 +1.000988344e+03 +1.000000000e+03 -2.1347e+00 -2.2385e+00 -3.2013e+00 -1.7645e+00 +1.4171e+00 +3.0074e+00 -1.8646e+00 +3.8681e-01 -2.5292e+00 -1.3301e+00 -3.5513e-01 -6.8990e-01 -2.4604e+00 -2.0103e+00 -2.1365e+00 -6.3774e-01 -2.4678e+00 -1.9931e+00 -1.7211e+00 +1.0148e+00
128046 +6.140679554e-01 +6.140679554e-01 +1.000614068e+03 +1.000000000e+03 -2.1347e+00 -2.2385e+00 -3.2013e+00 -1.7645e+00 +1.4171e+00 +3.0074e+00 -1.8646e+00 +2.2449e+00 +1.9139e-01 -2.6737e+00 -1.9537e+00 -1.5645e+00 -2.2436e+00 -2.0681e+00 -2.1224e+00 -6.3774e-01 -2.4678e+00 -2.0037e+00 -2.1366e+00 +9.6708e-01
537373 +3.880193949e-01 +3.880193949e-01 +1.000388019e+03 +1.000000000e+03 -2.1056e+00 -2.2310e+00 -3.1888e+00 -1.8299e+00 +1.4412e+00 +2.9872e+00 -1.8839e+00 +2.1602e+00 +1.3854e-01 -2.6667e+00 -1.9648e+00 -2.1723e+00 -2.0723e+00 -2.0724e+00 -2.1149e+00 -6.4398e-01 -2.4707e+00 -2.0124e+00 -2.1283e+00 +2.0976e+00
1068662 +2.396510845e-01 +2.396510845e-01 +1.000239651e+03 +1.000000000e+03 -2.1046e+00 -1.2960e+00 -2.9514e+00 -1.9197e+00 +6.8815e-01 +2.7976e+00 -1.9317e+00 +2.1482e+00 +1.3379e-01 -2.6646e+00 -1.9648e+00 -2.1399e+00 -2.0962e+00 -2.1069e+00 -2.1043e+00 -6.4731e-01 -2.4692e+00 -2.0137e+00 -2.1276e+00 +2.0991e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.183245511e+05 +1.183245511e+05 +1.185329311e+05 +2.083800000e+02 +3.8020e+00 +3.3695e+00 +1.2023e+00 -4.6427e+00 -4.8861e+00 -1.3906e+00 +5.8370e-01 +1.7567e+00 -4.9080e+00 -2.5994e+00 +1.5949e+00 -1.3432e+00 +9.5719e-01 +1.4827e+00 -7.0465e-01 -1.1372e+00 +4.0462e+00 +1.5085e+00 -3.1431e+00 +1.3512e+00
399 +1.252126381e+04 +1.252126381e+04 +1.272964381e+04 +2.083800000e+02 -8.5637e-01 +7.2208e-01 +7.7039e-01 +2.9034e+00 +1.0287e+00 +6.7275e-01 +8.0876e-01 -9.1998e-01 -3.4590e+00 -2.4560e+00 +2.2018e+00 +3.8898e-01 +1.1721e-01 -4.9419e-01 +4.1812e+00 -4.4155e-02 +2.8120e+00 +1.5651e+00 -7.5483e-02 +3.4891e+00
598 +7.778665677e+03 +7.778665677e+03 +7.987045677e+03 +2.083800000e+02 +4.9171e+00 +1.9484e+00 -2.4358e+00 +1.0555e-01 -1.8573e+00 -1.0087e+00 +4.2127e+00 -1.3171e+00 -1.1128e+00 -1.0907e+00 +3.8942e+00 +2.7313e+00 -1.5024e+00 -5.6375e-01 +8.5522e-01 -1.2679e+00 +1.7005e-02 +1.0718e+00 +2.5340e+00 +2.2203e+00
798 +3.133689386e+03 +3.133689386e+03 +3.342069386e+03 +2.083800000e+02 +5.5534e-02 -2.2712e+00 +2.6744e-01 +1.4765e+00 +3.6098e-01 -7.5453e-01 +4.7287e-02 -1.3171e+00 -1.1128e+00 -1.0907e+00 +2.9736e+00 +2.7313e+00 -1.5024e+00 -5.6375e-01 +8.5522e-01 -1.2679e+00 +1.7005e-02 +1.0718e+00 +1.6430e+00 +1.7520e+00
998 +2.279494304e+03 +2.279494304e+03 +2.487874304e+03 +2.083800000e+02 +5.5534e-02 -2.2712e+00 +2.6744e-01 +2.9034e+00 +1.0287e+00 +6.7275e-01 +8.0876e-01 -9.1998e-01 -3.4590e+00 +2.3438e+00 -1.2581e+00 +3.8898e-01 -1.5024e+00 -5.6375e-01 +8.5522e-01 -1.2679e+00 +1.7005e-02 +1.0718e+00 +1.6430e+00 +1.7520e+00
1196 +1.224425660e+03 +1.224425660e+03 +1.432805660e+03 +2.083800000e+02 +5.5534e-02 -2.2712e+00 +2.6744e-01 +1.7453e+00 +6.8385e-01 -7.5453e-01 +4.7287e-02 -3.6969e-01 +7.7982e-02 +2.2094e+00 +2.0269e+00 -9.3400e-01 -1.7416e+00 -2.6511e-01 +8.5522e-01 -1.2679e+00 +2.8120e+00 +1.5651e+00 +1.6430e+00 +1.7520e+00
1396 +6.373899283e+02 +6.373899283e+02 +8.457699283e+02 +2.083800000e+02 -1.3476e+00 -2.2712e+00 +2.6744e-01 +1.1759e+00 +1.0287e+00 +6.7275e-01 +8.0876e-01 -7.2016e-01 +7.7982e-02 +2.2094e+00 +2.0269e+00 +2.7313e+00 -1.5024e+00 -5.6375e-01 +1.1272e+00 -1.2679e+00 +2.8120e+00 +1.0718e+00 +2.5340e+00 +1.7520e+00
1596 +3.898080745e+02 +3.898080745e+02 +5.981880745e+02 +2.083800000e+02 -1.3476e+00 -2.2712e+00 +2.6744e-01 +1.1759e+00 +1.0287e+00 +6.7275e-01 +8.0876e-01 -7.2016e-01 +7.7982e-02 +2.2094e+00 +2.0269e+00 +3.8898e-01 -1.5024e+00 -1.0615e+00 +1.1415e+00 -1.2679e+00 +2.8120e+00 +1.0718e+00 +2.5340e+00 +1.7520e+00
1794 +1.710183260e+02 +1.710183260e+02 +3.793983260e+02 +2.083800000e+02 +5.5534e-02 -2.2712e+00 +2.6744e-01 +2.9034e+00 +2.1016e-01 +6.7275e-01 +8.0876e-01 +1.8720e+00 +7.7982e-02 +2.2094e+00 +2.0269e+00 +3.8898e-01 -1.5024e+00 -5.6375e-01 +8.5522e-01 -1.2679e+00 +2.1821e+00 +1.1698e+00 +2.5340e+00 +1.7520e+00
1993 +6.188785336e+01 +6.188785336e+01 +2.702678534e+02 +2.083800000e+02 -1.3476e+00 -2.2712e+00 +2.6744e-01 +1.1759e+00 +1.0287e+00 +6.7275e-01 +8.0876e-01 -7.2016e-01 +7.7982e-02 +2.2094e+00 +2.0269e+00 +3.8898e-01 -1.5024e+00 -5.6375e-01 +8.5522e-01 -1.2679e+00 +2.1821e+00 +1.1698e+00 +2.5340e+00 +1.7520e+00
2192 +4.173133872e+00 +4.173133872e+00 +2.125531339e+02 +2.083800000e+02 -1.4325e+00 -1.4219e+00 +2.6744e-01 +2.8623e+00 +2.1016e-01 +7.5090e-01 +8.0876e-01 +1.8720e+00 +7.7982e-02 +2.2094e+00 +2.0269e+00 +3.8898e-01 -1.5024e+00 -5.6375e-01 +8.5522e-01 -1.2679e+00 +2.4443e+00 +9.8016e-01 +1.6430e+00 +1.7520e+00
2390 +3.497629761e+00 +3.497629761e+00 +2.118776298e+02 +2.083800000e+02 -1.0978e+00 -1.8713e+00 +2.6744e-01 +1.1759e+00 +1.0287e+00 +6.7275e-01 +6.7825e-02 +1.8720e+00 +7.7982e-02 +2.2094e+00 +1.4059e+00 +4.4483e-01 -1.5024e+00 -1.0615e+00 +8.5522e-01 -1.0189e+00 +2.4705e+00 +9.8016e-01 +1.6430e+00 +1.7520e+00
3584 +2.468350530e+00 +2.468350530e+00 +2.108483505e+02 +2.083800000e+02 -2.3266e+00 -2.2712e+00 -1.1676e-01 +1.1759e+00 +2.4433e-01 +6.7275e-01 +4.7287e-02 +1.8720e+00 +7.7982e-02 +2.4760e+00 +1.4059e+00 +4.4483e-01 -1.5024e+00 -1.0615e+00 +8.5522e-01 -9.4818e-01 +2.4033e+00 +1.0718e+00 +1.1756e+00 +1.7520e+00
7356 +1.576579899e+00 +1.576579899e+00 +2.099565799e+02 +2.083800000e+02 -2.2864e+00 -2.2712e+00 +5.2808e-03 +1.6843e+00 +1.3589e+00 +2.7984e-01 +4.7287e-02 +1.8720e+00 -4.7286e-01 +2.5146e+00 +2.0269e+00 +2.1449e-01 -2.5419e+00 -7.5852e-01 +8.5522e-01 -9.4818e-01 +2.4033e+00 +1.0718e+00 +1.1277e+00 +2.3636e+00
105200 +9.985621705e-01 +9.985621705e-01 +2.093785622e+02 +2.083800000e+02 +1.5855e+00 -3.3344e-01 -4.8441e-01 +2.8160e+00 +1.8991e+00 +2.1543e+00 -4.4029e-01 +1.9908e+00 -2.1702e+00 +1.3988e+00 +2.2860e+00 +2.4652e-01 -2.4866e+00 -9.8625e-01 +2.4252e+00 -5.1766e-01 +2.5282e+00 +2.0116e+00 +2.1207e+00 +2.0688e+00
162544 +6.305211015e-01 +6.305211015e-01 +2.090105211e+02 +2.083800000e+02 +1.5178e+00 -3.8732e-01 +2.7117e+00 -1.0582e+00 +5.3946e-02 -5.6028e-02 +2.6447e+00 +1.9850e+00 -2.1702e+00 -3.0997e-02 +6.5725e-01 +2.4810e+00 -1.4906e+00 -6.1811e-01 +2.4960e+00 -2.0322e+00 +2.1201e+00 +2.1182e+00 +2.1207e+00 +2.0941e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.259621390e+05 +1.259621390e+05 +1.258171790e+05 -1.449600000e+02 -1.3538e+00 +4.7877e+00 -3.4497e+00 -7.8327e-01 +2.4663e+00 +4.0555e+00 +4.7136e+00 +3.8743e+00 +4.2527e+00 +2.0582e+00 +4.8969e+00 +3.2317e+00 +4.1774e+00 +2.2935e-01 -2.8497e+00 -9.0298e-01 -8.8710e-02 -3.7983e+00 +3.9977e+00 -3.9358e+00
384 +1.455638241e+04 +1.455638241e+04 +1.441142241e+04 -1.449600000e+02 -2.1192e+00 +1.7148e+00 +5.4263e-01 +1.3542e+00 -3.1777e+00 -2.8547e+00 +2.5284e+00 +2.9688e+00 -1.1840e+00 +6.8299e-01 +3.1246e+00 +9.1216e-01 +1.7586e+00 +3.6488e+00 +6.4107e-01 +3.3043e+00 +9.0698e-01 -9.3703e-01 +1.2801e+00 -1.1511e+00
756 +7.502433379e+03 +7.502433379e+03 +7.357473379e+03 -1.449600000e+02 -3.7047e+00 +1.0406e-01 -5.6855e-01 +1.3580e-01 +9.2576e-01 +1.4312e-01 +1.3352e-01 -1.0834e+00 -3.3974e+00 -3.8575e-01 +3.7921e-01 +5.5976e-01 +2.2751e-01 +3.6488e+00 +6.4107e-01 +3.3043e+00 +9.0698e-01 -9.3703e-01 +1.2801e+00 -2.8947e+00
950 +5.648418174e+03 +5.648418174e+03 +5.503458174e+03 -1.449600000e+02 -2.1192e+00 +1.7148e+00 +5.4263e-01 +1.3542e+00 -3.1777e+00 +2.2107e-01 -2.5896e+00 -8.9464e-01 -3.3974e+00 -3.8575e-01 +3.7921e-01 +5.5976e-01 +2.2751e-01 +3.6488e+00 +6.4107e-01 +3.3043e+00 +9.0698e-01 -9.3703e-01 +1.2801e+00 -1.1511e+00
1331 +3.472108466e+03 +3.472108466e+03 +3.327148466e+03 -1.449600000e+02 -2.1192e+00 +1.7148e+00 +5.4263e-01 +1.3542e+00 +9.2576e-01 +1.4312e-01 +1.3352e-01 +3.1450e+00 -1.1840e+00 +6.8299e-01 -1.3729e-01 +5.5976e-01 +2.2751e-01 +3.6488e+00 +6.4107e-01 +3.3043e+00 +3.9601e-01 -9.3703e-01 +1.2801e+00 -1.1511e+00
